,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,bickel_titrator.auc_large,bickel_titrator.auc_medium.logTr,bickel_titrator.auc_small.logTr,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta,holt_laury_survey.risk_aversion,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s161,1.1655038487,0.2049131054,1.4508123207,2.05,27.6923076923,0.1333333333,15.217391304300001,0.23333333329999997,-0.6094802374,-1.0587700391,3.3767217719,0.2920639862,1.7931247841999998,-1.3423201755,0.48985359590000005,-1.7701303480466741,-2.554675261798129,-8.036620301606721,-5.5749442401902485,4.0108432216,0.229508956,2.2156506121,1.0,0.0,9.3333333333,0.125,2,-0.0116666667,-4.5833333333,10.1666666667,0.27372185990000003,3,-0.021212707799999998,-1.742373238,-0.2206835762,1.0034187048,9.0,8.5,2.3213277632,0.4172965311,2.1425330094999997,-0.17028152670000002,0.4722222222,-1.982609846,0.2715647753,0.4181320954,4.4838707464,2.5552100408,0.1847528268,2.1003113705,-1.2494826612,3.4664424285,209.0,10.925098710999999,0.2565783653,8,0.8344177246000001,0.0010259156,1.0,0.0016173992,0.4166666667,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-0.9937941942,1.494824621,0.3638806562,2.3269917159,-0.4711023584,400.3333333333,3.1858515507,0.2926838742,1.6324382399000001,5.0,75.0,8.4523597064,0.4860994280000001,15,1.9092136397,0.5355309973,2.3231643871000003,-0.407678184,3.0355596007,0.4195077397,1.4431660365999999,-0.8784413828000001,0.5452322738000001,0.09091525630000001,0.0043313402,9.1901941642,0.7264042973999999,0.2064877593,2.6779219277,0.23510778219999998,1.9500810835,-0.4444052746,258.5,6.9,5.4,243.8333333333,4.0759553419,0.34475085549999995,0.4837389951095982,230.1666666667,252.1666666667,2.9696355068,0.295529131,1.603601141,22.0,10.857978279000001,1.9601575647,0.35273549439999996,1.8984647853999999,-0.41926826079999996,0.0955243868,-0.5296580188000001,1.3837635997,0.32123494080000004,1.6140082952,-0.62179557,-0.245342761,1962.5470899471,19,5,3346.6666666666997,0.3607559622,-0.32615953270000003,0.06012598640000001,0.17463895940000002,0.17774387060000002
s163,0.7712412564000001,0.0388752877,1.4714249168,1.4,31.818181818200003,0.2666666667,31.0,0.33333333330000003,-0.3660598086,-1.3790605772,2.9027811179,0.3632220277,1.7850872032,0.1431813808,0.9625017123,-0.3129881723336707,-0.03173986057298802,-12.343015565086533,-9.774148435230646,3.7679015658,0.1124273184,3.0169818627,0.5,0.5,8.75,-0.008333333299999999,0,0.0003333333,0.25,7.958333333300001,-0.0038585209,0,-0.00015434080000000002,0.040192926,0.2996226365,0.5530397989,7.7,5.5,1.9331393688,0.4421812193,2.2353410552,-0.5689894597999999,,-0.2226550397,-5.1877230111,,,1.7081577397,0.3074191519,1.2362130658,-1.2989724053,2.0912506043,225.0,7.6113128603,0.37525354829999996,7,0.7493646622,0.0017475993,1.0,0.0020383547000000003,0.6111111111,-6.449609932071973,-6.449609932071973,-7.365900695568905,-0.9334754929000001,1.5365413178999998,0.2081596007,2.180805105,-0.5176941028000001,261.0,2.5121041196,0.2970184481,1.3693123758,11.0,64.5,12.7711622326,0.5804353490999999,12,1.3599245347,0.4622483213,1.9351528558,-0.4911696268,2.2463271637,0.45721056270000004,1.6500582238,-1.8275109443,0.4926470588,-0.01818113,0.001028408,3.4200341681,0.5269336036,0.4010917946,2.7980741509,0.2286767675,1.7664128330000002,-0.6037288229000001,320.0,5.9,5.1,298.5,2.215887592,0.35534318189999997,0.3211268218441841,243.3333333333,282.3333333333,3.2101479063,0.3809206919,1.4700268750999999,39.0,66.6531791908,2.5691142765,0.31912147420000003,1.7925487291,-0.8975784059999999,-0.1306368278,-0.6105028254,1.7148956547,0.3539770902,1.4186178012000001,-0.5624713567,-0.7241339629000001,2022.7592592592998,18,7,3007.3333333333003,0.1950825646,-0.4269794288,-0.6724763797000001,0.2082347581,0.26048001379999997
s165,1.2214576511,0.4071290699,1.2669062377,1.45,43.181818181800004,0.2666666667,27.5,0.33333333330000003,-0.5707833237000001,-1.1312040732,4.1578156777999995,0.4215695395,2.1577337768000002,-0.4205462649,0.07584931510000001,-2.1956291041806733,-2.8460435890670706,-5.246414205167172,-4.203337152551348,4.0575939338,0.2860148011,2.0545918157,0.5,0.1666666667,9.7083333333,0.1375,2,-0.0071666667,-3.5416666667000003,4.0,0.045114942500000005,2,-0.005886699499999999,-1.117816092,0.2260862012,0.9701466606999999,8.4,7.9,2.6532337318,0.4760244972,2.4241040104,-0.4150361442,0.1388888889,-0.8164887980000001,-1.0774211598999999,-0.7973580229999999,2.9436955465,1.8945397824,0.2305307189,2.9858216448,-1.0705413209999999,3.8243251091,181.0,7.6113128603,0.37525354829999996,7,0.7208445072,0.0012282976,0.9286346436,0.0017354671,0.5833333333,-2.7483841522350163,-1.8444397271102144,-1.8444397271102144,-1.3384136012,1.9997659566,0.46261036409999995,1.5929279028999999,-0.6097317138,439.6666666667,2.9562803839000003,0.3913000248,1.4700894319,28.5,4.5,11.3272656863,0.5820801932999999,4,1.657476815,0.5533018389000001,2.1100285279,-0.4633380868,3.7605272987,0.3733032287,3.0342947851999997,-1.8727743464,0.49629629630000005,0.08587185600000001,0.0010161092,5.419351848400001,0.5427478134,0.2470654046,2.9770451945999996,0.3278783812,1.5611302455,-0.15804386750000002,336.5,4.9,4.6,403.1666666667,3.2922505539,0.39317395369999997,0.4588190734508439,247.6666666667,297.1666666667,3.8578632758,0.3733967244,1.7477339328,49.5,0.0857177794,2.0830390083,0.458941061,1.8428353182,-1.4229455691,-0.30376193630000003,-0.07319049849999999,1.2413034377,0.34240740659999996,2.1623597696,0.0604848806,-0.3521042028,2022.1916666667,11,10,4515.9166666667,-0.4035655239,0.0926741424,-0.1919368407,0.8495511125,0.3953050295
s168,1.515110917,0.2585330648,2.3897526986,3.75,2.0689655172,0.033333333300000004,1.9310344828000001,0.033333333300000004,-1.0552907372,-0.5177770843,2.9484981565,0.33754828070000004,1.3723227896999999,-2.1005632548,0.9062517123,-1.1181250606783921,-1.7703867616238846,-10.507690225807416,-7.462114904771856,4.9415293986,0.2690063773,1.7163388578,0.8333333333,0.1666666667,25.2083333333,0.0625,1,-0.0025,-3.0416666667000003,20.625,0.15,2,0.0011428571,-3.7142857143,-0.0272817093,0.9257502779,7.8,6.0,2.6481180330000003,0.4512928717,2.18651264,-0.6150832857999999,0.7777777778,-1.2732463716,0.008195316000000001,-0.3719338943,3.8121088774,2.9735257364,0.2258514787,1.7246021428,0.0,5.965407751,221.0,1.2928725743,0.043806033099999996,4,0.6407468796,0.0019502327,0.9989257812,0.0024516932999999997,0.9166666667,-6.449609932071973,-6.449609932071973,-4.625581180301964,-0.6960946472,2.3634673308000003,0.42246902369999995,1.7031895780000001,0.029981594700000006,289.6666666667,3.3428734282,0.1545505977,2.596976673,25.0,10.0,4.3568072513,0.5772580901000001,17,2.3945813409,0.4558444136,2.3650182955,-0.27467387330000004,3.9467180346,0.4080915967,1.7656142081,-1.4779030157,0.5171568627,0.1132195907,-0.0028319321999999997,5.702061678500001,0.4496573146,0.26234567880000004,4.0831097244,0.2812103375,1.2644362648,-0.5915848627,313.0,7.0,7.1,284.0,3.2876697207,0.32392832250000003,0.4069716518343897,265.6666666667,283.1666666667,4.2202586401,0.3116253437,1.8248661419999999,17.5,-1.659944218,3.1649709186000003,0.33157127670000003,1.8246646289,-1.371377446,-1.4176045575999998,-0.1816158318,2.112769557,0.3312041303,1.8521688108,0.0448798977,-0.72554626,1627.3060606061,3,8,4064.0,1.8440280742,-0.7825403580000001,1.4758567096000001,0.7977244537999999,0.2147332024
s170,0.9508163723,0.1877532044,1.2693962543,1.5,36.4347826087,0.23333333329999997,25.0,0.3666666667,-0.33563698729999997,-0.4828275010000001,2.4218007562,0.3519925843,1.4902559488,-0.2293138237,0.5152671233,-0.8547962226371613,-1.3869246965395268,-9.173155383350881,-7.5942716917527235,1.7372372205000002,0.2761656296,1.6691477376,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2,-0.0073333333000000014,-3.6666666667,13.75,0.2816655695,3,-0.0088150099,-5.7264647795000005,0.0940127389,0.7900891720000001,9.0,5.5,1.3328081399,0.35050295140000004,1.5807378161,0.4096040251,0.6944444444,-0.6741927347000001,-1.4966053202,-0.8668360642,1.4190507591,1.3518940016,0.25447537200000003,1.4704404311,-0.7108247741,2.7260075207999996,152.0,59.8991114415,0.8568707964000001,6,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.4722222222,-7.824046010856294,-5.553730190361736,-5.553730190361736,-2.1478100173,1.0232536051999999,0.45133955119999997,1.6209783438999998,-0.2768204957,451.3333333333,3.6223266667,0.34354830700000005,1.7456787937,2.0,-43.0,,0.6778852885000001,6,1.0298177695,0.3792795581,1.7286913564000002,-0.3074649034,2.9428198784,0.2955099899,2.1904620314,-1.273294787,0.4601990050000001,0.0058701713,0.0011386117,4.5818755185,0.5297793306,0.15998293830000002,2.0293862498,0.2439235609,1.5009262356000002,-0.9015868458,312.0,5.9,4.9,,,,,,,,,,,,1.2229578856,0.346850025,1.6922847669999999,-1.4123672180000002,-0.33786872939999996,-0.0239329074,1.0752021487,0.3298975753,1.3794298424,-0.4407982092,-0.1578221472,1730.0128787879,17,9,2358.3333333333,,,,0.7695943491,0.44795692229999995
s173,2.3840564683000003,0.1941606532,1.4242776491999998,4.05,,,,,-0.2674266169,-1.1075270791,3.0931187279000003,0.3189978046,1.4145470571,-1.3056520031999999,0.8992166095999999,-1.419153706839542,-2.1699359388024266,-8.708832019487865,-7.111907684122715,3.4014735819,0.2162393807,1.6560635931999999,1.0,0.0,11.25,0.0666666667,2,-0.0043333333000000005,-3.75,11.0,0.17681429510000002,3,-0.0088620916,-5.8579258934,0.2866756393,0.9416186292,7.0,6.8,2.2744917449,0.33389622690000004,1.6307575496000002,-0.5068183619000001,0.5,-1.6434989491,2.1095654361,-0.5629734621,4.194188013,2.8333454714,0.1696276646,1.5734527368,-0.5402436899,4.8849203713,307.0,10.925098710999999,0.2565783653,8,0.7028138161,0.0017377439999999998,0.9654296875,0.003307944,0.6388888889000001,-6.449609932071973,-5.553730190361736,-4.625581180301964,-1.0544178493,1.7666445411000002,0.3465279153,2.0107760136,-0.263885431,247.0,2.0081944256,0.2749225501,1.1886431483,24.5,2.5,-2.3893597141000003,0.364965493,13,1.4910933062,0.4424540768,1.6163171124000002,-0.7399188713,2.9033267495999997,0.35262082289999996,1.3104963549,-3.3776527458,0.5777777778000001,0.0737342461,-0.0024883772,6.5302915375,0.4756967698,0.21902662609999998,3.9544035077,0.2668561441,1.6757252688,-0.2626278183,278.0,7.5,7.2,311.0,3.2408447507,0.31098586310000004,0.035403842198647166,223.3333333333,254.5,2.7575416668,0.3129101286,1.0379462532,31.1666666667,48.268435351499996,2.6540618984999997,0.28010347399999996,1.7930922972999999,-1.002911364,-0.1745302853,-0.17421301100000003,1.8046445119999999,0.3074036403,1.6760924529,-0.2742148317,-0.2956929337,1223.7287878788,23,8,2171.9166666667,1.6946473165,-0.8937000714000001,0.5978541364000001,0.8058212105,0.2838313534
s179,1.6024616187,0.17631190870000002,1.3333077799,2.25,35.4545454545,0.2666666667,23.263157894699997,0.3666666667,-0.35824070729999996,-0.32533302470000003,3.4056687907,0.3794198604,2.2367188237,-0.55353797,0.0394905822,-3.396260954890288,-3.4567897385273607,-2.3941522448757016,-2.501515495422726,5.6164991621,0.29712210650000004,1.3966250537,0.8333333333,0.0,11.958333333299999,0.1625,1,-0.005833333299999999,-6.791666666699999,17.0416666667,0.3872166633,3,-0.0096920564,-5.2457627119,0.08216949400000001,0.6921143488,7.6,8.3,1.9951445409,0.1586666303,2.4164206572,-0.6683869659,0.11111111109999999,-4.6802578854000005,-1.8437003681,-0.2307418761,3.5297248408999997,2.6486355656,0.2095705878,1.5784413603,-1.0385004381999998,3.3813588491,167.0,59.8991114415,0.8568707964000001,6,0.8828125,0.0010488719,0.976953125,0.0010286136999999999,0.7222222222,-1.3862943611198906,-2.067339257049917,-1.3862943611198906,-0.8126362479000001,2.6367106906999997,0.3946669623,2.1471167596000003,-0.1852161386,,,,,,,13.3536702924,0.6747579895,9,1.8297914515,0.39438083380000005,2.1200345743,-0.7003482433,2.4624444678,0.4443499264,1.7904052163,-0.48345919369999996,0.4974874372,0.0481956153,-0.0015577583,3.4303499629000003,0.5322006268,0.393393751,3.9181523826,0.3104875105,1.0192041008,-1.3522333343,335.0,5.7,5.4,231.6666666667,4.7870092157999995,0.30715715039999997,0.986822836986327,243.6666666667,272.5,3.8427394901999996,0.2957802134,1.8733222613999998,28.8333333333,30.6192909772,2.6310631393,0.3402271606,1.6998104062,-0.9255866869,-0.35876134810000004,-0.6599561383,2.1668873466,0.3310573405,1.363844303,0.1880173291,-0.0362187063,3047.0555555555998,6,5,4778.0833333333,-0.2881006572,0.32776280129999996,-0.22270836019999998,0.6991630901000001,0.3605746745
s180,1.8912552333000001,0.2711551829,1.1974992507,4.7,33.3333333333,0.2,19.15,0.33333333330000003,-0.6085028168000001,-1.0216610749,3.1899830976,0.3488119295,1.3440105681999999,-2.3077790579,0.8237517123,-0.850167556261836,-3.0420631348892098,-10.024972933422204,-7.9049920013669634,2.5305440149,0.3110023717,1.3756076998,0.6666666667000001,0.1666666667,5.375,0.1541666667,3,-0.0145,-1.875,8.875,0.2191435768,2,-0.0157959698,-3.1175482787999997,-0.0502158861,1.0346702518000002,9.3,7.7,2.4168141666,0.4544666643,2.2782350111,-0.40551671079999996,0.4722222222,-1.2903505832,-0.5923794367,-0.0920465747,3.1862650416000005,2.2258868203,0.2180310461,1.7036464179,-1.0170844173,3.9312389163,212.0,7.6113128603,0.37525354829999996,7,0.928125,0.0016134798000000002,1.0,0.0022306074,0.6388888889000001,-5.553730190361736,-4.625581180301964,-3.6646748864517766,-0.9390141290999999,1.7429549891999998,0.3697510664,2.4058702394,-0.1256639519,389.1666666667,1.9952019502,0.2994871196,1.1691376078,27.0,4.0,,0.4194510882,16,1.6239077921,0.5315568028000001,1.9369180281,-0.200129326,2.4197887818,0.4785689027,1.6945659398,-0.366247318,0.5147783251,0.08404683119999999,-0.0001447427,8.3734750955,0.5814648795,0.2281641289,2.6033920184,0.27601880230000003,1.8052138869999999,-0.3398299817,299.0,7.9,6.2,403.0,2.1587219547,0.3337130843,0.18294731821443155,290.3333333333,270.3333333333,2.347692313,0.3326232127,1.3922449382,-20.0,25.3974255833,2.6015578859,0.41872917090000006,1.9932866137,-1.4737038933000002,-1.8164889614,-0.3748398585,1.5375627262,0.3199090341,1.7020709050999998,0.49086379539999997,-0.1029898543,1416.4722222222001,11,9,3205.1666666666997,0.1770760498,-0.3391675518,0.0728934051,0.8862317843,0.4694341227
s182,1.122305822,0.1135943594,1.7450208093,2.4,4.8333333333,0.0,6.1111111111000005,0.1,-0.7558375068000001,-1.4516913396000002,2.7436460170999997,0.3584246049,1.4768814869,-1.6562537072,0.2437517123,-1.377056341325762,-2.5810857003912577,-7.034873678872428,-5.624871918393513,2.3525784586,0.3499253056,1.3088465805,0.5,0.5,8.75,0.1,2,-0.0003333333,-2.6666666667000003,10.2916666667,0.2737745098,3,-0.0057156863,-2.1764705882,0.0396142197,0.8255619321000001,7.8,6.9,1.8717417219999999,0.4316645641,2.6759525813,-0.400792356,,-3.3651955285,1.6856240963999998,0.1910395678,4.9380558016,2.3389481736,0.2377377385,1.7638348252,-1.0705413209999999,3.8243251091,265.0,0.0331595576,-0.6040336064999999,3,0.6593782425,0.0015476052,0.9247695923,0.0027608134999999997,0.6388888889000001,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,-1.0735338447,1.8688447828,0.4064432888,1.8743397073,-0.0820783234,332.1666666667,2.1792752448,0.35999529630000004,1.1786298302,46.5,33.0,17.8936581569,0.4398745989,14,1.5008354986,0.6129605764,1.7884758362,-0.42587000119999996,2.4568622905,0.4315662260000001,1.4015426197999998,0.3181164085,0.6029411765,0.1214692877,0.0031932882,8.5075155471,0.4633011831,0.21930119309999999,2.0534196516,0.28754098149999996,1.4311377493000002,-0.7958908757000001,361.0,6.6,6.6,321.5,2.8007601886,0.3578209965,0.07751548666205607,313.0,344.6666666667,2.3506466368,0.34643756000000003,1.2114744047,31.6666666667,14.3564301552,1.5223910034,0.42004829,1.8072814992,-0.482989635,-0.36371268310000004,-0.1038403793,1.191626783,0.3408450859,1.8920112524,-0.5216054185,-0.4274520736,1710.7892857143,16,7,4005.5833333333003,0.3629882125,-0.0228051778,0.314805318,0.2854970207,0.21032824449999998
s184,2.0422982041999997,0.3543006334,1.2127843279,2.7,31.2727272727,0.2666666667,16.1666666667,0.2,-0.2248272812,-0.17879497379999998,4.1940772932999995,0.35234950060000003,2.4496082118,-0.8191517129000001,0.2187517123,-1.830379267239011,-1.6757588429866392,-7.086982069509102,-5.941329611358827,4.7388516295,0.2192167363,1.4725458928,0.5,0.33333333330000003,8.8333333333,0.0916666667,3,-0.0053333333000000005,-2.4166666667,9.8333333333,0.0416666667,1,-0.0021764706,-1.3406862745,0.3048055528,0.6103417356,9.4,6.4,2.207910635,0.3740254258,1.8656083757,-0.014832336299999999,0.8055555556,-2.9930196849,-1.2344410463,0.0,5.320134937200001,3.2082460138999997,0.172612371,2.0433522887,-0.8308046694000001,3.7967503866,130.0,10.925098710999999,0.2565783653,8,0.6199707031,0.0011679579,0.9946044922,0.0016021584,0.5833333333,-6.449609932071973,-7.824046010856294,-5.553730190361736,-0.9807561502,1.856070515,0.3747635503,2.3639153033,-0.0678321767,282.8333333333,3.0845651214,0.2734461651,1.6891911521,0.0,125.5,,0.5696514165000001,10,1.0267763824,0.4662946135,2.0267966425,0.5420567637,3.4729826929,0.3612450714,1.3768289459999998,-1.5006624881,0.46305418719999997,0.0197626909,0.0018025317,10.2739496646,0.8319464998,0.2057179018,3.3473141235000003,0.3062688923,1.4236833147,0.0748211595,264.5,5.9,6.1,261.0,3.9322781435,0.46316895259999996,1.1108797421918075,224.1666666667,240.5,2.9199025057999997,0.29324226059999997,2.2026103215,16.3333333333,46.4503896104,3.0659301923,0.34677644119999995,2.6772900816,-0.8739383194,-0.4926615849,0.4339006,1.8883270541,0.3046427154,1.7056900794999998,0.0215319902,-0.6896435845000001,1507.0800865801,11,9,2793.75,-0.4079517853,-0.4328138024,0.4132379846,0.8649032587000001,0.6271043223
s187,1.0675169095,0.021407409900000004,1.5609224751,1.7000000000000002,29.2916666667,0.2,23.380952381,0.30000000000000004,-0.22357037329999999,-1.38791124,2.6484892923,0.4091482224,1.6649755437,-0.2048976355,0.34027739729999995,-1.0577078316919764,-2.0580286077021164,-7.826460924414237,-6.843596861324742,4.2088077537,0.1805433435,2.3862633592,0.6666666667000001,0.33333333330000003,2.5833333333,-0.1166666667,0,-0.001,-0.0833333333,19.25,-0.028133393000000003,0,0.0011763653,-2.2587287377000003,0.4986516681,0.46028199399999997,8.6,7.1,1.7466166712,0.5441567316,1.9632968722,-0.8255966445,0.30555555560000003,-2.4175095188999998,-0.07274369850000001,-0.2282999586,3.5248410059,1.8354442355,0.0486016515,1.9774431361000002,-0.9928100529,3.4727396196,114.0,59.8991114415,0.8568707964000001,6,0.6702904463,0.0009950182,0.6368632793,0.001333067,0.6111111111,-1.8444397271102144,-4.609202534990781,-4.609202534990781,-1.1682744153,1.4869842237,0.46369050079999996,1.6671751951,-0.8066368958,,,,,,,6.9272826873,,7,2.1410729027,0.5443142854999999,1.7964692017,-0.7239291798999999,2.0002863699,0.4532695581,1.7176697268,-1.1747633442,0.349009901,-0.0043294713,-0.0005912229000000001,0.0839129129,0.001079767,0.0289658339,3.0729693807,0.31127507660000003,1.7100428474,-0.7310004016,393.5,5.9,5.2,,,,,,,,,,,,2.1550602393,0.3548984771,1.7619066655000002,-1.1718453065999999,-0.6557863639,-0.3662859564,1.2786142287,0.3292444194,1.844959995,-0.41927514740000005,-0.4426184787,2057.4092261905,11,7,3268.8333333333003,-0.5349764379,-0.245197853,-0.8552173281000001,0.0609308181,0.14718419619999998
s190,1.260447109,0.34397400200000006,1.6051012749,2.25,45.789473684200004,0.3666666667,28.05,0.33333333330000003,-0.467029371,-0.7913226858,4.576318563,0.3733504948,1.9121193975,-1.5433999163999998,0.9687517123,-0.3129975388319746,-1.5805359957975844,-12.359503584433085,-9.280616924171637,3.8429066849,0.2776785232,1.4750362144,0.8333333333,0.1666666667,14.333333333299999,0.0416666667,2,-0.014666666699999999,-3.9166666667,21.7083333333,-0.0287234043,1,-0.0104042553,-1.1843971631,0.0721749854,1.1522684494,8.6,7.2,1.8590637306,0.5067260842,1.8418278576,-0.9790884239,0.9444444444,-1.1439966118,-1.4326773535,-0.5629734621,4.194188013,3.6032303882,0.2629191746,3.9442166472,-0.5402436899,4.8849203713,218.0,10.925098710999999,0.2565783653,8,0.7796737670999999,0.0017317564000000002,0.7400095940000001,0.0019685525,0.6388888889000001,-8.511264302067357,-8.511264302067357,-5.553730190361736,-0.8741693148999999,1.2316222115,0.410832927,1.6137072400999999,-0.7190790541000001,202.8333333333,4.1951635753,0.2263971061,1.8791469307,1.0,133.5,10.7521711801,0.4153165388,13,1.9471291043999999,0.48373994859999997,2.1470729031,0.0090801098,5.1215227538,0.3205906778,2.5993081648,-1.2576621958,0.46568627450000005,0.0707085702,0.0017162718,7.4428354497,0.5589736649,0.1450042507,5.1822100571,0.3172454382,1.8671893387,-1.0292899221,304.0,5.5,6.0,229.3333333333,6.1177030465,0.286174423,1.198274717680782,236.1666666667,200.5,5.0280240101,0.30932768990000004,2.7880995894,-35.6666666667,79.5108554161,2.7425258837,0.44714759229999995,1.7332730535,-1.8839781309,-0.3665511838,0.09757586550000001,2.1648978252,0.39343138130000005,1.5365802911000002,-0.6918127393000001,-0.7290592129000001,1741.6407407407,14,8,3586.5,-0.372202567,0.1501522545,-0.8336457653,0.3240489579,0.28411575489999996
s192,1.867560841,0.30428040160000003,1.2035894055,4.25,30.434782608699997,0.23333333329999997,23.684210526300003,0.3666666667,-0.2165516057,-0.7570746999,2.5004004741999997,0.378646844,1.4114615730000002,-2.0545773471,0.6485933219000001,-1.9643897817189624,-2.831205088352293,-8.532074368937629,-4.7575584980314884,5.0159784936000005,0.2526655986,2.1337112223,1.0,0.0,8.5833333333,0.075,3,-0.005,-2.5833333333,11.416666666700001,0.1480595981,2,-0.011115731100000002,-3.29002079,0.1732828492,1.1546471041,8.8,8.2,2.8558822948,0.34590131830000004,1.9096813709,-0.0564225642,0.4166666667,-2.8213077789,1.2652906344,0.0,5.320134937200001,4.1189165532,0.2429667403,2.4988420435,-0.9437793146,3.5708010963,239.0,25.7627506452,0.3968411315,9,0.7634371758,0.0013707298999999999,0.9810546875,0.0016632216,0.6111111111,-6.449609932071973,-6.449609932071973,-5.553730190361736,-0.0438914694,1.70754015,0.4977343074,2.0000324009,-0.5981584859,371.6666666667,2.8584729529,0.3677905540000001,1.1511556329,25.0,44.0,1.3232656803,0.4121364892,16,2.0034762028,0.3708065574,2.2058929525999997,-0.5298112596,4.7355641708,0.3622526071,2.9331073852,-1.7395956031000002,0.5574572127,0.08124431389999999,0.0022965047,7.8519283977,0.4715409737,0.2478374682,4.209596707799999,0.2898813625,1.7996180147999998,-0.0687112217,371.5,6.6,8.0,323.6666666667,4.1786758101,0.3622122132,0.45963930287762395,292.1666666667,317.1666666667,3.8925725241,0.3731144154,1.5535528633000002,25.0,18.1015059509,3.3094215475,0.402384533,1.4227277662,-0.4570027535,-0.3989090239,0.6957532956999999,2.1200611001,0.41741774859999997,1.5071907957,-0.8558429285,-1.3930064013999999,1731.2575757576,2,10,4395.25,1.2380908618000002,-0.2561066224,0.4637935249,0.6821344260000001,0.18374600929999998
