,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s477,0.7690188843,0.0970535834,1.2192263439,1.45,47.375,0.4666666667,25.461538461499998,0.5666666667,-0.39113953760000003,-0.8886634872,3.3363117493,0.3161954836,1.8631023689,-1.095046067,-6.243737726272242,-4.176273663517831,4.4154942369,0.23886391010000002,1.8091142294,0.33333333330000003,0.33333333330000003,15.0,3.885780586e-16,1,1.2143064330000001e-17,-5.0,15.0,0.1049450549,0,0.0047435897,-0.8525641026,-0.0031728826,0.8846753159,5.9,4.2,1.753117145,0.42433571330000003,1.9178440063000002,-0.3460592495,0.0277777778,-4.1399652775,0.4244884057,0.0,5.3201349372,2.8171201156,0.0830228719,2.0260704824,-0.8893284577,4.1867508355,110.0,4,0.7323261261,0.0018050048,1.0,0.0021544391,0.0833333333,-7.365900695568905,-8.511264302067358,-7.824046010856292,-1.0058547664,1.4664940423,0.4097569075,1.5363153093,-0.8955258087,293.5,2.5269155087,0.2228754785,1.8647364378,-42.0,40.5,,0.5929517895,2,1.3439589111,0.46603250430000004,1.4941208044,-0.3599249054,3.6366110264,0.3747995321,1.5630473761,-3.4113115511,0.45232273840000004,0.054969633500000004,3.1013424742,0.2792256843,1.176021409,-0.8008952163,284.0,5.4,4.9,337.1666666667,2.5749688498000003,0.3157187577,-0.053392720008515755,267.8333333333,296.3333333333,2.0756201671,0.30922016890000004,1.0425416811,28.5,-5.1225,3.4535938147,0.2736543976,1.8272581886,0.322017265,,,,,,,,1931.8958333333,2,10,4056.0833333333,-0.2307019797,-0.4545383168,-0.196633671,0.24511914980000002,0.3387585067
s481,1.6381863583,0.1374187685,1.7233969893,3.0,30.9444444444,0.4,15.45,0.33333333330000003,-0.4576026466,-0.6608104643,4.1587507475,0.2537429606,3.4875005819,-1.1165091859,-10.510600166363616,-10.291594194348146,2.6074897413,0.2264150621,1.8200847837,1.0,0.0,9.125,0.0208333333,2,-0.008833333300000001,-3.0416666667,8.625,0.0054597701000000005,2,-0.0078817734,-2.184729064,-0.2235576923,0.8107060850000001,8.7,8.3,2.1630150566,0.3981008682,2.0510770535,-0.3821953051,0.8611111111,-0.7376687948,1.7304001864,-0.3719338943,3.8121088774,2.3341230875,0.1709051419,1.9568749185,-0.9928100529,3.4727396196,154.0,6,0.7689626694,0.0018402835,0.8969497681,0.0020857331000000002,0.5833333333,-8.511264302067358,-8.511264302067358,-6.449609932071972,-1.3691665641,1.7802742147,0.3808324617,1.6766852170000002,-0.7295184676,298.5,2.7097873565,0.3127020882,1.2205517578,58.0,14.0,1.1310270474,0.5356776273,8,1.4319088303,0.3928289404,2.0576808753,-0.5364322402,3.0446743953,0.372230638,2.0212460524,-1.3844893406,0.40740740740000003,0.022877856800000002,2.067220237,0.2684466012,1.5591313822,-0.7723467751,340.0,6.4,5.8,271.5,2.7251448834,0.23302033460000002,0.42813850028998757,355.3333333333,257.3333333333,2.2023109389,0.2563964956,1.3854932244,-98.0,67.6366316565,1.7736908153000002,0.3021507869,1.9460212276000002,-0.0934655326,0.2894676737,0.0337647601,1.4970065364,0.2736127695,2.1855301172,-0.8951000109,-0.1654494152,1842.8214285714,21,6,3380.8333333333,-0.2722024746,0.0316511876,-0.5153979744,0.39505890590000003,0.3003962986
s484,0.798268539,0.35580209560000003,1.4713109078,1.6,25.6363636364,0.2666666667,11.4210526316,0.36666666670000003,-1.0328901192,-0.6008766404,3.5786698987000003,0.4590813043,1.4958759509,-0.2769795445,-10.337531163536292,-6.446666141006674,2.951278294,0.26373764180000003,1.9346878105,0.1666666667,0.5,5.1666666667,-0.0083333333,1,0.0003333333,0.33333333330000003,6.8333333333,0.0443115029,0,0.0021209068,0.1097816961,0.5091879832,0.0728056133,6.7,6.1,1.4741324524000001,0.39817808860000004,1.9442984395,-0.9127395877000001,0.0555555556,-3.3365281078,-1.89247503,-0.24725917520000001,3.4966902426,2.1719312944,0.13667706840000002,2.4566620329,-0.915317409,2.6399906271,140.0,7,0.7403660298,0.0016447946,0.6757835865,0.0011417873000000001,0.5555555556,-4.625581180301964,-4.625581180301964,-3.664674886451777,-0.8039855209000001,1.400036733,0.4882363223,1.5581650929,-0.7495171497,,,,,,,,0.7056337253,5,1.1569368547,0.6171497832,1.8784005552,-1.0769471132,2.440527794,0.46629029590000004,1.642542434,-1.3254442953,0.3759213759,0.0709869322,2.8341903999999998,0.313472244,1.1994350238,-1.21493211,345.0,6.0,4.2,319.1666666667,2.7445603307,0.39255952120000004,0.13757231907268436,333.6666666667,320.0,2.6778005092,0.42229595410000004,1.1648368128,-13.6666666667,31.1179629259,1.6765911788999999,0.3619002611,1.9952884396,-0.7347075448,0.2443871765,-0.1967767531,1.0925699538,0.1408135468,1.9328649097000001,-0.5573834744,0.34155613230000004,4542.7875,2,7,5588.9166666667,,,,0.18142563920000002,0.18330668690000002
s489,1.7608588834,0.3486199542,1.6593372921,2.6,11.8888888889,0.1,17.3846153846,0.1333333333,-0.056035799600000005,-0.49319833500000004,3.5852084151,0.4578044123,2.624632953,-0.3854768961,-2.2101837196682896,3.274107844473008,3.0684819981,0.305825681,1.6947756856,0.33333333330000003,0.5,2.375,0.0125,2,-0.0061666667,-0.875,2.25,0.0405172414,2,-0.0021034483,-0.525862069,1.0175955364,-0.44090144010000004,8.8,6.9,0.639703012,0.536629598,1.6718177081,,0.0555555556,-1.6846276975999999,-0.30929204120000003,0.49583813730000004,4.3284586626,1.7982999827000001,0.4480968576,1.6022517317,-0.9437793146000001,3.5708010963,116.0,10,0.7401384830000001,0.0013557319,0.9961593628000001,0.0020990320000000002,0.6111111111,-1.3862943611198906,-1.8444397271102142,-3.664674886451777,-0.3788189849,1.6327454861000001,0.5184223656,2.2944590285,-0.1103493145,336.5,1.9728922702,0.1150985563,2.5801980897,11.5,117.0,1.0027270213,,5,1.0436990413,0.6985072533000001,2.0854222414,0.4036972116,3.3592932638,0.08680472560000001,4.4926676831,-0.3969455244,0.4663341646,0.007817670300000001,3.6894178815,0.2905757182,2.1459150168,-1.1406708044,361.0,5.5,5.8,384.0,1.975808942,0.3034148848,0.78103320137046,325.1666666667,395.0,1.8531217983000001,0.37975348130000003,1.583886191,69.8333333333,8.1430491767,1.4263120539,0.42761294240000003,1.7719823502,-0.6743977834,-0.1765125209,0.0903202964,0.7863167346000001,0.0113531312,2.8411453936,-0.04413269,-0.7214331224,3044.3928571429,-3,6,6498.7272727273,-0.8669643174,0.1436375405,-0.6638494095,0.8858800486,0.16818801790000001
s492,0.9811348429000001,0.2435943928,1.3467001393,1.7000000000000002,23.0869565217,0.2333333333,15.3846153846,0.1333333333,-0.9105289927,-0.6304427937,3.3893153572,0.41890350600000004,1.6457800046000002,-1.5003643223,-3.174193113315962,1.2660237063187003,3.7594828152,0.2861135466,1.6184402922,0.33333333330000003,0.1666666667,15.5,0.3166666667,2,-0.0056666667000000006,-2.4166666667,9.2083333333,0.1402932255,1,0.0019676441,-2.3216380182,-0.2897251956,0.8299916269000001,10.3,7.3,2.3578894625,0.4233411657,1.748082855,-0.7103173697,0.0,-1.5544749231,-0.1002347012,0.0,5.3201349372,3.2276757948,0.1475534565,2.8336585436,-1.0170844173,3.9312389163,224.0,10,0.7901260376,0.0012826473000000001,0.9,0.0012424709,0.47222222220000004,-1.3862943611198906,-1.3862943611198906,-2.748384152235016,-0.8486376942,2.164212646,0.4504414031,1.5265058404,-0.2143554461,,,,,,,-8.5714182545,0.3720471838,4,1.7377135744,0.4006429033,2.2020463525,-0.3206638881,3.3547281354000003,0.40426697970000003,1.9477282019,-0.2521106743,0.4365853659,0.0236122831,2.5481296135,0.35412365430000003,1.4376572306,0.2414459109,327.0,5.7,5.6,,,,,330.1666666667,324.0,3.3038925085,0.36530995110000003,1.3355383129,-6.1666666667,-3.656641604,1.9028021741,0.3398413216,2.0006082491,-0.8323318089,-0.0665253893,0.030614826,0.40853075850000004,0.0566201006,1.5599856561,-0.11833573780000001,-0.5745899289,2599.3148148148,13,8,3723.5,-0.37559722370000004,-0.2606174334,-0.715284016,0.6933736886,0.4798348877
s495,1.1401218442,0.2776692489,1.6954152096000001,2.2,39.9090909091,0.2666666667,13.8095238095,0.30000000000000004,-0.2606470077,-1.0596946903,3.8432967091,0.3749256315,2.4838652356,-0.2887846967,-9.008429445918043,-7.253012369688495,3.5178394249,0.31629204510000003,1.6682352973999999,0.6666666667000001,0.33333333330000003,18.7916666667,-0.0625,1,0.0008333333,-6.7916666667,23.5,0.0614764141,1,-0.0011325301000000001,-4.6355932203,-0.0758848617,0.9060378039,7.7,5.7,1.8879993924,0.4648836509,2.7169302787,-0.4271922858,0.6666666667000001,-1.8024011347000002,-1.2656907073,-0.7962484724000001,3.7276379925,2.0823088277,0.1308598893,2.9918226734,-0.6807759697,4.096807786,190.0,6,0.8790130615,0.0015840798,1.0,0.0015111806,0.5,-5.553730190361736,-4.625581180301964,-5.553730190361736,-0.6230542286,2.4949290811,0.37001185940000003,2.6285615773,-0.4518497542,486.6666666667,2.5825564938000003,0.34307220390000004,1.7292753182,68.0,54.5,,0.6830312686000001,9,1.5201649374000001,0.7120372261,2.5543612556,-0.31415520690000004,2.3302916916,0.38026601120000003,2.1098467968,-1.2188170012,0.5351758794,0.0752233766,2.647407647,0.3058400881,2.4103480524,-0.6804901199000001,345.5,6.3,6.8,532.0,3.9547719142,0.3440736264,0.7345453504193055,,,,,,,,2.5294264661,0.2950496718,3.4333879712,-0.3008749039,-0.18610328850000002,-0.0795048851,1.6119705923,0.2858922184,2.5714891168,-0.0123153367,0.1582815056,3024.8958333333,6,6,4755.0909090909,-1.1256273077,0.8318914521,-0.6997408986,0.2990012492,0.1994789565
s500,0.6975695993000001,0.025906992900000002,1.8006793128,1.7000000000000002,15.9285714286,0.0666666667,9.88,0.1666666667,-0.5516898212,-0.3275994182,3.5068874774000003,0.41968572470000004,1.5024883056,-0.5127721375000001,-9.178662457416713,-7.706002786829616,3.8783843255,0.30484829490000004,1.1411961327,0.6666666667000001,0.33333333330000003,8.7916666667,-0.0458333333,0,-0.0031666667,-0.2083333333,10.4166666667,0.1024096386,2,-0.0060318562000000004,-2.2028793139,0.0132760314,0.7968565815,8.3,6.0,1.3430284708,0.46063336250000003,1.9786698031,-0.4198323418,0.5,-1.7329061328000002,0.2980310198,0.1932209246,4.933693088,2.3294453255,0.030588204400000003,3.0006291868,-1.2890129854999999,3.38738178,98.0,4,0.6600288153,0.0011750945,0.7800827026,0.0013104869000000001,0.5277777778,-6.449609932071972,-5.553730190361736,-4.625581180301964,-1.0711997351,1.3931785122,0.42860621660000003,2.0031652575,-0.3033007258,336.1666666667,3.3252271608,0.35265712850000003,0.9217988925,39.0,18.5,,0.5690631232000001,6,1.2082785102,0.5943244091000001,1.8896299705000001,-0.9270094125,,,,,0.6314496314,0.11016233760000001,3.4216956947,0.3543784772,1.6270443469,-0.9963031668000001,348.0,6.3,5.8,265.8333333333,5.2943286315,0.33602657010000003,0.7977823375787898,287.5,314.8333333333,3.9357951545,0.35284943220000003,1.3601278661,27.3333333333,-24.3520114943,2.624631786,0.3879462179,2.1328187134,-0.48073967040000004,0.07726729900000001,0.008964306,1.9372849989,0.4106924582,1.6087142158,-0.3176489883,-0.17626133630000002,2924.7916666667,4,8,5440.3333333333,0.3610203665,-0.32630531490000003,0.060204448300000005,0.7882678466,0.6691724853000001
s501,1.1907456582,0.2769995475,1.3946308686,1.9,43.3529411765,0.4333333333,34.2380952381,0.30000000000000004,-0.4913922563,-1.4017329429,3.2614701267,0.4163241125,1.4059382992,-1.5044421058,-8.153367773161165,-6.908736159888563,2.6488630455,0.3036257317,1.3492904972,0.33333333330000003,0.6666666667000001,22.875,-0.1375,2,-0.0005,-1.625,16.9583333333,0.0157801418,1,-0.0015744681000000001,-1.9255319149,0.1692394716,0.4782132691,7.1,6.2,0.6798082511,0.0161818912,1.3105099081,-0.5457786572000001,0.6944444444,-1.2954438823,0.9615033931,0.0,5.3201349372,2.3502968761,0.0381055446,2.258365051,-0.8893284577,4.1867508355,,5,0.6878027916,0.0014254551,0.7545106411,0.0016828473,0.8055555556,-6.449609932071972,-6.449609932071972,-6.449609932071972,-1.0307825191,1.5324844317,0.4191849647,1.8932883486,-0.5638551209,299.0,2.3421239731,0.3511317948,1.4254362698,-24.0,-32.0,,0.4996598941,11,1.48398831,0.4789463285,2.0449137312,-0.4178185796,2.6353601867,0.3935764315,1.7804972317,-1.5892505195000002,0.6231527094,0.0386435591,4.1585925734,0.3039706768,1.4210609431,-2.0576527046,421.0,5.6,5.6,429.1666666667,3.0859157631,0.2514478037,0.7736589112711325,341.1666666667,326.1666666667,2.2662854943,0.3357006383,1.1998889014,-15.0,15.6252212642,3.0649037686,0.4097184593,1.3732327286000001,-2.2241388584,0.12607143,-0.7933110320000001,1.6368764605,0.34698583320000004,1.6475740722999999,-0.5629537415,0.3948195705,3160.6018518519,-6,9,7457.8333333333,,,,0.9071361217,0.3788261502
s502,0.7730524710000001,0.21751276400000003,1.4090597688,1.75,32.25,0.0666666667,16.7307692308,0.1333333333,-0.3244607769,-1.1232891834,3.7077318869,0.2857997809,2.4337166701,-1.6152375655,,,5.1905610711,0.1553903367,2.9849984567,0.8333333333,0.1666666667,9.75,0.025,0,-0.002,3.330669074e-16,29.0476190476,-0.0184507042,0,0.0022816901,-0.5704225352,-0.0058905304,0.9388091704,7.2,6.9,1.9165237091,0.3634812752,2.2443225449,-0.7655932564,0.30555555560000003,-0.22000976400000002,-0.3851053098,-0.0658959303,1.1093446829,0.8135526691,0.1173413803,1.5527428858999999,-1.1195720593,3.7262636324000002,112.0,5,0.6919198990000001,0.0015943219,0.6936035156,0.0014199634000000001,0.5,-3.664674886451777,-4.625581180301964,-2.748384152235016,-1.066199582,1.9122029857,0.39649617340000004,2.1107752262,-0.5153021322,,,,,,,,0.5767231572,14,1.7904916146,0.4486518436,2.1161986175,-0.0418499165,3.2949221563,0.35217931020000004,2.0920457602,-0.7438735949,0.40049751240000003,0.0719089257,4.0171205563,0.3160430198,1.6406482124,-0.7928958662000001,315.0,5.9,6.6,,,,,,,,,,,,2.6146665398,0.36149668620000003,2.0547659814,-1.0832736749,-0.0811111548,-0.7135828012000001,1.7385524036,0.295638854,1.7575362582,-0.1479452763,0.7248968773000001,2032.125,2,8,5065.75,-0.40355917950000003,0.09280814650000001,-0.19193150990000002,0.7955531836,0.2185438797
s504,1.4288834517,0.2531477603,1.7576066014,3.6,44.7368421053,0.36666666670000003,33.5294117647,0.4333333333,-0.6784955406000001,-1.6556032297,4.6202370788,0.33818417100000003,2.7324921183,-1.4459615761,-7.787507015295477,-8.246616205397741,6.3044829686,0.2657928117,1.5499199890000002,1.0,0.0,8.5,0.3083333333,2,-0.0163333333,-0.9166666667000001,14.0416666667,0.2991525424,3,-0.0188057995,-3.8915662651,-0.1945364756,0.6997041112,7.8,5.9,2.2121714198,0.44767768960000004,1.869556964,-0.7915613104,0.8055555556,-2.8730044028,1.1720802855999999,0.3298219498,4.6604910377,2.8613154734,0.009666273900000001,2.3817614011,-0.9575666758,4.0502743994,219.0,6,0.8931747437,0.0009447511,1.0,0.0014723181,0.5277777778,-6.449609932071972,-7.365900695568905,-6.449609932071972,-0.8014181079,1.6609057978,0.3683711503,1.674118857,-0.7042375157,287.1666666667,4.4631299123,0.3307866322,1.6926636872,24.0,26.5,-17.7884210874,0.4313400605,18,1.7582702148,0.39762541570000004,1.8078787959,-0.3086449757,2.2829906297,0.4005583538,1.755059626,-2.1215974179,0.4950980392,0.0572853771,2.6738999401,0.23059552630000002,1.3217143084,-0.4732537184,261.5,6.3,5.8,403.8333333333,2.5321219962,0.32484623420000003,0.09841464369306017,265.3333333333,319.8333333333,3.239431855,0.3113159985,1.3935503831,54.5,32.8324950579,2.3279781702,0.2959947357,1.5502233748,-0.8775418811000001,-0.7796866034000001,-1.2978476998000001,1.5918370842,0.0832124058,2.4175705071999998,0.3933566604,0.7445333681,1995.1916666667,-7,9,7795.3636363636,1.8447990698,-0.7831325094,1.4762063388,0.8139339687,0.3807411298
s505,0.9342993957,0.0249636222,1.7955051148,1.9500000000000002,23.5238095238,0.30000000000000004,17.9411764706,0.4333333333,-0.2842627856,-0.6870922856,2.2691026227,0.2982541523,1.8544070725,-0.0571751235,-5.912024285484015,-5.4036948379051655,2.2068404803,0.1988039794,1.6146605984,0.5,0.33333333330000003,6.0833333333,0.1416666667,3,-0.005,-1.8333333333000001,7.4583333333,0.2045977011,3,-0.006896551700000001,-1.224137931,-0.5273471043,0.6529792005,9.1,7.2,0.7749484557,0.2714455588,1.6399639282,0.0979945589,0.1666666667,,,,,,,,-0.6385135918,3.4121682313,127.0,3,0.5423422456,0.0022020866,0.6677835465,0.0026208881,0.4444444444,-2.7545573065347257,-1.8444397271102142,-3.664674886451777,-1.2003279764,1.2071690879,0.3901599945,1.5196536224,-0.2189508,,,,,,,,0.7157397558,8,0.8212815838,0.2683837395,1.8618881950000001,-0.8009480382,2.288183581,0.2677661859,1.9434508934,-1.3141551501,0.3780160858,0.030254166000000002,1.9729456767,0.24561173800000002,1.5308145379,-0.6178264066,381.0,6.0,4.4,229.6666666667,2.2169261944,0.25893598160000003,0.4692746143289235,244.6666666667,245.5,2.1598774367,0.3642302013,1.2824374914,0.8333333333,4.4987987812,1.5505877345,0.2286455198,2.1380243767,-0.42290382870000004,0.0135907936,-0.1989927777,0.6767349326000001,0.0352657819,1.9871278634,-0.1474691826,0.2551301361,1358.3680555556,17,7,2964.4166666667,,,,0.7231558041,0.36495589780000004
s507,1.3050022022,0.33866203640000003,1.6068038706999999,2.65,,,,,-0.8106437954,-1.1750129448,2.8885419084,0.3822083493,1.6126445258,-0.9388849942,-6.520704885766317,-5.865328900718184,5.6690140999,0.2970468969,1.6966239046,0.5,0.1666666667,10.0,0.1416666667,3,-0.016,-4.5833333333,21.7083333333,0.1211976568,2,-0.0062963767,-2.872098069,-0.328543201,0.6288246213,7.7,6.7,2.3280927164,0.33391437230000004,1.7046846645,0.037597806000000004,0.6388888889000001,-0.8215419078,0.6343275387,0.0,5.3201349372,3.9152414727,0.2900052275,1.4588432617,-0.2949503543,4.3943337001,164.0,6,0.8346435547000001,0.0016607908000000002,1.0,0.0011572567,0.6944444444,-4.625581180301964,-5.553730190361736,-4.625581180301964,-1.1997376302,1.6255696648,0.3663117387,1.4795098435,-0.37607572040000004,302.0,4.1454158396,0.2941788643,1.8542063438,58.5,47.5,-5.737415415,0.5817838705,13,1.6818052897,0.3209081149,1.7529147959,-0.2832164046,4.7458328548,0.4066028464,1.8143285303,-0.9888487252,0.4498777506,0.0314921466,4.6517748489,0.32233788,1.8090880678999999,-0.5332939231,334.0,6.1,5.7,284.6666666667,3.798580801,0.28488283870000003,0.6487548864003759,306.1666666667,310.8333333333,4.7005328703,0.2807311389,3.0738769199,4.6666666667,57.7680555556,2.7283035726,0.2836207926,2.0827426688,-0.3767480039,-0.4114196862,-0.48742567540000004,1.2815291024,0.3573916023,1.5806192993,-0.6194119361,-0.2246421225,2632.9351851852,1,8,5370.9166666667,1.6952746161,-0.8941164677000001,0.5980609982,0.7290167327,0.5655658709
s508,1.3425066404,0.21891128340000002,1.7750122084000002,2.5,46.4166666667,0.2,24.5833333333,0.2,-0.3901989242,-1.4156571463,3.5736525774,0.41569574880000004,1.4858854955,-1.3260565184,-5.952079693580315,-6.0681171510157625,3.8609830381,0.2736387753,1.5457648328,0.33333333330000003,0.33333333330000003,11.625,0.1375,1,-0.0025,-2.2916666667,9.9583333333,0.5369782972,3,-0.0082871452,-4.9411519199,0.0336538669,1.0163908236,8.9,7.0,1.4056416448,0.3513956509,1.948951299,-0.7233195109,0.0833333333,-0.9205831538,0.996347041,0.0,5.3201349372,3.2770963229,0.1842230282,2.2298727426,-0.8075379761,4.3503317988,133.0,8,0.7547348022,0.0012736660000000001,0.9695800781,0.0018030910000000002,0.6388888889000001,-2.748384152235016,-2.067339257049917,-1.8444397271102142,-1.5559222286,2.2127205312,0.4454039288,1.3444865235,-0.4703729977,270.0,3.328343666,0.3302565322,1.4453347097,-41.0,43.5,11.5782518652,0.5139414343,9,2.4339243537,0.4820069682,1.952807251,-0.9390917219,4.4842523982,0.3526879901,2.5203475085,-2.3341809902,0.48899755500000003,-0.0039643585,3.825295128,0.270893851,2.1816878122,-0.0436054508,301.5,5.3,4.8,272.3333333333,3.6653434783,0.3411479282,0.43035515857224976,248.3333333333,277.0,4.8223130631,0.2880121675,2.4117663663,28.6666666667,36.3433876344,2.4420798144,0.3602882139,2.1498708424,-1.0638914991,-0.3363582337,-0.5980965486,1.4347099163,0.32155479330000003,1.4542389568,0.1297271572,0.3381369121,2996.2416666667,-4,5,5191.2916666667,-0.2881057346,0.32780833,-0.2226386129,0.5234967185,0.2444289566
s509,1.1459271117,0.0313059962,1.9807217952,2.25,20.3461538462,0.1333333333,23.4782608696,0.2333333333,-0.8342883118000001,-1.1196636334,2.6459102646,0.3536746341,1.1176387015,-1.719084456,-8.410831577025007,-9.042315527883227,5.6320541467,0.2627945003,1.6626467786,0.8333333333,0.1666666667,26.2083333333,-0.08750000000000001,1,-0.0015,-1.7916666667,29.6666666667,0.0015345806,1,3.7839e-05,-0.9705696868,-0.0308978212,0.9973703982000001,7.6,6.5,2.5384146499,0.3935106772,1.8860506654,-0.7241552638000001,0.30555555560000003,-1.2763783278,1.238419892,0.0,5.3201349372,3.3111704902,0.2886203196,1.6211115204,-1.0170844173,3.9312389163,160.0,6,0.6895072937000001,0.000641877,0.9709472656,0.0021770210000000003,0.5833333333,-6.449609932071972,-5.553730190361736,-5.553730190361736,-1.6847638452,1.8302447194,0.3712824704,1.408939391,-0.2570004442,272.5,3.3287223643,0.3277327658,1.3527949014,15.0,17.5,6.2668161422,0.5187183651,18,1.5772066298,0.4555870124,1.8162329714,-0.7506956567,3.1377482554,0.3908914342,1.5699493567,-1.3925192565,0.5294117647000001,0.0549982456,3.3420288728,0.2594053086,1.4779238001000001,-1.2277318674,296.0,6.0,5.7,,,,,296.5,349.6666666667,3.2953175864,0.24391977750000002,1.5571438191,53.1666666667,48.4466302091,2.2546964024,0.3396612291,1.5074329155,-2.0640688129,0.25298186440000003,0.033340030300000004,1.6586845641,0.32562069990000003,1.4133398185,-0.9005574056000001,0.1646059691,1880.7916666667,5,7,4317.5,0.1772910531,-0.33920382460000004,0.0729335742,0.9016070899,0.1603630868
