,NBZD,NBZN,NBZT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTZD,ANTZN,ANTZT,ANTALTZD,ANTCONZD,ANTORTZD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTZD,CRTZN,CRTZT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFZD,DRFZN,DRFZT,DRFPINZD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBZD,DPEBXBZD,DPEZD,DPEZN,DPEZT,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGZTD,LOGZN,LOGZT,LOGCONZD,LOGSWCZD,MAASMIND,MOSZD,MOSZN,MOSZT,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPZD,REPZN,REPZT,REPPINZD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMZD,SMZN,SMZT,SMSIZD,SHFTAC,SHFTLR,SIMZD,SIMZN,SIMZT,SIMSIMZD,SRTAVRT,SPSFORWD,SPSREVRS,STSZD,STSZN,STSZT,STSSSRT,SSZD,SSZN,SSZT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRZD,STRZN,STRZT,STRSTRZD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32ZD,32ZN,32ZT,32CSCZD1,32CSCZD9,32TSCZD1,32TSCZD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s238,1.8609402503,-0.3837444046,0.9263318708,2.3,-49.2727272727,-0.2666666667,1021.0,-24.1578947368,-0.3666666667,432.0,2.472607714,-0.4617459574,1.4349949456,0.4969722507,-0.6731123401000001,0.0998463598,-0.0028597186,-0.0119874268,-0.0023320313,-2.3333333333,-2.8214285714000003,-2.5666666667,2.75,2.25,3.0,3.0,61.0,3.9245793174,-0.3641608377,1.2750274364,0.0,-0.8333333333,1.625,0.0375,2.0,0.0001666667,-0.9583333333,6.666666666699999,0.0686352254,1.0,-0.0015759599,-2.9626460768,-1.0,1.3636363636000002,0.4713576475,0.0567936932,7.3,5.7,2.3766030366,-0.5579433937,1.3193176007,0.1503932808,0.5277777778,1.0,1.0,1.0,1.8333333333,1.5,6.666666666699999,6.833333333300001,6.666666666699999,5.3333333333,3.3333333332999997,1.0,1.0,1.6666666666999999,1.6666666666999999,4.1666666667,,-1.9315009142,1.8236708428,-0.3179100935,0.9722518420999999,0.8310606061,61.111111111099994,-33.3333333333,-25.925925925900003,5.666666666699999,2.0,4.625,3.875,4.5,3.0,3.0,43.0,0.8222222222000001,36.0,212.0,8.0,-1.0,1.0,0.6627759933,0.001089941,0.9633224487,0.0013113884,0.5277777778,-0.158113883,-0.1265219767,-0.158113883,3.0,1.5956709325,-0.7640391437,1.5720265977,-0.4966351728,-0.0748202379,5.0666666667,2.5474864067,-0.43582688189999996,0.7739207458,-383.1666666667,3.5,42.5,46.0,3.5855754938,-0.8693581765,0.6288319792,4.0,2.0276587625,-0.6909965075000001,1.5169095699,-0.1281713277,0.75,0.8333333333,0.5833333333,0.8333333333,129.0,0.30000000000000004,0.1,0.4,,2.5353135743,-0.47216122229999996,1.7849489165,-0.9527035331,0.49118387909999994,0.0443704483,2.5629903522,-0.4123238839,1.0050285307,0.2342677152,406.5,4.6,4.0,,,,,2.5901900053,-0.4014015873,0.8909904076999999,-366.8333333333,-407.1666666667,40.3333333333,-17.827777777799998,2.4260490401,-0.5864932780000001,1.4019491466999998,-0.17886907370000002,5.5,6.0,5.5,6.0,5.5,-36.0,1.7587217159123842,-0.5114056676843405,1.23511483111693,-0.4230079000659619,0.09987844163362647,0.3842091539225243,-0.34234932042294863,2.1,3.8888888889,2.6666666667000003,2.8666666667,2602.4037037037,-10.0,5.0,4280.5833333333,0.31097763510000004,1.0600492539,-1.3,-1.4545454544999998,-1.9166666666999999,-1.8571428571000002,-1.9166666666999999,0.8103906163,0.4772554192
s244,0.8171888740000001,-0.29191329260000004,1.1030070406999999,1.55,-12.8,-0.1666666667,317.0,-4.8965517241,-0.033333333300000004,137.0,2.5966832313,-0.4600121593,1.3691882085,0.5058189315,-1.1256511855,-0.32918010670000003,-0.0010569142999999998,-0.002919342,-0.0463085938,-4.3333333333,-3.75,-4.6,1.5,2.25,2.6,3.8571428571,36.0,3.8042940241000003,-0.327559301,1.1313702531999998,0.33333333330000003,-0.5,2.9166666667000003,0.008333333299999999,0.0,-0.0003333333,0.0833333333,3.6666666667,0.04,2.0,-0.0044,-2.1142857143,-1.0,1.2727272726999999,0.5505107832,-0.24744608399999998,7.7,7.0,2.7808718036,-0.6784991198,1.5328573836,0.3108994198,0.4166666667,3.6666666667,2.3333333333,2.0,2.8333333332999997,3.8333333332999997,4.6666666667,5.666666666699999,5.833333333300001,6.166666666699999,4.0,2.5,1.0,4.0,1.6666666666999999,4.8333333333,0.977722923,0.4458451355,3.6188330982,-0.337719594,1.3386047256,0.9886363636,44.4444444444,-66.6666666667,-48.148148148100006,3.6666666667,4.0,3.125,4.0,2.125,3.4285714286,3.5,38.0,0.8,22.0,159.0,9.0,-1.0625,1.2666666667,0.6640334487,0.0006344755000000001,0.6184956789,0.0007189592999999999,0.5277777778,-0.015704178000000003,-0.0006324555,-0.0038729833,3.0,0.6543344196,-0.5232820725,1.2870830794,-1.1700042354,-0.1675719958,4.0666666667,2.5519467442,-0.4845615038,1.0270742640000001,-403.3333333333,1.5,-4.5,45.0,-17.2030284015,18.3875772967,0.6213461987000001,6.0,1.5558661147,-0.7485220126000001,1.5313835671,-0.3256255454,0.4166666667,0.0833333333,0.6666666667000001,0.1666666667,89.0,0.5,0.7000000000000001,0.4,0.2,2.1619851448,-0.4206934427,2.2790414157,-0.2577015608,0.4103896104,0.0438647544,3.4671490039,-0.36046330649999997,1.3253309405,-1.6570937416,354.0,5.1,4.6,3.7416441539,-0.4796078633,0.85721178,-401.6666666667,3.9471881657,-0.46559842479999997,1.1176526813,-298.0,-324.6666666667,26.6666666667,56.4291666667,2.4876574198,-0.5591410028,1.5477000856999998,-0.4439789663,3.0,6.0,2.0,2.0,5.5,-54.0,2.247558554714828,-0.4670884187101145,1.3460343755891102,-0.06622351731677734,-0.04873995805219833,-0.20708806562328846,-0.6555016741992371,3.8,2.7777777778,3.4444444444,2.4666666666999997,3736.8229166666997,-0.0,8.0,3830.8333333333003,-1.6660102170000002,0.9886113934999999,-2.4,-2.0,-2.1666666667,-1.0714285714,-1.6666666666999999,0.7931470495,0.21927084510000003
s246,1.3699953046000002,-0.404445196,1.2382883969,2.15,-18.1481481481,-0.1,450.0,-9.1304347826,-0.23333333329999997,198.0,3.4412557837,-0.4277677264,1.4318184972999999,0.023126411099999997,0.0138079269,0.4008798969,-0.0004198475,-0.0159847412,-0.2575166016,-5.666666666699999,-4.1428571429000005,-5.8666666667000005,3.0,2.75,3.4,3.1428571429,20.0,3.8921729192,-0.2407218928,1.4645915512,0.33333333330000003,-0.33333333330000003,14.0,0.15,1.0,0.001,-2.5,8.75,0.19217638690000002,2.0,-0.0043072546,-2.5078236131,-1.25,1.0909090909,0.1002288358,-1.0565551406,9.2,5.3,2.2552906072,-0.48107386609999997,1.5764478644,0.7394953204000001,0.0,2.0,3.8333333332999997,1.8333333333,3.0,4.3333333333,3.8333333332999997,4.0,4.6666666667,4.1666666667,3.1666666667000003,2.5,1.0,2.3333333333,2.5,4.3333333333,-0.241126394,0.3369127471,3.4775424802,-0.2039194234,1.1913973014,1.0,5.5555555556,-22.2222222222,-37.037037037,4.5,5.0,1.75,2.5,2.625,2.5714285714000003,2.125,46.0,0.6571428571,15.0,206.0,9.0,-1.3125,1.1333333333,0.6718950271999999,0.0012660045,0.8695106506,0.0018534339,0.6388888889000001,-0.0256124969,-0.06403124240000001,-0.06403124240000001,2.0,1.8174300865000002,-0.5250492997999999,1.3193879042,-1.0447796901000002,-0.7028975812,2.4666666666999997,2.7694519577000003,-0.3814065671,1.3601959127,-285.3333333333,-14.0,218.0,40.0,,,0.4588583835,11.0,2.1275073086000003,-0.39576777609999997,2.3193687340999998,0.0560244442,0.33333333330000003,,,,79.0,0.4,0.8,0.5,0.2,2.2234862772999997,-0.4194278881,1.4704695831,-0.1714270814,0.4900990099,0.07271023800000001,2.919309319,-0.3192818223,0.9425295548999999,-1.6468064905000002,335.0,6.0,5.7,2.8963169275,-0.5190020246,1.0166149123000001,-288.8333333333,2.9219109013,-0.41968795770000006,0.9356215126,-280.6666666667,-266.0,-14.666666666700001,137.7416666667,3.2826724992000003,-0.5010223276,1.5999992169,-0.8951946828,4.0,1.5,4.0,4.5,2.0,-49.0,1.7893734197408768,-0.38317766087121774,1.1678972682057676,0.37393076102795103,-0.39310568675352897,-1.340588619715637,-0.4949485486473262,3.8,3.4444444444,3.4444444444,3.4666666667,1911.9964726631,-26.0,4.0,2954.9166666666997,-0.1142533863,0.38845210840000005,-3.5,-2.2727272727,-2.75,-2.0714285714,-2.0,0.811333595,0.1154456363
s249,0.9167612433,-0.3554228399,1.1640038553,1.6,-32.6086956522,-0.23333333329999997,709.0,-27.809523809499996,-0.30000000000000004,555.0,2.9044032406,-0.5151820206000001,1.4652279168,0.0029541683,0.0982188939,-0.7064368945,-0.0001210608,-0.0039053345,-0.0427626953,-4.1333333332999995,-4.6785714286,-4.2333333333,3.75,3.0,2.8,2.4285714286,42.0,2.4326936396,-0.35624393719999997,1.3063929542,0.1666666667,-0.5,0.9166666667,0.033333333300000004,0.0,0.0003333333,-0.33333333330000003,9.4782608696,0.0779343926,0.0,0.0013213737,-0.7813941568,-1.6666666666999999,1.5454545455000002,-0.145257655,-0.0851381628,6.9,7.7,,,,,0.22222222219999999,3.1666666667000003,4.8333333333,1.3333333333,3.1666666667000003,4.6666666667,5.0,5.3333333333,6.0,5.5,4.1666666667,4.0,2.8333333332999997,5.3333333333,2.8333333332999997,4.5,-1.3504919267,-1.0307531887,1.897937271,-0.3911745881,0.9838402197,0.6415229885,50.0,-44.4444444444,-59.2592592593,4.8333333333,5.75,3.25,3.25,3.125,3.4285714286,3.75,55.0,0.6380952381,25.0,139.0,2.0,-1.5,1.6,,,,,,-0.0250474647,-0.0256124969,-0.06403124240000001,2.0,1.0606135037,-0.6988672015,1.3580456759,-1.252191828,-0.2090952917,4.9333333333,,,,,,,42.0,,,0.7598480068000001,3.0,1.4578117118,-0.6817456493,1.4156102383000002,-0.9469867926,0.4166666667,0.25,,0.5,111.0,0.4,0.2,,,2.7478705272000004,-0.5590051338,1.3901338068,-0.5186631852,0.3776595745,0.019833788999999998,1.6387712819999998,-0.4409975626,1.3270623822,0.3370663078,391.5,6.5,4.9,,,,,,,,,,,,1.8942577941999998,-0.5374087147000001,1.1976635642,-0.8719054158,6.5,7.0,6.0,5.5,5.0,-38.0,1.2522124855372532,-0.6161011612536487,1.119013217596669,-1.0287734743099028,0.499035193874372,1.336268564674251,-0.5110963374043576,3.8,2.7777777778,3.3333333332999997,3.4,2797.0458333333004,-14.0,4.0,3806.1666666666997,,,-1.8,-1.9090909091,-2.5,-2.7142857143,-3.1666666667000003,0.2074943959,0.4948898421
s252,1.7366160717,-0.2745112343,1.0134714285,2.05,-34.6666666667,-0.4,593.0,-29.4285714286,-0.30000000000000004,592.0,3.3169605814,-0.3894964974,1.1607456607,-1.0599790359,-0.8106888710000001,1.8488021699000001,-0.0005160178000000001,-0.0089725342,-0.0037998046999999997,-4.0,-2.8928571429,-4.0333333333,2.0,1.75,3.2,2.7142857143,41.0,4.3221726893,-0.25629852000000003,1.1577386342,0.6666666667000001,-0.1666666667,18.5,2.6367796829999996e-16,1.0,-1.214306433e-17,-3.5,20.25,0.034751773,1.0,-0.0036099290999999996,-4.170212766000001,-1.0,1.3636363636000002,0.286849711,-0.8956647399000001,9.0,7.8,3.2279920182,-0.4534573121,1.5374401802000002,-0.7396818126000001,0.11111111109999999,2.6666666667000003,2.8333333332999997,2.1666666667,3.1666666667000003,4.6666666667,3.3333333332999997,5.666666666699999,3.3333333332999997,3.6666666667,1.8333333333,2.6666666667000003,1.5,4.8333333333,2.1666666667,6.833333333300001,-3.3198851949,-4.5713531379,2.7531744561,-0.1576205743,1.3517738655000002,0.9333333333,22.2222222222,-55.5555555556,-29.6296296296,4.8333333333,2.25,3.75,3.125,2.625,2.7142857143,3.375,38.0,0.7142857143000001,26.0,214.0,6.0,-1.0,1.0666666667,0.8268922806000001,0.0016332462000000002,1.0,0.001892705,0.6944444444,-0.0256124969,-0.0256124969,-0.06403124240000001,3.0,2.5853026765,-0.4429008127,1.1222753995,-0.6426192404000001,-0.34626146750000003,3.8666666667,2.7629657888,-0.31462507,0.7907452442,-236.1666666667,-5.5,20.5,46.0,-5.513871406,9.371187642799999,0.24812425719999998,13.0,2.6183766672999997,-0.4889712359,1.6225684009,-0.31442769260000003,0.6666666667000001,0.9166666667,0.8333333333,0.8333333333,125.0,0.5,0.6000000000000001,0.8,0.2,3.341826008,-0.3838235204,1.1413049596,-3.6664637566000002,0.4816625917,-0.0067340867,4.6562761863999995,-0.27521193800000004,0.7465404865999999,-1.6914490435,264.5,5.9,5.7,3.0980321661000003,-0.3539397938,0.7236724317000001,-321.1666666667,4.1958726197,-0.396910219,0.7390817287,-222.1666666667,-241.0,18.8333333333,11.4930555556,2.3122995528,-0.3919573655,0.8363682619,-1.1493145104,5.0,6.5,5.0,1.5,5.5,-36.0,2.3798678978119394,-0.3645777767324654,1.0633851518170592,-0.4148591165526003,-0.2424388534269606,-0.943994476029729,-0.5561008402490843,3.7,2.3333333333,1.3333333333,2.2666666667,1422.7333333333,-6.0,11.0,3613.25,-0.7313683934,0.3566749439,-1.4,-1.2727272726999999,-1.8333333333,-1.0714285714,-1.9166666666999999,0.8536111961,0.1572729901
s254,1.0864777999,-0.515571161,1.0111686486,1.1,-24.8846153846,-0.1333333333,623.0,-11.333333333299999,-0.2,252.0,0.9394970523,-0.4826111036,0.8392334584000001,0.1615730876,-7.2897874328,-0.4186402561,-0.0019058973,-0.0031733397999999997,-0.0075507813,-4.6666666667,-3.8571428571,-4.9666666667,3.75,2.5,4.0,4.0,39.0,4.4076750695,-0.3435748018,1.2932994115,0.1666666667,-0.6666666667000001,5.416666666699999,0.0166666667,2.0,-0.0056666667000000006,-1.5833333333,9.125,0.160418483,3.0,-0.0105893636,-3.2545771577999996,-1.0833333333,1.0,-0.0586076074,-0.29190480879999997,8.6,8.1,2.2473484702,-0.5715153769,2.1956870502,-0.0033386705,0.5277777778,1.0,2.0,1.0,1.3333333333,3.5,6.166666666699999,5.833333333300001,7.0,7.0,3.6666666667,1.1666666667,1.0,1.0,1.0,3.1666666667000003,-0.3190391564,-0.977591149,3.0167897336,-0.3054728806,1.6057423666,0.9886363636,66.6666666667,-55.5555555556,-59.2592592593,6.0,1.0,3.375,4.0,3.5,1.5714285713999998,3.875,43.0,0.8857142856999999,28.0,234.0,5.0,-1.25,1.0,0.7095755576999999,0.0011151963,0.7676273346,0.0011829923,0.5555555556,-0.0038729833,-0.0038729833,-0.0038729833,1.0,1.0604291395,-0.6226601298000001,1.174936596,-2.5402474053999997,0.0659921133,4.4666666667,3.7640746357,-0.39709027909999994,0.9445477058,-273.5,-18.0,2.0,47.0,19.1029564037,-16.2344837227,0.5271617541,10.0,1.9192333283,-0.7259464291000001,1.6183964111000002,-0.5923346721,0.75,0.9166666667,0.5833333333,0.9166666667,106.0,0.30000000000000004,0.1,0.30000000000000004,0.0,3.0316507207,-0.4258086042,2.0867012911000002,-0.0580630794,0.539408867,0.0763745859,4.0315004425,-0.35932751230000004,1.3129862939,0.0362055762,345.0,7.1,5.7,3.8757598739,-0.4856883234,1.2910878044,-197.5,3.5226710973000004,-0.4539464908,1.3184287635,-231.3333333333,-249.1666666667,17.8333333333,49.6361111111,3.3957021958999998,-0.4190912732,1.5467414763999998,-1.5140918088,7.0,5.5,3.0,5.5,4.5,-43.0,1.6780185042826152,-0.5356930298686388,1.5344443308497575,-0.03910437782843479,-0.058677478190367616,-0.7292175265887317,0.018520672992575538,3.9,4.6666666667,2.8888888889,3.0666666667,3319.90625,1.0,8.0,4981.0833333333,-0.6043944013,1.275068726,-1.8,-1.9090909091,-3.0833333332999997,-2.7857142857,-1.3333333333,0.8247236918999999,0.4561153035
s259,,,,,-24.875,-0.2,573.0,-22.55,-0.33333333330000003,431.0,2.2869926208,-0.4710019932,1.4246204856,-0.3014308612,-0.6846953970999999,-0.27713740540000004,-0.46463124079999996,-29.025238281300002,-26.370041992199997,-4.0,-2.7142857143,-2.0,4.0,3.0,4.0,2.1428571429,62.0,1.2284057917,-0.35203490579999996,1.3715234502000002,0.6666666667000001,-0.0,12.75,0.225,0.0,-0.001,-1.6666666666999999,19.5833333333,-0.0466193656,0.0,-0.006349749599999999,-0.1168614357,-1.0,1.8181818182,-0.1405635552,-0.7884228734000001,9.3,7.0,1.4874860140000001,-0.5362266848,1.4771396548,-0.4773845371,0.027777777799999997,2.5,3.1666666667000003,2.1666666667,3.5,4.3333333333,4.1666666667,4.8333333333,5.0,3.8333333332999997,3.1666666667000003,1.3333333333,3.5,2.3333333333,4.8333333333,5.3333333333,-1.9023004185,-1.039972782,1.5476039350000002,-0.3807092784,1.1886862322,0.6941176470999999,11.1111111111,-0.0,-55.5555555556,3.8333333332999997,2.0,4.75,5.0,5.0,4.7142857143,4.25,28.0,0.5174603175,40.0,,7.0,-1.0625,1.9333333333000002,0.7388153076,0.002644253,0.7172607422,0.0028095753999999996,0.6388888889000001,-0.25,-0.25,-0.25,4.0,1.5945542684,-0.5204113378,1.1085617797,-1.1361215495,-0.5756635296,4.5333333333,2.1634508675,-0.38112188189999996,0.9083651408,-340.6666666667,-6.5,49.0,47.0,,,0.4440222517,7.0,0.940080997,-0.2008672064,2.0529186462,-0.8812216296000001,0.8333333333,0.8333333333,,0.9166666667,150.0,0.1,0.8,0.7000000000000001,0.7000000000000001,1.4701070697,-0.5780051547,1.5421891456999999,-0.5360458880000001,0.2823218997,0.0048699454,1.4906013291999998,-0.4132861397,0.9727686049,-1.4568721656,460.0,6.4,7.6,1.7609927280000002,-0.4578280506,0.7952781256999999,-450.3333333333,2.0396878455,-0.4594289165,0.8537230926999999,-302.3333333333,-342.6666666667,40.3333333333,-37.7291666667,1.5273899346000002,-0.45467047,1.1977948498,-1.0570839901,7.0,6.0,7.0,4.5,7.0,-42.0,1.5613321438116077,-0.490838882001785,0.9788515362853764,-0.8917581911431773,-0.2835332560300752,-0.17198018834831494,-0.12149721868026075,2.3,4.5555555556,1.0,3.2666666667000004,2088.4986111110998,-6.0,8.0,4248.3333333333,,,-1.0,-1.3636363636000002,-1.0,-1.1428571429,-3.0,0.1675391866,0.3841961797
s262,0.7515109329,-0.3976925917,1.0366976397,1.3,-30.7692307692,-0.1333333333,794.0,-16.5,-0.2,379.0,3.0047716554000004,-0.5473316835,1.1832340255,-1.9073357182,-1.5254642393,0.4031883208,-4.3625e-06,-0.0029648743000000003,-0.0005427246000000001,-3.8,-3.2142857143,-4.2,2.75,2.5,3.0,2.2857142857,50.0,3.2983292914,-0.4782448275,1.090646792,0.1666666667,-0.33333333330000003,10.25,0.033333333300000004,0.0,-0.0023333333,8.604228441e-16,19.3333333333,-0.054893238399999995,0.0,-0.014120996399999999,-4.120106761600001,-1.0833333333,1.6363636363999998,-0.1382701665,-0.5675759029999999,6.0,6.1,2.4481315872,-0.6798418959999999,1.440429323,-0.7982329342000001,0.6111111111,1.8333333333,2.8333333332999997,1.6666666666999999,2.8333333332999997,2.6666666667000003,5.666666666699999,4.5,5.666666666699999,4.8333333333,4.0,2.0,2.8333333332999997,1.5,2.3333333333,3.3333333332999997,-0.068938629,1.1805621068,2.2101816997,-0.31666365900000004,1.5500490275,0.9886363636,55.5555555556,-44.4444444444,-37.037037037,4.8333333333,4.5,3.875,3.875,3.375,3.1428571429,3.125,48.0,0.7968253968000001,33.0,214.0,5.0,-1.0,1.2,0.6991075515999999,0.0017055592999999998,0.7930145264,0.0018119816,0.30555555560000003,-0.0002011893,-0.0008898748000000002,-0.0015811388,4.0,1.0941893168,-0.7099213198000001,1.4240173927000002,-1.5939866930000002,-1.1277678864,4.3333333333,,,,,,,48.0,16.5767394359,-12.2536842265,0.8510518098000001,6.0,1.5564495036,-0.6945362166,1.5308095735,0.7798290760000001,0.5833333333,0.6666666667000001,0.5833333333,0.9166666667,116.0,0.1,0.4,0.4,0.1,2.4984485234,-0.47957049,1.8112861541999998,-1.6890773446,0.35750000000000004,0.026711755499999996,2.9528753648,-0.4360249068,1.5561509656,0.3977487643,457.0,6.0,5.0,3.7527320238,-0.42497498009999995,1.3822958241999999,-285.0,3.1332875151999997,-0.4566359022,1.2164822378,-507.25,-510.0,2.75,1.8402777778,2.1214526780000003,-0.5954806184,1.4462038051,-0.6299503659000001,5.5,5.5,5.5,5.5,5.0,-32.0,1.473707327720225,-0.5822597322785535,1.2719290661144234,0.14437068781191909,0.035139784240015626,-0.6062734831858163,-0.8724717318197472,3.1,3.6666666667,2.5555555556,3.2,2395.695,-9.0,8.0,3125.5833333333003,1.7172658434,-0.21905356609999999,-2.0,-2.2727272727,-2.0,-2.1428571429,-2.25,0.4635058485,0.4505220142
s264,0.14777202220000002,-0.34473328630000005,1.2338029493,1.05,-19.08,-0.1666666667,448.0,-16.7222222222,-0.4,290.0,2.2290317750999997,-0.506907761,0.9618436519,-0.54804828,-1.5355596374,0.0707130483,-0.0072476925000000015,-0.0191414185,-0.1869287109,-3.0,-3.5357142857,-4.8333333333,3.0,2.25,3.2,2.5714285714000003,46.0,1.9470967867,-0.30861948629999997,1.3553806609,0.8333333333,-0.1666666667,15.916666666700001,0.15,0.0,0.004,-0.5,16.0,-0.0354907539,0.0,-0.0043535867,-0.2588904694,-1.0,1.0909090909,0.1372707082,-0.8871473225000001,7.5,5.5,,,,,0.0,2.0,4.1666666667,2.3333333333,3.8333333332999997,4.0,5.1666666667,5.0,5.666666666699999,5.833333333300001,4.3333333333,2.0,4.6666666667,2.3333333333,2.8333333332999997,4.3333333333,-0.9784642884999999,-0.3062145441,1.8542509209,-0.27576138240000003,1.2466678065999999,0.7621848739,11.1111111111,-44.4444444444,-44.4444444444,6.0,5.25,4.0,3.875,4.0,4.0,3.875,47.0,0.7111111111,22.0,117.0,10.0,-1.0625,1.2666666667,0.6076866865,0.0010839903999999999,0.6068635941,0.0020897739,0.3611111111,-0.25,-0.25,-0.25,3.0,1.0429573015,-0.4885129804,1.2800150733,-0.41334513079999996,0.2413283155,4.4,1.4744502669,-0.403180273,0.8892627714,-326.8333333333,70.5,-21.5,46.0,,,0.3739539232,7.0,0.6702106788000001,-0.0426452393,2.1878748207,-1.3778811693000002,0.5833333333,0.9166666667,1.0,0.8333333333,119.0,0.2,,0.7000000000000001,0.2,2.4060593049000003,-0.4457049324,1.4073932943,-0.3673645224,0.3589108911,0.025156151600000003,2.7383173755000003,-0.3694560704,0.8023995307999999,-1.1609514203,383.0,3.6,4.5,2.326206188,-0.43101614979999997,0.7272253076,-341.3333333333,2.3408383484,-0.4302115806,0.8636575476999999,-283.3333333333,-313.6666666667,30.3333333333,65.3263888889,2.3231895103,-0.5565739172999999,1.4781347752,-0.8644146331999999,5.5,5.5,5.5,4.0,4.5,-39.0,0.6087266985282334,-0.3907269529746306,1.3754630512643735,-0.9791201309794432,-0.7275258402778765,0.2345675036871433,0.18465296286321708,2.7,3.8888888889,3.0,3.4666666667,2791.7305555556,-27.0,2.0,2539.9166666667,,,-2.0,-2.0909090909,-2.0,-2.0714285714,-2.0,0.3995219635,0.4837047450000001
s265,1.1872670586,-0.29400851840000003,1.173306699,1.95,-25.1739130435,-0.23333333329999997,564.0,-18.7826086957,-0.23333333329999997,410.0,2.0504286228999997,-0.34924011509999997,1.4211186006,-0.1823098628,-0.18214402850000003,-0.1501728776,-0.0008273732,-0.0027303162,-0.012794921899999999,-4.0,-3.9642857143,-4.9333333333,3.0,3.75,3.6,2.0,36.0,1.7628123761,-0.2214697268,1.335951347,0.6666666667000001,-0.1666666667,10.0,2.2204460489999999e-16,1.0,0.0036666666999999997,-2.3333333333,6.958333333300001,0.065152134,2.0,-0.0090806616,-3.0481927711,-1.0833333333,1.0909090909,0.6466681504999999,-0.3851428674,7.2,4.9,0.8338973377000001,-0.5645811927000001,1.2950277053,0.09689834779999999,0.19444444440000003,2.3333333333,4.3333333333,2.3333333333,3.0,3.8333333332999997,4.0,3.0,4.8333333333,6.0,1.5,2.8333333332999997,5.0,3.6666666667,2.8333333332999997,5.833333333300001,-0.8415204758,-1.1579127948999999,1.3637505065,-0.2419416748,1.0238270749,0.46408045979999996,50.0,-55.5555555556,-40.740740740700005,3.3333333332999997,4.5,2.875,2.625,3.25,3.4285714286,3.75,49.0,0.5047619047999999,27.0,129.0,6.0,-1.5625,1.7333333333,0.6584772348,0.0012880778,0.7155580997000001,0.0017411071,0.6111111111,-0.0636371852,-0.06403124240000001,-0.0256124969,4.0,1.8435171234,-0.44693873079999996,0.9990522281,-3.3801184836,0.5437825933,3.6,,,,,,,37.0,,,0.5271598123,6.0,0.973861393,-0.7371717371000001,1.3669651487999999,-1.3594091531999999,0.5833333333,0.4166666667,,0.5833333333,114.0,0.7000000000000001,1.0,0.8,0.8,1.5986799557,-0.6917794892,1.8104512719,-0.4084713041,0.4229828851,0.0805766881,2.6151522267,-0.3168982368,0.6941431356000001,-1.5620834452,372.0,5.2,5.3,1.1829765166,-0.254250064,1.3891564549000002,-318.6666666667,1.6259841784,-0.32356883940000003,1.0863830562999999,-273.3333333333,-303.8333333333,30.5,96.6861111111,1.9932459984,-0.4426567733,1.717387764,-0.4648853616,4.5,5.5,6.5,4.0,7.0,-48.0,0.9240132161993844,-0.39177816672695787,1.1992155666132251,-0.28351657655575746,-0.2317717504686532,0.14978241998644415,-0.08063308486735599,3.8,4.0,2.6666666667000003,4.2666666667,2173.7783333333,-8.0,6.0,3099.75,0.38299225229999995,-9.714451465e-16,-1.9,-2.0909090909,-2.5833333333,-3.2142857143,-3.5833333332999997,0.1908178884,0.6324724611
