,adaptive_n_back_mturk.hddm_drift,adaptive_n_back_mturk.hddm_non_decision,adaptive_n_back_mturk.hddm_thresh,adaptive_n_back_mturk.mean_load,angling_risk_task_always_sunny_mturk.keep_adjusted_clicks,angling_risk_task_always_sunny_mturk.keep_loss_percent,angling_risk_task_always_sunny_mturk.release_adjusted_clicks,angling_risk_task_always_sunny_mturk.release_loss_percent,attention_network_task_mturk.alerting_hddm_drift,attention_network_task_mturk.conflict_hddm_drift,attention_network_task_mturk.hddm_drift,attention_network_task_mturk.hddm_non_decision,attention_network_task_mturk.hddm_thresh,attention_network_task_mturk.orienting_hddm_drift,bickel_titrator_mturk.auc_large,bickel_titrator_mturk.auc_medium.logTr,bickel_titrator_mturk.auc_small.logTr,bickel_titrator_mturk.hyp_discount_rate_large.logTr,bickel_titrator_mturk.hyp_discount_rate_medium.logTr,choice_reaction_time_mturk.hddm_drift,choice_reaction_time_mturk.hddm_non_decision,choice_reaction_time_mturk.hddm_thresh,cognitive_reflection_survey_mturk.correct_proportion,cognitive_reflection_survey_mturk.intuitive_proportion,columbia_card_task_cold_mturk.avg_cards_chosen,columbia_card_task_cold_mturk.gain_sensitivity,columbia_card_task_cold_mturk.information_use,columbia_card_task_cold_mturk.loss_sensitivity,columbia_card_task_cold_mturk.probability_sensitivity,columbia_card_task_hot_mturk.avg_cards_chosen,columbia_card_task_hot_mturk.gain_sensitivity,columbia_card_task_hot_mturk.information_use,columbia_card_task_hot_mturk.loss_sensitivity,columbia_card_task_hot_mturk.probability_sensitivity,dietary_decision_mturk.health_sensitivity,dietary_decision_mturk.prop_healthy_choice,dietary_decision_mturk.taste_sensitivity,digit_span_mturk.forward_span,digit_span_mturk.reverse_span,directed_forgetting_mturk.hddm_drift,directed_forgetting_mturk.hddm_non_decision,directed_forgetting_mturk.hddm_thresh,directed_forgetting_mturk.proactive_interference_hddm_drift,discount_titrate_mturk.hyp_discount_rate_glm.logTr,discount_titrate_mturk.hyp_discount_rate_nm,discount_titrate_mturk.percent_patient,dot_pattern_expectancy_mturk.AY-BY_hddm_drift,dot_pattern_expectancy_mturk.AY_errors,dot_pattern_expectancy_mturk.BX-BY_hddm_drift,dot_pattern_expectancy_mturk.BY_errors,dot_pattern_expectancy_mturk.bias,dot_pattern_expectancy_mturk.hddm_drift,dot_pattern_expectancy_mturk.hddm_non_decision,dot_pattern_expectancy_mturk.hddm_thresh,go_nogo_mturk.bias,go_nogo_mturk.commission_errors,go_nogo_mturk.dprime,hierarchical_rule_mturk.score,holt_laury_survey_mturk.beta,holt_laury_survey_mturk.risk_aversion,holt_laury_survey_mturk.safe_choices,information_sampling_task_mturk.Decreasing_Win_P_correct,information_sampling_task_mturk.Decreasing_Win_motivation,information_sampling_task_mturk.Fixed_Win_P_correct,information_sampling_task_mturk.Fixed_Win_motivation,keep_track_mturk.score,kirby_mturk.percent_patient,local_global_letter_mturk.conflict_hddm_drift,local_global_letter_mturk.global_error_cost,local_global_letter_mturk.global_incongruent_errors,local_global_letter_mturk.hddm_drift,local_global_letter_mturk.hddm_non_decision,local_global_letter_mturk.hddm_thresh,local_global_letter_mturk.local_error_cost,local_global_letter_mturk.local_incongruent_errors,local_global_letter_mturk.switch_cost_hddm_drift,motor_selective_stop_signal_mturk.SSRT,motor_selective_stop_signal_mturk.hddm_drift,motor_selective_stop_signal_mturk.hddm_non_decision,motor_selective_stop_signal_mturk.hddm_thresh,motor_selective_stop_signal_mturk.reactive_control,motor_selective_stop_signal_mturk.selective_proactive_control,probabilistic_selection_mturk.positive_learning_bias,psychological_refractory_period_two_choices_mturk.PRP_slope,ravens_mturk.score,recent_probes_mturk.hddm_drift,recent_probes_mturk.hddm_non_decision,recent_probes_mturk.hddm_thresh,recent_probes_mturk.proactive_interference_hddm_drift,shape_matching_mturk.hddm_drift,shape_matching_mturk.hddm_non_decision,shape_matching_mturk.hddm_thresh,shape_matching_mturk.negative_priming,shape_matching_mturk.prime_trials,shape_matching_mturk.stimulus_interference_hddm_drift,shift_task_mturk.conceptual_responses,shift_task_mturk.learning_rate,shift_task_mturk.learning_to_learn,shift_task_mturk.num_cat_achieved.ReflogTr,shift_task_mturk.perseverative_errors,shift_task_mturk.perseverative_responses,shift_task_mturk.trials_pre_first_cat,simon_mturk.hddm_drift,simon_mturk.hddm_non_decision,simon_mturk.hddm_thresh,simon_mturk.simon_hddm_drift,spatial_span_mturk.forward_span,spatial_span_mturk.reverse_span,stim_selective_stop_signal_mturk.SSRT,stim_selective_stop_signal_mturk.hddm_drift,stim_selective_stop_signal_mturk.hddm_non_decision,stim_selective_stop_signal_mturk.hddm_thresh.logTr,stop_signal_mturk.SSRT,stop_signal_mturk.commission_errors,stop_signal_mturk.hddm_drift,stop_signal_mturk.hddm_non_decision,stop_signal_mturk.hddm_thresh,stop_signal_mturk.inhibition_slope,stop_signal_mturk.omission_errors,stop_signal_mturk.proactive_SSRT_speeding,stop_signal_mturk.proactive_slowing,stroop_mturk.congruent_errors,stroop_mturk.hddm_drift,stroop_mturk.hddm_non_decision,stroop_mturk.hddm_thresh,stroop_mturk.stroop_hddm_drift,threebytwo_mturk.cue_switch_cost_hddm_drift_100.0,threebytwo_mturk.cue_switch_cost_hddm_drift_900.0,threebytwo_mturk.hddm_drift,threebytwo_mturk.hddm_non_decision,threebytwo_mturk.hddm_thresh,threebytwo_mturk.task_switch_cost_hddm_drift_100.0,threebytwo_mturk.task_switch_cost_hddm_drift_900.0,tower_of_london_mturk.avg_move_time,tower_of_london_mturk.num_extra_moves,tower_of_london_mturk.num_optimal_solutions,tower_of_london_mturk.planning_time,two_stage_decision_mturk.model_based,two_stage_decision_mturk.model_free,two_stage_decision_mturk.perseverance,writing_task_mturk.neutral_probability,writing_task_mturk.positive_probability
s342,0.8334488812999999,0.13562426500000002,1.6271731140999999,1.95,37.0526315789,0.3666666667,37.176470588200004,0.43333333329999996,-0.5384248059000001,-0.33075230450000004,3.6618330095999996,0.278097346,3.068189762,-0.26628973300000003,0.8358390411000001,-2.4257787152611794,-3.2455776260268068,-8.466150328384002,-4.606428297078054,3.3985081557999997,0.2324240048,2.2653819143000002,0.1666666667,0.6666666667000001,16.0,0.1083333333,1.0,-0.002,-3.6666666667,13.541666666700001,0.013968254,1.0,-0.0018412698,-1.8650793651,0.29735603039999997,0.3125,0.2207533502,8.0,6.1,1.9047010163999998,0.5972009924,1.7572725585,-0.26847276330000003,-1.2581543495568726,-0.016815203,0.027777777799999997,-0.1088083246,0.0,-0.6613560007,0.0,-0.8864604548,2.7945769257,0.3437500057,2.645336646,-0.7625664513,0.1142857143,3.9332268227,136.0,1.2928725743,0.043806033099999996,4.0,0.7493302345,0.0017953188,0.6615069389,0.0023014823,0.44444444439999997,0.1851851852,-1.9098389655,-41.5,0.5625,1.3843016153999999,0.16398257430000002,1.3735766286000002,51.5,0.0,-0.0715119491,388.3333333333,2.7555872554,0.3961794862,1.2479726926,27.0,45.0,-25.8020312252,0.4480476287,1.0,1.2880271187,0.5201308262000001,2.0994579523,-0.46207531079999997,2.0915546903999997,0.5333195859000001,1.7186738711000002,-35.0,0.1079136691,-1.2991955569,76.0,0.0313485156,-0.1105263158,0.0,91.0,128.0,18.0,2.8644975494,0.2977436106,1.847456482,-0.5571688719,4.8,5.8,257.3333333333,4.472473544,0.33051283929999997,0.6899013161871005,264.0,0.5111111111000001,2.8777999512,0.34824623120000003,1.3831613646,0.0169778116,0.0785714286,35.3333333333,-34.6627527723,0.0,2.6144577252000003,0.3530390518,2.8318202247000004,-0.942416182,-0.3276601691,-0.152647319,0.6829512054000001,0.011779278899999999,2.0483476215,0.0776939875,0.076494618,1564.0555555556,9.0,6.0,6393.666666666701,-0.16019519522500011,0.1127127618,-0.13919832963400006,0.2275538176,0.2276165564
s343,1.9188191946,0.3085918386,1.2910839234,2.7,33.4285714286,0.30000000000000004,22.5714285714,0.5333333333,-0.3965316259,-1.1926738718,2.6444059026,0.3211247699,1.4767703872,-1.8185818793000001,0.2265856164,-0.4537097019306664,-2.4009177626216816,-5.971489581721688,-9.032392532621817,2.2509111188,0.24953960879999998,1.6576026912,0.6666666667000001,0.33333333330000003,5.833333333300001,0.125,3.0,-0.009000000000000001,-1.6666666666999999,17.8333333333,0.0380176582,0.0,-0.000439773,-0.2069581669,0.2984480254,0.17021276600000002,0.8761729551,8.8,7.0,1.2857689706,0.4056542961,1.8172511046000002,-0.41559227581,-4.373199225187148,3.3837900000000003e-05,0.8611111111,-1.3704490078,0.0,-1.2565888527,0.0,-0.2701361246,1.9222789803,0.2157122314,2.2900041527,-0.9630841912,0.2857142857,3.0580660263,142.0,59.8991114415,0.8568707964000001,6.0,0.7330337523999999,0.0015734633859999993,0.946875,0.0026676233,0.6388888889000001,0.5925925926,-1.482469939,-70.0,0.6428571429000001,1.2435273736,0.48622896649999997,1.6226914100999998,-34.0,0.14285714289999998,-0.0294896136,327.8333333333,2.4106307005,0.2926638568,1.3458184798,39.5,49.5,-6.5140475636,0.5008287644,14.0,1.2102671970999999,0.3845783864,2.1148753247,0.12734731230000002,1.6697676650000002,0.3792621572,1.7241791552,5.31,0.0716845878,-0.9149589732,168.0,0.06848531299999999,-0.2912280702,0.0,103.0,184.0,21.0,2.8651983594,0.28239784019999997,1.2200186867,-1.101109216,6.7,6.1,286.8333333333,2.3554378971000003,0.3155276250880001,0.9234848442802118,253.6666666667,0.5166666667,3.2848175006,0.3467858996,1.1784710816,0.0137316654,0.0476190476,44.6666666667,-15.082792207799999,0.87,1.3639157774000001,0.3753507825,1.7565343737999999,-0.3835078501,-0.16689653070000002,-0.5043280363,1.3087926022,0.1929719827,2.3014431473,-0.4253510639,-0.45898764,1273.81,21.0,7.0,2685.1666666667,-0.5086035887,0.1443577154,-0.1408463032,0.6456747857999999,0.1459673651
s344,0.9805054634999999,0.0864492244,1.3801963799,1.35,28.5185185185,0.1,20.7916666667,0.2,-0.496266945,-1.028824744,2.8632783560000004,0.3948736231,1.3715147069,0.3104521389,0.46026712329999997,-1.9000809856584284,-2.4833599010208616,-7.746130795459616,-6.797231147762978,2.6423468508,0.27130001670000004,1.0404094266,0.8333333333,0.1666666667,19.25,-0.1166666667,0.0,-0.0026666666999999996,-0.8333333333,16.75,0.0434619507,0.0,0.0016205788,-0.3289389068,-0.0419299905,0.08163265310000001,0.7386187323000001,6.8,5.4,1.5652240404829998,0.41710511838500003,1.7662241559210006,-0.552102866482,-5.934615514454792,0.0025268769000000003,0.7777777778,1.7259702162000001,1.0,2.1590117688,0.0,-0.23315151239999998,2.7272045557999998,0.06722626550000001,2.3178322365,-0.7122733402,0.14285714289999998,3.5596877282,127.0,-31.14061609,0.2733471749,0.0,0.7239557266000001,0.0020909873,0.8856933593999999,0.0024812187,0.5833333333,0.4814814815,-1.2760981762,-101.0,0.4666666667,1.0183154172,0.4363112298,1.6163202344999998,-410.5,0.21428571429999999,-0.3930821232,290.5,2.5298915978,0.29312446000000003,1.2549751854,11.5,64.0,8.292503285599999,0.4929595085,7.0,1.3787757655269994,0.4589273868359999,1.7982593705400012,-0.338539443466,3.1120226784,0.3741935910000001,1.3457127641,20.0,0.0892857143,-1.6168216066,91.0,0.0706941876,0.198245614,0.0,78.0,141.0,17.0,2.724191542,0.2930384405,1.3002135206,-1.071625789,5.3,6.4,308.74833333332884,2.7676755139189977,0.3297908087929999,0.3586231169242856,261.1666666667,0.55,2.6287293949,0.3518795739,1.0086754978,0.0146777474,0.1047619048,32.6666666667,10.2198219238,1.0,2.0735486531,0.309231653,1.6000494824,-1.4079420098,-0.844041542,-0.38665289259999996,1.1740852513,0.25893789899999997,1.4634525569999999,-0.2440010863,-0.12869945859999998,1221.3821428571,7.0,8.0,1914.5,-0.16423421109999994,-0.047260727389,-0.24343552207,0.5031147604999999,0.3111352555
s345,1.0598396020999998,0.3020363056,1.2026859853,1.2,3.7,0.0,18.9523809524,0.30000000000000004,-0.0727098691,-0.9295815479,3.5202893316000003,0.3400804102,1.7573438181,-0.9325715726,0.1973535959,-2.4660815342184197,-2.3129468096447483,-6.936832966977702,-4.2914060593500585,2.7676357231999997,0.3250486084,1.2073749953,0.33333333330000003,0.5,8.5,0.05020833333400005,1.0,-0.013,-1.6666666666999999,12.333333333299999,0.3954831933,2.0,-0.005236406590000001,-2.5044117647,-0.0657732221,0.14285714289999998,0.7888169362,6.4,5.3,1.6726696410000002,0.41873027380000005,1.6471764257,-0.1220296243,-1.2790186355679354,-0.02282812,0.11111111109999999,-3.3277734379000004,2.84,-3.2905251032,0.0,-1.0354171329000001,0.9417792145,0.1594859578,1.4381741796,-0.5402436899,0.028571428599999997,4.8849203713,191.0,25.7627506452,0.3968411315,9.0,0.7354179962880001,0.0014722525489999994,0.8765152523490003,0.0018922491170000003,0.5583333333280001,0.33333333330000003,-1.304876439,-597.5,0.22222222219999999,1.2572975764,0.4866288617,1.8295851630000002,-209.5,0.2666666667,-0.1611596237,327.75499999999687,2.6116750067760006,0.31860741190499997,1.4884761597210003,19.745,78.26,6.209617400599999,0.7316095162,8.0,1.4178322616999999,0.42976549869999997,1.8709207488,-0.1121224522,3.2773578186,0.3745525156,1.5449408733,-38.0,0.0896057348,-2.2010461221,125.0,0.033051083599999996,-0.4251805986,0.6931471805599453,72.0,136.0,23.0,2.7761330899,0.33517137690000004,1.0084731765000001,-2.0528111796,6.1,7.1,258.8333333333,2.7719839805,0.31485454360000004,0.7906724666130355,272.0416666667,0.5222222222,2.6701032638999997,0.36102484380000005,1.2732937095,-0.00020666509999999998,0.0976190476,-26.75,72.36744706489999,0.0,3.576376774,0.38976760270000005,2.1534055917,-1.296236876,-0.1817218178,-0.5990282307,1.2406899163,0.3507464471,1.3228583372,-1.3458212969,-0.0496991082,1876.7685185185,20.0,6.0,3819.25,-0.387922705,-0.0254153627,0.06680248200000001,0.1906895551,0.24946681629999998
s346,0.6429838585000001,0.3188984092,1.3964992172,1.5,45.0,0.33333333330000003,25.0,0.43333333329999996,0.2774913961,0.0416873883,2.122433794,0.34314195420000004,2.8778414020999996,-0.3429903589,0.4403313356,-0.4149979875622936,-1.3833739720103724,-8.887762067707074,-8.970442757086303,3.2113493363999996,0.3148088201,1.3039699291,0.8333333333,0.0,7.708333333300001,-0.054166666700000005,1.0,-0.016166666700000002,-1.7916666666999999,7.791666666699999,0.047489585599999995,0.0,-0.003933348000000001,-0.7273624205,-0.036858775,0.3265306122,1.076119303,7.3,4.5,1.2845241795,0.223468723,2.1103638225,-1.7590642138,-1.5404450408804822,-0.01584325,0.0,-5.0336380582,4.0,-3.6028837166,0.0,0.0,1.808757051,0.0814033448,2.6636187043,-0.8346819503,0.2857142857,2.8012615445,135.0,59.8991114415,0.8568707964000001,6.0,0.7500499249,0.0009478005999999999,0.7351318359000001,0.0017600532,0.5555555556,0.5555555556,-0.9054773495999999,49.5,0.3157894737,1.0811761855,0.4970460224,1.7461848819999999,-119.0,0.36842105259999997,0.1898588184,325.1666666667,2.8236010091000003,0.3229203352,1.1646633273,4.0,44.5,-0.16128126693100014,0.8151176961000001,6.0,1.366991559,0.7121675006999999,1.7812192143,-0.4132472774,1.9178878878999999,0.4887270821,2.5489658557,16.0,0.0970149254,-0.39946594329999996,78.0,-0.0087608042,0.302373581,0.6931471805599453,76.0,125.0,18.0,2.9332395112,0.3506329228,1.2929477387,-0.9740172356,5.5,4.5,437.6666666667,3.4386729480000002,0.3604695285,0.33861763090196056,340.1666666667,0.5222222222,3.6496228365,0.26302435890000003,2.1057382986,0.0099931135,0.033333333300000004,40.0,7.8850574713,0.0,2.5484472421,0.4281377294,2.351440817,-1.0176392484,-0.43881666,-0.3887039823,1.511468719,0.3200322987,1.5877260965,-1.1323862588,-0.5175541887,2835.9479166666997,-1.0,8.0,5530.75,-0.2567452785,-0.2064208909,-0.12861342039999998,0.8204286553,0.7310295102000001
s347,1.1081775203,0.0732871474,1.6808766382,2.5,46.1176470588,0.43333333329999996,29.0,0.33333333330000003,-0.613066407,-0.9030351105,4.5311677199,0.3342641863,2.4820881559,-1.6108962376,0.5828116438000001,-2.9769710157458262,-3.2127729105918177,-8.314914607481668,-4.3081537644401635,5.0864981409,0.289965941,1.2120124533,1.0,0.0,3.4166666667000003,-0.1,1.0,-0.013333333300000002,-2.1666666667,3.875,0.0322033898,2.0,-0.0105480907,-0.2726158873,-0.3848891045,0.0204081633,0.5973797537000001,8.5,6.5,2.7493493344999997,0.3758636192,2.1674429483,-0.3041786921280002,-1.5399592501626016,-0.0131876121,0.0,1.3226532517,0.0,5.0187276569,0.0,0.1910395678,3.8034623666000003,0.19533026829999997,2.1928320381,-0.8075379761,0.0857142857,4.3503317988,291.0,25.7627506452,0.3968411315,9.0,0.7394464493,0.0011214949,0.890625,0.0021730487,0.6666666667000001,0.2962962963,-1.7007079619999999,-264.0,0.23076923079999997,1.8978923444,0.30991674620000004,1.6239009436,-159.0,0.13636363640000002,-0.4008080806,480.1666666667,3.2813333752999996,0.3432459603,1.3031826643000002,36.0,62.5,4.998029516068999,0.4529894925,14.0,1.9362281346,0.4031937575,2.1660410144999998,-0.0829640491,3.6078612988,0.3854605111,1.6053811969999998,-36.0,0.1326164875,-1.9338798727000002,159.0,0.051906008200000006,0.0964912281,0.0,107.0,200.0,19.0,3.5451215469,0.31284570510000004,1.2450455091,-1.0647165979000002,6.6,6.1,306.9999999999959,3.849390502354002,0.3425002331499998,0.5671539075646771,303.6666666667,0.49444444439999996,3.9945624597000005,0.3130746837,1.4877001699,0.0049405709,0.0214285714,76.3333333333,64.6318886199,0.0,2.6137461721,0.32538396950000004,1.8664009497999998,-0.5124905967,0.0198941601,-0.2244095039,1.6961357925,0.056093715200000005,2.4053498139,-0.5646056014,-0.486033396,1883.3333333332998,-1.0,11.0,3462.25,0.0213435922,-0.2686145992,0.13562535350000002,0.1728583906,0.31905227
s348,0.5415095898,0.011090953899999999,1.5018034901,1.15,14.041666666700001,0.2,10.9545454545,0.2666666667,-0.34156477049999995,-0.957101787,1.1536938076999999,0.3567874617630001,1.878226096,-0.3247317785,0.054535958899999994,-3.3156168233054752,-3.4558669534757676,-5.104103916109499,-3.23204195421317,2.0215993275999997,0.2886837144,1.3447462007,0.0,0.5,7.708333333300001,0.0208333333,0.0,0.0041666667,0.7083333333,5.25,0.0025609756000000003,0.0,-0.001702439,-0.1290650407,-0.017182281599999998,0.0208333333,0.3350325189,6.7,4.3,0.5086701584000001,0.2735555535,1.8749815597,-1.2764331297,-1.5404450408804822,-0.012874469099999999,0.0,-2.612575177053001,4.11,-1.4351595045140002,0.0,-0.46057735302,1.4389222496079999,0.125111677148,1.6802313478340012,-0.7742705470000001,0.34285714289999997,2.3578969031,121.0,-31.14061609,0.2733471749,0.0,0.4911901474,0.0014368772,0.5,0.0017237828699999999,0.4636111111140002,0.037037037,-0.13233052539999998,48.0,0.5,1.1321658316339998,0.371593016151,1.4605596722999998,31.5,0.3846153846,0.2507893187,361.71833333333916,2.2480434503370006,0.317051340319,1.5437768355349997,24.115,60.685,-0.39730554230199977,0.6086678203,1.0,0.3758206298,0.2027352915,1.7881473038999998,-0.037528262,1.6919153613999998,0.379093289997,1.899000431,45.0,0.05992509360000001,-1.1696892497,24.0,0.0107906393,0.1210526316,0.0,109.0,146.0,16.0,2.3578952759000003,0.32024885989999996,1.64377927,-0.8368183334999999,5.6,5.1,360.6349999999949,2.0539856898819995,0.3112971388980001,0.503829293566747,308.33500000000714,0.5391111111169998,1.9913728828290005,0.30235814839499997,1.7623434150659998,0.006622353760000002,0.111976190473,20.839166666668014,24.298960710285,1.22,1.4778552657,0.2571312952,1.513975728,-0.6703982028000001,-0.177523770345,-0.20241600869299994,0.7429040099940001,0.095459811995,1.941180026886,-0.4229929924059998,-0.235916211104,2248.6833333332997,12.0,7.0,2872.5,-0.3659201675319999,-0.0014486875599999903,-0.5043068242489999,0.6976070538,0.4328923903
s349,1.1238048413,0.0314638667,2.2132289897999997,2.4,27.0833333333,0.2,16.25,0.2,-0.7695821216000001,0.2360797629,3.5519234861,0.3501167338,1.6930256155,-0.5289632081,0.2564375,-2.8956390308543973,-2.060579458517436,-6.327182516260434,-5.299086706254443,3.1942548108999995,0.2511491477,1.3516554333000002,0.6666666667000001,0.1666666667,15.0,3.1918911959999997e-16,1.0,-1.9081958240000003e-17,-8.881784197e-16,18.0416666667,0.3238721805,3.0,-0.0139548872,-3.6353383458999997,0.0791421799,0.14285714289999998,1.0682002662,8.0,9.0,1.7764846963,0.3189056986,2.3406205494,-0.5928751584,-1.3777725447613414,-0.013234934299999999,0.0833333333,-0.9672753967,2.0,1.952530994,0.0,-0.5629734621,2.3432540318,0.0049655595,1.9204789469999999,-0.8893284576999999,0.1142857143,4.1867508355,111.0,46.062695462700006,0.8291899447000001,10.0,0.6123267055,0.0015513679999999998,0.9,0.0014392480000000002,0.6666666667000001,0.11111111109999999,-0.8832275373999999,30.5,0.25,1.7880516987000001,0.3905333467,1.7967659041,238.0,0.0769230769,-0.3075698427,300.6666666667,2.3443783517,0.27946350600000003,1.4440936030000002,23.0,84.5,24.3594079869,0.36321039159999996,14.0,1.7419156675999998,0.5296267760000001,2.1412433618,-0.5555799758000001,2.8703818179,0.2440542452,2.5574229223,-5.0,0.10357142859999999,-1.0601313731,102.0,0.029297988799999997,-0.13931888539999998,0.6931471805599453,150.0,200.0,20.0,3.4654076479,0.2574966467,1.1827816468,-1.0497978909999999,7.3,6.1,232.1666666667,2.1106941592,0.3015409866,0.6451019098909511,248.6666666667,0.5388888889,2.5875271178,0.29074191860000004,1.8197209758,0.0050011615,0.0571428571,86.0,6.2636363636,0.0,2.0732231029,0.27808909989999997,1.8632400026,-1.011724811,-0.6456182259000001,0.0306576919,1.3682355513999997,0.3078116437,1.7912851862999999,-0.2217058582,-0.8005238195000001,1451.7569444444,0.0,12.0,2417.6666666667,-0.0113172868,-0.5173017242,-0.3649854601,0.8584639513000001,0.5083707189000001
s350,0.9165008568,0.0282824403,1.3602183669999999,1.5,50.05,0.33333333330000003,30.25,0.33333333330000003,-0.7808909184,-1.2107370002,2.2264721848,0.4096867161,1.1939022204,0.028579804500000004,0.0313030822,-3.323689495628512,-2.7439613283816686,-6.4989027516711655,-4.9744675450534785,3.9748613544,0.27583197400000004,1.5523387363,0.33333333330000003,0.6666666667000001,17.5,-0.05,1.0,3.035766083e-18,-3.3333333332999997,11.291666666700001,-0.1082142857,3.0,-0.0053285714,-1.9928571429,-0.048972085500000005,0.15217391300000002,0.193306377,8.4,4.2,1.4465872015,0.480087476,2.0383966056,-1.3945424691,-2.731050214986504,-0.0068408850000000005,0.33333333330000003,-1.4095247073,4.0,0.9461910984999999,0.0,0.5852987131,1.927334766,0.1037813971,1.6707861975,-1.0082628,0.3714285714,2.672669815,153.0,46.062695462700006,0.8291899447000001,10.0,0.5906561852000001,0.000951438,0.5250734329,0.0013354346,0.5277777778,0.2962962963,-1.1418625034999998,-48.0,0.6428571429000001,0.9262697755,0.31510354090000003,1.5950783491,11.0,0.21052631579999997,-0.6421815280000001,355.0,2.889615076,0.33402308410000003,1.4641908772,2.5,116.0,2.1770412607750003,0.6596532043000001,9.0,1.9246156384,0.4374914879,2.2355403404,-0.0950790694,2.6164376535,0.4326746142,1.4180406153999998,26.5,0.1142857143,-1.7680690746,158.0,0.0245185257,-0.18070175440000003,0.0,81.0,149.0,24.0,2.6089753309,0.29250405700000004,1.2057172666,-1.5460792488,6.4,5.7,411.8333333333,3.5245130248,0.33379076329999996,0.44798942674018255,371.8333333333,0.5333333333,2.5739639959000002,0.35507233,1.3756697759,0.0102476347,0.0595238095,70.0,-6.6934508291,2.0,1.8508340705000002,0.3014986638,1.6428389754,-1.2547903341,-0.2614573850380002,-0.21277451820900006,1.0900328321919996,0.16352245741100002,1.891810907191999,-0.422372273996,-0.2655744163640001,3651.4583333333003,-8.0,4.0,3996.3333333333003,-0.17934185589999999,-0.3396504728,-0.7647135131,0.8727224473999999,0.6088645476
s351,0.9155757165,0.03413625,1.4537970906,1.8,20.8518518519,0.1,19.6,0.33333333330000003,-0.11251868279999999,-0.7798295920999999,3.8946709359,0.37830059509999997,2.4400084355,-0.9008003295999999,0.031621575299999996,-3.4531036965399564,-3.3414595340902755,-6.5333059487516305,-5.039195178791203,3.4062605181,0.31779982300000004,1.2072766604,0.33333333330000003,0.6666666667000001,5.666666666699999,-0.025,1.0,0.0003333333,-2.8333333332999997,7.166666666699999,0.058372093000000014,0.0,-0.0012651163,-0.3720930233,-0.3409832803,0.0408163265,0.5448580149000001,7.6,6.6,1.9725916195,0.4901161364,1.8830978495,0.0741668411,-1.5388958539572235,-0.0122962445,0.0,-1.7236292659999999,4.0,-0.8082328156,0.0,-0.25741953149999997,1.4807137506999999,0.0143128398,1.9408633252,-1.0705413209999999,0.2,3.8243251091,119.0,46.062695462700006,0.8291899447000001,10.0,0.6846064568000001,0.0008920561,0.6677507639,0.0008973792999999999,0.5555555556,0.0,-1.0325739212,132.0,0.1818181818,2.0400426819999997,0.3733901799,1.9390616191999999,-135.55,0.0,-0.6942981908,325.28000000000304,2.920420545753999,0.3268805110829998,1.6023058798639995,21.015,76.02,0.1661328975040001,0.8048818031,3.0,1.7284388079,0.4373673322,1.8663586253,-0.2691737831,3.3233082401000003,0.44592515950000006,1.8519732737999999,-12.0,0.12857142859999998,-2.6109537212,148.0,0.0548417158,0.0385964912,0.0,61.0,109.0,17.0,4.2766143894,0.34802272289999997,1.5640577893,-0.9985133078,5.7,5.7,303.19499999999795,3.431811202503998,0.33660242691200004,0.5128253488790676,290.3904166666701,0.5218333333329995,3.290806036215,0.3205468057100001,1.832685214533,0.00911375237,0.04126190476099998,22.858333333333,32.398891021977995,1.0,2.6796440919999998,0.3455203679,1.6352498311,-0.8940894894,-0.20916441919100007,-0.3237306075390002,1.485107673939,0.269184646275,1.83441527762,-0.387638208048,-0.19031571648300005,3636.9185185184997,3.0,7.0,3417.5833333333003,-0.5341671054,0.1396361107,-1.1191217101,0.7845162893000001,0.3015691942
