,NBZD,NBZN,NBZT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTNTRZD,ANTNTRZN,ANTNTRZT,ANTALTAC,ANTALTRT,ANTCONAC,ANTCONRT,ANTORTAC,ANTORTRT,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTZD,CRTZN,CRTZT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFPSZD,DRFPSZN,DRFPSZT,DRFPINAC,DRFPINRT,DSTGLM,DSTNM,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBAC,DPEAYBRT,DPEBXBAC,DPEBXBRT,DPEAXZD,DPEAYZN,DPEAXZT,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTNOS,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECAC,ISTDECOP,ISTDECMV,ISTFXDPC,ISTFXDAC,ISTFXDOP,ISTFXDMV,KTTSCOR,KRBHDR,KRBPCTP,LCATACTL,LOGZDNEU,LOGZNNEU,LOGZTNEU,LOGCONAC,LOGCONRT,LOGCFCAC,LOGCFCRT,LOGICHAC,LOGICHRT,LOGSWCAC,LOGSWCRT,MAASMIND,MOSZD,MOSZN,MOSZT,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSNEGAC,PRSOVTAC,PRSPOSAC,PRSPLB,PRSRPLB,PRSRVS,PRPSLOPE,PRPSLOW,PRPTAOAC,PRPTATAC,RPMSCOR,REPXZD,REPXZN,REPXZT,REPPINAC,REPPINRT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SHFTAC,SIMCGZD,SIMCGZN,SIMCGZT,SIMSIMAC,SIMSIMRT,SPSFORWD,SPSREVRS,STSZD,STSZN,STSZT,STSSSRT,SSZD,SSZN,SSZT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRCGZD,STRCGZN,STRCGZT,STRSTRAC,STRSTRRT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TXTCSTZD,TXTCSTZN,TXTCSTZT,TXTCSCRT,TXTTAIOR,TXTTSCRT,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNUMRT,TOLOPTSL,TOLPLNTM,TOLTOTMV,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s301,0.8078586939,-0.4353740323,1.1433569338,1.45,-737.5,-0.2,737.0,-1619.4761904762,-0.30000000000000004,736.0,3.9844388349,-0.45400647250000004,0.9662960736,0.0277777778,87.0,-0.0625,-43.0,-0.0833333333,109.5,-11.0,-19.0,-15.0,12.0,10.0,19.0,25.0,50.0,4.6630033476,-0.2708295381,1.0731166017,0.6666666667000001,-0.0,5.4166666667,0.225,3.0,-0.008,-3.1666666667,8.875,0.22100529100000002,3.0,-0.0088402116,-2.1899470899,-12.0,21.0,0.7669970881,-0.6236887961,6.5,4.3,2.8248136436999998,-0.4901413047,1.258613314,0.0,-22.0,-0.032504146500000004,-0.020929318000000002,0.2222222222,8.0,16.0,7.0,24.0,26.0,38.0,29.0,36.0,32.0,26.0,7.0,10.0,8.0,18.0,25.0,0.0,224.5,0.0,121.0,4.3517522005,-0.5622968890000001,1.1868290601,1.0,50.0,-44.4444444444,-18.5185185185,6.1666666667,3.75,32.0,38.0,16.0,28.0,40.0,44.0,0.8571428571,38.0,155.0,1.0,8.0,-17.0,20.0,0.886328125,0.9,19.6,0.0007751817,0.9,0.9,24.7,0.0010083544,0.6388888889000001,-0.0063068791,0.40740740740000003,3.0,3.1945794435,-0.43139701280000003,1.0848801741,-0.15423387100000002,-43.0,0.0342130987,58.0,-0.1884469697,-101.0,-0.0183982684,-136.0,5.0666666667,3.603678297,-0.40313295860000004,0.8900299031000001,-278.3333333333,-2.0,49.5,45.0,0.47222222220000004,0.7333333333000001,0.8888888889000001,1.8823529412000002,7.8588166206,-2.3787655969,0.3341647071,255.5,0.915,0.855,6.0,2.2905386027,-0.6266440619,1.2238869834,0.0,-15.0,0.75,0.6666666667000001,0.6666666667000001,0.8333333333,145.0,0.0,0.1,0.8,0.4,-0.0050770152,4.7549292823,-0.38291250720000003,0.9663907868,0.0,-18.0,5.3,4.7,3.239920547,-0.5278740182,1.2311981077,-211.3333333333,3.0055753888,-0.44843787030000004,1.1450066483,-232.1666666667,-222.5,-9.6666666667,149.0916666667,4.5872531872,-0.41026464630000004,0.8393143881,-0.0208333333,-51.5,5.0,7.0,4.0,3.5,7.0,2.4084893661,-0.3609182132,1.1597344164,-51.0,27.1666666667,-2.0,4.6666666667,4.4,4.0,2.0,2.6,680.0,10.0,5.0,3244.0,63.0,-0.108111549,0.9343092374,-11.0,-11.0,-28.0,-17.0,30.0,0.8556654589,0.2894830708
s303,0.774365599,-0.1418936533,1.2256233438,1.3,-596.0,-0.30000000000000004,589.0,-1183.5909090909,-0.2666666667,344.0,3.6757143149,-0.4069428913,1.0474556159,0.0,37.0,-0.042553191500000004,-61.0,-0.0285714286,81.0,-10.0,-16.0,-21.0,13.0,11.0,18.0,13.0,52.0,2.1931731063,-0.3267652727,1.1565793202,0.1666666667,-0.5,5.4166666667,-0.0083333333,0.0,-0.0013333333,-0.8333333333,11.125,0.0845070423,1.0,-0.0011267606,-2.0774647887,-13.0,21.0,0.0630460449,-0.1468038455,11.1,7.2,2.1162735476,-0.6235486859,2.0142386044,0.0073529412,92.5,-0.009144435900000001,-0.0049288998,0.5833333333,20.0,24.0,17.0,14.0,19.0,16.0,21.0,15.0,17.0,13.0,28.0,24.0,34.0,28.0,29.0,-0.0625,374.0,-0.0625,-120.0,3.6021706386,-0.5182178223,0.9250545975000001,0.9030172414000001,22.2222222222,-0.0,-7.4074074074,5.0,3.25,33.0,30.0,31.0,22.0,23.0,44.0,0.3587301587,31.0,108.0,1.0,7.0,-17.0,26.0,0.6493050575,0.6000000000000001,5.7,0.0025105014,0.846773529,0.8,22.2,0.0028174094,0.75,-0.0063068791,0.5185185185,5.0,1.4587139411,-0.4840913204,0.9503538165000001,-0.1599264706,-40.0,-0.1411764706,-22.5,-0.018750000000000003,-17.5,-0.2106227106,-21.0,5.1333333333,,,,,,,47.0,0.5833333333,0.5222222222,0.4166666667,0.7142857143,8.9633167384,-6.4257928563,0.4750307546,344.5,0.92,0.905,5.0,1.1582746078,-0.6244345145,1.4873559225,0.0098039216,-40.0,0.5833333333,0.4166666667,0.5833333333,0.8333333333,138.5,0.2,0.8,0.8,0.7000000000000001,0.034885665100000005,3.0776698243,-0.3862862325,1.0326168861,-0.04,-47.0,7.8,5.7,,,,,,,,,,,,1.7491213120000002,-0.4546793793,1.3577707494,-0.039893617,-155.0,6.5,6.0,6.5,6.0,5.0,2.1396555664,-0.3710291812,1.137385565,39.0,-0.0,-59.5,3.9166666667000003,2.3,3.3333333333,1.5555555556,3.1333333333,511.0,11.0,7.0,1627.0,69.0,,,-17.0,-22.0,-19.0,-28.0,32.0,0.9467385392000001,0.2368048757
s305,2.2415619801,-0.30195931400000003,1.2399876469,2.75,-1655.95,-0.33333333330000003,691.0,-799.4736842105,-0.36666666670000003,547.0,2.5514154435,-0.35170011500000004,0.9398294107,0.0687830688,27.5,-0.1614114114,-74.5,0.0234482759,70.5,-9.0,-22.0,-23.0,10.0,6.0,16.0,21.0,34.0,2.3368469753,-0.3031596018,1.5393871737,0.6666666667000001,-0.1666666667,8.4583333333,0.08750000000000001,1.0,0.0005,-4.5416666667,9.625,-0.0334586466,1.0,0.0002781955,-3.0695488722,-13.0,18.0,0.1498296678,-1.2785032253,6.6,7.7,1.9452801590000002,-0.65132957,1.0689676405,-0.1111111111,48.5,-0.030154194300000003,-0.024165337000000002,0.1944444444,10.0,16.0,9.0,9.0,21.0,27.0,18.0,33.0,39.0,25.0,11.0,12.0,20.0,6.0,36.0,-0.0666666667,57.5,-0.125,14.0,2.838316938,-0.771258722,1.5734353197000002,0.8636363636000001,61.1111111111,-66.6666666667,-62.962962963,5.0,4.25,34.0,37.0,25.0,23.0,32.0,39.0,0.7714285714,25.0,151.0,1.0,8.0,-18.0,18.0,0.8549575806,0.9,13.6,0.0022981446,0.9,0.9,24.8,0.0027954089,0.6944444444,-0.0063068791,0.1111111111,2.0,2.0650427678,-0.4314539793,1.6931889334,-0.0043010753,-279.0,0.09962049340000001,158.0,-0.1039215686,-437.0,-0.0066518847,-39.5,5.3333333333,4.1763544639,-0.37567123300000005,0.9060987679,-240.5,-39.0,31.0,47.0,0.6129032258,0.6097560976,0.6764705882000001,1.1037151703,11.6914223262,-11.1327326617,0.6391998429,477.0,0.99,0.98,8.0,2.9722772273,-0.5663828166,1.1088591723,0.0,6.5,0.5833333333,0.6666666667000001,0.8333333333,0.9166666667000001,113.0,0.4,0.30000000000000004,0.6000000000000001,0.2,0.0798086105,4.7073634408,-0.3593297633,0.9761557415000001,-0.02,-34.5,7.4,6.2,2.6345352136,-0.5843449915,1.4772322185,-264.1666666667,2.7044643209,-0.3998091325,1.0523045075,-268.1666666667,-357.8333333333,89.6666666667,15.0680555556,2.8928113507,-0.31860030510000004,1.5742045849,-0.0416666667,-187.5,3.0,5.5,3.5,1.0,4.5,2.2336315709,-0.3954844073,1.4102070343,-32.0,-61.5,2.5,4.3333333333,3.6,3.6666666667000003,1.6666666667,2.5333333333,459.5,10.0,6.0,1783.0,82.0,-1.6424280758,0.5280674302,-18.0,-14.0,-30.0,-16.0,19.0,0.9168902907,0.3214755962
s307,0.9801601515,-0.25963113990000003,0.9199434716,1.55,-805.7333333333,-0.5,710.0,-1717.619047619,-0.30000000000000004,556.0,3.8736880408000003,-0.4653943439,0.9939229905,0.0277777778,48.5,0.0,-67.0,0.0,21.0,-11.0,-16.0,-20.0,16.0,14.0,19.0,19.0,49.0,4.3996072835,-0.3197252626,0.8176439461,0.33333333330000003,-0.33333333330000003,13.2916666667,0.0375,2.0,-0.007500000000000001,-2.2916666667,14.0833333333,0.2065142364,3.0,-0.0092234685,-6.0925366695,-12.0,22.0,-0.5050411183,-0.6135273273,8.8,7.0,1.7765042682,-0.3232583577,1.5780206279,-0.1666666667,-62.0,-0.23179966700000001,-0.013538092000000002,0.2777777778,18.0,15.0,9.0,13.0,21.0,26.0,36.0,26.0,32.0,16.0,17.0,15.0,24.0,26.0,35.0,-0.0625,244.5,-0.0625,35.5,3.0668147237,-0.48025773800000005,1.2264190878,0.9147727273,22.2222222222,-0.0,-29.6296296296,6.0,5.0,31.0,27.0,36.0,26.0,20.0,50.0,0.8285714286,30.0,206.0,1.0,7.0,-18.0,26.0,0.7347021103,0.8,7.8,0.0013230094000000001,0.996875,1.0,22.9,0.0022656718,0.6388888889000001,-0.0063068791,0.2222222222,5.0,3.4028795968,-0.45953123430000004,1.2608319863,-0.1612903226,-152.0,0.0,-7.0,-0.1612903226,-145.0,-0.0256286267,15.0,4.4666666667,3.1052722673,-0.35783060040000003,0.9482063812,-289.0,-51.0,40.0,45.0,0.8888888889000001,0.8333333333,0.8888888889000001,1.0,3.5796493919,-1.8259777199,0.4597755545,320.5,0.9492385787000001,0.9746192893000001,11.0,1.680802286,-0.4648736069,1.4083296018,-0.2222222222,-71.5,0.6666666667000001,0.5,0.75,0.8333333333,138.0,0.6000000000000001,0.9,0.5,0.8,0.0160701958,4.1060005734,-0.2950121821,0.9478372515000001,-0.06,-58.0,5.1,4.1,3.7855627917,-0.4095752119,0.8895099659,-299.0,4.110726554,-0.3810345292,0.8578436143,-241.1666666667,-238.5,-2.6666666667000003,33.9291666667,4.3499788103,-0.4081629241,0.8850957142,0.0208333333,-88.5,6.0,6.5,6.5,3.0,6.0,2.1732036458,-0.3598361952,1.2968864026,-35.0,0.8333333333,36.5,4.0,2.4,3.5555555556,2.1111111111,2.8,770.5,10.0,7.0,2888.5,54.0,-1.4523434566,2.093374636,-12.0,-16.0,-20.0,-19.0,43.0,0.5661229983,0.38472391910000003
s309,1.0976528352,-0.35424844920000004,1.2794771722,1.85,-634.4761904762,-0.30000000000000004,787.0,-1488.0555555556,-0.4,482.0,3.16647359,-0.4234319201,1.4381540733,-0.0293650794,9.0,-0.1304347826,-80.0,0.0293650794,45.0,-11.0,-20.0,-21.0,13.0,15.0,20.0,17.0,60.0,3.1346490765,-0.37065169670000003,1.0138467665,0.6666666667000001,-0.1666666667,13.9583333333,-0.0291666667,2.0,-0.008833333300000001,-4.375,15.5,-0.0970588235,2.0,-0.011352941200000001,-7.75,-12.0,16.0,0.3173312336,-0.7661938214,8.1,8.6,1.3030746584,-0.6386866694000001,1.3490078302000001,-0.33333333330000003,-104.5,-0.0043128001,-0.0038831936000000003,0.75,18.0,20.0,8.0,29.0,29.0,27.0,32.0,35.0,26.0,18.0,9.0,28.0,17.0,28.0,32.0,-0.3125,220.0,0.0,-31.0,2.666912417,-0.5465593399,1.2538990581,0.9659090909,61.1111111111,-0.0,-40.7407407407,7.0,3.5,34.0,31.0,36.0,27.0,29.0,54.0,0.5841269841,35.0,97.0,1.0,7.0,-19.0,27.0,0.6070014,0.4,4.3,0.0020017531000000002,0.8753829956,0.9,15.0,0.0022072183,0.8611111111,-0.0063068791,0.7037037037,5.0,1.7192871266,-0.8107865910000001,1.7708051149,-0.23218390800000002,-19.5,-0.010971786800000001,3.0,-0.2212121212,-22.5,-0.1612903226,-192.5,4.8,1.3097878691,-0.23589788760000002,1.697246183,-444.5,-1.0,35.5,44.0,,,,,,,0.3584788694,351.0,0.8833333333000001,0.8833333333000001,7.0,1.4719350162,-0.8165296929,1.3220081917,0.0769230769,-140.0,0.4166666667,0.33333333330000003,0.25,0.75,148.0,0.1,1.0,0.9,1.0,0.0433453703,3.8526039726,-0.3619804869,1.1927309121,-0.06,-93.0,7.6,4.9,3.3784889203,-0.5667054449,0.9493538446,-256.3333333333,2.4362003489,-0.4384405531,1.0920955397,-108.25,-391.5,283.25,-123.4,3.3698962323,-0.45342578170000003,1.3450264283,0.0,-63.0,6.5,7.0,7.0,3.0,6.5,1.2782485184,-0.5364993516000001,1.0265502913,30.5,-25.8333333333,-134.5,3.6666666667000003,2.0,4.6666666667,1.5555555556,3.8,700.0,9.0,8.0,3513.5,59.0,,,-13.0,-17.0,-16.0,-18.0,43.0,0.8941163659,0.4999891178
s313,0.8933152703,-0.47771969000000003,1.0762282915,1.65,-745.8947368421,-0.36666666670000003,607.0,-1421.3125,-0.4666666667,491.0,3.9228933293,-0.5843745117,1.1608464746,0.0,10.5,0.0,-105.5,0.0,91.5,-14.0,-16.0,-14.0,6.0,8.0,10.0,17.0,60.0,2.6174612586,-0.3415175572,1.2864739904,0.6666666667000001,-0.0,7.875,0.07083333330000001,1.0,-0.0011666667,-2.625,12.625,0.053571428600000005,1.0,2.8571400000000002e-05,-2.7071428571,-12.0,13.0,0.7182802476,-0.2003384591,5.2,4.6,1.5102671787,-0.6407711569,1.3341367997,-0.11764705880000001,-109.5,-0.1859232894,0.0127948221,0.30555555560000003,11.0,24.0,6.0,6.0,6.0,30.0,31.0,27.0,30.0,15.0,16.0,16.0,22.0,15.0,29.0,-0.25,100.5,0.0,-199.0,2.5345827079000003,-0.5810838652,1.103645711,0.9425287356000001,100.0,-33.3333333333,-3.7037037037,1.0,5.5,33.0,11.0,18.0,14.0,28.0,28.0,0.8,36.0,219.0,3.0,3.0,-17.0,22.0,0.6927307129,0.9,9.6,0.0020009418000000003,0.8550415039,0.9,17.0,0.0018890246,0.3611111111,-0.0063068791,0.40740740740000003,4.0,2.7462578670999997,-0.5471039876,1.1417333578,-0.1714285714,-194.0,-0.0416666667,44.0,-0.1297619048,-238.0,-0.06919191920000001,-46.0,2.8666666667,2.7677466807,-0.44544047800000003,0.9535039272,-409.3333333333,-81.0,100.0,47.0,0.5833333333,0.6111111111,0.6388888889000001,1.0952380952,-9.7037312731,10.8950475446,0.5884750328,500.0,0.9756097561,0.9756097561,7.0,1.4699440413,-0.6639811582,1.3930413579,-0.0555555556,-94.0,0.5,0.9166666667000001,0.5833333333,0.75,146.0,0.4,0.0,0.6000000000000001,0.2,0.0135977506,4.2514703596,-0.4074896709,1.0808307389,-0.02,-28.5,4.5,4.7,2.8176635281999998,-0.45722084290000004,0.9674926333,-397.6666666667,2.4250099535,-0.43621929610000004,1.0356383901,-320.8333333333,-339.3333333333,18.5,24.1333333333,2.6708836427,-0.5738196603,1.7050075933,-0.0416666667,-51.0,1.0,7.0,3.0,1.0,5.5,1.5490915358000001,-0.5277010218,1.4418723296,-415.5,-9.8333333333,280.5,4.8333333333,3.6,1.6666666667,1.2222222222,1.6666666667,723.5,8.0,7.0,2960.0,62.0,-0.1045306978,0.1717394475,-11.0,-12.0,-12.0,-14.0,27.0,0.5097746492,0.15407075820000002
s314,0.9539239168,-0.15327097580000001,1.2515908737,1.3,-1458.4090909091,-0.2666666667,975.0,-442.1904761905,-0.30000000000000004,515.0,2.4211424209,-0.3500391735,1.8808793949,0.0,10.5,0.0,-110.0,0.0,24.0,-19.0,-19.0,-22.0,12.0,9.0,16.0,22.0,47.0,1.7448367659000001,-0.2309416876,1.5083868541,0.5,-0.5,9.7916666667,0.054166666700000005,1.0,-0.0061666667,-4.375,11.4166666667,0.0130258078,1.0,0.0023361105,-4.2688477952,-12.0,13.0,0.2744161807,-0.37554579,6.7,6.8,1.2253325992,-0.570703312,1.5880669055999999,-0.125,-403.5,-0.056857065000000005,-0.0,0.1111111111,16.0,19.0,22.0,19.0,23.0,26.0,23.0,25.0,24.0,25.0,11.0,16.0,24.0,20.0,25.0,0.0357142857,320.5,0.0625,-126.5,2.1643842441,-0.6575872354,1.5227595908,0.7767857143,27.7777777778,-55.5555555556,-29.6296296296,5.6666666667,6.0,29.0,31.0,21.0,23.0,23.0,44.0,0.8761904762,30.0,177.0,1.0,9.0,-16.0,19.0,0.5336376190000001,0.7000000000000001,1.0,0.0011016754,0.8696380615,0.9,23.1,0.0019938995,0.30555555560000003,-0.0063068791,0.33333333330000003,2.0,1.5952508273000001,-0.5444549076,1.9921969486000002,-0.0559210526,110.5,0.0915789474,-92.0,-0.14750000000000002,202.5,-0.008720930200000001,-316.5,3.8666666667,2.2828997011,-0.3855424599,0.8727629005,-336.1666666667,-26.0,52.5,45.0,,,,,,,0.5487029384000001,450.0,0.9239130435,0.8858695652,3.0,1.9508186553,-0.5844480175,1.4370174148000001,0.0,-120.0,0.25,0.75,0.5,1.0,114.0,0.1,0.30000000000000004,0.4,0.4,0.034305935600000004,1.9253984424000001,-0.3367369189,1.605404048,-0.181011535,-88.5,6.9,5.9,3.1077239944,-0.42495968580000004,0.8491929574,-363.6666666667,2.4831137951,-0.3780161412,1.0214347922,-287.1666666667,-395.3333333333,108.1666666667,11.1847222222,2.6014566748,-0.49334084640000003,1.4632811404,-0.0846438483,-170.0,2.0,6.0,5.0,1.5,3.0,2.0047287809,-0.4262644927,1.1869666145,-21.0,23.6666666667,9.5,4.0,3.5,2.1111111111,2.2222222222,2.3333333333,637.0,12.0,10.0,3355.0,50.0,-0.6825329793,-0.1323111362,-18.0,-21.0,-23.0,-27.0,24.0,0.6550417424,0.2235305136
s316,1.4711982754,-0.3892255322,1.1531071765,2.05,-1447.3,-0.33333333330000003,745.0,-511.5454545455,-0.2666666667,638.0,3.188043982,-0.42255572480000003,1.4284234839,0.0,28.0,-0.0208333333,-104.0,-0.0277777778,-15.0,-13.0,-20.0,-18.0,12.0,8.0,15.0,17.0,51.0,4.1084938515,-0.2646386189,1.2179515138,0.33333333330000003,-0.33333333330000003,13.75,0.0416666667,2.0,-0.0183333333,-3.75,8.875,0.0791666667,2.0,-0.011166666700000001,-2.125,-12.0,19.0,0.1270740954,-0.8256563451000001,8.2,6.8,2.2419528236,-0.37252335140000004,1.9013245204,0.0,63.0,-0.0056384415,-0.0036243736,0.6944444444,9.0,10.0,9.0,9.0,21.0,28.0,36.0,36.0,35.0,18.0,8.0,7.0,9.0,10.0,34.0,-0.25,170.0,-0.0625,-36.0,4.2520364654,-0.4761897229,1.0502986404,0.9261363636000001,66.6666666667,-0.0,-22.2222222222,5.6666666667,3.25,32.0,34.0,31.0,26.0,34.0,50.0,0.8857142857,28.0,124.0,1.0,7.0,-18.0,21.0,0.7073301315,0.8,7.8,0.0013157363,0.9288833618000001,0.9,16.5,0.0012716035,0.5833333333,-0.0063068791,0.6296296296,4.0,1.8398122819,-0.7657456463000001,1.3941364468000002,-0.0381944444,-27.5,-0.0158730159,-54.5,-0.022321428600000002,27.0,-0.0434343434,-78.0,4.3333333333,,,,-345.1666666667,-1.0,177.5,44.0,0.4444444444,0.4719101124,0.5,1.125,-4.4988464958,4.8380507641,0.554232052,447.5,0.9748743719,0.9195979899000001,14.0,1.343854589,-0.5835418585000001,1.7614432644,-0.2777777778,82.0,0.4166666667,0.5,0.8333333333,0.9166666667000001,128.0,0.2,0.6000000000000001,0.8,0.4,0.0505727606,5.2250574917,-0.303167193,0.8794390985,-0.04,-44.5,5.8,5.7,3.3709235073,-0.6282083026,1.5388619156,-341.6666666667,2.664215542,-0.38430461200000005,0.9000380168000001,-293.6666666667,-299.5,5.8333333333,49.5486111111,3.1026025404,-0.4687242311,1.4677603181,0.0,-138.5,6.5,6.5,6.0,3.0,5.5,2.3891214206,-0.3132955093,1.4999316935,-62.5,4.5,35.0,4.0,2.7,3.7777777778,2.6666666667000003,2.9333333333000002,853.5,9.0,7.0,3812.0,50.0,0.1380665478,1.4142129508,-18.0,-22.0,-16.0,-14.0,26.0,0.8402870943,0.5736837362
s326,1.0492779885,-0.5318632477,1.4998987419,1.6,-633.3571428571,-0.5333333333,603.0,-1645.5,-0.5333333333,465.0,2.8546211967,-0.472562356,1.3487420348999999,-0.0277777778,-13.5,-0.0212765957,-61.5,0.0277777778,82.0,-18.0,-20.0,-17.0,12.0,9.0,15.0,14.0,50.0,2.3026145847,-0.3047854725,1.3041043696,0.8333333333,-0.0,11.875,0.0375,0.0,-0.0018333333,-0.125,12.1666666667,0.0113475177,1.0,-0.000212766,-1.3617021277,-12.0,13.0,-0.137237183,-1.0188565576,8.2,7.2,1.8112115834,-0.7197871562,1.9304799028000001,-0.058823529400000005,-39.0,-0.2611932899,-0.0198443862,0.2222222222,17.0,16.0,11.0,17.0,27.0,22.0,20.0,15.0,14.0,10.0,11.0,12.0,25.0,19.0,33.0,-0.2142857143,650.5,-0.3636363636,34.5,2.1760059425,-0.8107572046,2.0251411824,0.6243154436,27.7777777778,-33.3333333333,-37.037037037,5.0,5.0,30.0,29.0,18.0,28.0,28.0,43.0,0.6063492063,30.0,279.0,1.0,5.0,-16.0,19.0,0.6633827209000001,0.5,3.8,0.0013894233,0.6546336174,0.7000000000000001,5.4,0.0010662103,0.6666666667000001,-0.0063068791,0.37037037040000004,3.0,2.0343473779,-0.3835093189,1.6552216532,-0.177484787,-95.0,-0.0351043643,53.0,-0.1423804227,-148.0,0.1377906977,-25.5,3.5333333333,2.7305219597,-0.4770781401,0.9012229656,-242.8333333333,77.0,-21.5,43.0,0.4571428571,0.43181818180000003,0.3888888889,0.8506944444000001,-0.1756647608,0.9609848358,0.6699352913000001,567.0,0.9789473684000001,0.9736842105,7.0,0.6757001558,-0.44412965730000004,2.3317093348,0.1111111111,-89.0,0.6666666667000001,0.5833333333,0.75,1.0,124.0,0.4,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.030803196600000003,1.542138051,-0.3337025604,1.540008531,0.0646982197,51.0,5.8,5.5,2.3032534577,-0.44454947600000005,1.145795449,-304.6666666667,2.7939931656,-0.4605877879,0.9264666683,-264.3333333333,-268.1666666667,3.8333333333,4.3263888889,3.076620795,-0.6352076908000001,1.4661733789,0.0,-97.5,5.0,5.0,5.0,2.0,5.5,2.151524303,-0.44119564200000005,1.4835282818,-67.0,14.0,-33.5,4.25,3.5,2.7777777778,2.4444444444,2.3333333333,1048.0,7.0,6.0,3365.0,43.0,-2.5032557884999997,2.1972245773,-12.0,-20.0,-24.0,-28.0,28.0,0.1639690491,0.1580530631
s327,0.7527391296,-0.21916881800000002,1.1256195235,1.4,-657.9130434783,-0.2333333333,304.0,-246.0,-0.30000000000000004,254.0,2.7381773159,-0.372152867,1.4060987137,-0.0833333333,98.5,-0.1875,-114.5,0.0833333333,59.5,-19.0,-22.0,-20.0,12.0,13.0,20.0,23.0,47.0,3.2030911701,-0.275643226,0.9921833821,0.33333333330000003,-0.1666666667,12.0416666667,-0.0041666667,0.0,-0.0061666667,-2.0416666667,21.0833333333,0.0571944177,1.0,-0.0062338787,-2.4056785371,-13.0,19.0,-0.07423923660000001,-0.5676550447,6.6,5.3,0.2786882194,-0.42352576950000004,1.0322720964,-0.1111111111,1.0,-0.2144654088,-0.2144654088,0.0,13.0,31.0,8.0,28.0,31.0,32.0,27.0,34.0,21.0,8.0,8.0,15.0,17.0,17.0,38.0,-0.1875,238.5,-0.125,-13.5,3.6167861622,-0.5024230569,0.9213164287000001,0.8405172414000001,66.6666666667,-44.4444444444,-62.962962963,6.1666666667,2.75,31.0,34.0,26.0,24.0,38.0,50.0,0.6000000000000001,32.0,141.0,1.0,7.0,-18.0,21.0,0.7219559670000001,1.0,6.2,0.0019021311,0.709879303,0.9,6.1,0.0017899833,0.2777777778,-0.0063068791,0.18518518520000002,3.0,1.1172183921,-0.2315445474,1.019885003,-0.3326612903,-40.5,0.0700757576,-8.5,-0.40273704790000003,-32.0,0.0238095238,-15.5,4.6666666667,2.6926517871,-0.3500701873,0.8160076947,-292.3333333333,-7.5,32.5,43.0,0.5,0.5730337079,0.5714285714,1.1428571429,-15.7119097146,18.7790160802,0.3064446643,259.5,0.9698492462,0.9447236181,5.0,0.9638641082,-0.5547456284,1.6346042428,-0.2222222222,24.5,0.4166666667,0.33333333330000003,1.0,0.5833333333,132.0,0.4,0.6000000000000001,0.7000000000000001,0.4,0.0316719488,3.147735578,-0.23621390050000002,1.4598176169000001,-0.02,-67.5,5.5,4.2,1.8969654351,-0.3379418551,0.8662991079,-334.8333333333,2.2413010829,-0.35269687990000004,1.0102899148,-224.0,-21.5,-202.5,204.4527777778,2.1635812293,-0.3230381858,1.241264857,0.0429964539,-86.0,7.0,6.5,5.5,2.0,7.0,1.8028782312,-0.37315023080000004,1.1297945097,-62.5,22.6666666667,14.0,4.25,4.1,4.2222222222,2.5555555556,4.0666666667,715.0,10.0,9.0,3484.5,48.0,,,-12.0,-17.0,-26.0,-30.0,35.0,0.1624280434,0.352211781
