,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s464,0.4068431950000001,0.0081961646,1.3810901558000002,1.15,32.6923076923,0.1333333333,40.625,0.4666666667,-0.2770683730099999,-1.0519011592030003,2.6962783992449992,0.3788547358330001,1.8977205234889996,-0.6341367394159999,-7.443501866408621,-6.382898888399319,0.9006686810000001,0.27231705250500005,1.8166286583000002,0.0,0.6666666667000001,18.125,0.1208333333,0.0,0.0021666667,0.7083333333,15.375,0.05,1.0,-0.0004117647,-1.8676470588,-0.0259759967,0.7878190095000001,6.5,5.7,0.5076732784,0.46293148149999996,1.6431888553999998,-1.3853303147999998,0.8888888889000001,-2.4112411004,-2.2007015591999997,-1.1498474865,1.2948905264,1.1662181548,0.022992997999999997,1.6107965866999998,-0.7514882369,3.1862189410000004,142.11,9.0,0.8642578125,0.0017518944,0.706350708,0.0015427573000000002,0.6111111111,-7.365900695568905,-7.824046010856294,-8.511264302067357,-1.1173317687100006,1.3684653233279995,0.432879745535,1.744359752684001,-0.3791880249350001,380.233333333334,2.223190675201,0.335132133453,1.4350381317949996,31.105,50.145,1.2801120569400002,0.6214688403,3.0,1.2005659216469995,0.5282072948390002,1.873815365665,-0.23669434574300005,2.4627046183,0.47780392409999994,1.6355354866999998,-0.8966915703,0.3521126761,0.010682016200000002,1.7400763371999999,0.34167905299999995,1.3288672689,-0.8119296248000001,403.0,6.6,4.6,346.1666666667,2.0366533301,0.3841398729,0.3839167141277024,318.81333333332987,350.753333333333,1.7080231791999998,0.3309224564,1.5371321058,42.5,-7.529976303300001,1.5820627266999998,0.4057976771,1.4843664250000002,-1.1178726485,-0.198375631615,-0.16731504186500004,0.823279074366,0.13861684347800002,1.9364980889320007,-0.355154057697,-0.3423088687249999,2422.7740740741,14.0,7.0,2689.4166666667,-0.4925235222,0.2601626952,-0.1270180916,0.30243387600000005,0.3719508652
s465,0.8764784627000001,0.3169107325,2.0293419136,2.2,48.181818181800004,0.2666666667,18.888888888900002,0.4,-0.479303642101,-0.9843014156439996,3.4769822571640017,0.387788254295,2.096421699000999,-0.7004459943730003,-8.319674777358403,-5.905945563183103,1.8867478077000002,0.248956856,2.578096558,0.33333333330000003,0.5,16.9166666667,0.05833333330000001,2.0,-0.0043333333000000005,-4.3333333333,17.2916666667,0.1009656652,2.0,-0.0025373391,-5.0656652361,0.5387979596,0.1273364382,7.7,5.8,1.9356767558,0.4842540131060002,2.7117492332,-0.3142300659,0.5555555556,-0.4004589284,0.2253881321,-0.5724086694,3.3663605720999996,1.7955831746000002,0.2803211556,1.9744298722,-1.2494826612,3.4664424285,122.0,6.0,0.8465061187999999,0.0008668525,0.7994915962000001,0.0008072553999999999,0.3611111111,-5.553730190361736,-5.553730190361736,-4.625581180301964,-1.0138436437109997,1.5124632247120002,0.4444614654810001,1.8741141602990004,-0.3365286235540001,358.0,2.5876859365000002,0.34670737840000004,1.9378400700999998,-7.0,184.5,15.165558393900001,0.6293952577,15.0,1.4596523953229996,0.5309199844749998,2.0027849916250013,-0.3861501221089999,2.3410205009,0.49700655909999997,2.1003329394,-0.28298779539999996,0.3643410853,0.042550830899999996,3.7633066883999997,0.2323613562,2.0620553833,-0.9132448485,333.5,6.8,5.6,278.3333333333,3.9137643143000003,0.4202052175,1.1224248630489937,328.1666666667,319.8333333333,3.0195927057,0.4609783517,2.2955156011,-8.3333333333,102.3658210233,1.7162130244,0.4236933570000001,1.9087427433000002,-1.2050991293000002,-0.21840223809999998,-0.8781229506,1.4933937219,0.35512022719999997,2.030449565,0.16000451710000002,0.3199128739,3852.0,-21.0,6.88,4898.170636363639,-0.0121034453,0.037452787599999995,0.2707603041,0.7957090673999999,0.30740870870000003
s466,0.5331828461,0.1101744932,1.9833597622999999,1.85,13.7142857143,0.0666666667,9.7916666667,0.2,-0.40251290669800016,-0.9528379113590004,3.620713303993,0.38841420361199996,2.094470377478,-0.7151824374750002,-5.406308338825383,-5.181901695427651,3.8725943257999997,0.27451856329999996,1.3217790638,0.6666666667000001,0.1666666667,6.708333333300001,0.0791666667,0.0,-0.0035,0.0416666667,4.9166666667,0.2594047619,2.0,-0.0012904761999999999,-2.144047619,0.1279994147,0.4554964885,8.9,7.9,1.7851302395,0.5092912151,2.4373562284,-1.6537955320000002,0.0,-0.7322728890000001,-0.429852527,0.0,5.320134937200001,2.8999919835550014,0.1983258091,2.102008890431,-0.9575666758,4.0502743994,187.0,10.0,0.7083417892,0.0010019975,0.9890625,0.0009966661999999999,0.6111111111,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,-0.9069720554900006,1.620018477599,0.4387353355080002,1.9494541104230008,-0.35741892731200003,309.1666666667,3.8816168206,0.2749763662,2.5465247716,-14.5,90.0,32.5177317881,0.7020750746000001,11.0,1.583011414466,0.5001046501369999,2.048869601736,-0.34339423932,2.7275032793,0.4326736135,1.6633187562,-2.0943173169,0.382133995,0.0376904056,3.3860820847000004,0.294125281,1.698026379,-1.3501268344,315.5,5.1,4.0,272.8333333333,3.6399360269,0.3640493522,0.8299551668212777,276.3333333333,268.3333333333,3.4464418618,0.3653339163,1.5838451381999998,-8.0,47.17588652479999,2.8150885885,0.3810999813,2.658775931,-0.7133954829000001,-0.5677588896,-0.4739606897,1.4765040929,0.1369741397,2.4809977135,-0.46899520590000005,-0.37437143219999997,2911.656474808985,-12.0,2.0,4811.2347727272745,0.1488644648,-0.18924807059999998,-0.2842384263,0.6714391576000001,0.2790955482
s470,1.3794184065,0.2177947694,1.5819941771000001,2.55,32.5,0.4,10.0,0.33333333330000003,-0.41576346976499995,-0.8238173648629998,3.862131298026001,0.3659856126539999,2.2976445737899995,-0.8059716341690002,-7.681716609010053,-4.0056457677225215,6.0629346437,0.2441839911,2.1490247178,0.8333333333,0.1666666667,9.5416666667,0.3125,2.0,-0.0035,-2.4583333333,11.083333333299999,0.1569117647,2.0,-0.00040756300000000006,-4.5304621849,-0.1107614555,0.6307412399,8.7,8.1,3.1242585250999997,0.5183947201,2.8254822968,0.7563615526,0.25,-2.667491376,1.8398260528000001,0.0,5.320134937200001,2.3373849311000003,0.0025005413,2.2532222856,-0.7017421781000001,4.5619233948,152.0,5.0,0.8016897202000001,0.0008600621,0.9938232422,0.0013159543,0.6666666667000001,-3.6646748864517766,-3.6646748864517766,-3.6646748864517766,-0.9152594772720002,1.591582214108,0.4534951326330001,1.9056342480880002,-0.295502681755,310.6666666667,3.8419457714,0.32036178190000003,1.9693631715,74.0,46.0,2.7192537348470003,0.5663985341000001,15.0,1.6351808959349996,0.5099628324260002,1.9662569624390012,-0.33206739454900003,3.0232866465,0.41338336719999996,2.4615301544999997,-1.1422549868,0.4264705882,0.0458298933,5.1377556965,0.3188345984,2.0971942880000003,-0.7664812944,244.0,6.9,6.6,294.6666666667,3.227381603,0.3307524994,0.95578644963328,209.8333333333,218.6666666667,3.8078430139,0.30080057190000004,1.9915123441,8.8333333333,49.5426617874,3.164566161,0.3422912897,2.0046124169999997,-1.2314005683,-1.3846842158,-0.34889383690000003,1.6500544989,0.3449087206,1.9653499372,0.11159594769999999,-0.4268976013,2203.5833333333,5.0,10.0,3501.9166666666997,0.8939107520999999,-1.0574773762,-0.2589087699,0.8455318787,0.7425756593
s472,0.9010985308,0.0799844413,1.4660006235,1.4,32.8125,0.4666666667,45.1176470588,0.43333333329999996,-0.243475604695,-1.0245056167540003,2.9797728414489986,0.3779359703560001,1.809055321968,-0.6064002211560002,-7.096606107095806,-3.5398619034236525,4.944494388,0.30083031579999997,1.5651906407,0.0,0.44000000000600004,8.875,-0.0125,1.0,-0.0021666667,-3.875,9.6666666667,0.023667551600000003,1.0,-0.0010843373,-2.9836634674,-0.051184400899999996,0.7464391804,6.7,4.2,0.4455346459,0.4492279593,1.149673227,-1.6544688767,0.0,-3.0465534152999996,-1.1155311904,-0.2074957263,3.4832325413,3.0926989729,0.32576335430000003,1.1839629802,-1.2890129855,3.38738178,117.0,10.0,0.6570756674,0.001066822,0.7081039429000001,0.0011506331,0.44444444439999997,-3.348743076776161,-3.386098298958401,-2.8288817904567214,-1.175759103308,1.500011935764,0.428650367305,1.6794320537870004,-0.4382325907240001,379.686666666664,2.5422121422949995,0.33936989535400003,1.4140970326640003,25.365,61.02,-2.176334094787,0.4824668846,8.0,1.3521945551439998,0.5088018457939998,1.8213100035450012,-0.3027571975249999,2.9822803448000004,0.4116260397,1.2324183318000002,-1.7271085844999998,0.27318295740000004,0.0191353688,2.7390770345999997,0.3111761367,1.3261383631,-1.5975267756,397.0,5.8,4.5,372.5,2.6704618351,0.3657371779,0.30420838163621816,298.92500000000405,328.83333333333206,2.704635294221,0.3256206038440002,1.5630484909480007,30.201666666659985,26.407854766904002,2.2391707814,0.40048169479999995,1.6375934659,-2.0173490094999997,-0.6940446252,-0.037097557100000005,0.7309770647,0.0541650067,1.8552487065,-0.9890662231999999,-1.1052778305,1900.0744047619,28.0,6.0,3804.1666666666997,-0.5551888291,-0.44590727729999996,-0.8059950587000001,0.8695873854,0.21140494399999998
s474,1.4196423381,0.3470079077,1.9847875107,2.3,40.476190476199996,0.30000000000000004,40.0,0.33333333330000003,-0.3675345431740001,-0.8996338496710002,3.6408418393310016,0.365595691492,2.079148164963999,-0.7381827472040001,-6.521885103740134,-4.0481526391309535,4.4523432063,0.287894635,1.5275799781000001,1.0,0.0,10.0416666667,0.0041666667,1.0,0.0001666667,-6.041666666699999,9.375,0.2610349127,3.0,-0.012364921,-3.4921030756,-0.0454486458,0.6903175565,8.9,7.0,1.7259070843000002,0.4592208625,1.8709273236,-1.0561897604000001,0.027777777799999997,-1.1050364522,-0.44755804899999996,-0.7548590440999999,3.8104168489999997,2.6102679341,0.03139117,3.7938844412,-1.0170844173,3.9312389163,164.0,7.0,0.6641467333000001,0.0010550595,0.9854003906,0.0023881964,0.5555555556,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,-1.0163076264170008,1.659289630314,0.4529784837650003,1.8590552810360008,-0.2899528616409999,227.8333333333,3.9724576842,0.32980811860000003,1.9694525417,8.5,59.5,1.2674516080879996,0.5608484821999999,18.0,1.5750827758940005,0.5003750658380001,1.9397421858999988,-0.3443664610980001,3.1269317761,0.4224613614,1.8419205668,-1.0631086816,0.4938574939,0.0829597968,2.7837341707,0.3350562488,1.5959961856,-0.3406999659,273.5,8.3,6.5,261.6666666667,3.8264178544,0.37284120439999996,0.25002090514045305,225.0,259.6666666667,4.1014959633,0.2988491806,2.20312785,34.6666666667,33.1065987431,2.8099056854000004,0.4534691279,1.6527766281999998,-1.4650645333,-0.0662679228,0.1906490905,1.1599049228,0.0443339187,2.2161728714,-0.1664706524,-0.1921922357,2298.0316666667,5.0,9.0,5864.333333333299,0.775258769,-0.6567484787,-0.0396792145,0.8337617930000001,0.4987129157
s476,1.2747637208,0.3329021012,1.1522481973999998,2.65,29.1666666667,0.2,21.3,0.33333333330000003,-0.4280228085230002,-0.8098683805280001,3.805692528219,0.359951113688,2.104825318605,-1.033197904094,-8.440377994248157,-5.576672140474819,5.2972262722000005,0.2620677111,1.8604070572,0.8333333333,0.1666666667,11.833333333299999,-0.0666666667,2.0,-0.0016666667,-3.3333333332999997,13.458333333299999,-0.00125,1.0,0.00025,-4.6125,-0.1279602649,0.7934701987,6.7,6.6,3.17336637,0.4474497357,2.1190286004,-0.19537059516200006,0.30555555560000003,0.0046519515,0.16650017460000002,0.0,5.320134937200001,3.7854502594999997,0.112082408,2.455152783012,-0.9575666758,4.0502743994,259.0,6.0,0.6417560577,0.0008920786,0.9628295898,0.0013957345000000002,0.5277777778,-6.459815398943088,-4.625581180301964,-3.6646748864517766,-0.9438160212429998,1.846314625063,0.4303894343520001,1.9986063802830003,-0.329297895343,240.1666666667,3.6830247215,0.3747073189,1.7221646469,-1.0,72.0,-9.258558731499999,0.4803337564,16.0,1.8024380532389996,0.5027902956629999,1.9119212397230012,-0.3163008808070001,4.2112067537,0.42122351939999997,1.9978880761,-2.0206961575,0.4044117647,0.0040858356000000005,5.2349834205,0.2764204746,1.9613004724,-0.9194026307,331.5,5.7,5.3,282.0,5.2733790057,0.3596141881,0.6973368661571441,239.0,260.0,3.7726117913999997,0.34915155049999996,1.4683031037,21.0,27.2647776044,3.2913196196,0.29825831350000004,2.1208225126119995,-0.9103234740999999,-0.9994375615,0.3984217222,3.0144698648,0.32550292010000004,2.0652189927,0.12949450540000002,-0.5014331803000001,2230.81,5.0,7.0,3933.6666666666997,0.9622311509999999,0.2456224262,1.0255969418000002,0.8807649258,0.31605507850000003
s478,0.6143975049,0.0094066961,1.6748415657,1.35,25.925925925900003,0.1,23.75,0.33333333330000003,-0.396616205249,-0.8329391877750001,3.3624226386230003,0.35843024038399995,1.960333698824999,-0.774127694488,-7.345408762766413,-5.147721108492166,4.122259475,0.27227582,1.6833928003,0.1666666667,0.5,13.416666666700001,2.359223927e-16,0.0,-0.002,-0.8333333333,11.75,0.0660200123,1.0,0.0025542169,-4.6771492751,0.27919864910000003,0.9312864598999999,7.5,5.8,1.2305168805,0.42699965009999996,1.379914475,-1.3609100087000001,0.1388888889,-1.1089924677,-0.0998953449,0.0,5.320134937200001,3.240818136,0.26596711500000003,1.9374050739,-1.0170844173,3.9312389163,158.0,7.0,0.6401567459,0.0012486062,0.7495637417000001,0.0012758747,0.5833333333,-1.8444397271102144,-3.611500029919234,-2.9977611810469162,-1.1452549580269995,1.574928879361999,0.4264746948409999,1.6728344907410004,-0.3993749267490001,293.3333333333,4.1598275912,0.2708641892,1.9847904094,24.5,-28.5,-7.1250294789,0.3527624629,10.0,1.5488792301560006,0.4833732222069999,1.872602074940999,-0.4198362101520002,2.6740988571,0.35460971280000003,1.6957123128,-3.4985654955000003,0.4547738693,0.0491413534,4.1192006738,0.256484879,1.3641382531,-1.4997677918,328.0,5.0,4.9,293.218333333334,3.470520736704002,0.33048411698600005,0.5991640170334999,287.5,318.6666666667,3.4571273895999997,0.2863779409,1.9214171591,31.1666666667,-42.8860728225,1.9623065636,0.3514465531,1.9053473271,-1.8674731257,-1.0613077641,-0.36873462170000004,1.1376476842,0.3062711986,1.4573570898,-0.5639699821,-0.4068279065,2422.5375210377592,-10.0,6.0,4962.0,0.0961656964,0.4802652949,0.1543035904,0.8768263901000001,0.5690737204
s479,1.0178954169,0.10305541619999999,1.7411354447,2.05,38.368421052600006,0.3666666667,19.8823529412,0.43333333329999996,-0.40893658263600025,-0.968086302256,3.9164927893320014,0.38079186124,2.274096973871001,-0.762244767459,-7.814119195131087,-7.198708027602067,5.6718842522,0.2801922898,2.4939138691,0.5,0.5,26.125,0.0125,1.0,-0.0081666667,-0.7916666667000001,22.625,-0.09198833029999999,1.0,-0.0019991023,-1.5116696588999998,-0.1428531907,1.0488795647,8.2,6.4,2.3997183343,0.4829182279,1.7722376869999998,-1.3157014362000001,0.1388888889,-0.7622045218000001,-0.31110030904700003,-0.306565347893,3.3477380778960013,1.2990881051,0.3952305529,1.4852693827,-1.1195720593,3.7262636324,229.0,6.0,0.7603970051000001,0.0009800402,1.0,0.0008894508,0.5277777778,-6.449609932071973,-4.625581180301964,-3.6646748864517766,-0.9038965801400002,1.645591268321999,0.4619923341150001,1.97501183143,-0.3624827311640001,298.5,3.6371079538999997,0.3534466826,1.8103380028,-5.0,92.5,-5.0446157323000005,0.4688243626,8.0,1.6090067027479995,0.5406392310339999,1.875384566266,-0.4601333574380001,3.1859488255,0.5452973107,1.6917129169,-1.1994195414,0.5392156863,0.0831293062,4.8311243201,0.31678108720000003,2.2296095969,-0.46060224270000005,304.5,5.6,6.1,283.1666666667,4.8756818098000005,0.3059392993,0.7492551374886505,282.6666666667,307.0,4.5171363953,0.33904273590000006,2.3993852970000003,24.3333333333,96.972897372,3.8452032088,0.4058150069,2.3835795744,-1.2386452598,-0.712972467,-0.978646739,1.9606499616,0.3642732673,1.9102757338,-0.4858733875,0.0699965783,2481.6866666667,1.0,9.0,4922.25,-0.220676469,0.7427115507000001,0.8071630231,0.8628239184000001,0.3552881207
s480,1.3080440403,0.25378374649999996,1.4251793205,2.15,28.263157894699997,0.3666666667,17.0,0.2,-0.350243660035,-0.924900829328,3.712299494572,0.352272918261,2.167983378258999,-0.7736777622499997,-5.925870757961604,-4.953621848263661,5.3626167706,0.240425651,1.7426654994000002,0.8333333333,0.1666666667,4.3333333333,0.05,2.0,-0.0036666666999999997,-2.2204460489999999e-16,3.6666666667,0.05833333330000001,3.0,-0.0043333333000000005,-0.5833333333,0.1652170527,1.0609227334,9.3,8.5,3.2027276419999997,0.4831006919,1.8225621966999999,0.5736895617000001,0.9166666667,-5.2003902011,-1.8109083127,-0.23315151239999998,3.5345441135000004,2.91876599,0.1571980107,1.7609088666,-0.9575666758,4.0502743994,178.0,9.0,0.957421875,0.0010899559,0.9947265625,0.0013512465,0.8055555556,-7.365900695568905,-6.449609932071973,-5.553730190361736,-0.9981677562650004,1.7726956684359996,0.4164540029139999,1.8324197562479991,-0.29465130200899997,300.5,2.4539150125,0.30969068510000003,1.2269095864,50.0,7.5,6.5806550203,0.33578778229999995,6.0,1.730260047556001,0.498131329371,1.9271927518749996,-0.34124034191200003,4.0536403727999994,0.4506094861,1.8118443243,-2.2694774171,0.5990220049,0.0828686503,3.6054733239999996,0.2742574385,1.9154386926,0.2671509294,283.0,5.8,4.8,277.5,4.8241110529,0.3456932076,0.3948655288555258,258.0,241.1666666667,3.5326160275,0.30143630109999997,1.9267546424,-16.8333333333,-27.6185281385,2.7874607191000003,0.4477684965,1.9503689072,-1.7338667846,0.295101135,-0.0292689883,1.4859185200999998,0.3069835405,1.5839457316,-0.9511382055,-1.0146159801999999,2798.6203703704,-5.0,8.0,4999.1666666667,-0.1274963566,0.0970291203,0.6519044288,0.8587423953000001,0.3433470422
s482,0.753585029,0.2088149536,1.6567403199000001,1.85,19.1666666667,0.2,7.916666666699999,0.2,-0.4595689575520001,-0.8665266144650002,3.806036487988,0.34361219320299996,2.088009461337999,-0.9540249780099996,-6.224392005124628,-3.6788759444767654,3.8409901213,0.2605731254,1.4581746165,0.8333333333,0.1666666667,8.375,0.1458333333,1.0,-0.0041666667,-3.125,13.458333333299999,0.020212766,1.0,-0.0064326241,-3.975177305,-0.0177523711,0.6674471681,8.0,7.1,1.8400642582,0.3918337492,2.0834924781999997,0.132953958,0.30555555560000003,-1.8388078750999999,-0.1873520493,0.0,5.320134937200001,3.3583598716000003,0.1330900476,2.8219214042000003,-0.8075379761,4.3503317988,121.0,6.0,0.5974589943999999,0.0009369441,0.8902950644000001,0.0012862491,0.6111111111,-2.7483841522350163,-3.6646748864517766,-2.7483841522350163,-0.9837928998869998,1.7293633141270002,0.42702013543900014,1.8050713631240003,-0.376950408636,259.3333333333,3.2784845475,0.27585454130000003,1.3546808363999998,2.5,40.5,-31.5948961363,0.6407170567,11.0,1.6383147296660008,0.4856938079990002,1.939483256705,-0.3547794583180001,2.3893893526,0.3934443111,1.7005435830000002,-2.2500692503999997,0.4962779156,0.052270718099999995,2.7075077682999997,0.2383903437,1.6408727806999999,-0.4186001076,276.5,6.3,6.3,236.3333333333,4.0986934348,0.3155246543,0.6260114547777247,217.3333333333,241.5,4.2994554461000005,0.296633453,2.4255785817,24.1666666667,86.2463276836,3.3698750159,0.3845584638,1.8947632933,-1.9100711744999999,-0.6382186767,-0.4795266196,2.0002044358,0.2815291717,1.9105967522999998,0.0069046042,-0.012972424199999999,1866.9515151515,6.0,9.0,2344.1666666667,-0.5483921932,0.1095610114,-0.0911349893,0.8145426786000001,0.28322599530000003
s485,1.0189672977,0.0206837698,2.1043453487,2.25,12.833333333299999,0.0,12.2592592593,0.1,-0.2766642262939999,-0.8753233950579999,3.1400570149949996,0.3524447874730001,2.0539106825209985,-0.7890030610600001,-8.097866103420039,-7.586845325635791,2.87801501,0.2300943738,1.9229514942,0.1666666667,0.6666666667000001,11.666666666700001,-0.0666666667,0.0,0.001,0.25,15.166666666700001,-0.0007092199000000001,1.0,0.0023049645,-3.5904255319,-0.1600426932,0.4680885885,7.6,7.8,1.1970505244,0.4232610953,1.9138775144,-1.5021284444999998,0.19444444440000003,-2.0625355804,-1.371707974,-0.5769915314999999,2.8372255301,1.8703290756,0.2532858006,1.6503769788,-0.8805717950439998,5.711883738200001,168.0,8.0,0.7656909943000001,0.0014622158999999999,0.880078125,0.0017481509,0.7222222222,-3.6646748864517766,-3.6869826661541367,-3.6646748864517766,-1.1147588248030005,1.3408111313990003,0.408844685795,1.730011741353001,-0.35208473672799995,311.00000000000097,2.4944588931570006,0.2941043701380001,1.5368164757150005,20.75,63.68,4.7187181976999995,0.6941134398000001,9.0,1.3452470751019998,0.49759969131,1.9369447093000003,-0.3383492671819998,2.3456491488999998,0.4438481375,1.5457010155000002,-1.5653943493,0.4732824427,0.0144392829,2.1360203667,0.2736059267,1.2902804351,-1.1328021057,404.0,5.8,5.5,268.3333333333,2.4668571864,0.2939164467,0.7569744481916995,213.0,260.8333333333,2.6682451279,0.31536953030000003,2.2268500991,47.8333333333,53.903290246800005,2.1809912721,0.3086484252,2.3339663707,-0.491510054,-0.3608150407,0.17425340420000002,1.487329906,0.0681733048,2.6853968166000004,-0.440606121,-0.0944525428,1851.5511904762,23.0,4.0,2962.8333333333003,-0.2995509716,-0.49122536479999995,-0.6918962152,0.5335571387,0.4040221020000001
s486,1.2372330522,0.4351963211,1.3767980675,2.5,44.1052631579,0.3666666667,24.1428571429,0.30000000000000004,-0.4489934184530001,-0.968105627352,3.776680943452,0.377699879296,2.318380492767,-0.7574013441790002,-6.291814573674809,-3.869823056722976,3.4832736117,0.29729771590000004,1.6468759637000001,1.0,0.0,10.6666666667,-0.0666666667,1.0,-0.0006666667,-2.8333333332999997,10.0416666667,0.0842467139,2.0,-0.014969868600000002,-2.9504550051,0.0584095707,0.4676284307,8.8,6.7,2.2543737722999997,0.5931434655,2.1905446621,0.0192935588,0.055555555599999994,-0.8901087453000001,-0.1066405203,-0.3719338943,3.8121088774,2.3127426274,0.2744848213,2.6370473852000003,-0.9575666758,4.0502743994,247.0,3.0,0.6945617676000001,0.0006909899,0.9968261719,0.001013318,0.6388888889000001,-3.6646748864517766,-2.7483841522350163,-3.6646748864517766,-0.9274164886180007,1.642910798696,0.451485152746,1.931579379799,-0.31603548421500005,413.6666666667,3.3730622024,0.3103650698,2.1370279031,53.0,74.0,3.5003278536,0.6715414085,16.0,1.6198743503650004,0.5200262272799998,1.9503151042559999,-0.359688589128,2.5024718181,0.4489781932160001,2.0163370606010007,-0.8158166967,0.4353233831,0.0435683617,3.9235218104,0.3065771359,1.4921050463999999,-0.017364183800000002,279.0,6.5,5.9,274.1666666667,4.6688104868,0.2763003593,1.0739260039660503,281.5,332.5,3.0188148126,0.34680491290000004,1.6673698915000001,51.0,24.424914509,2.9095858058,0.3312934651,2.6340445081,-0.4369552611,-1.0669063397,-0.9006749509,1.6662835274,0.3388810919,2.4519436193,-0.1429998321,-0.4635174356,2857.9481481481,5.0,8.0,4408.75,1.0537467724,-0.4833978536,-0.2743398385,0.8417794818000001,0.3639927815
s493,0.7564040312,0.18628556489999998,1.3711829443,1.1,29.565217391300003,0.23333333329999997,27.894736842100002,0.3666666667,-0.331208179657,-0.9361686966230004,3.1383271564779998,0.3828125393550001,2.0495139097690003,-0.5201446245679998,-8.983301218383227,-6.385572413536218,3.1852485362,0.3118046037,2.2668072634,0.8333333333,0.1666666667,12.833333333299999,1.249000903e-16,1.0,0.0003333333,-2.5833333333,11.541666666700001,-0.0502463054,1.0,0.000954023,-3.5718390805,0.2409421767,0.8737553136,7.5,5.5,1.8299050363,0.44480714689999995,2.1598280612000003,-0.9539594345,0.1388888889,-0.1378825951,0.07837526660000001,-0.26185826370000004,2.8244152882,1.5817015983000002,0.239273784,2.0675393283,-1.0170844173,3.9312389163,173.0,9.0,0.8079391479000001,0.0008985939,0.9922607421999999,0.0015697374,0.6111111111,-4.609202534990781,-2.7483841522350163,-2.7483841522350163,-0.9515821569149996,1.4418208959630001,0.4591220513040005,1.8160855273010004,-0.3947451750070001,398.3333333333,2.1817580318000003,0.3425473596,1.4055196784,6.0,16.0,3.7857605355409985,0.5864145299,5.0,1.4011174930139998,0.5150335693149998,1.9545801361000001,-0.2677912555760001,2.0394109792,0.5145249876,2.2778874194,-1.1799912579,0.29675810469999997,0.0127948877,2.7052697156,0.3022637258,2.2964088013999997,-0.7162403742,316.0,6.1,5.2,272.0,3.0528100572000003,0.396126781,0.8257190119715759,267.8333333333,303.3333333333,1.93571208,0.3305832718,1.4125450122999998,35.5,105.0737784228,2.3254861039,0.3359224892,2.6489399278,-1.0889143464,-0.4647397412,-0.0992441063,1.6255342322000002,0.014260276399999999,2.861182723,-0.2172511494,-0.4682805096,3087.0466666667,1.0,9.0,4467.75,0.4641874859,0.229998095,1.5431812367000002,0.8529312918999999,0.4384512057
