,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s328,1.2413384392,0.2718187389,1.7815786388,2.25,56.25,0.4666666667,30.1111111111,0.4,-0.35333198600000004,-1.4029739566,3.0196005935000003,0.337372069,1.3752903538999999,-0.19503380899999997,,,3.1961514195,0.2892809351,1.3808670141,0.6666666667000001,0.33333333330000003,11.75,0.0833333333,2.0,-0.0023333333,-2.0833333333,15.25,0.2089989889,3.0,-0.0102628918,-3.0798786653,,0.12533360470000002,7.0,10.0,1.8252085982,0.2665682948,1.8387450862,-0.8967235806999999,0.027777777799999997,-1.8775551589,-1.0333354083,-0.13964851220000002,3.347538113,1.8603467672999998,0.2047295385,2.73183901,-1.2890129855,3.38738178,131.0,7.0,0.7179199219,0.0016188029,0.9,0.0017327267000000002,0.6388888889000001,,-1.8444397271102144,,-1.3662645025,1.5246787323,0.45196564899999997,1.5731278183,-0.507004754,350.6666666667,3.2202034441000005,0.3830162514,1.2838278746,27.0,30.5,-30.172624032199998,0.4980748503,7.0,0.5408163265,0.048866025,3.0442457274,0.32445351640000003,1.4030333884000001,0.0269056602,283.0,6.1,7.1,386.5,3.6526043025,0.2970237325,0.3156304659625352,251.1666666667,302.5,3.8554446208999997,0.3321177703,1.859384373,51.3333333333,26.524064598699997,2.5685915866999998,0.3972542611,1.8587045646,-1.0529213264,2873.2583333333,10.0,5.0,2790.6666666666997,,,,0.8618797457999999,0.3917992003
s329,1.3015057033,0.3069883775,1.6349225101,2.35,12.222222222200001,0.1,16.538461538500002,0.1333333333,0.0362127743,-1.2185163674,2.5538427262,0.3600784206,1.4332243244,-1.2437471275,-7.569369490745442,-6.834015531757753,4.9724586368,0.29765687350000003,1.4121365248,0.5,0.5,24.25,0.075,2.0,-0.0043333333000000005,-2.6666666667000003,28.9583333333,-0.0180662135,1.0,0.0002617847,-1.0940583205,0.06072172100000001,1.1821651631,7.5,7.1,2.2512274328,0.5715074703999999,2.237240734,-0.22500113289999998,0.3888888889,1.7416259471000002,2.3702624026,0.1910395678,4.9380558016,2.9465720744,0.0376298768,,-1.4013457528,3.1627162452999995,129.0,9.0,0.6417585373,0.0008663908,0.9075439453,0.0011118678,0.4722222222,-6.449609932071973,-5.553730190361736,-5.553730190361736,-1.3855499211000002,1.6589865036000002,0.3954382388,1.2588544333,-0.046509484100000005,340.1666666667,2.6338500384,0.2816234925,1.5922551132,-16.5,172.0,-2.6316993777,0.3899128991,12.0,0.4889434889,0.0117606505,2.1041618325,0.2737782419,1.1160143079,-1.8876568244999998,327.5,7.1,7.0,,,,,336.5,351.8333333333,1.9701794168,0.28805462260000003,1.2263129009,15.333333333299999,56.724866906,1.9286749475,0.38831594469999997,1.5506001549,-2.1825627159,2589.7037037037,7.0,9.0,4734.8333333333,,,,0.4742773546,0.2828473834
s332,0.9142410129,0.0344092744,1.5609234297,1.9,20.4782608696,0.23333333329999997,14.166666666700001,0.2,-0.2239419807,-0.8258942037,3.3212531879,0.3462718697,2.2834261380000003,-0.2084442604,,,2.061819763,,2.0179815247999997,0.8333333333,0.0,8.9166666667,-0.008333333299999999,0.0,-0.002,-0.8333333333,8.5,-0.0072104019,1.0,-0.0034609929000000003,-0.2612293144,0.0318039244,0.2248158144,7.3,5.8,0.9201954959,0.28579431920000004,1.9814692616,-0.9974681727,0.0,-3.3744242549,,-1.4617689391,-0.1447032105,1.1489184212,0.2970801061,0.9953837495,-1.0385004381999998,3.3813588491,132.0,8.0,0.7669188976000001,0.0009014412,0.9044677734,0.0016736344000000002,0.5555555556,-2.7483841522350163,-2.9200865656079302,-2.7483841522350163,-1.7839301325,1.1186449323999998,0.3796433729,1.9070743209999999,-0.6148648868000001,,,,,,,-0.7242809695,,3.0,0.4801980198,0.0689465301,3.0143349158999997,0.24805527,1.3495551746,-0.9028465326999999,381.0,3.7,5.7,379.1666666667,1.9721046303,0.2652754268,0.1821909145939674,334.1666666667,320.0,0.8842102336000001,,1.7356762612999999,-14.166666666700001,30.6049053247,2.1114818699,0.2555463879,2.4248222547,-0.7845564982000001,2732.6388888889,0.0,7.0,4094.7916666666997,-0.4943248254,-0.0816314362,-0.9003803564,0.4727509258,0.1761898109
s333,1.4410302261,0.10735776289999999,1.8688946358,3.0,48.7,0.33333333330000003,34.7368421053,0.3666666667,-0.6447454182,-1.6227442525,3.3171171327,0.3235355833,1.7094675618000001,-0.9829742031,-9.059440685190568,-7.2100857167893215,3.4327288774,0.2323335265,1.5823304319999998,0.8333333333,0.1666666667,7.875,0.1041666667,3.0,-0.008833333300000001,-1.2916666667,12.0,0.2036585366,2.0,-0.0041463415,-6.2195121951,-0.2494014695,0.6938826054999999,7.2,7.7,1.9039070774000002,0.3708646085,2.1354901976,0.0390213005,0.25,-0.946684514,2.4234057515000003,0.1910395678,4.9380558016,3.1379852062,0.2226336051,1.6060435294,-1.1652624446,3.6348828618,149.0,7.0,0.5,,1.0,0.0018575070999999998,0.4722222222,-4.625581180301964,-4.625581180301964,-3.6869826661541367,-1.3740881504,1.7673031844,0.3249274538,1.5791201149,0.0612687481,,,,,,,23.0928017558,0.4577152858,10.0,0.44836272039999997,0.0341174241,2.8662906665000003,0.223361869,1.4607072347,-0.6055901821,286.5,6.7,6.0,298.6666666667,2.8973686087,0.3278979045,0.3278609899623326,232.6666666667,239.8333333333,2.8328094976,0.3149482216,1.3611806107,7.166666666699999,24.6184865626,2.1932601572999997,0.3235518135,2.137277227,-1.0236878157,1706.0185185185,-2.0,9.0,,-0.1661855844,0.38864663979999997,-0.0637307807,0.1737936359,0.2088398715
s334,1.1356959374,0.1381490541,1.7095609571000001,2.3,2.7666666667000004,0.0,0.9642857143000001,0.0666666667,-0.18271725719999998,-1.1290262281999999,3.0690293793,0.3962164913,1.9885246668,-0.8628835796000001,-11.9713167788878,-12.342465270435726,1.9218770546000001,0.2542897743,1.3565946295,0.6666666667000001,0.33333333330000003,13.208333333299999,0.0291666667,1.0,-0.0098333333,-0.9583333333,23.5,0.0184024267,1.0,-0.0087280081,-4.1868554095,0.2485903814,0.8539800995,8.0,6.6,1.3683247024,0.4575306092,2.058253571,-0.30397939220000003,0.9166666667,-1.7909612211000001,-0.9715547278,-0.5420764413,3.3056961158999996,1.8107356279,0.0223458011,2.1125525625,-0.9928100529,3.4727396196,236.0,9.0,0.5509701610000001,0.0016862709,0.7022446156000001,0.0021035041,0.5,-8.511264302067357,-8.511264302067357,-8.511264302067357,-1.3475029721,1.5655277416,0.47736484619999997,1.7582400644,-0.6065119191,354.3333333333,2.0684869356999998,0.3010676044,1.7833935641,-9.5,210.5,3.4619176492,0.6159293093,6.0,0.5764411028,0.108622318,2.1092532113,0.2542865105,1.4791861653999998,-0.1936713026,352.0,5.4,5.4,463.3333333333,2.2111773481,0.35491689340000004,0.2939762689471064,255.6666666667,322.8333333333,2.2450404122,0.2977678902,1.577882715,67.1666666667,-68.7677291158,2.8464417615,0.4466171355,3.0111625541,-1.0128696448999999,2314.5083333333,6.0,6.0,5044.5833333333,-0.5390309353,-0.25172320859999997,-0.5666711160000001,0.813591548,0.4550403212
s336,1.1256278101,0.030742625699999998,1.3009423288,1.8,42.15,0.33333333330000003,32.5714285714,0.30000000000000004,-0.7717641635,-0.9478962821,3.0021669479,0.294412045,1.3580754313999999,-1.0325708575,-8.591440019363825,,2.552682727,0.2380925145,1.3226185293,0.6666666667000001,0.1666666667,16.5416666667,0.12916666670000002,2.0,-0.0111666667,-2.125,12.416666666700001,0.17851365019999998,3.0,-0.006450960600000001,-2.4216380182,-0.26353623,0.5623739233,6.3,2.9,1.619741985,0.3384224953,1.3319817902,-0.7580686549000001,0.055555555599999994,-1.87890429,-1.2753004167,-0.49407257109999997,2.3371246427,1.7631198982,0.0568537831,1.5256592909,-1.1652624446,3.6348828618,194.0,7.0,0.7138366698999999,0.0027829411999999998,0.9084777831999999,0.0033518298,0.4722222222,,,-1.8444397271102144,-1.0911556406999998,1.2565258082,0.3473789621,1.4262507069,-0.7169164151,269.1666666667,1.905150492,0.31170872239999997,1.3734457305,-3.0,27.0,,0.3999988171,5.0,0.38805970149999996,0.0613135838,2.5673349037,0.26087334900000003,1.7466941839,-0.29752538710000004,406.0,6.7,5.8,319.5,4.0524396844999995,0.36861862009999996,0.2983507492178809,257.3333333333,275.3333333333,2.290974184,0.3393356711,1.0412684304000002,18.0,-8.8733676173,2.0026434766,0.2943815864,1.3284392875,-1.5666275789,1464.6641414141,13.0,9.0,2053.5833333333,0.3352305665,0.0115815132,0.8555171917000001,0.6317804694,0.2336825489
s339,1.2536875639,0.19474768879999999,1.5453432781,2.75,21.3333333333,0.30000000000000004,18.0952380952,0.30000000000000004,-0.7861803067,-0.5480409834000001,3.9722568357999997,0.3948644208,1.7075899131,-0.15948504430000002,-9.355562695133251,-9.17866633269852,3.6807392137,0.2709376693,1.9808667109,0.33333333330000003,0.6666666667000001,7.541666666699999,0.0625,0.0,-0.0025,-1.375,11.583333333299999,-0.0861445783,1.0,-0.0030847458,-2.2957933428999997,-0.0885734819,0.174845576,6.9,8.6,1.6800830099,0.4675657244,1.9264920444,-0.2196243339,0.9722222222,-1.7911445424,0.1199945265,-0.5616381195,3.4239749998,2.4339234106,0.2250912066,1.2210862854,-1.0816155204,3.2951286846,102.0,9.0,0.8337783812999999,0.0013142467999999999,0.8609886169000001,0.0014572048000000002,0.75,-7.365900695568905,-7.824046010856294,-7.365900695568905,-1.076754569,1.5780890737000002,0.3861935067,1.7996984544999999,-0.5245073468,,,,,,,,0.724668799,13.0,0.39560439560000005,0.006187469399999999,3.1049495714999997,0.2883553944,1.4841280416,-0.9759382522,340.0,5.1,4.1,,,,,320.5,301.0,2.5921272046,0.2606863467,1.3288806568,-19.5,18.781828816500003,2.7953794015,0.3920254065,2.1912483932,-0.35310755759999995,2665.3645833333,-9.0,8.0,5323.772727272701,0.9289838012999999,-0.2845520197,1.4544898271000002,0.8962782542000001,0.3676788297
s343,1.9156254122999998,0.3086749201,1.2895613731,2.7,33.4285714286,0.30000000000000004,22.5714285714,0.5333333333,-0.3970087546,-1.1962933705,2.6571376135,0.3208611068,1.4841192934,-1.7919687721000002,-5.971489581721688,-9.032392532621817,2.2467040995,0.25007762370000003,1.6517292687,0.6666666667000001,0.33333333330000003,5.833333333300001,0.125,3.0,-0.009000000000000001,-1.6666666666999999,17.8333333333,0.0380176582,0.0,-0.000439773,-0.2069581669,0.2984480254,0.8761729551,8.8,7.0,1.2835576103,0.4048819298,1.8223228101,-0.1935872434,0.8611111111,-0.7504964766000001,-0.6405366740999999,-0.2701361246,2.84097101,1.9230570686000001,0.21537108559999998,2.2936325949,-0.9630841912,3.0580660263,142.0,6.0,0.7330337523999999,,0.946875,0.0026676233,0.6388888889000001,-6.449609932071973,-6.449609932071973,-4.625581180301964,-1.4909851148,1.2436258619,0.4860531242,1.6248490168,-0.019315776,327.8333333333,2.4148778067,0.29249252530000003,1.3485736993000002,39.5,49.5,-6.5140475639,0.5008287644,14.0,0.5307125307,0.06848531299999999,2.8634405691,0.2826373861,1.2178943885,-1.1002000816,310.5,6.7,6.1,286.8333333333,2.3845516042,,0.9424511977235605,231.3333333333,276.0,3.2862215017,0.3467629125,1.1789966953,44.6666666667,-15.082792207799999,1.3670749093,0.3752509125,1.761267621,-0.38129745579999996,1273.81,21.0,7.0,2685.1666666667,-0.3864859163,0.103458411,-0.027120301800000003,0.6456747857999999,0.1459673651
s346,0.6418109304999999,0.3187718028,1.3970989627000001,1.5,45.0,0.33333333330000003,25.0,0.43333333329999996,0.2789810159,0.0430847063,2.1074492461000003,0.3469028738,2.8402229241000003,-0.34510887960000003,-8.887762067707074,-8.970442757086303,3.2094697275999997,0.31465977030000003,1.3053464184999999,0.8333333333,0.0,7.708333333300001,-0.054166666700000005,1.0,-0.016166666700000002,-1.7916666666999999,7.791666666699999,0.047489585599999995,0.0,-0.003933348000000001,-0.7273624205,-0.036858775,1.076119303,7.3,4.5,1.2828285024,0.2230189024,2.1099533485,-0.8482006457,0.0,-1.4255287531999998,-0.0076842161,0.0,5.320134937200001,1.812511253,0.08200326250000001,2.6667995363999997,-0.8346819503,2.8012615445,135.0,6.0,0.7500499249,0.0009478005999999999,0.7351318359000001,0.0017600532,0.5555555556,-5.537595558952301,-4.625581180301964,-4.625581180301964,-0.8993359448,1.0782816028,0.4965800684,1.7472600728,0.1935630227,325.1666666667,2.8216868289,0.32287915850000004,1.1641765299,4.0,44.5,,0.8151176961000001,6.0,0.40594059409999994,-0.0087608042,2.9265931989999996,0.35055591840000005,1.2935067642,-0.9791500044,381.0,5.5,4.5,437.6666666667,3.4287538399,0.36053973359999997,0.3369319734974471,320.1666666667,360.1666666667,3.6417329457,0.2631211169,2.1009548814,40.0,7.8850574713,2.5399630893,0.4288723270000001,2.3417340182,-1.0133689713,2835.9479166666997,-1.0,8.0,5530.75,-0.24952916100000005,-0.1845325955,-0.0608641892,0.8204286553,0.7310295102000001
s351,0.9135525476999999,0.0340722169,1.4540334962,1.8,20.8518518519,0.1,19.6,0.33333333330000003,-0.1153442577,-0.7792042226000001,3.8775895274,0.37912847369999997,2.4217688702,-0.8946254375,,,3.4176505058999997,0.3174177406,1.2134813198999999,0.33333333330000003,0.6666666667000001,5.666666666699999,-0.025,1.0,0.0003333333,-2.8333333332999997,7.166666666699999,0.058372093000000014,0.0,-0.0012651163,-0.3720930233,-0.3409832803,0.5448580149000001,7.6,6.6,1.9666715462,0.4888497256,1.8913445398,-0.7348434509999999,0.0,-1.7419355772999998,-0.8335030029,-0.25741953149999997,2.2891321811000003,1.4783766638,0.0157221859,1.9324204497,-1.0705413209999999,3.8243251091,119.0,10.0,0.6846064568000001,0.0008920561,0.6677507639,0.0008973792999999999,0.5555555556,,,,-1.035933158,2.0398920299000003,0.37415283409999994,1.9333971403,-0.6893003422,,,,,,,,0.8048818031,3.0,0.4962779156,0.0548417158,4.2508503902,0.34812368759999995,1.5564174794,-0.9938984164,373.5,5.7,5.7,,,,,,,,,,,,2.6821702163000003,0.3449370187,1.6428448163,-0.8913733220000001,3636.9185185184997,3.0,7.0,3417.5833333333003,-0.5380039177,0.0922901666,-0.954387774,0.7845162893000001,0.3015691942
s352,1.0366452873999998,0.2868052943,1.533507989,2.25,31.2692307692,0.1333333333,21.0476190476,0.30000000000000004,-0.2486991086,-0.9258572051999999,2.7992454623,0.3989363621,2.3501316647999997,-0.7439132565000001,,,3.1498187136,0.3344395872,1.6734820888000002,0.33333333330000003,0.33333333330000003,17.375,0.0791666667,0.0,0.0018333332999999998,0.875,20.0,-0.0744186047,1.0,-0.0034496124,-3.5988372093,0.2824160857,0.5988629515,7.2,7.2,1.26422322,0.22726987839999999,2.7406704707,-0.242126065,0.22222222219999999,-0.3562458854,0.6862897309999999,-0.5792170898,3.3799774129,2.1123138002,0.2428945237,1.8546313904,-0.8308046694000001,3.7967503866,149.0,2.0,0.6485661507,0.0014449959,0.6128261804999999,0.0012705404,0.3888888889,-1.8444397271102144,-3.6646748864517766,-1.8444397271102144,-1.4405968688000002,1.5530882354000002,0.5128163085,2.2109102147999997,-0.11158988789999999,,,,,,,24.175046497199997,0.4221720809,4.0,0.4686716792,0.0198895096,2.1010917261,0.2885608153,1.7257106803000002,0.11639970359999999,352.0,6.1,6.2,278.1666666667,2.4281555077,0.28060568129999997,0.7932056661598681,201.3333333333,258.1666666667,2.7918840589,0.35235549229999996,1.8235281875999998,56.8333333333,21.584812936,1.8712849551,0.3973377792,1.9488640546,-1.1466072251000001,2448.0533333333,9.0,8.0,4632.0,-0.0451110267,-0.2550745654,-0.7507208451,0.8707651344,0.4365913662
s357,0.7540733531,0.051484904500000005,2.1378920054,1.85,40.0,0.33333333330000003,30.625,0.4666666667,,,,,,,-7.5440511595234225,-4.714635247112732,5.1264574806,0.2710793372,1.9635142722,0.8333333333,0.0,5.0,0.0416666667,2.0,-0.0116666667,-2.0833333333,4.5416666667,0.0622619048,2.0,-0.0057238095,-1.294047619,-0.34429734570000003,0.7902079779000001,8.0,7.0,1.7204429575,0.4730013028,1.9782997747,-1.2101633112999999,0.2777777778,-2.561244242,-1.7995641049000002,-0.8017492914000001,2.9524780832,1.7478443687,0.2902209872,1.6471900794,-1.1195720593,3.7262636324,166.0,8.0,0.7831634520999999,0.0006216525,1.0,0.0009331378,0.5833333333,-4.625581180301964,-4.625581180301964,-5.553730190361736,-1.1080206366,1.3258631204,0.514485643,1.9610957838999998,-0.35148570300000004,237.5,3.2162940226,0.32834188010000004,1.515062194,32.0,31.0,7.959900015800001,0.6929966584999999,12.0,0.3853904282,0.06518304800000001,2.9576851433999995,0.3053422483,1.2865250654,-0.8802196489,258.0,5.4,4.7,336.3333333333,2.9508610163999998,0.2989895221,0.4392576689245579,263.8333333333,275.8333333333,2.8175293138999997,0.31310079500000004,1.4777974972,12.0,24.7442100111,3.2778621323,0.31625158140000004,2.199639078,-0.7927720743000001,2957.5716666667,-2.0,9.0,4167.0833333333,0.3413164239,0.4599593198,1.1707659787,0.8691864431,0.5056954299
s359,0.931049075,0.2256816893,1.4352427763999998,1.65,35.2666666667,0.5,13.4545454545,0.2666666667,-0.7095199715,-0.045846650499999995,2.2994051579,0.4100435701,1.6350173393,-1.0156968754,-8.004496219714532,-6.189951193786415,3.7367002277999997,0.26579151560000003,1.7886385968,1.0,0.0,4.5,-0.025,0.0,-0.0013333332999999998,-0.0833333333,6.25,0.1896875,3.0,-0.0087875,-2.321875,0.2203347175,0.6070215176,6.5,8.2,1.1934202203,0.4027322124,1.9538868047,-0.2650278562,0.8055555556,-0.8744360018,0.1993793518,0.1910395678,4.9380558016,2.1559167742,0.2148520166,2.1717551594,-0.8075379761,4.3503317988,218.0,6.0,0.7597815990000001,0.0012499298,0.8596725464,0.0013257658999999999,0.3888888889,-6.449609932071973,-6.449609932071973,-5.553730190361736,-1.5099963058,1.0796721291,0.4213809949,1.6267839397,-0.4222117389,,,,,,,4.0178541405,0.5819245377000001,11.0,0.3975308642,0.0453860124,2.6198697503,0.3017707052,1.6739690713000002,-1.2290749054999999,298.5,6.1,5.7,376.8333333333,1.9970814295,,1.018098368577549,,,,,,,,2.2095782546,0.3352265492,1.7710483172,-1.4513821843,2957.5240740740996,11.0,4.0,3881.0833333333003,0.382866445,-0.7205256986,-0.4240799555,0.5161367447,0.7588016832000001
s365,1.457673173,0.2576940445,1.9482181319,3.45,44.631578947399994,0.3666666667,35.3125,0.4666666667,-1.1285713445,-0.813484634,4.6020278122,0.3775138189,3.0228120442,-0.7239486503,,-3.4797001376701457,4.0143504824,0.2921805985,1.6646645828,0.8333333333,0.0,12.291666666700001,0.1625,3.0,-0.006500000000000001,-4.2083333333,16.0833333333,0.14404761900000002,3.0,-0.006404761899999999,-3.3154761905,-0.0384615385,0.9644293615,7.8,6.3,2.0326136681,0.48072658729999995,2.1466892651,0.1311184981,0.22222222219999999,-2.6989537137,-0.5403623812,0.4181320954,4.4838707464,2.3401815622999997,0.18000621590000002,2.2108714087,-1.0170844173,3.9312389163,207.0,7.0,0.7488295436,0.0012370783,0.9463121414,0.0015674108999999999,0.5555555556,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,-0.8848872673999999,1.9436500125,0.4772066111,2.3751830225,-0.3215334118,337.6666666667,2.7391816726,0.328031997,1.4426248158000001,-8.5,171.0,,0.6515861938,15.0,0.6203473945,0.0622563412,4.1610507292,0.3379917731,1.5854247128999999,-1.0237818926,325.0,6.6,7.7,300.3333333333,3.4870646557,0.3476732028,0.6064598260511793,222.3333333333,217.1666666667,3.4343122731,0.3278482294,1.6122107007,-5.1666666667,54.1638095238,2.5105938665000003,0.34966885840000006,1.6451657412,-0.7012753289,1680.5074074073998,13.0,8.0,3807.5,0.5293862254,0.5189795624,0.9256492126000001,0.9242486025,0.6780894572
s368,0.6912131390999999,0.2083500173,1.1678120943,1.4,23.8260869565,0.23333333329999997,19.565217391300003,0.23333333329999997,-0.5242467711000001,-0.6800926527000001,5.019096357,0.35823401439999997,3.246363736,-0.4969294828,-7.575540802519176,-6.52886497367354,3.9953656833999998,0.31694434930000004,1.4335212969,0.33333333330000003,0.1666666667,6.666666666699999,0.0666666667,1.0,-0.0013333332999999998,-1.6666666666999999,7.375,0.0051061678,1.0,-0.0021496461,-2.0749241658,0.0177959519,1.2030733617,9.2,9.6,2.3247612537999998,0.464381871,1.6227385016,-0.30136458239999997,0.027777777799999997,0.517527171,1.8623048975,0.0,5.320134937200001,3.5439232357,0.14525982839999999,2.7453210364999996,-0.9575666758,4.0502743994,160.0,6.0,0.6585773468,0.0010137876,0.752665329,0.0013005752,0.5,-3.6646748864517766,-3.6646748864517766,-3.6646748864517766,,,,,,310.6666666667,2.9693116755,0.2936258175,1.4784336143999999,15.5,137.5,-13.564050225,0.5906872276,3.0,0.4792176039,0.0579277245,4.3195784967,0.28504530149999996,1.7201246542000002,-1.0386060689,245.0,5.5,4.8,247.0,1.9908086872,0.1914514811,0.94767199417364,230.3333333333,259.3333333333,3.8869001916,0.2858555977,2.0491967977,29.0,68.06178931560001,2.8909343308,0.3147101975,2.205920903,-1.2521995493,3765.1071428571004,15.0,3.0,2873.1666666666997,-0.3906316626,-0.5020740327000001,-0.8660518493000001,0.7495800309,0.15270031439999998
s369,0.3997422623,0.0666429809,1.4181891065,1.4,8.3076923077,0.1333333333,8.6296296296,0.1,-0.0704530429,-0.0387320554,2.6727418346,0.413647696,1.390949619,-0.6768724295999999,,,3.2138671806,0.3329157752,1.428738772,0.0,0.6666666667000001,10.916666666700001,0.05833333330000001,1.0,-0.0016666667,-6.833333333300001,5.708333333300001,0.0264377159,1.0,0.0007717944,-2.286628734,-0.1097893492,0.4884057621,8.9,9.1,1.7645538265,0.5275342081000001,1.6418144997000002,-0.8738971958,0.0,-1.3272739251999999,-0.516894386,-0.26185826370000004,2.8244152882,1.4613307009999998,0.0428859311,2.6372185705,-0.9575666758,4.0502743994,196.0,9.0,0.7332446337,0.0008505253000000001,0.8987304688000001,0.0013563795000000002,0.3888888889,,-2.067339257049917,-3.6646748864517766,-1.1318033783,1.2649124431999998,0.3688530135,1.5429933206,-1.0788281619,325.1666666667,1.5689461187,,2.0922830166,8.0,43.5,1.4640590014,0.5709905453,6.0,0.5037037037000001,0.0921792659,2.356935977,0.34910383520000005,1.3230658135,-0.4373354996,391.0,5.1,4.5,286.1666666667,1.6149723399,0.17259051079999999,0.6382784827125517,308.1666666667,315.3333333333,1.6346005534,,2.1161990807,7.166666666699999,62.108748356899994,1.532966885,0.4038251214,1.5571733954,-1.3761995345,3713.9285714285998,-7.0,7.0,7814.6363636364,,,,0.2380514042,0.6809804716
