"X","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_drift_load","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.hddm_thresh_load","adaptive_n_back.mean_load","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_loss_percent","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_loss_percent","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity","columbia_card_task_hot.probability_sensitivity","dietary_decision.health_sensitivity","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift","discount_titrate.percent_patient","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh","go_nogo.bias","go_nogo.dprime","hierarchical_rule.score","holt_laury_survey.beta","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.hyp_discount_rate_large.logTr","kirby.hyp_discount_rate_medium.logTr","kirby.hyp_discount_rate_small.logTr","kirby.percent_patient","local_global_letter.conflict_hddm_drift","local_global_letter.global_bias_hddm_drift","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.switch_cost_hddm_drift","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.condition_sensitivity_hddm_drift","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision","motor_selective_stop_signal.hddm_thresh","motor_selective_stop_signal.reactive_control","motor_selective_stop_signal.selective_proactive_control","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","shape_matching.hddm_drift","shape_matching.hddm_non_decision","shape_matching.hddm_thresh","shape_matching.stimulus_interference_hddm_drift","shift_task.acc","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.model_beta","shift_task.model_decay","shift_task.model_learning_rate","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","simple_reaction_time.avg_rt","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.condition_sensitivity_hddm_drift","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision","stim_selective_stop_signal.hddm_thresh.logTr","stop_signal.SSRT_high","stop_signal.condition_sensitivity_hddm_drift","stop_signal.condition_sensitivity_hddm_thresh","stop_signal.hddm_drift","stop_signal.hddm_non_decision","stop_signal.hddm_thresh","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh","stroop.stroop_hddm_drift","threebytwo.cue_switch_cost_hddm_drift","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh","threebytwo.task_switch_cost_hddm_drift","tower_of_london.avg_move_time","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","two_stage_decision.model_based","two_stage_decision.model_free","two_stage_decision.perseverance","writing_task.neutral_probability","writing_task.positive_probability"
"s142",2.0195767795,-0.4746479125,0.0300267097,2.603870469,-0.2857954479,2.25,23.0833333333,0.2,13,0.2666666667,-0.1569865935,-0.7466038122,3.9730076273,0.3633341176,2.1588578815,-0.0893076427,-8.7285718463263,-5.15341871207257,3.7565401609,0.2858855766,1.4878788333,0.3333333333,0.6666666667,4.7916666667,0.0458333333,2,-0.0101666667,-1.125,7.3333333333,0.035950582,2,-0.005429138972,-1.4745762712,-0.3134343747,0.7277996259,6.6,5.7,2.0446492127,0.3317559151,2.0710378664,-0.5206283364,0.0833333333,-0.3830469127,0.229714003,0.3298219498,4.6604910377,3.195199552,0.2087107703,2.462650792,-0.8893284577,4.1867508355,109,10.925098711,0.2565783653,8,0.7695135117,0.0021706898,0.8,0.0025718289,0.4444444444,-2.74838415223502,-1.84443972711021,-1.84443972711021,0.1481481481,-1.3633138569,-0.833848131,1.7818989035,0.3645937674,1.4098108484,-0.3603159139,281.8333333333,-0.7864677966,3.189478865,0.336748503,1.5878096194,33,34.5,1.556704187659,0.5690094626,9,1.7776798975,0.4356025267,1.9302572011,-0.2480021583,3.477158324,0.4165278326,1.4352832123,-1.3153782791,0.4226044226,0.0761073265,0.0005828187,7.1109150072,0.4824663667,0.1378992689,3.2942649413,0.3076520125,1.5492525437,-0.6785867373,282,6,5.6,275,-1.1939141234,3.5966410136,0.3885452715,0.347915419589085,268.1666666667,-0.5292152176,-0.4460367685,2.300534887,0.303980387206,2.3900264919,3.3534952431,0.3324026959,2.0438362178,-1.436369605,-0.234384714767,1.79305376072,0.272535874276,1.813143354554,-0.028124608117,1923.7097402597,3,9,2994.8333333333,-0.404631332,-0.2267664945,-0.7483987872,0.6321433967,0.4058560122
"s145",2.3529172496,-0.6720777886,0.1001799962,2.0060198296,-0.2128586711,1.75,30.1923076923,0.1333333333,22.6666666667,0.4,-0.0742519671,-1.3558869236,1.2268375166,0.360428123179,2.2572274459,-0.2902854125,-5.76383344791544,-3.88644354230355,2.484144358,0.2470811017,1.1006632174,0.3333333333,0.3333333333,6.2083333333,0.0125,2,-0.0041666667,-1.9583333333,21.2916666667,-0.1552380952,3,-0.0097428571,-2.5642857143,-0.4054906247,0.6374337846,6.1,5.5,1.5443101545,0.4935726634,1.8219448726,-0.4962129789,0.0555555556,-2.1725410397,-0.1000633367,-0.1369984129,3.3422379144,2.1705326736,0.2381911152,1.3739904193,-0.9149312012,2.189887142,118,7.6113128603,0.3752535483,7,0.7779518127,0.0010220871,0.854989624,0.0014857978,0.6666666667,-2.74838415223502,-2.74838415223502,-3.66467488645178,0.2592592593,-0.8908122196,-0.3574802517,1.0254972951,0.3170905689,1.4620861983,-0.4331786427,319.998333333337,-1.128986733071,2.60603465603,0.293295644887,1.415568564405,19.305,60.085,1.2419181292,0.4278465461,10,1.7531025589,0.5619826534,2.2090067866,-0.1510848081,2.5367970573,0.4351956146,1.6996699095,-1.2759174672,0.4630541872,0.0182294474,-0.000917949,4.8722423432,0.5183253564,0.1693665834,1.4726290381,0.2464176416,1.0597471649,-1.5903984348,271,4.4,5,388.6666666667,-0.8284569569,2.2871964954,0.3047830837,0.444142303261782,252.8333333333,0.1435781798,0.3231828999,2.0467387564,0.2421006725,1.5530284206,1.6874751313,0.3059503898,1.8085763975,-1.0990979202,-0.2149470136,0.8450766345,0.0184862495,2.1836279286,-0.027394369,3116.4851851852,1,6,4876,-0.516453648,-0.28303008,-0.897779974,0.7632798057,0.3830170567
"s149",1.9599431586,-0.396429018,0.1116351908,2.2095823328,-0.0953400184,2.35,51.0454545455,0.2666666667,33.8461538462,0.5666666667,-0.4956898508,-0.8724932505,4.1464324219,0.4265429575,2.3833076407,-0.3580672538,-7.57142230116959,-6.14382443136722,4.0959265659,0.2712984015,1.5333955132,0.5,0.3333333333,7.75,0.0916666667,2,-0.0046666667,-4,4.4166666667,0.0668674699,2,-0.0033416377,-2.9745762712,0.4124048525,0.6450999049,8.5,9.4,1.9666463053,0.3751272707,2.4380300885,-0.3768129902,0.25,-1.0875915119,-0.6860724017,-0.3719338943,3.8121088774,2.7790120821,0.2317709203,2.166043359,-1.070541321,3.8243251091,124,10.925098711,0.2565783653,8,0.6545940399,0.0018414176,0.7896682739,0.0019780252,0.4166666667,-3.68698266615414,-3.66467488645178,-4.62558118030196,0.3703703704,-0.9457101504,0.0198018418,1.4177524538,0.4337028092,1.7628115252,-0.3901740296,353.246666666667,-1.113636445206,3.285664256112,0.328519945883,1.749490739085,26.74,60.995,-2.0702605419,0.5244258821,9,1.6193744072,0.6110711654,2.1758410723,-0.1607041701,3.5188227611,0.5067189747,2.2749233928,-1.1622201275,0.4611528822,0.0156221031,-0.0021963487,7.2535917496,0.3815829941,0.1333459328,4.657758295,0.3158233644,2.1107666187,-0.4249352192,298.5,6.3,5.8,392,-1.1159220845,2.7394953395,0.3061854251,0.564768064192513,314.8333333333,-0.250595438,-0.039647588,4.6648015749,0.3124426471,2.4091412488,3.7586815184,0.3235576818,2.299134286268,-0.8508392602,-0.2027466876,2.4150102898,0.0498314909,2.012123417106,-0.0586001073,2311.6518518519,-5,8,6297.375,-0.5022127676,0.3217925163,-0.5771707902,0.182304558,0.7134658071
"s161",1.7260826205,-0.2743706457,0.1115839338,2.8885059667,-0.4511296126,2.5,25.08,0.1666666667,18.8,0.1666666667,-0.4277072798,-1.1847183213,3.7499098135,0.3407875629,1.9967859111,-0.8332328631,-8.45055235045243,-6.4965641956046,4.0890046367,0.2735429796,1.6681314102,1,0,5.875,0.3208333333,3,-0.0165,-4.0416666667,8.0416666667,0.4014100269,3,-0.0153706356,-3.283572068,0.0226290063,1.1993555376,8,7.7,2.5819096604,0.4738133698,2.0636054725,-0.3976900069,0.3333333333,-2.862759082,-1.3915219334,-0.4250370944,3.1507729495,2.9907012983,0.1936185103,1.8052031699,-0.8893284577,4.1867508355,214,7.6113128603,0.3752535483,7,0.7877197266,0.00102094,1,0.0015991465,0.4166666667,-4.62558118030196,-3.68698266615414,-3.66467488645178,0.3703703704,-0.8746561101,0.1320999221,1.2623718337,0.4395008113,2.1271650832,-0.3131000603,358,-1.3779710188,2.9826051159,0.2754190061,1.5356306674,23,105,5.5292220488,0.4669794415,14,2.3049354491,0.489072645,2.1779827072,-0.0681359872,2.089570607,0.3649286806,1.8451304683,-0.7387207664,0.5476772616,0.042132687,-0.0024826242,7.8364909216,0.8839718386,0.2129368384,1.9930988557,0.2413225773,1.4459033334,-0.6741115878,259,6.2,5.7,231.3333333333,-0.8027510394,2.9889562171,0.3590651187,0.674827169194397,262.3333333333,-1.0025232153,-0.0382324665,2.5294406011,0.333264182,1.5853322398,1.8455030023,0.3083524111,2.040257253,-0.5335104265,-0.2128602473,1.8576863761,0.2876354746,2.1810683417,-0.0184646599,1792.630952381,16,7,2559.6666666667,0.5171642893,-0.3159651112,0.7279207877,0.8711101844,0.3617688944
"s163",2.0561929455,-0.5439378083,0.1872372379,1.4349416069,0.0282373388,1.55,28.0869565217,0.2333333333,20.1818181818,0.2666666667,-0.503018252,-1.3238341858,3.122090326,0.3486804764,1.4679459381,-0.9863011749,-9.28313904778641,-8.25911424968849,2.700133326,0.2474126165,1.8036686634,0.6666666667,0,7.5,2.775557562e-16,2,-1.734723476e-18,-2.5,4,4.510281038e-17,1,-1.075528555e-16,5.551115123e-16,-0.0330134872,0.7615916258,8.2,7.7,2.0599500469,0.4628967735,1.7729862773,-0.7654788061,0.8888888889,-2.8169712896,-0.2846951923,-0.1422625242,3.3527661372,2.3463307786,0.0409215515,2.0718778605,-1.2890129855,3.38738178,187,7.6113128603,0.3752535483,7,0.6195231438,0.0016746128,0.7696991444,0.0017931877,0.5277777778,-5.55373019036174,-5.55373019036174,-6.44960993207197,0.6296296296,-0.8129741509,0.1060864321,2.4771634873,0.388329537,1.7971768706,-0.4677040215,276.8333333333,-1.8531228208,2.704662,0.3079251377,1.4146927473,5.5,138.5,12.0793055776,0.5548022683,10,1.7179192252,0.5444070293,1.7784293411,-0.3518193232,1.7253951931,0.3563546104,1.5788698811,-1.0505081996,0.5916870416,0.1165130765,0.0014901594,5.4828948713,0.6221195373,0.2432497068,3.138266863,0.2663475698,1.8473096512,-0.959507405,397,6.3,5.5,301.338333333325,-0.735187734265,2.734309851088,0.332676785007,0.504895659328047,230.6666666667,-0.0536118515,0.2217531661,2.2867074934,0.3660841048,1.3916913933,1.9432218002,0.334742377432,2.4081197597,-0.3802988792,-0.149968981,1.7330899918,0.0920291579,2.2425857,-0.0341599742,2436.0222222222,1,11,3140.6666666667,0.1715013858,-0.5029434116,-0.3238364556,0.1515648788,0.529170145
"s165",2.6488617116,-0.7076353494,0.2414462084,2.0476177205,-0.3107477591,1.85,19.2307692308,0.1333333333,17.5,0.2,-0.4116863775,-0.7825766459,5.5424393113,0.3673547798,3.5510683704,-0.4661786055,-5.68299483264634,-5.06835360004511,4.8769153685,0.3064439992,1.8960396075,0.5,0.3333333333,10.2916666667,-0.0458333333,1,0.0015,-6.0416666667,9.2083333333,0.0281690141,0,-0.006084507,-1.5281690141,0.1608233,0.6283703578,8.1,6.5,1.6548169218,0.4475904178,2.7610763063,-0.2957839886,0.263611111111,-1.0726685388,-0.6225276352,0.2069349665,4.9062650043,2.2500112392,0.0041468455,4.1977004804,-0.8075379761,4.3503317988,206,59.8991114415,0.8568707964,6,0.807019043,0.0016292124,0.89765625,0.0019741832,0.5833333333,-1.84443972711021,-1.84443972711021,-1.84443972711021,0.1111111111,-1.1690222597,0.2086779057,2.0258031289,0.4866014592,2.2835995634,-0.275442855,262.1666666667,-1.2454465469,4.6012465921,0.3367098764,2.2923221037,14,50,33.638482138,0.8071910569,4,1.3266798889,0.4531653519,2.3675444488,-0.092012675,3.6623974763,0.4386930048,2.5464658392,-1.7776988782,0.4925742574,0.0629910137,0.0005736142,5.5134902121,0.5396189353,0.234394848,3.5706690254,0.3258481209,1.8636549562,-0.5074061993,364.5,5.3,4.3,286.5,-1.1696698724,4.3710609767,0.3616739568,0.88220018325002,239.6666666667,-0.5502122776,-0.0432224592,4.6857978573,0.3916032538,1.9976540761,3.0341929961,0.480298914,2.4519465938,-1.0200995435,-0.1536435593,1.8732071036,0.2704609602,2.01442795396,0.0296260333,2652.9314814815,17,5,2705.25,-0.098683982333,0.038353693246,0.05732621169,0.4989153437,0.1914306723
"s168",2.1325993902,-0.3231647554,0.1865510216,2.6813397005,-0.1879467508,3.65,1,0,0.9333333333,0,-0.6271164266,-1.1325508904,4.1417230661,0.3053448122,1.8525983638,-2.1249353189,-7.92685229135188,-4.32617441041713,7.2064067713,0.2692727585,1.5228940012,0.8333333333,0.1666666667,7.25,0.0666666667,2,-0.0013333333,-1.3333333333,21.9166666667,0.2271428571,2,-0.0025142857,-3.0833333333,-0.0124748458,1.0463428282,7.5,7.7,2.7468805808,0.357593801,2.316708466,-0.4573092719,0.5,-3.1451153654,-1.5743826424,0,5.3201349372,4.7815187097,0.1459385277,3.6889546053,-0.9575666758,4.0502743994,186,59.8991114415,0.8568707964,6,0.6925447464,0.0016239511,0.9984375,0.0022941762,0.7222222222,-2.74838415223502,-3.66467488645178,-4.60920253499078,0.3333333333,-1.2404558095,-0.1805486495,2.3622221274,0.4202088247,1.4054041984,-0.2858903404,259.3333333333,-0.2293853892,4.5603673066,0.2797440616,1.9566674712,2,-7.5,-5.5606805381,0.3966477785,15,1.7950290943,0.5222657645,1.9287590152,-0.2197970201,5.0365945101,0.376385872,2.4105784965,-1.6175276297,0.4170731707,0.0863957507,-0.0037559106,7.645786514,0.560011198,0.2561384786,4.7591414074,0.2573449985,1.3839767698,-1.2533729293,285,7.6,7.1,312.8333333333,-0.7494035155,3.7021560095,0.3000068429,0.422109982134764,249.8333333333,-0.2695215728,0.0848359226,3.9731381218,0.2927016725,1.4875097449,3.6949508264,0.363782139,1.7924953676,-1.6596471521,-0.2510708256,2.0253201112,0.2337149442,2.109807316,0.0280484717,1549.9833333333,1,11,3285,0.2502582319,0.011138829,0.1584131574,0.6636948689,0.162081627
"s170",2.9142426328,-0.8791664631,0.2296692943,1.150827441,0.0218111286,1.85,32.3684210526,0.3666666667,18.9473684211,0.3666666667,-0.5141370772,-0.854837565,2.8500549429,0.314576706,1.564879263,-0.9433833185,-7.96081807736822,-7.62114843310169,2.3049045998,0.2445788335,1.366281161,0.5,0.1666666667,15.9583333333,0.2708333333,2,-0.007723333334,-7.375,12.375,0.2050287356,3,-0.0078678161,-4.4088669951,0.1383089246,0.4023593284,8,7.8,1.4539845977,0.3415279249,1.8381380679,-0.256923588,0.3888888889,-1.5800694163,-0.812843375,-0.3367269487,2.9741526582,2.1342552588,0.0125457344,2.0082845409,-1.0385004382,3.3813588491,142,0.0020298306,-0.5075187793,3,0.6391280413,0.0012768053,0.944140625,0.0024660852,0.5,-7.3659006955689,-6.44960993207197,-4.60920253499078,0.6666666667,-1.3601170631,-0.1710365981,1.8073886081,0.4407899921,1.3880034168,-0.2285380024,460.6666666667,-1.2966761375,2.4298491547,0.313062522,1.4029198898,51.5,92.5,3.168087588,0.4794762317,8,1.4655593031,0.4565927084,1.8420146553,-0.2618386502,2.5508439285,0.4534832472,1.4345769556,-1.0267789126,0.4558823529,-0.0152130376,0.0017382006,5.6732971133,0.6101342303,0.2080035993,2.6079258507,0.2815620128,1.1799595687,-1.2703648922,272.5,6.2,5.1,337.831666666666,-0.653481521133,2.32585125405,0.324470751414,0.517398287699494,286.734999999998,0.4629910115,0.3929373014,2.4382657956,0.2714666364,1.8683890141,1.9938702305,0.3015573976,2.1826369444,-1.2263147481,-0.0707455086,1.2359016958,0.2251170426,1.639635788,-0.0909544834,1563.119047619,20,6,2055.0833333333,-1.09523353,0.4636394641,-0.8533656934,0.3444379439,0.2784116774
"s173",2.7394119836,-0.3283376923,0.2193907137,1.5546852111,-0.1554486458,3.1,42.35,0.3333333333,29.2777777778,0.4,-0.6575497902,-1.0850054959,4.22440522,0.3299514622,1.9018815141,-1.2662214534,-7.00393286487437,-7.77199569058516,2.7050031025,0.300498029,1.4714227328,1,0,13.375,-0.0041666667,1,-0.0015,-4.4583333333,13.125,0.1250151668,3,-0.0042006067,-5.5748230536,0.2313260514,0.1962742911,8.1,8.6,2.5320651556,0.3526232422,1.8709803727,-0.3497327664,0.4444444444,-3.1338322356,1.7215946333,0.3298219498,4.6604910377,4.3878190699,0.2387167418,1.6233797617,-0.9575666758,4.0502743994,286,59.8991114415,0.8568707964,6,0.6947055817,0.0016899769,0.9779907227,0.0029563763,0.6388888889,-4.62558118030196,-4.60920253499078,-3.66467488645178,0.4074074074,-1.2239132451,-0.4294888602,2.7835443538,0.4223493567,2.6530742734,-0.2377431115,233.3333333333,-0.9525564279,3.6339182408,0.3260368791,1.712497015,-39,40,3.520077469502,0.4556050162,14,1.6726275424,0.4803795478,1.8208031335,-0.4525265773,3.1086400168,0.3847561996,1.2783526326,-2.19627874,0.617866005,0.1217025458,-0.0010963218,6.4246161784,0.4827108796,0.2454651387,3.3593898291,0.303798001,1.4048965087,-0.7054896859,298.5,8.5,6.9,236.6666666667,-0.8009184451,3.0858206151,0.3095589644,0.34124573162963,252.5,-0.0053088147,0.068049002,2.7767683499,0.3684304098,1.1056196419,2.6307038928,0.3030715731,1.7309602181,-0.7657672633,-0.1871324251,2.1770385464,0.3035579634,1.8109169962,-0.1418641326,2668.455,7,7,2426.1666666667,1.2771712351,-0.9344849579,0.4765178897,0.7791509464,0.1882187386
"s179",2.6325154356,-0.6042911734,0.1349435108,2.1778587543,-0.3338859227,2,24.3333333333,0.3,13.7777777778,0.1,-0.3455705621,-0.8954536049,5.2542268524,0.2990462021,4.0264018143,-1.02241293,-5.86643981373214,-3.83878865441313,3.9898436972,0.2949622469,1.3685931852,0.6666666667,0,7.6666666667,0.064541666667,1,-0.0076666667,-1.9166666667,13.0416666667,0.2724279402,0,-0.0060534399,-1.1051967179,0.1310675324,0.8224533663,8.2,6.7,1.8168803325,0.4864331791,1.853031898,-0.4405036806,0.321111111117,-4.0473395607,1.1915343137,0,5.3201349372,6.3782468872,0.1542348479,3.1640055325,-0.7122733402,3.5596877282,174,0.0565860642,0.0011628241,4,0.7517391205,0.0012560644,0.9310546875,0.0029635782,0.6111111111,-1.84443972711021,-2.06733925704992,-2.99851371312459,0.1111111111,-1.0783192458,0.1108891557,2.3042398341,0.3638556053,2.5489901544,-0.4137640347,284,-0.8235030721,3.406441426,0.310413318,1.4194791312,-3.5,12.5,4.694661572895,0.6245385897,9,2.2367222256,0.4900711825,2.2064836608,-0.3524080133,3.3980521598,0.4406303655,1.7159835006,-1.4057120599,0.595,0.0908177519,-0.001078867,5.7424381557,0.5332150606,0.2536676214,3.6204463788,0.3871692499,1.2999422336,-0.8946047603,354,5.5,6.1,215.3333333333,-0.7013109988,3.7764372124,0.3245863599,1.08143805632955,256.5,0.6643634892,0.2121167605,2.9936979287,0.3763571475,1.5005147861,2.5681741411,0.3765433972,1.6342905818,-0.7537624785,-0.2149927907,2.5663916076,0.3443962695,1.4584724823,-0.0988448735,3027.1666666667,8,7,4603.6666666667,-0.9998616923,0.4386227114,-0.709337146,0.8434666487,0.1892791984
"s180",2.5036440316,-0.287765894,0.0411878115,2.96207124,-0.2630390718,2.324,50,0.3333333333,22.5,0.4666666667,-0.270385574,-1.0864834128,2.9969191298,0.2678058601,2.2417786658,-0.6545296132,-9.79333354404424,-7.48244818255191,3.158622268514,0.29206727185,1.568965615148,0.6666666667,0,11.1666666667,0.0083333333,2,-0.0086666667,-4.25,11.9583333333,0.0138237229,1,-0.0030357378,-3.8820434115,0.0490956249,0.628456848,8.2,7.3,1.5148563992,0.4151080509,1.9488122288,-0.6210977573,0.1944444444,-0.4286862112,0.3841481676,-0.7548590441,3.810416849,2.4604181515,0.052354843,2.9124849709,-0.9304295772,2.8283362605,171,1.2928725743,0.0438060331,4,0.8466796875,0.0021004182,0.88125,0.0021027242,0.7777777778,-4.62558118030196,-2.06733925704992,-1.84443972711021,0.2222222222,-1.1287526324,-0.0010199056,2.0062156528,0.4250267098,2.2658386275,-0.3492409059,419,-0.5440277541,2.0043949041,0.3258566657,1.208746437,75,43,13.9610280256,0.5002766904,10,1.5963988306,0.4429302882,2.5409346719,-0.1925893391,2.3567708544,0.4629948026,1.8874511582,-0.5925566067,0.5359801489,0.0792104256,0.0037858016,6.8173999697,0.7056235724,0.2319751634,2.1591509545,0.3536064159,1.9036265175,-0.2393395846,333,7.3,5.4,415.6666666667,-0.6280126084,1.8753796997,0.3429058832,0.222344503600597,270.3333333333,-0.1763866087,-0.129504281,1.6750311786,0.3104655815,1.3091167495,1.9047174627,0.4137156384,1.6898678355,-1.429536706,-0.290876364,1.5770139126,0.3443896289,1.9140104517,0.0035559408,1311.5416666667,11,9,2827.4166666667,0.8523393707,-0.464354763,0.2764800447,0.3047718309,0.1684039546
"s182",1.8116645017,-0.2449747271,0.1141045777,2.3693072475,-0.1549646908,3,40,0.4333333333,20,0.3666666667,-0.4657771212,-1.2434365205,2.7879949942,0.3787558973,1.3343665332,-0.9430923976,-6.90586406844869,-6.43485285530369,3.1136795151,0.2810808231,1.2976347569,0.8333333333,0.1666666667,9.5,0.2666666667,2,-0.014,-1.5833333333,11.875,0.0826927206,2,-0.0078711617,-2.8366974447,0.0176935724,0.8641405047,8.2,6.4,2.2798799776,0.404181441,2.1583024656,-0.5604883389,0.3611111111,-4.0356336029,-1.5656910348,0.1910395678,4.9380558016,4.5301071448,0.0081971045,3.4560180219,-1.1652624446,3.6348828618,215,0.0331595576,-0.6040336065,3,0.6351511478,0.001834125,0.8596910477,0.0028326802,0.5277777778,-3.66467488645178,-2.74838415223502,-1.84443972711021,0.2222222222,-0.9848912497,0.3116144764,1.6697818325,0.4375635184,1.8834248298,-0.2650178067,330.931666666666,-1.088817208342,2.883703802725,0.311577113086,1.390846709134,18.055,61.53,5.1436069209,0.4925848951,18,1.7941475204,0.5422685789,1.6166859783,-0.2879870876,2.4460290745,0.4124092202,1.2363012598,-1.4051826571,0.5735294118,-0.0007516905,0.0031550586,7.5332794877,0.5727888876,0.2061159601,2.3662272134,0.3229989418,1.0857083627,-0.7995147438,351.5,6.1,5.9,307,-0.5314932331,2.3710635017,0.3532508764,0.47818369651991,271.5,0.1208590274,0.1307242341,2.7517406431,0.3597822529,1.4000535537,1.7497143011,0.3621837067,1.7923874595,-0.9452087832,-0.1882835394,1.6470213576,0.3312762798,1.8061912882,-0.0493362466,1626.2685185185,-4,9,7090.6666666667,0.6986891476,-0.1488349197,0.4363283211,0.1561736761,0.1436652515
"s184",2.3054352182,-0.4383375186,0.0873951729,1.9190470383,-0.0889909123,2.5,26.6666666667,0.3,23.5882352941,0.4333333333,-0.3262170278,-0.8485280949,4.4090015852,0.3276863043,2.5197270215,-0.7671758803,-6.51219533208064,-5.95076366072102,4.0139041541,0.2123320106,1.5050473158,0.6666666667,0,12.2916666667,-0.0791666667,2,-0.0191666667,-1.625,14.1666666667,0.0764478764,2,-0.0088648649,-2.5212355212,0.1851080822,1.0199743367,6.9,6.1,1.6567451474,0.337912564,2.2553234767,-0.3807180923,0.5277777778,-4.4112242536,-3.4984378908,-0.5836083582,3.3887599497,3.8851154064,0.25715004,1.4007822184,-0.8893284577,4.1867508355,167,1.2928725743,0.0438060331,4,0.6905380249,0.0012583907,0.8812332153,0.0015112667,0.5,-6.44960993207197,-6.44960993207197,-5.55373019036174,0.6296296296,-1.5219762097,-0.1791888854,1.9770273585,0.5021016825,1.6976206514,-0.2804463951,260,-1.6661497501,3.1087126412,0.2314280743,2.097747245,19,168,-5.9223121894,0.5310458561,9,1.6085298282,0.4457546699,1.9995519928,-0.4117013519,3.021303953,0.3944491952,1.9834990054,-1.6502346158,0.5333333333,0.1041175734,2.31105e-05,10.1309094988,0.7392407765,0.2164839219,3.9800086366,0.269699372,1.834212122,-0.4639229435,281,5.5,5.6,229.1666666667,-0.4203059189,3.94773938,0.2936348357,0.792421522475778,224.8333333333,-0.1568066298,0.3540120376,3.6382986024,0.3207953984,2.5310691737,2.8580893438,0.2936388641,1.9844455633,-0.7406515206,-0.2381148832,2.0468458712,0.2578137965,2.2636293068,0.0033334149,1953.5476190476,11,7,3838.75,-0.7240743605,-0.0748378763,-0.2170757453,0.858684755,0.3382495708
