,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,dospert_eb_survey.health_safety.logTr,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,mpq_control_survey.control.ReflogTr,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,selection_optimization_compensation_survey.optimization.ReflogTr,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s028,2.3202344745,0.21813417149999997,1.4758726997999998,2.6,43.7222222222,0.4,25.285714285700003,0.5333333333,-0.590630372,-0.8006172128,3.9424986511,0.3815717221,1.9346855506,-1.6104788555,-7.789518022099964,-5.237819133894846,4.6666666667,3.2142857143,3.6333333333,3.0,2.25,3.0,3.8571428571,40,3.5985718912,0.2682293394,1.794911326,0.6666666667000001,0.33333333330000003,16.2916666667,-0.0208333333,1,0.0008333333,-4.2916666667,27.5,0.0119077307,0,-0.0014763092000000002,-2.1452618454,1.1818181818,-0.31877836379999996,0.8574144487,8.8,8.0,2.4788637089,0.4123776331,1.9912069561,-0.7075987133,0.0833333333,2.8333333332999997,4.0,0.5108256237859907,2.1666666667,4.5,4.8333333333,5.1666666667,4.8333333333,4.5,3.0,2.0,2.8333333332999997,3.0,3.5,6.166666666699999,-1.5384085091,1.8191315337,-0.0920465747,3.1862650416000005,2.0240229121,0.23709118769999998,1.4660610535,66.6666666667,33.3333333333,33.3333333333,5.0,5.0,2.625,2.375,2.25,2.8571428571,3.625,50,-0.8893284576999999,4.1867508355,21,134.0,2,1.2,0.718359375,0.0015058985999999999,1.0,0.0017774582999999999,0.8611111111,-4.625581180301964,-4.625581180301964,-3.6646748864517766,2,-0.8448969030000001,1.7446690055,0.3892967407,2.1274561282,-0.0332418296,4.0666666667,332.0,2.6748798924,0.2958894389,1.7057200723,-3.5,139.5,1.0986122886681098,13.1322092208,0.5418513671999999,8,2.1010797427,0.45812405990000005,1.6079590906999999,-0.2199229962,0.0,0.0833333333,0.1666666667,0.5596157879354227,102.5,0.1,0.9,0.7000000000000001,0.30000000000000004,2.8794069667,0.430664183,1.7947430284,-1.933467794,0.380952381,0.0461583512,3.7601842076,0.3264185384,1.6423968285,0.08015381390000001,353.0,5.8,6.0,365.6666666667,3.4596840718,0.37103342219999996,0.2939585474832389,,,,,,,,2.4677870940999997,0.42538371979999995,1.6721066278,-0.3021917255,6.0,6.0,3.5,2.5,6.0,51,0.2435855284,0.0195116379,2.5158311477,0.3657779603,1.8110156305,-0.4263614438,0.0631497377,3.8461538462,4.1,3.2222222222,2.2222222222,3.2,2100.3703703704,13,7,4013.0,2.3,1.9090909091,2.4166666667,2.0,2.4166666667,0.8781173609999999,0.3632841739
s032,1.0790968483,0.05797538519999999,1.3704370418,1.75,30.0416666667,0.2,11.6363636364,0.2666666667,0.17822301710000002,-0.30435157100000004,4.7025864256,0.2890373174,2.9131329377,-0.1864028845,-7.296626431491477,-6.5312233954966725,3.8,2.5357142857,3.8666666667,3.0,2.0,2.8,3.0,50,5.5008089276,0.3062960939,1.0971592141,0.33333333330000003,0.1666666667,8.4166666667,0.05,1,-0.003,-4.5,4.0833333333,0.1830985915,3,-0.006,-1.5281690141,1.2727272726999999,-0.2329064039,0.8999507389,6.2,4.8,2.1318562629,0.3690397863,1.9445454133,-0.6478362583,0.6388888889000001,2.0,3.1666666667000003,0.2876820724267811,1.5,3.0,5.1666666667,3.6666666667,5.1666666667,5.666666666699999,3.3333333332999997,1.0,3.3333333332999997,1.8333333333,1.8333333333,4.1666666667,-2.4440565433000003,2.7458143812,0.0,5.320134937200001,2.8948035610000002,0.0197196752,2.1561071374000003,27.7777777778,33.3333333333,33.3333333333,5.0,4.0,4.0,3.75,3.25,4.0,3.125,43,-0.9575666758,4.0502743994,31,186.0,8,1.0,0.5,,0.95,0.0024626115,0.6111111111,-6.449609932071973,-6.449609932071973,-5.553730190361736,2,-1.6218989217000002,1.442698826,0.4068526562,1.7801506638,-0.19458123370000002,4.7333333333,,,,,,,1.0986122886681098,-1.3024422447,0.6737623433000001,4,1.4615947266,0.3015994953,2.2279522942,-0.34765525770000005,1.0,,0.9166666667,0.0,144.0,0.1,0.1,0.30000000000000004,0.0,3.2060105761,0.4003437526,2.2052572198,-3.3739275251,0.4097560976,0.05620135230000001,4.9021348485,0.27154657460000003,1.405100917,-1.75030588,242.0,4.6,4.1,232.5,7.089494500900001,0.3149783389,1.3258214458485609,266.6666666667,314.5,3.850861685,0.3285063681,0.9149043333,47.8333333333,-5.9772439949,3.0758151801999998,0.32195062690000004,2.2088449878,-1.2561452907,6.0,7.0,6.5,4.0,6.0,35,,,,,,,,4.4615384615,2.7,3.8888888889,1.5555555556,1.9333333333000002,1874.7291666667002,12,8,3851.4166666666997,1.0,1.2727272726999999,1.6666666666999999,1.0714285714,1.5,0.5375737653,0.6415003779
s034,2.3397266118,0.307147596,1.5702930074,3.2,44.4444444444,0.4,13.6363636364,0.2666666667,-0.5101244169,-0.3642535496,3.4000647296,0.33161037130000004,1.8478646485,-1.5472034381,-5.193610600537951,-3.3384564351942894,3.3333333332999997,3.5,4.2333333333,2.75,2.5,3.2,2.2857142857,48,6.4391964209,0.2394114593,2.0027443289,1.0,0.0,24.0416666667,0.0458333333,1,-0.0005,-3.7916666667,22.0,0.1100577265,1,-0.0066181172,-4.7238010657,1.8181818182,-0.0170928651,0.8935255193000001,7.2,6.9,3.1870575242,0.3555144632,1.8686674282,-0.5023864957,0.055555555599999994,1.6666666666999999,1.0,0.1541506798558298,1.0,2.5,5.0,6.166666666699999,5.1666666667,3.6666666667,3.3333333332999997,1.8333333333,1.0,3.1666666667000003,3.6666666667,4.8333333333,-2.9547052149,1.8622546806,0.1910395678,4.9380558016,3.4537884995,0.20793277489999998,1.8210634189,55.5555555556,88.8888888889,48.148148148100006,6.0,3.75,4.125,4.125,4.75,4.1428571429000005,2.375,39,0.0,5.965407751,31,202.0,9,1.8,0.7963762283,0.0018475266,0.8335723877000001,0.0021623757,0.5277777778,-1.8444397271102144,-1.3862943611198906,-1.8444397271102144,2,-0.6370807169,1.8654464575999998,0.4031988894,1.6629681319999998,-0.7699062080000001,4.6,424.3333333333,3.3389597901999997,0.3033984328,1.6333864805,70.5,106.5,0.6931471805599453,,0.3647836808,8,1.9089119853,0.4576344569,1.9021647500999999,-0.6605912962,0.75,0.33333333330000003,,0.0,123.5,0.30000000000000004,0.6000000000000001,0.4,0.9,3.3832441369999997,0.36265231840000006,1.313929849,-2.5050261946,0.4975609756,0.09842708619999999,5.2873893053,0.2242778934,2.4486625631,-0.7201245154000001,330.5,7.0,5.4,452.0,2.6272152881,0.321112971,0.23893458857903216,242.5,259.3333333333,3.4480360794,0.2867331994,1.9901746714,16.8333333333,11.0448962102,2.5701217518,0.3025274745,1.6148930408000002,-0.8134977097,6.5,5.5,7.0,2.5,5.0,35,-0.7277212486,0.09057497519999999,1.2896843139,0.3304200928,1.4901043563,-0.2314173632,-0.7179267106999999,3.7692307692,1.6,2.5555555556,1.8888888889,3.2666666667000004,1569.8611111111,9,9,3942.25,1.8,2.0,1.8333333333,1.7857142857,2.9166666667000003,0.8095301792,0.5192613311000001
s042,1.1351887751,0.34533983049999994,1.5582415411,2.0,39.1818181818,0.2666666667,24.631578947399998,0.3666666667,-0.9062354709999999,-0.7542958948,3.2012108805,0.41445837119999995,1.603464772,-1.1317834715000001,-10.703747894852288,-9.104529157898149,4.5333333333,3.1428571429,4.4333333333,2.0,2.5,3.2,3.1428571429,33,2.8785560969,0.3102066644,1.2129873543,0.8333333333,0.1666666667,15.083333333299999,0.033333333300000004,1,-0.0013333332999999998,-3.6666666667,21.6666666667,-0.025,2,-0.0056666667000000006,-2.3714285714,1.0,-0.0015145454,0.7979653655000001,7.4,6.2,1.9625819804,0.5102709919,1.7719849218,-0.9636278019,0.9166666667,2.0,3.0,0.0,3.0,4.3333333333,5.0,4.3333333333,5.5,4.0,3.1666666667000003,1.3333333333,2.1666666667,1.1666666667,1.3333333333,4.1666666667,-1.601083711,-0.0133636797,-0.14226252420000002,3.3527661372,1.9353300692,0.0169629876,2.3393785296000003,0.0,22.2222222222,22.2222222222,5.0,4.5,3.5,2.5,3.0,3.7142857143,3.5,46,-1.0705413209999999,3.8243251091,30,244.0,4,1.2,0.7636707306,0.0021105786,0.9679077148,0.0019073622,0.4722222222,-8.511264302067357,-7.365900695568905,-7.365900695568905,1,-0.8610218117,1.8666207252,0.3853518941,2.1729988359,-0.29588491489999996,4.6,,,,,,,1.3862943611198906,-3.6154287001,0.7048703801,16,1.1384475487,0.5255974575,1.80496381,-0.6192101268,0.6666666667000001,0.6666666667000001,,0.08004270764276712,120.0,0.2,0.2,0.7000000000000001,0.2,3.0985500244,0.3970867858,1.9731557058000002,-1.6305921979,0.6098765432000001,0.0861157706,2.1289052297,0.3263028811,1.4918348234999999,-0.7199372706,342.0,6.2,6.7,358.5,2.694839713,0.36196724119999996,0.2491865806958793,342.6666666667,351.1666666667,3.0694093907999997,0.3276655416,1.4659001759,8.5,41.530427448000005,2.2719116786,0.435185926,1.8329428322999999,-1.7757065884999998,6.5,5.0,4.0,2.0,4.0,43,-0.7405775435999999,-0.2751287182,1.5186407519,0.3682605203,1.7422988491999998,0.027073864500000003,-0.15919000860000002,3.9230769231,3.8,3.5555555556,2.2222222222,2.4,1727.6437229437,26,6,2378.3333333333,2.1,1.4545454544999998,1.8333333333,1.3571428571000002,2.0,0.20407543170000003,0.1691387622
s049,1.0488723356999998,0.17661103379999998,1.228655326,1.65,33.0952380952,0.30000000000000004,25.133333333299998,0.5,-0.6881870572000001,-0.8253504803,3.8379010808999996,0.32909701020000004,1.9713216132,-1.8826210069,-6.952249842468919,-6.422275648213015,3.2666666667000004,3.1071428571,4.8,2.5,2.75,3.2,2.7142857143,52,3.2231931441,0.2655434665,1.346408609,0.33333333330000003,0.6666666667000001,17.6666666667,0.05,1,-0.0033333333,-4.25,25.2083333333,-0.043661971800000005,0,0.0004225352,-0.5140845070000001,1.5454545455000002,0.15367748350000002,0.9740379364,7.1,5.2,2.2989078168,0.3465625087,2.2440443613,-0.5403666907,0.055555555599999994,2.0,3.5,0.0,1.8333333333,2.8333333332999997,5.3333333333,5.3333333333,5.5,4.3333333333,2.3333333333,1.6666666666999999,1.8333333333,1.5,1.8333333333,3.6666666667,-1.7930956086,-0.326459485,0.0,5.320134937200001,3.5980022021,0.08172880099999999,3.5662244103000003,50.0,55.5555555556,44.4444444444,4.3333333333,3.5,4.25,3.375,3.375,3.0,2.0,42,-1.0385004381999998,3.3813588491,27,149.0,7,1.2,0.8391448975,0.0025828386000000003,0.9008956909,0.002726907,0.4722222222,-2.7483841522350163,-3.6646748864517766,-3.6646748864517766,3,-0.702301134,2.4347135979,0.34774623829999995,2.2846975222,0.0946101965,5.0666666667,283.5,3.5447926802999996,0.3233014489,1.6730155894999998,33.0,41.5,1.6094379124341005,,0.5037524114,8,1.5523704638,0.5850976566,1.9801610003,0.0064801285000000005,0.5,0.75,0.5833333333,0.2876820724267809,119.5,0.1,0.30000000000000004,0.5,0.1,3.1327157283,0.4225761057,1.8328893057,-2.2960768203,0.4556650246,0.0571773312,3.0291901331999997,0.2700935076,1.2434157437,-1.2319872792,419.5,4.1,5.1,332.8333333333,3.0404983858,0.36232106770000005,0.5190857350222597,222.8333333333,234.0,3.0999217703,0.3722131988,1.3491187972999998,11.166666666700001,32.4666767341,1.8538763644999998,0.3084956353,1.7669191175,-0.1958650052,6.0,6.5,6.0,5.5,3.0,34,0.06377470560000001,-0.0871297656,1.6586873108000002,0.2960408268,1.8750196713,-0.7127239541,-0.5845726048000001,4.0,2.3,3.7777777778,2.7777777778,2.7333333332999996,1672.8125,13,6,5014.7083333333,1.8,1.7272727273,2.25,1.5714285713999998,1.9166666666999999,0.3823233724,0.6690042794000001
s060,1.7289661481999998,0.2994767458,1.6633046552,3.2,49.6666666667,0.5,25.7894736842,0.3666666667,0.2653944352,-0.5257388847,3.7830879163,0.360097979,1.6845192359999999,-1.1488534583,-4.491719481340037,-5.7550548850512975,2.7333333332999996,3.5714285714000003,3.5333333333,2.0,2.25,3.2,3.4285714286,48,5.1088857402,0.3034422775,1.22259506,0.8333333333,0.1666666667,3.6666666667,0.0833333333,3,-0.005,-2.4166666667,5.0833333333,0.053579373099999994,2,-0.0075955510999999995,-2.8417593529,1.0,0.0002082682,0.6973081329,10.4,9.2,2.516344879,0.4953879232,1.6455884441,-0.6263234117,0.5277777778,3.6666666667,3.6666666667,0.847297860372918,1.8333333333,3.5,5.0,4.5,5.3333333333,6.333333333300001,3.8333333332999997,1.6666666666999999,3.6666666667,1.5,1.1666666667,4.6666666667,-3.6806185315,-0.007370286899999999,0.1910395678,4.9380558016,3.2600765672000005,0.2752714362,1.4556792377,61.111111111099994,22.2222222222,25.925925925900003,5.1666666667,3.75,3.375,3.625,3.25,3.8571428571,3.5,44,-1.1195720593,3.7262636324,24,229.0,9,1.0,0.984765625,0.0006895626,1.0,0.0013037095,0.75,-4.625581180301964,-4.625581180301964,-4.625581180301964,2,-0.415395547,2.2623766775,0.3901789263,1.7846729356000002,-0.6719667427,4.4,360.5,3.4471095910000003,0.3752063231,1.3319944745,95.0,21.5,0.6931471805599453,9.8923120515,0.46777617899999996,16,1.8613278387,0.5020335475000001,1.4761089886,-0.451187986,0.5833333333,0.4166666667,1.0,0.08004270764276712,124.0,0.0,0.1,0.2,0.0,3.6087222501,0.44086993659999996,1.5659477374000002,-1.4860129952,0.4609571788,0.10809410259999999,4.1593180006,0.2887456332,1.3461458689,-1.9794050865000001,318.0,7.3,6.9,382.6666666667,2.9277893542,0.3487771967,0.22115261279074552,282.5,353.3333333333,3.7591555266000003,0.3332719181,1.5596133268,70.8333333333,42.9275844104,3.1482511478,0.3717166274,1.7043484748000002,-1.0356594925,6.0,7.0,6.0,2.0,4.0,54,-0.9499261269,-0.7516071406999999,1.9366477137,0.3638337386,1.7797275402,-0.6335223974,-0.1805509993,4.3076923077,3.0,3.6666666667,2.2222222222,1.9333333333000002,2058.2636363635997,10,7,3764.0833333333003,1.6,1.1818181818,1.3333333333,1.0714285714,1.0833333333,0.30023393870000004,0.2913274167
s062,1.0636323793,0.3008021884,1.6114388278,2.1,22.4,0.1666666667,25.5454545455,0.2666666667,-0.26273498900000003,-0.7851532695000001,3.568489695,0.3763654239,2.3412209221,-0.8850804665,-5.760049665753144,-4.6957646363433065,3.1333333333,2.25,2.9,3.25,1.0,3.4,4.0,54,2.426813681,0.2709701886,1.3606881387,1.0,0.0,4.4583333333,0.1041666667,3,-0.006500000000000001,-3.2083333332999997,13.791666666700001,0.041502463100000005,0,-0.0006256158,-1.0201149425,1.2727272726999999,0.2668709757,0.5652086429000001,7.2,7.5,1.8492356566,0.38930177109999997,2.0518763769999997,-0.8673469698,0.2777777778,1.8333333333,3.1666666667000003,0.2876820724267811,1.1666666667,2.1666666667,4.1666666667,3.3333333332999997,5.3333333333,5.0,4.3333333333,2.5,3.3333333332999997,2.5,1.0,3.8333333332999997,-1.0587634029000002,0.2002557759,-0.6932395302000001,3.1607721784,1.983412622,0.2871920193,1.5319427627000002,66.6666666667,77.7777777778,18.5185185185,4.3333333333,6.5,4.0,4.5,3.125,2.7142857143,4.25,35,-0.8075379761,4.3503317988,33,202.0,9,1.0,0.6650108576,0.0007856365,0.8120579243000001,0.0009199542,0.6944444444,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,4,-0.7324802870999999,1.9454651988999998,0.4555129811,1.9692670326,-0.2213538313,5.0,352.5,2.1619718293,0.34980935799999996,1.3469172261000002,4.5,130.0,0.6931471805599453,15.9832693424,0.3731253503,13,1.6364654566,0.5097859162,1.8540619146000001,-0.7617472510000001,0.5833333333,0.5833333333,0.5833333333,0.08004270764276712,123.0,0.2,0.30000000000000004,0.2,0.0,2.7921473213,0.4226205456,1.8280927424000002,-3.215382267,0.5461346632999999,0.030980207599999997,3.7362790834,0.2952773689,1.1231038254999999,-1.3260108834,,6.2,5.5,295.0,3.2537724522,0.33593757690000003,0.3240280545416061,264.1666666667,225.8333333333,3.0982515464,0.3292073001,1.6297216661000002,-38.3333333333,33.956223176,2.4980200582,0.4281859682,1.6120234634000001,-1.2945699105,7.0,7.0,4.0,1.5,6.0,25,-0.6776788559999999,-0.7877535545000001,1.8848410022,0.36477207829999997,1.5522879125,-0.6276383351,-0.9280931407999999,4.2307692308,4.4,3.8888888889,3.4444444444,2.0666666666999998,3011.8541666666997,8,6,4517.3333333333,1.3,1.0,1.75,1.0714285714,1.0833333333,0.1718704859,0.29299772300000004
s063,2.1910715963,0.24824765350000003,1.6899022989,3.45,30.9130434783,0.23333333329999997,16.2307692308,0.1333333333,-0.42042627109999997,-0.2344533035,3.765322833,0.404846847,2.1409159608,-1.1120544324,-3.437845085045951,-3.4420460796639447,4.2,3.75,4.8666666667000005,2.25,2.5,3.4,3.1428571429,38,,,,0.1666666667,0.5,10.375,0.0125,0,-0.0011666667,0.0416666667,13.583333333299999,0.0635184807,1,-0.0018660404,-3.8192771083999997,1.7272727273,-0.1305052593,0.7872679897,9.2,7.6,2.8949835599,0.4682892243,1.6784527649,0.1971695039,0.0,2.1666666667,2.6666666667000003,0.5108256237859907,2.5,4.6666666667,5.3333333333,5.5,6.333333333300001,5.0,2.5,2.3333333333,2.5,2.0,2.5,5.0,-1.6588553678,2.1382752244,-0.1448413667,3.3579238220999996,2.377507521,0.2892440395,1.0599482476,33.3333333333,33.3333333333,29.6296296296,5.0,3.5,3.25,2.75,3.5,3.0,4.0,42,-1.1195720593,3.7262636324,26,87.0,9,1.4666666667,0.5,,0.9419433594,0.0018539359,0.6388888889000001,-1.3862943611198906,-2.7483841522350163,-1.8444397271102144,2,-2.7887488884,1.368183537,0.4004132071,1.3547245015,-0.1229955495,3.9333333333,,,,,,,2.19722457733622,4.7596639938,0.5419792213,6,1.5945991663999999,0.4329318498,1.8470934093,-1.5460732296000002,0.33333333330000003,0.25,0.5,0.4054651081081644,108.0,0.30000000000000004,0.5,0.8,0.30000000000000004,3.6323595549000003,0.4377106701,1.3194908021,-2.4189936781,0.5588972431,0.1117733724,3.6528437945,0.35865267500000003,1.4858207844,-0.7020984805,401.0,5.3,5.8,322.6666666667,3.6450549894,0.3838065241,0.16761108186526572,346.6666666667,236.6666666667,2.1553482106999997,0.3368078842,1.0664399321,-110.0,9.9907811559,2.6789585519,0.371696932,1.9675172288999998,-0.6617878527000001,6.0,4.5,3.0,3.0,5.5,34,-0.3083790684,-0.1966761078,2.0368774315000002,0.4089559239,1.4180341047,-1.0913958802,-0.8428584568999999,3.2307692308,2.6,3.1111111111,3.3333333332999997,3.6,1928.25,3,6,4967.1818181818,2.0,2.2727272727,2.1666666667,2.0714285714,2.1666666667,0.8370711784999999,0.16629202340000002
s065,0.9444668426999999,0.1186564862,1.6872515900999998,1.6,29.695652173899997,0.23333333329999997,15.5238095238,0.30000000000000004,-0.5425953026,-0.8700763875,3.0835706464999997,0.35834047659999996,2.0283889656,-0.5539242485,-7.396974511056634,-9.23995354569583,4.4,4.2142857143,5.1,2.5,2.75,3.4,3.4285714286,28,2.0389591568000003,0.21458083379999998,1.5264566298,0.6666666667000001,0.1666666667,7.666666666699999,0.05,1,-0.0046666667000000005,-3.1666666667000003,6.833333333300001,-0.09730238390000001,1,-0.005553325,-0.7440401506000001,1.1818181818,6.938893904000001e-18,-1.595945598e-16,7.9,5.1,0.7092808075,0.23707614899999999,2.0927300889,-0.4467752699,0.7777777778,2.5,3.6666666667,0.847297860372918,2.6666666667000003,3.3333333332999997,5.0,6.0,5.833333333300001,6.166666666699999,3.8333333332999997,1.5,2.1666666667,1.6666666666999999,1.5,4.3333333333,-0.6389499236,2.0986157955,0.7002039655000001,3.9197270062,1.4403570559,0.2594276414,1.5651304374,44.4444444444,100.0,48.148148148100006,6.0,3.25,2.875,3.0,3.125,2.8571428571,3.375,51,-1.5813581226,2.8026915057,19,106.0,8,1.2,0.6364894867,0.0019913826999999997,0.6673725128,0.0024085212,0.7777777778,-4.609202534990781,-3.6646748864517766,-4.609202534990781,1,-2.0808043159,1.2329362644,0.41802265829999996,1.3035151481,-0.31682322949999997,3.2,,,,,,,2.19722457733622,,0.32881343020000003,6,0.3079707507,0.027915042200000004,2.3471586832,-0.4060274496,0.5833333333,0.1666666667,,0.5108256237859906,92.0,0.2,0.2,0.6000000000000001,0.30000000000000004,2.0655428156,0.44418898,1.5902300434999999,-1.673464253,0.376344086,0.0323275201,1.6573629718,0.08069577929999999,1.8363439869999998,-0.7336630117,305.0,7.2,3.9,,,,,291.0,521.1666666666999,1.5793910138999998,0.23284742670000003,1.648098708,230.1666666667,19.459800995,0.8292541431999999,0.1159812276,1.7927949036000002,-1.0477898154,5.5,4.0,4.0,1.0,2.5,41,-1.2068961288,-0.1048574956,0.35450314520000004,0.0446709969,1.8182776954,-0.2546333273,-0.1673384157,3.5384615385000004,4.4,3.0,3.3333333332999997,3.3333333332999997,1305.5633608814999,21,6,2129.5,2.4,2.0909090909,2.9166666667000003,2.5,1.6666666666999999,0.8161974934,0.3283289542
s066,0.7417763166,0.2641357984,1.2399423669,1.75,29.2083333333,0.2,13.481481481500001,0.1,-0.7947991047,-0.31461709379999997,3.8829890886,0.3420164383,1.9226861296,-0.33597679340000003,-9.178662457416713,-6.210432129928557,3.2,2.4285714286,2.5666666667,3.0,2.5,3.8,3.0,52,3.4616802338999997,0.3101886192,1.1900842985,0.0,0.6666666667000001,8.125,-0.0125,0,0.0025,-0.7083333333,8.0833333333,0.225,2,0.0023333333,-1.5833333333,1.3636363636000002,-0.40143708969999997,0.6618000889,7.9,6.7,1.491389395,0.5228293956,1.6198673709,-1.038522728,0.4722222222,1.5,3.0,0.5108256237859907,1.0,4.6666666667,5.1666666667,5.1666666667,5.833333333300001,7.0,3.5,2.5,2.1666666667,2.0,1.0,5.1666666667,-1.5004317813999999,0.6000643981,-0.7548590440999999,3.8104168489999997,2.9968749043000003,0.26743113079999997,1.6751259252,66.6666666667,33.3333333333,48.148148148100006,7.0,3.25,4.5,4.625,3.375,2.8571428571,3.375,53,-0.9575666758,4.0502743994,34,156.0,6,1.0666666667,0.6927155256,0.0010427193,0.6844765901000001,0.0011305443,0.5277777778,-7.365900695568905,-7.824046010856294,-6.449609932071973,2,-1.2453011836,1.9182825715,0.4731344095,1.9169570502,-0.1810597235,4.4,339.0,3.6016531087,0.32351249519999997,1.6402412646000002,38.5,-35.5,0.6931471805599453,-1.4479000037,0.6320841931,9,1.4316066652000001,0.5366156368,2.0540065415,-0.1243211261,0.9166666667,0.8333333333,0.75,0.08004270764276712,147.0,0.1,0.4,0.4,0.0,2.3044234095,0.39474099310000005,1.939137796,-1.1488294337,0.3721518987,0.052075713200000005,2.8716582633999996,0.2910372596,1.7445389165,-0.2994690995,353.0,5.3,5.4,,,,,300.6666666667,334.6666666667,4.507716443500001,0.3515973261,1.9335699862,34.0,14.7252461322,2.3417228477000003,0.4360995432,1.7138235956,-1.8402699571,7.0,6.0,7.0,4.5,6.0,41,-0.31776877470000003,0.13955116180000002,1.4557352906,0.0558322212,2.1269537609999998,-1.0346065703,-0.6468958074000001,4.5384615385,2.9,3.8888888889,1.8888888889,2.9333333333,2714.7777777778,0,9,4091.25,1.1,1.0909090909,2.25,1.3571428571000002,1.4166666666999999,0.19258645789999998,0.2455347628
