,NBAC,NBAVRT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTAC,ANTALTAC,ANTALTRT,ANTAVRT,ANTCONAC,ANTCONRT,ANTORTAC,ANTORTRT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTAC,CRTAVRT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFAC,DRFAVRT,DRFPINAC,DRFPINRT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBAC,DPEAYBRT,DPEBXBAC,DPEBXBRT,DPEAC,DPEAVRT,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGAC,GNGDRPIM,GRTSGRIT,HIRAC,HIRAVRT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECAC,ISTDECMV,ISTFXDPC,ISTFXDAC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGAC,LOGAVRT,LOGCONAC,LOGCONRT,LOGCFCAC,LOGCFCRT,LOGICHAC,LOGICHRT,LOGSWCAC,LOGSWCRT,MAASMIND,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSOVTAC,PRSPLB,PRSRVS,PRPSLOPE,PRPTAOAC,PRPTATAC,RPMSCOR,REPAC,REPAVRT,REPPINAC,REPPINRT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMAC,SMAVRT,SHFTAC,SHFTAVRT,SHFTLR,SIMAC,SIMAVRT,SIMSIMAC,SIMSIMRT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRAC,STRAVRT,STRSTRAC,STRSTRRT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,TXTAC,TXTAVRT,TXTCSCRT,TXTTAIOR,TXTTSCRT,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTAVRT,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s473,0.8161434978000001,-578.0,2.65,-1546.3529411764998,-0.43333333329999996,871.0,-511.95,-0.33333333330000003,578.0,0.9861111111,0.0,28.0,-661.0,-0.0416666667,-90.0,0.055555555599999994,14.5,-2.26777e-05,-0.0003146534,-0.0013295898,-10.0,-16.0,-17.0,9.0,6.0,13.0,19.0,50.0,1.0,-497.0,1.0,-0.0,10.0,0.0666666667,3.0,-0.0026666666999999996,-1.9166666666999999,10.0,-0.0373674912,1.0,-0.0004946996,-0.7517667845,-12.0,11.0,0.0465345484,-0.7328926021000001,8.0,7.1,0.9722222222,-706.0,-0.055555555599999994,-76.0,0.8333333333,9.0,16.0,7.0,11.0,16.0,20.0,16.0,23.0,21.0,18.0,17.0,17.0,11.0,13.0,19.0,0.14285714289999998,-64.0,-0.5904761905,-288.5,0.8869565217000001,-461.5,0.2543209877,27.7777777778,-0.0,-40.740740740700005,5.4,4.3333333333,26.0,22.0,23.0,22.0,24.0,49.0,0.9914285714,0.9142857143,30.0,0.5750000000000001,-784.0,207.0,5.0,-16.0,19.0,0.8496757506999999,1.0,0.00199196,1.0,1.0,0.0022297972,0.6388888889000001,-0.0002011893,-0.0002011893,-0.0006324555,2.0,0.96875,-847.0,-0.021786492400000003,-241.0,0.037037037,-55.5,-0.05882352940000001,-185.5,0.0009456264999999999,-158.0,4.6666666667,-335.0,-34.0,13.5,47.0,0.8,-44.578454747100004,57.3141210198,0.3376973789,0.9949494949,0.9494949495,18.0,0.9577464789,-854.0,-0.055555555599999994,-165.0,0.7272727273,0.6363636364,1.0,0.9090909091,122.0,0.0,0.33333333330000003,0.11111111109999999,0.11111111109999999,0.9857142857,-601.0,0.4863523573,-478.0,0.0661135686,0.99,-471.0,-0.02,1.5,358.0,7.1,6.6,-309.1666666667,-223.6666666667,-214.0,-9.6666666667,44.5666666667,1.0,-652.5,0.0,-142.5,7.0,4.0,7.0,2.0,4.0,-39.0,0.9521640091,-701.0,-38.0,59.3333333333,-14.5,3.9090909091,3.4444444444,3.75,2.25,3.1428571429,1759.9833333333,-15.0,6.0,2541.0833333333,-643.1775,-3.2139059401999996,1.9657619175999999,-16.0,-14.0,-21.0,-21.0,-26.0,0.2029161739,0.5657648364
s475,0.8110599078,-586.5,1.75,-762.7037037037,-0.1,508.0,-279.44,-0.1666666667,357.0,0.972027972,0.055555555599999994,46.0,-617.0,-0.0416666667,-29.0,0.055555555599999994,-11.5,-0.0005159858,-0.0004863071,-3.5467216797,-10.0,-16.0,-16.0,11.0,8.0,13.0,17.0,39.0,0.98,-452.0,0.0,-0.8333333333,5.791666666699999,0.0125,2.0,-0.0041666667,-1.2083333333,5.375,0.024264705900000003,0.0,-0.0009705882,0.0416666667,-12.0,12.0,-0.20392955899999998,0.09189346529999999,8.5,7.3,0.9305555556,-862.0,-0.055555555599999994,-295.5,0.0,20.0,19.0,14.0,13.0,13.0,13.0,16.0,17.0,17.0,19.0,16.0,21.0,23.0,20.0,17.0,-0.125,458.0,-0.0625,109.0,0.9609375,-421.0,0.9147727273,22.2222222222,-44.4444444444,-66.6666666667,4.8,5.666666666699999,17.0,22.0,23.0,18.0,27.0,58.0,0.9914285714,0.9142857143,24.0,0.3983286908,-589.0,143.0,9.0,-16.0,22.0,0.6336494684,0.4,0.0017115589,0.6910768509,0.7000000000000001,0.0016652069,0.5,-0.06403124240000001,-0.0256124969,-0.25,2.0,0.9157894737,-823.0,-0.019047619,-152.0,0.1142857143,-26.5,-0.1333333333,-125.5,0.0845528455,18.0,2.5333333333000003,,,,46.0,,,,0.4464076571,0.9898477157,0.9644670051,2.0,0.9154929576999999,-928.0,-0.055555555599999994,7.0,0.8181818181999999,0.2727272727,0.8181818181999999,0.8181818181999999,102.0,0.22222222219999999,0.44444444439999997,0.625,0.7777777778,,,,,,0.95,-480.0,-0.1,-75.0,299.5,5.3,5.2,,-345.75,-305.0,-40.75,-2.1347222222,0.9375,-746.0,-0.0416666667,-120.0,6.0,5.0,5.0,3.0,6.0,-45.0,0.8386363636,-646.0,-17.5,44.6666666667,-31.0,3.7272727273000004,3.2222222222,4.0,2.625,3.5714285714000003,2585.34375,-6.0,6.0,3986.75,-543.235,0.0501497837,0.1321717731,-17.0,-10.0,-30.0,-47.0,-38.0,0.1750609719,0.1520313703
s477,0.8257756562999999,-393.0,1.45,-523.3913043478,-0.23333333329999997,664.0,-1406.4444444444,-0.4,615.0,0.9861111111,0.0,-4.0,-642.0,-0.0208333333,-55.0,-0.055555555599999994,-5.5,-3.23192e-05,-0.0001618938,-0.0011523438,-18.0,-18.0,-28.0,7.0,8.0,12.0,23.0,27.0,0.9733333332999999,-389.5,0.33333333330000003,-0.5,13.291666666700001,-0.0791666667,0.0,-0.0015,-0.4583333333,19.6956521739,0.0691791045,1.0,-0.0012910448,-2.572761194,-15.0,10.0,0.0715559752,-0.7987094743,6.1,4.2,,,,,0.7777777778,12.0,10.0,7.0,8.0,23.0,30.0,29.0,29.0,29.0,26.0,12.0,11.0,23.0,13.0,31.0,-0.4375,350.5,0.0,78.0,0.9448818898000001,-392.5,1.0,0.0,-0.0,-22.2222222222,2.0,5.666666666699999,13.0,7.0,13.0,10.0,25.0,31.0,1.0,1.0,23.0,0.5378151261,-991.0,192.0,6.0,-20.0,18.0,0.7196039200000001,0.8,0.0018328192,0.8773010254000001,0.9,0.0020847071,0.0833333333,-0.0006324555,-0.0015811388,-0.0015811388,3.0,0.8854166667000001,-634.0,-0.1168582375,-196.5,-0.0734767025,-10.0,-0.043381535000000006,-186.5,-0.0388026608,-88.0,2.4,-274.3333333333,8.0,183.5,38.0,0.6222222222,8.730179766100001,-7.1082636327,0.6027511185000001,0.9657142857,0.7828571429000001,7.0,,,,,0.6363636364,0.45454545450000006,0.8181818181999999,0.6363636364,60.0,0.44444444439999997,0.6666666667000001,0.5555555556,0.44444444439999997,0.9283154122,-581.0,0.3970588235,-464.0,0.040073445,0.9595959595999999,-512.0,-0.08163265310000001,-64.0,303.0,4.0,4.4,-325.0,-255.3333333333,-261.1666666667,5.833333333300001,40.8458333333,1.0,-531.5,0.0,-40.5,5.0,3.0,1.0,1.0,3.0,-60.0,0.6450777202,-520.0,74.5,-32.5,3.5,3.7272727273000004,4.8888888888999995,3.0,3.875,3.3571428571,1954.8788888889,-16.0,5.0,2314.25,-468.2035175879,0.5180310075,0.054488185300000005,-21.0,-20.0,-39.0,-32.0,-25.0,0.13977585609999998,0.1232259717
s481,0.816091954,-599.0,2.0,-410.08,-0.1666666667,605.0,-966.1904761905,-0.30000000000000004,330.0,1.0,0.0,-11.5,-692.5,0.0,-55.0,0.0,60.5,-0.00027727599999999997,-0.0006215324,-6.375120000000001e-05,-12.0,-17.0,-23.0,6.0,6.0,12.0,22.0,33.0,0.9866666667,-505.5,0.6666666667000001,-0.1666666667,10.791666666700001,0.0125,2.0,-0.006500000000000001,-4.875,11.125,-0.058988212199999994,2.0,-0.0076345776,-2.855108055,-14.0,10.0,-0.2478926272,0.0932588364,8.6,6.5,0.9861111111,-950.0,0.055555555599999994,54.0,0.6111111111,17.0,26.0,7.0,16.0,22.0,20.0,22.0,26.0,25.0,16.0,23.0,10.0,16.0,17.0,22.0,0.0,234.0,0.0,-23.0,0.9921259843000001,-471.0,0.9885057470999999,27.7777777778,-44.4444444444,-48.148148148100006,2.8,4.0,22.0,16.0,26.0,14.0,18.0,38.0,0.9885714286,0.8857142856999999,20.0,0.5698324022,-960.5,204.0,5.0,-19.0,16.0,0.7845558166000001,0.7000000000000001,0.0018107403,0.8862304688,0.9,0.001956,0.6111111111,-0.0015811388,-0.0015811388,-0.009797959,3.0,0.9479166667,-647.0,-0.2631578947,-230.5,0.0,59.0,-0.2631578947,-289.5,0.06473429950000001,-61.0,3.4,-296.0,-36.0,-10.0,44.0,0.8,14.091922323499999,-7.5197074784,0.4855158743,1.0,0.9470899470999999,8.0,0.9577464789,-976.0,-0.11111111109999999,52.5,0.2727272727,0.7272727273,0.6363636364,0.3636363636,81.0,0.5555555556,0.6666666667000001,0.5555555556,0.33333333330000003,0.9821428570999999,-780.0,0.5346534653,-518.0,0.026010912999999997,0.98,-486.5,-0.04,-67.5,305.0,5.6,6.1,-340.6666666667,-211.3333333333,-244.6666666667,33.3333333333,96.22083333329999,0.9368421053,-754.0,-0.0434397163,-104.5,4.0,5.0,3.0,2.0,4.0,-52.0,0.9703196346999999,-802.0,-53.5,-16.5,44.0,2.5454545455,3.5555555556,2.625,2.75,2.4285714286,2028.7777777777999,-8.0,8.0,3697.4166666666997,-692.8975,21.0811845034,2.2162004788,-28.0,-16.0,-33.0,-20.0,-23.0,0.6305592315,0.2387538907
s483,0.6044226044000001,-415.5,1.05,-1529.2222222222001,-0.4,784.0,-633.8421052632,-0.3666666667,607.0,0.9503546099,0.0301587302,-1.0,-576.0,-0.10638297869999999,-45.5,0.0016339869,17.0,-0.0014183627999999999,-0.0084420776,-0.027747070300000003,-8.0,-13.0,-18.0,3.0,4.0,7.0,24.0,51.0,0.9866666667,-434.5,0.1666666667,-0.33333333330000003,12.166666666700001,-0.033333333300000004,2.0,-0.0186666667,-6.75,21.9583333333,-0.0432926829,1.0,-0.0014552845999999998,-5.802845528500001,-11.0,10.0,0.6453917824000001,-0.5278465606,11.1,8.3,0.8309859155,-743.0,-0.06862745099999999,88.0,0.4166666667,9.0,19.0,5.0,5.0,13.0,23.0,35.0,23.0,13.0,9.0,7.0,5.0,8.0,6.0,19.0,-0.1875,219.5,-0.0625,12.5,0.9523809524,-397.5,0.9142441859999999,55.5555555556,-0.0,-7.4074074074,5.0,4.3333333333,31.0,26.0,35.0,18.0,29.0,27.0,0.9828571429,0.8285714286,32.0,0.5027777778,-709.0,181.0,4.0,-15.0,15.0,0.9,0.9,0.0017792651000000002,0.874609375,0.9,0.0014897655999999999,0.8055555556,-0.06403124240000001,-0.06403124240000001,-0.0256124969,4.0,0.8437500000000001,-635.0,-0.5384615385,-427.0,-0.034482758599999996,-91.5,-0.5039787797999999,-335.5,-0.1868131868,-55.5,5.4,-322.1666666667,11.5,51.5,46.0,0.5666666667,10.2050741975,-9.103050102100001,0.44876929740000004,0.959798995,0.9095477387,12.0,0.9718309859,-924.0,-0.055555555599999994,-176.0,0.5454545454999999,0.8181818181999999,0.7272727273,0.7272727273,129.0,0.0,0.11111111109999999,0.5555555556,0.0,0.9275362319,-633.5,0.5135802468999999,-444.0,0.0301193635,0.93,-409.0,-0.1,-49.0,329.5,6.5,5.1,-304.0,-295.8333333333,-287.3333333333,-8.5,153.1083333333,0.9157894737,-593.0,-0.0017730495999999998,-67.5,5.0,7.0,2.0,1.0,2.0,-46.0,0.8795454545,-663.0,-16.0,22.6666666667,-75.5,3.9090909091,4.1111111111000005,3.125,3.375,2.0714285714,2998.545,-0.0,7.0,3355.2727272727,-522.4,0.4058763769,-0.34871796299999996,-20.0,-12.0,-13.0,-13.0,-12.0,0.7823611926,0.2003722487
s484,0.7505938242,-626.5,1.1,-364.7916666667,-0.2,406.0,-773.7777777778,-0.1,276.0,1.0,0.0,-3.5,-653.0,0.0,-74.5,0.0,-50.0,-8.506790000000001e-05,-0.0005692291,-0.0155283203,-18.0,-33.0,-18.0,8.0,3.0,12.0,22.0,56.0,0.98,-505.0,0.0,-0.33333333330000003,3.4166666667000003,0.008333333299999999,1.0,-0.0006666667,-1.4166666666999999,9.125,0.0029303655,0.0,0.0007796610000000001,-0.21686746989999997,-11.0,11.0,0.0983877635,0.0961140967,8.1,7.0,0.8732394365999999,-1011.5,-0.1666666667,-25.5,0.22222222219999999,6.0,12.0,6.0,5.0,15.0,30.0,25.0,32.0,34.0,22.0,6.0,12.0,6.0,6.0,18.0,-0.1875,239.0,0.053571428600000005,-43.0,0.9268292683,-692.0,0.9050420168,38.8888888889,-11.1111111111,-22.2222222222,5.0,2.6666666667000003,28.0,28.0,22.0,19.0,26.0,40.0,0.9828571429,0.8285714286,29.0,0.3181818182,-1139.0,112.0,6.0,-15.0,15.0,0.6356148243,0.7000000000000001,0.0007519225999999999,0.7659990311,0.8,0.0009971358,0.33333333330000003,-0.0015811388,-0.009797959,-0.0256124969,4.0,,,,,,,,,,,4.8666666667000005,,,,45.0,0.5888888889,-47.709798998800004,51.0258708641,0.7511492304,0.9585492228,0.9637305699,1.0,0.9436619718000001,-1278.0,-0.055555555599999994,89.5,0.9090909091,0.5454545454999999,0.45454545450000006,1.0,142.0,0.0,0.11111111109999999,0.22222222219999999,0.11111111109999999,0.975,-761.0,0.43382352939999996,-509.0,0.08701787350000001,0.95,-502.0,-0.02,-74.0,360.5,5.4,5.4,-313.0,-372.25,-406.5,34.25,9.9194444444,0.9166666667,-741.5,0.0,-224.0,6.0,7.0,6.0,3.0,6.0,-36.0,0.7886363636,-681.0,-86.0,27.3333333333,29.0,4.5454545455,3.0,3.875,1.875,2.5714285714000003,5473.0,3.0,1.0,7316.166666666701,-742.22,0.0771991647,0.1875986139,-27.0,-37.0,-15.0,-13.0,-12.0,0.17954101890000002,0.48016331289999997
s488,0.7886178862000001,-551.0,1.5,-632.2272727273,-0.2666666667,782.0,-1429.0869565217001,-0.23333333329999997,317.0,0.9852941176,-0.0294117647,13.0,-707.0,-0.043478260899999996,-87.5,0.027777777799999997,21.0,-0.006054364400000001,-0.0004907951000000001,-0.0035546875,-17.0,-17.0,-26.0,8.0,8.0,13.0,16.0,30.0,0.8356164384,-540.5,0.1666666667,-0.6666666667000001,15.291666666700001,0.1041666667,0.0,0.0055000000000000005,-0.625,9.5416666667,0.29285136500000003,0.0,-0.0012032356,-0.4714863498,-15.0,11.0,-0.024884916899999998,-0.9283306689,7.4,5.2,,,,,0.0,8.0,11.0,10.0,7.0,14.0,20.0,24.0,25.0,25.0,20.0,13.0,16.0,20.0,13.0,17.0,,,,,,,,38.8888888889,-33.3333333333,-37.037037037,3.2,3.0,25.0,22.0,22.0,16.0,18.0,50.0,0.8028571429000001,0.5777777778000001,26.0,0.4672364672,-794.0,164.0,6.0,-20.0,21.0,0.9405670166,1.0,0.0006916981000000001,0.772342968,0.8,0.0015181103,0.6388888889000001,-0.0256124969,-0.0256124969,-0.158113883,1.0,0.8387096773999999,-748.0,-0.4,-115.0,-0.034482758599999996,-297.5,-0.3655172414,182.5,-0.1862348178,7.0,4.0666666667,,,,43.0,0.6629213482999999,9.2958764144,-6.2103159839,0.4677504711,0.9672131148,1.0,2.0,0.8450704225000001,-1088.5,0.0,74.5,0.45454545450000006,0.3636363636,0.6363636364,0.5454545454999999,97.0,0.33333333330000003,0.6666666667000001,0.5555555556,0.5555555556,0.9852941176,-836.5,0.3851132686,-512.0,0.0064340121999999994,1.0,-582.0,0.0,-118.0,346.0,5.7,5.0,,,,,,0.8863636364,-959.5,-0.010351966899999999,-282.0,3.0,4.0,3.0,3.0,4.0,-41.0,0.798245614,-735.5,-16.5,10.5,46.5,3.0909090909,3.6666666667,3.375,2.875,3.0714285714,2717.2716666667,-8.0,7.0,3784.4166666666997,-673.3324873096,-0.4256096742,0.3078266385,-16.0,-21.0,-34.0,-33.0,-29.0,0.8454161012000001,0.125539208
s489,0.8957055215,-685.0,1.6,-273.6428571429,-0.0666666667,349.0,-636.0,-0.1666666667,283.0,0.9861111111,0.0,0.0,-716.5,-0.0208333333,-72.5,0.0,-9.0,-0.00046618239999999996,-0.0013914375,-0.0626962891,-16.0,-20.0,-19.0,11.0,9.0,15.0,24.0,55.0,0.9866666667,-452.5,0.5,-0.33333333330000003,9.5,-0.05833333330000001,0.0,-0.006666666700000001,-2.75,8.9583333333,0.0378895815,0.0,0.0021175423,-0.6391362422,-11.0,10.0,0.0515384615,-0.9411965812,8.5,6.9,0.7142857143000001,-938.0,,,0.1388888889,9.0,12.0,5.0,9.0,22.0,28.0,29.0,35.0,33.0,20.0,8.0,6.0,5.0,5.0,14.0,-0.6000000000000001,200.0,-0.0666666667,-371.5,0.9008264463,-820.0,0.9103448276,72.2222222222,-11.1111111111,-59.2592592593,5.0,1.3333333333,29.0,27.0,21.0,15.0,31.0,44.0,0.9742857143000001,0.7428571429,24.0,0.5187319885,-995.0,180.0,9.0,-17.0,17.0,0.8810729979999999,0.9,0.0013821334000000002,0.9473144531,0.9,0.0017275794,0.6388888889000001,-0.009797959,-0.009797959,-0.25,3.0,0.9166666667,-914.0,-0.16216216220000002,-192.0,-0.0714285714,-206.0,-0.0907335907,14.0,-0.0263565891,177.5,4.6,-306.3333333333,-49.0,186.0,46.0,,,,0.5571275451000001,0.9844559584999999,0.9533678756,5.0,0.9571428570999999,-1153.0,-0.11111111109999999,-228.0,0.9090909091,0.6363636364,0.9090909091,0.8181818181999999,123.0,0.22222222219999999,0.5555555556,0.33333333330000003,0.33333333330000003,0.9928571429,-843.5,0.41336633659999994,-524.0,0.0109694546,0.99,-514.0,-0.02,-75.5,384.5,6.0,3.6,-293.0,-297.5,-293.6666666667,-3.8333333332999997,92.575,0.9787234043,-908.5,-0.0009057971000000001,-116.0,6.0,6.0,3.0,1.0,6.0,-41.0,0.9295454545,-798.0,-37.0,-0.8333333333,-35.0,4.7272727273,4.4444444444,3.0,2.375,3.4285714286,2746.93,4.0,4.0,6689.9090909091,-680.0276381909999,-0.3226376693,0.5746016592000001,-16.0,-11.0,-24.0,-15.0,-21.0,0.8593645247,0.3763216695
s490,0.8267898383000001,-534.5,1.95,-285.7083333333,-0.2,343.0,-647.2083333333001,-0.2,270.0,0.9791666667,-0.027777777799999997,27.0,-583.0,-0.0208333333,-49.0,0.0,66.0,-0.0009915385,-0.0035614928999999997,-0.0069716796999999995,-14.0,-19.0,-21.0,8.0,7.0,16.0,22.0,57.0,0.8402777778,-415.0,0.6666666667000001,-0.0,15.958333333299999,0.0125,2.0,-0.0148333333,-3.375,13.625,0.0254237288,2.0,-0.0104819277,-2.2516847049,-12.0,13.0,-0.1571246792,-1.0313988787000001,8.2,6.6,1.0,-711.5,0.0,-32.0,0.4166666667,11.0,13.0,8.0,18.0,20.0,18.0,17.0,25.0,16.0,14.0,13.0,5.0,21.0,21.0,24.0,0.0,145.0,0.0,20.0,0.9919354839,-543.0,0.9882352941,66.6666666667,-44.4444444444,-48.148148148100006,6.6,4.0,33.0,35.0,24.0,28.0,30.0,48.0,0.9714285714,0.7142857143000001,28.0,0.5084269663000001,-855.0,181.0,8.0,-16.0,18.0,0.7580966950000001,0.6000000000000001,0.0009994266,0.8355087280000001,0.9,0.0013369329999999998,0.7222222222,-0.0038729833,-0.009797959,-0.009797959,3.0,0.9574468085,-967.0,0.0909090909,-153.5,0.050909090899999995,63.0,0.04,-216.5,-0.0714285714,-220.5,5.466666666699999,,,,47.0,0.6292134831,0.6898332912,1.0964325784,0.488760564,0.945,0.985,11.0,0.9859154929999999,-905.5,0.0,23.0,0.2727272727,0.3636363636,0.8181818181999999,0.875,137.0,0.11111111109999999,0.22222222219999999,0.44444444439999997,0.22222222219999999,0.9964285714,-649.0,0.3611793612,-324.0,0.0017780984,1.0,-520.0,0.0,-73.5,309.5,5.2,4.2,-266.3333333333,-224.8333333333,-266.0,41.1666666667,36.652777777800004,0.9895833333,-672.0,-0.0208333333,-113.5,7.0,7.0,5.0,2.0,2.0,-24.0,0.9590909090999999,-617.5,42.0,20.3333333333,-106.0,4.909090909100001,2.1111111111,2.625,1.875,2.5714285714000003,3712.2142857143,3.0,7.0,5353.0833333333,-359.145,-0.8207618693000001,0.058621817199999995,-9.0,-10.0,-19.0,-15.0,-23.0,0.16753844939999998,0.3166153661
s491,0.7866972476999999,-889.0,2.0,-467.3703703704,-0.1,280.0,-164.5416666667,-0.2,200.0,0.965034965,0.0293650794,-17.0,-706.0,-0.10638297869999999,-156.0,0.055555555599999994,134.0,-0.0006660949000000001,-0.0045435790999999994,-0.0307197266,-6.0,-14.0,-18.0,9.0,5.0,13.0,22.0,35.0,0.9866666667,-535.0,0.33333333330000003,-0.33333333330000003,5.2916666667,0.0625,0.0,0.0018333332999999998,-0.2916666667,11.416666666700001,0.0230440967,0.0,-0.0021918309,-1.2347083926,-12.0,19.0,0.0241254206,-0.7679166082000001,7.2,3.7,,,,,0.1388888889,5.0,5.0,5.0,5.0,11.0,23.0,30.0,35.0,35.0,16.0,7.0,15.0,5.0,5.0,15.0,-0.1875,625.0,0.0,159.5,0.9523809524,-485.5,0.9651162791,33.3333333333,-22.2222222222,-59.2592592593,6.0,5.666666666699999,35.0,27.0,35.0,14.0,15.0,42.0,0.9657142857,0.6825396825000001,34.0,0.3602693603,-511.0,107.0,10.0,-17.0,17.0,0.6930587530000001,0.4,0.0014906276999999998,0.6457630157,1.0,0.0013796379999999999,0.30555555560000003,-0.158113883,-0.0250474647,-0.0256124969,4.0,0.670212766,-779.0,-0.3023023023,-359.0,-0.0837837838,-90.0,-0.2185185185,-269.0,0.21945945949999998,-150.0,4.1333333332999995,-237.5,25.5,-2.0,45.0,,,,0.421813152,0.9444444444,0.8819444444000001,4.0,0.9027777778,-1439.0,0.055555555599999994,15.5,0.6363636364,0.6363636364,0.3636363636,0.9090909091,123.0,0.11111111109999999,0.44444444439999997,0.5555555556,0.11111111109999999,0.9714285714,-668.5,,,,0.96,-696.0,0.08,-78.5,657.0,4.7,3.8,-311.3333333333,-246.5,-400.8333333333,154.3333333333,-6.7777777778,0.9787234043,-808.5,0.0,-85.0,7.0,4.0,5.0,5.0,7.0,-32.0,0.7290167865999999,-817.0,55.0,-46.5,-123.5,4.6363636364000005,4.2222222222,3.875,3.75,3.7142857143,2993.1527777778,-10.0,3.0,3037.8333333333003,,,,-11.0,-13.0,-24.0,-13.0,-20.0,0.8256218483000001,0.32002450520000003
s492,0.7853773584999999,-590.0,1.4,-180.1111111111,-0.1,223.0,-490.1428571429,-0.0666666667,347.0,0.9791666667,0.027777777799999997,51.5,-682.0,-0.0208333333,-5.5,0.0,95.0,-3.7145830077999995,-27.1665507813,-0.0023017578,-11.0,-13.0,-20.0,7.0,8.0,16.0,18.0,57.0,1.0,-472.5,0.5,-0.1666666667,5.3333333333,0.033333333300000004,1.0,-1.7347234760000003e-18,-1.3333333333,9.0,0.1,1.0,-0.0020588235,-2.9117647058999996,-11.0,15.0,-0.2946720799,-0.7685083226999999,9.5,6.7,0.8857142856999999,-833.5,-0.1764705882,27.0,0.1388888889,13.0,6.0,7.0,10.0,17.0,22.0,27.0,19.0,27.0,10.0,14.0,7.0,21.0,13.0,20.0,0.0625,381.0,0.125,-41.0,0.9609375,-663.0,0.9659090909,27.7777777778,-33.3333333333,-29.6296296296,4.0,3.3333333332999997,35.0,30.0,31.0,23.0,28.0,51.0,0.9714285714,0.7142857143000001,38.0,0.4005602241,-635.0,143.0,5.0,-17.0,21.0,0.9522460937999999,0.9,0.0007349572,1.0,1.0,0.0016732632999999998,0.5,-0.25,-0.1265219767,-0.25,2.0,0.8526315789000001,-764.0,-0.1424731183,-176.0,-0.0595238095,-41.0,-0.0829493088,-135.0,-0.1413383365,-93.0,4.6,-358.8333333333,-13.0,68.5,44.0,,,,0.5146171273,0.9285714286,0.8928571429000001,12.0,0.9718309859,-901.0,-0.055555555599999994,-105.5,0.45454545450000006,0.45454545450000006,0.8,0.8181818181999999,132.0,0.8888888889000001,0.44444444439999997,0.44444444439999997,0.44444444439999997,0.9963898917,-805.0,0.4949748744,-588.0,-0.0031626440999999996,0.89,-475.0,-0.02,-61.5,340.5,5.3,5.1,-308.1666666667,-277.0,-288.3333333333,11.333333333299999,81.5888888889,0.9789473684,-643.0,0.00044326239999999996,-93.0,4.0,3.0,3.0,6.0,7.0,-36.0,,,,,,3.8181818182,4.0,3.625,2.75,3.1428571429,2273.4583333333,2.0,8.0,5499.416666666701,-443.8975,1.2680175566,-0.8344607136000001,-12.0,-15.0,-23.0,-16.0,-28.0,0.8140297282000001,0.3243236957
