,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,bickel_titrator.hyp_discount_rate_small.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,kirby.percent_patient,local_global_letter.conflict_hddm_drift,local_global_letter.global_bias_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT.logTr,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stim_selective_stop_signal.reactive_control_hddm_drift,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh.logTr,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free.logTr,writing_task.neutral_probability,writing_task.positive_probability
s567,2.1802973020590004,-0.527208048138,0.08587245766600006,2.069609823038,1.9696111111110006,13.56,8.9026213368,9.68,6.1625211291,-0.5638459489559999,-0.9936992452399993,3.6274926003659997,0.345652965872,2.007302041593,-1.1209008854490004,-8.698630533906256,-6.664387864510972,-3.9418577445713203,3.6268631616169995,0.2606778414039999,1.4580871147590002,0.5,0.33333333330000003,7.742500000000004,0.03308333333,1.22,-0.0026866666639999994,-1.5408333333290003,6.0,-0.0179261125,1.0,-0.0064861461,-2.0919395466,0.06754161269,0.6295969587000001,6.9,6.2,1.9711063078320004,0.3993584903519999,1.9581027069679988,-0.28684591933700015,0.4150000000029999,-1.9819146471170002,-0.32092807333600015,-0.03667595773300004,4.074255882695,2.966060596862998,0.15120505181899996,1.9378326457320008,-1.048393221837,3.5020346968090013,205.0,0.49577780920000003,0.1059061258,4.0,0.7264202118,0.0009492131,1.0,0.0010100235,0.559722222226,-5.116710556059563,-3.8488077061413417,-3.55821177062504,0.2922222222249999,-1.032135297714,-0.04891949144199999,1.6132610447709999,0.3802379015469997,1.875380144552,-0.4250803233909999,5.69927757836001,2.6743995476189997,0.2783525822479999,0.48070219566881933,-0.8199006712750004,-0.3315208035570002,10.9177268264,0.41065619935599984,9.0,1.3115716978,0.3863434804,2.2019012506,-0.3891502908,2.7861789092999993,0.40362102585799986,1.7208968226440005,-1.3299085429999997,0.462689649534,0.043405462059,-0.00015489190300000002,6.845562620888,0.5624801574839998,0.18279264835300005,2.7670061335269995,0.251350246196,1.5353539111699996,-0.586604921403,307.0,4.2,4.8,283.918333333335,2.6433177824790004,0.32019728705799977,0.4428985859989515,-0.722874788817,255.42500000000203,2.6885001035339995,0.30199174173400006,0.4809414666819953,2.5409602876169997,0.3178915101819999,1.9494923383860006,-1.0860307243279999,-0.09564815543800005,1.7216279903019993,0.27627066396999994,1.802579755455001,-0.30810265575999984,2083.207348009855,6.0,6.0,2801.8333333333,-0.4541285506,-2.494154549743758,0.5924008931520002,0.3922009802730001
s568,2.2855366377110005,-0.5084836105289999,0.09393426343000005,2.2944428854150014,2.4644999999999997,26.574905483980004,8.427228678321002,20.282894796500003,5.852049484341002,-0.5880549702970003,-0.9789001292839997,3.6884307565379997,0.33222914336900017,2.111087732661,-1.3511664993899999,-9.204297193108305,-7.592807932428766,-5.9588439197491905,3.6769709772430006,0.2595791016039999,1.4604857032149996,0.7816666666580001,0.128333333339,5.451666666667002,0.06341666666999997,1.94,-0.003676666672000002,-1.4908333333260007,6.889583333332001,0.05166796647900001,1.38,-0.0034329175939999982,-1.816039577782,0.11712842286000007,0.7186035094929996,7.894999999999998,7.231999999999995,2.345522998395999,0.42306007496499975,2.0117213763459993,-0.2260255903240001,0.5947222222210001,-2.352378154095,-0.523370723081,-0.03178860709700002,4.404305224905004,3.181803095512999,0.162880393398,1.9283121967150008,-1.0985953079260005,3.569485485295997,199.45,11.841697469463998,0.3626682261830005,6.19,0.7771037696560001,0.0011562429110000003,0.9591228637629999,0.001416360029,0.6100000000019998,-6.449609932071972,-6.449609932071972,-5.553730190361736,0.6296296296,-1.0417720551949996,-0.01435499841,1.8417454584720017,0.38518445722599987,1.9315734841440004,-0.433863830562,5.700826182238091,2.9270742638310003,0.274529210953,0.4259492356549016,-0.8705872721920005,-0.36618794291200013,2.5473874234919993,0.44398054530999986,13.2,1.6894480913319998,0.4783858180790002,2.1825681542330013,-0.4509580251750001,3.0593584744,0.3848372276,2.1222429626,-1.5257876907,0.4656334789249998,0.048725446672999995,3.7723888000000014e-05,7.3702006282709975,0.6005758486230002,0.20562933579499998,3.1896412130710026,0.256985953715,1.399880097945,-0.575761837165,294.97,6.270999999999998,6.2650000000000015,272.43166666666497,2.7279825968530007,0.315967253193,0.4001666843441407,-0.815409100783,259.16500000000104,2.7117184672049994,0.2980585464490001,0.4438188931956277,2.636197780154,0.312835691524,1.8517652107399996,-1.1139188095139998,-0.09420462698099998,2.22329547941,0.31180692949500005,1.7656980385940009,-0.31197026912999987,1896.2948309253093,2.26,8.52,3674.031250000002,-0.031159232120000015,-2.3784447388491134,0.6420579936770003,0.3784748464340002
s570,1.6946684595,-0.338111887,0.030364211300000003,2.7139664284,2.5,23.0952380952,3.3151887111000002,11.9047619048,2.4880667576,-0.4084580324,-0.9397840311000001,3.6397621213,0.40822600870000003,2.6939646247,-0.79735705,-9.702823584369332,-7.784971221810954,-7.397085101836608,4.3598263723,0.2587671223,1.368450893,0.33333333330000003,0.33333333330000003,4.9166666667,0.1416666667,1.0,-0.0036666667,-1.8333333333000001,5.0833333333,0.15734557600000001,3.0,-0.007856427400000001,-1.9584724541,0.0769230769,0.6641025641,8.4,6.9,1.3541033879,0.6051900236000001,1.9491317641,-0.4009735413,0.8888888889000001,-0.886092345,-0.6893531687000001,-0.1784846719,1.7059488441,1.2647158743,0.20714780940000002,1.6405273024,-1.070541321,3.8243251091,170.0,4.755929149,0.1346114405,5.0,0.7109851837000001,0.0013572152,0.772675705,0.0011598868,0.5277777778,-6.449609932071972,-5.553730190361736,-4.609202534990781,0.5555555556,-1.0227310263,0.0754362547,1.1482194328,0.6132031168000001,1.7408980632,-0.2587199626,5.731641674712319,2.682361604816,0.2866037499039999,0.5508907797822388,-1.020582923015001,-0.3043430369130001,0.791266684621,0.7046633512,10.0,1.0838374594,0.6324398263000001,2.1381936058,-0.38020673790000004,3.0349446443,0.3802846764,2.655884412,-1.3996106088,0.3573200993,0.0016057313,-0.0028597755,6.066041864431997,0.6761914163,0.0529834682,3.2829084631,0.2142211456,1.9608341699,-0.3011109187,342.5,6.7,7.2,255.1666666667,2.3107836769,0.3204733171,0.4630440149026318,-0.5465007688,289.1666666667,2.4134286469,0.29980650200000003,0.4952453630536461,1.6828619076,0.3191780987,2.344617358,-1.0401386782,-0.11200214330000001,1.3431198822,0.08925178830000001,2.7760508826,-0.28308131270000003,1837.3333333333,0.0,8.0,4053.25,0.4049205045,-2.704017998414916,0.3270190964,0.565109937
s572,1.489435149,-0.3370241122,0.0237276454,1.743540059,1.75,39.7142857143,15.9816859472,23.1333333333,6.1628688434,-0.8032623720000001,-1.1101348759,2.9973827154,0.3425001083,1.265541184,-1.2400355451,-9.017086469216364,-6.662628737623915,-4.342505482041676,3.3328093478,0.2722150852,1.4948419703,0.8333333333,0.0,12.9166666667,0.033333333300000004,1.0,-0.0013333333,-3.0,20.8333333333,-0.0533096927,1.0,0.000534279,-2.3971631206,0.211826544,0.7694856392,7.8,8.6,2.2437562062,0.5501351942,1.5760390815,-0.7712230877,0.3750000000010001,-3.8797803154,-0.10949261830000001,0.0,5.3201349372,6.1824730408,0.050237015600000004,2.388447167675001,-0.8903224109000001,3.6777149035,224.0,2.3916188301,0.3492235958,5.0,0.6830046654,0.0010611772,0.6933481216,0.0016109816,0.5833333333,-5.182056249375079,-4.554948332403745,-4.001931096649308,0.0,-0.9665997791000001,-0.1444261201,1.852732548,0.3525141641,1.559460351,-0.4799677654,5.458166067490075,3.3710701106,0.3371111874,0.1784620566624367,-0.8399899681,-0.4212525662,-21.9288663288,0.4226574019,12.0,2.3997888129,0.6090620654000001,1.5847728423,-0.46155953720000004,3.2216222589,0.3797966109,1.5920631108999999,-1.4954437384,0.353960396,0.0225123242,-0.0025893987,3.3906211033,0.6362246577,0.2284957172,3.1776026063,0.3047600565,1.5695151734000001,-0.3261030639,298.0,6.5,7.1,228.0,4.2262218808,0.2981955283,0.6710439036608531,-0.4168925466,284.8333333333,2.9028595142,0.29811608002400014,0.5749615820868947,3.3294372182,0.3384595266,1.8342832584000002,-0.8479500167,-0.0883653766,2.5750917792,0.2682015193,1.7743992876,-0.2964241647,1729.4366666667,10.0,9.0,4501.0,-0.0740779703,-2.6863620497788943,0.1201304411,0.5376129523000001
s573,1.6984483154999999,-0.5420716918,0.3448620186,1.328038882,1.05,3.3666666667,3.6053918753,1.724137931,1.8302332350000001,-0.3827120083,-1.0170252864,3.5474768409,0.3637735197,2.3420625754,-0.25678556680000003,-8.450853547404817,-6.361717209675143,-4.203297423892177,3.9536507641,0.24183527800000001,1.4111700126,0.5,0.1666666667,2.1666666667,-0.033333333300000004,0.0,0.0006666667,-0.1666666667,12.0833333333,-0.0423728814,1.0,-0.0009148458,-1.6865427813,0.36338028170000003,0.5577464789000001,7.8,5.2,2.2338947864,0.4037658537,2.2032484209,-0.43120943,0.39472222222000014,-0.8718154894,0.0983821092,-0.3719338943,3.8121088774,2.7389096751,0.1866923715,1.7185272382,-0.5622446405,3.8597451277,121.0,1.2928725743,0.0438060331,4.0,0.5558649063000001,0.0010812485,0.4427238464,0.0008587748,0.5066666666669998,-5.185337333575419,-1.8444397271102142,-1.8444397271102142,0.0740740741,-1.3640302461,-0.12473910460000001,1.4995854583,0.3640007927,2.2120958628,-0.4109895376,5.716624440912032,2.8303799430210006,0.29532009396200004,0.38833662519419354,-1.0314724910100004,-0.32522259123200015,-0.5566348388369998,0.3643594765,14.0,1.6520027,0.3661560608,2.5020782,-0.5116014621,3.2657074699,0.4294307861,1.3941313500999999,-2.6419551196,0.4034653465,0.0285119942,0.0011656213,6.9952785482,0.5697804414000001,0.2487422326,3.1551524814,0.2563757487,1.4366191312,-0.3173371244,359.5,5.4,5.1,210.1666666667,2.945488173,0.2346962377,0.4813741385771271,-0.47106956600000005,291.6666666667,2.4728466735,0.3066537649,0.5171558272640706,2.2150886393,0.3149803215,1.7465467973000002,-1.0483324647,-0.0776217528,1.5250620593000002,0.3039765061,1.8075533502,-0.3187033354,2103.8541666667,8.0,7.0,3058.0,-0.13167952116300002,-2.4594042884330416,0.8335189413,0.5850429919
s574,2.383830907,-0.7085753552,0.0358837211,2.0633531223,1.75,20.7307692308,22.8815343757,2.5925925926,6.4704016001,-0.6266453801,-1.0044864764,3.5303206726000003,0.4045715991,1.2915317561,-0.5587792571,-10.353095789029375,-9.347380771112084,-4.9708137999095845,2.5560025294,0.2772690588,1.2884023931,0.1666666667,0.6666666667000001,11.5833333333,-0.0416666667,1.0,-0.002,-4.25,6.5,-0.0471688574,1.0,-0.0013589484000000001,-2.3757330637000003,0.19108566700000001,0.8840665577,7.8,5.9,1.5184391476,0.3095306673,1.7844552049,-0.6115901888,0.2777777778,-2.9306674435,-1.42211007,-0.695420887,3.165134892,2.6257602999,0.0113402801,2.0123196779,-1.192241406,2.5997515967,118.0,59.8991114415,0.8568707964000001,6.0,0.5970585465,0.0011278316000000001,0.7056931973,0.0012224423000000001,0.6111111111,-4.609202534990781,-3.664674886451777,-3.664674886451777,0.40740740740000003,-0.7417028719000001,-0.1620195966,0.8743308067000001,0.34913947546199997,2.6366265643,-0.3946587211,5.693728748771759,2.739984981758999,0.28666076833599996,0.46783224823697744,-1.0279224160520006,-0.316561234788,-2.3208169322220007,0.3368217318,2.0,1.2922243545,0.38037652860000004,1.9498662260000001,-0.6353279667,2.1836690696,0.37086670390000004,1.4268233033,-1.4783488814,0.3529411765,-0.0051634381,-0.0002764247,0.5147793124,2.29837e-05,0.0805494194,1.533701255,0.266910388475,2.4751855792,-0.13453796710000002,415.0,6.1,4.8,283.0,2.1324206689,0.319544995,0.5366553681524765,-0.3720636784,218.1666666667,1.9044787719,0.31281969799300013,0.8393323169857781,2.5419137542,0.2942932419,1.8343114894,-1.0919813394,-0.1118761775,1.7210282749,0.19335332130000002,1.7916409235000001,-0.2572045503,1940.2261904762,8.0,8.0,3051.75,0.0491718383,-2.835074628431435,0.6419125135,0.1545066404
s577,2.2819011063649994,-0.563588872014,0.059182031987000006,1.9388447185809994,1.6615000000000006,20.526486471511998,9.657445981509998,16.354330415067,6.512632957746,-0.5010706138910003,-0.9993110975070002,3.4546836129430005,0.33649743819500016,1.7044763245999999,-0.9078503999819997,-9.033136890212397,-6.791068682579537,-4.918303627479795,3.367472343012001,0.25897190629999994,1.3921850843100003,0.5249999999939998,0.27166666666899997,8.3333333333,-0.15,0.0,0.0003333333,-0.5,10.338068181818999,0.033469255610000005,0.35,-0.0018513440750000023,-0.7363787532059998,0.07361527400600001,0.4430504639370001,7.556000000000003,6.255999999999998,1.5023816132369994,0.3866022902049998,1.9664179561189998,-0.2980235881570002,0.38833333332999986,-2.044873571193,-0.6619660865499999,-0.1667991760269999,3.51384045384,2.6542229007460008,0.157020175193,1.8245602807390011,-1.0873395314479999,3.3789956663470004,126.31,10.367010760050999,0.3765850367460002,6.49,0.7136856695419996,0.0013095811760000001,0.8159189443559995,0.0013183969630000004,0.5308333333419997,-5.154975700066871,-3.504324108665618,-3.4748519068423827,0.239999999999,-1.1128267985649998,-0.03566440925899998,1.4140552094379997,0.3712471857819997,1.723638085115,-0.3869549867560002,5.661416927525631,2.4930206842559994,0.27521344109699997,0.4463322767922282,-0.6734900149680003,-0.3223779858440001,-0.49242847719300004,0.40153367390199973,6.74,1.3942520410730004,0.4374088933770001,2.0892720195549996,-0.4551117690850001,2.538492001336999,0.392750083687,1.6626926571080003,-1.2437450442330005,0.43421810165799973,0.036877083738000006,-2.507015599999996e-05,6.369913250062998,0.5594506666790001,0.15045937621200006,2.703865029337998,0.25851120633100005,1.3786273215850005,-0.6049069138550003,302.675,5.992000000000001,5.558000000000001,275.93833333333305,2.362518344617001,0.3138538991739999,0.4101769581927709,-0.6363486075099999,262.74083333334113,2.4817755026270003,0.2904961144440002,0.3802117755845024,2.300429170186,0.30294074484199984,1.8833635188029987,-1.0510181685519995,-0.10122795949800006,1.6948238888419995,0.272288522054,1.6940551028430002,-0.302967148269,2002.260857271299,4.58,8.24,3431.085681818183,-0.2114788713120001,-2.737092189918866,0.4991093425060001,0.3743288882760001
s579,2.15234736075,-0.4936174040350001,0.11783502749699996,1.997768894224,2.2581111111110004,21.7619047619,5.8387050097,26.4761904762,6.4778009202,-0.2054040291,-0.9102957213,1.2448455318,0.333775217382,2.0197552862,-0.6466198767,-9.073504067010173,-6.939953007127782,-3.411928582585015,3.317741281,0.2810878496,1.2657665497,0.6666666667000001,0.33333333330000003,6.2083333333,0.1875,3.0,-0.0041666667,-0.875,6.5833333333,0.125,2.0,-0.0016666667,-1.75,0.1000300808,0.6206816762,8.1,7.0,1.6260752996859995,0.385598282601,1.9094974481339984,-0.37790859316200015,0.7777777778,-3.3224290844,-0.399525408,0.0058079519,2.9905559884,1.9648912005999999,0.030833088,1.9618426421000001,-1.5092602536,2.9468872438,176.0,0.0331595576,0.30194222871600035,3.0,0.851921463,0.0013878091,0.985546875,0.0016498681000000001,0.6944444444,-4.625581180301964,-4.625581180301964,-3.664674886451777,0.40740740740000003,-1.2909127011,-0.2533685037,1.5655022369,0.3903942996,1.3780027671,-0.2906982333,5.73054910833929,2.5483576068319995,0.2817660979620002,0.42116173206022883,-0.7618064282400004,-0.3463526451400001,-0.4117114391900001,0.4234614671,9.99,1.8250971291,0.5125808635,1.3949491713,-0.48438812010000004,1.4373849259,0.3851332394,1.0854736415,-1.0840463083,0.4619164619,0.0449559703,0.0031786217,7.588423144,0.37412425180000003,0.2110334982,2.4900442662,0.2681884975,1.2182786023,-0.7018356311,306.63,6.5,5.8,371.0,1.7579043497,0.3016246823,0.10352776116888163,-0.6976621678,272.5191666666711,2.4378709638119993,0.29210944910700004,0.4479684738900857,1.8641747715,0.3049773777,1.2340229977,-0.9902826168000001,-0.10241580443599999,1.6242544110100001,0.20736404465599997,1.7344360055929988,-0.3164078048440001,1961.7516666667,3.0,9.0,3921.6666666667,-0.2367672280610001,-2.670875213856582,0.8745826951000001,0.25521293500000003
s581,2.552421605,-0.7684417253,0.30272845060000003,1.6002394976,1.8,35.0,13.8602042971,23.8095238095,6.3057041448,-0.5219145434,-0.8757279459,3.5730031427,0.44339192260000004,1.9059599304,-1.3288827546,-6.832046503084412,-6.614515653424526,-4.354353534002007,3.2811325845,0.2886113746,1.740047557,0.5,0.33333333330000003,8.625,0.10416666670000001,2.0,-0.006500000000000001,-5.5416666667,17.2083333333,0.282115869,2.0,-0.0017926113,-6.1148194794,0.4756631203,0.2858485551,7.0,8.7,1.1556113559,0.4407226893,2.1159801722,-0.3325469507,0.31388888888899996,-2.6237173995000003,-0.2741876285,0.4181320954,4.4838707464,2.8687968042,0.136846256,2.2440071725,-0.6859956848000001,2.3394684758,185.0,59.8991114415,0.8568707964000001,6.0,0.6282697678,0.0008329513000000001,0.7388426781,0.0011656960000000001,0.5555555556,-4.888777656335181,-4.717489823473768,-3.7386314447216464,0.0,-0.9084115542000001,0.3064157221,2.7245903118,0.44840967130000003,2.5326815476,-0.6986198648,6.075346031088684,2.9205732236,0.2743094386,0.5065116559330596,-1.0251626545,-0.5215459051,-2.253138439369003,0.5528604288,15.0,1.4302131683,0.4970020067,2.0555707592,-0.256126668,3.1275373707,0.44776462040000004,2.1935177261,-1.0945569681,0.3573200993,0.0380593585,-0.0003022541,4.5038751293,0.6718223698,0.3035815083,3.0047859098,0.3116187905,1.3248934173,-0.7018795043,349.5,5.1,5.8,377.3333333333,2.3947212074,0.30494410710000003,0.2762829888104029,-0.8718120292,306.3333333333,2.4392870134,0.24779521440000002,0.4814137904387862,1.8119540443000002,0.3652864474,1.6133830981,-0.6507642759000001,-0.0259732758,1.5520359432,0.3403166221,1.7485069160000002,-0.2805398253,2477.4703703704,2.0,7.0,5324.75,-0.10399726793,-2.606628238168806,0.1812172178,0.1974064382
s582,2.0869779178940004,-0.4778210904309998,0.088444976057,1.9873793018950001,1.8231111111110012,20.9565217391,8.1267138661,16.2380952381,5.9825142031,-0.5350807304560001,-0.9893051462360006,3.380638134241001,0.3452990347130001,1.730871095046999,-0.8508053756679999,-8.681940400481793,-6.4621440227565365,-3.9668220966943095,3.4409126190379995,0.2730278086959999,1.4500259591970002,0.5933333333239994,0.23833333333299997,7.519583333329998,0.05616666667699998,0.72,-0.0013466666629999998,-1.065416666665,1.0,2.0816681710000002e-17,0.0,-1.431146868e-17,1.665334537e-16,-0.0184905889,-0.0067215446000000005,7.752000000000001,6.687,1.04371816,0.6276916845,2.1498804921,-0.35907241570000004,0.372222222224,-2.204885499686999,-0.4598433960500002,-0.12632779330299992,3.5941380584229994,2.6863072920070006,0.134022548682,1.8311116082710015,-1.0374971458870001,3.2372878123419992,118.0,2.3916188301,0.3492235958,5.0,0.6976210352149996,0.0012414203880000004,0.8422554067349999,0.0015159627170000004,0.5672222222229997,-5.043129755825669,-4.0968934698513175,-3.5946982310294375,0.24555555555400002,-0.8835791757,0.0294775699,0.468541395,0.393540060834,1.6228073628000002,-0.3310034666,5.759042800587314,2.3540934481699987,0.294298978134,0.4086426600324561,-0.6925527173880001,-0.362861844624,-2.018970245948001,0.2673124456,8.0,1.373132730193,0.45582690065200027,2.1004857787830007,-0.43155406497800014,2.5451868859179996,0.4251849637450001,1.72994192719,-1.1180100952850003,0.4320952072399998,0.036159134428,-0.00031972910900000004,6.417666506806,0.556901645856,0.16267302596800004,3.0107265099,0.32034220020000004,1.391412382,-0.5746722327,317.53,6.063,5.846999999999998,301.831666666667,2.427126384049,0.3187091209969999,0.43710762174243173,-0.6590699073960002,287.9025000000101,2.513726083140001,0.2916091052540001,0.4350090639283773,2.0167579552,0.3089091231,1.6845879805,-1.1640020493,-0.09401596127299996,1.6276104886680003,0.24865391964300007,1.754277227875,-0.29458043994,1698.7708333333,1.0,11.0,3360.6666666667,-0.18169216758899995,-2.757435637391443,0.1147494946,0.4802941497
s583,2.6382994542000002,-0.770413255,0.322733898,2.0012831312,1.85,42.4347826087,10.8369153904,24.6818181818,2.398141416,-0.7227988383,-1.0428655891,3.352135099,0.4402284865,1.9688793009,-0.7557632609,-8.68023284470241,-9.023001423370445,-5.600954470099235,3.3093420389,0.3318628771,1.5755836567000001,0.1666666667,0.33333333330000003,9.3333333333,0.1,3.0,-0.0053333333000000005,-2.5833333333,9.75,0.0799877476,1.0,-0.00021686750000000002,-2.7542372881,-0.0954192556,0.6614470907000001,7.4,6.4,2.0861709587,0.6399812682,2.6900664904,-0.6248901011,0.5277777778,-0.7379051440000001,-0.4303002373,-0.7548590441,3.810416849,2.5742998103,0.28097174610000003,1.5832530362,-0.7017421781000001,4.5619233948,131.0,3.8594254336000002,0.1210723489,4.0,0.7130983829,0.0008199417,0.8978515625,0.0008217945,0.6388888889000001,-7.365900695568905,-7.365900695568905,-4.625581180301964,0.6296296296,-0.9748582814000001,-0.1990214462,2.06040534,0.5364721402,2.0409339444,-0.5409499865,5.625220152152979,3.0892092964029985,0.1574484535,0.5741506862231115,-2.1723560239,-0.18512574310000002,-0.5230246482089999,0.4442910243,9.0,1.4668558354,0.6485142658,2.9353873776,-0.33019887070000004,3.1763400874,0.5518984876,1.879292918,-1.4310115111,0.4974874372,0.0529023598,-0.0008629447000000001,1.0,0.0,0.1,3.4745341601,0.2706611766,1.7447003336,-0.4139071029,373.5,6.1,5.6,275.6666666667,2.5002665514,0.32916105943200014,0.5069079552508475,-0.19083525010000002,274.3333333333,3.5190901679,0.3314632998,1.078346475856079,3.3187404412,0.3266262338,2.2617423432,-0.8384603703,-0.12935952010000001,2.5411295836,0.3594669629,2.1965169802,-0.3329003841,2306.9166666667,1.0,10.0,3771.6666666667,0.9090306131,-1.2023617264757478,0.6300319284,0.3438783778
s584,1.4684486917,-0.6448995537000001,0.0547259109,1.6838846274,1.1,17.75,4.2349477693,12.0,5.027922036,-0.37922864370000003,-1.0660267602,2.6705567930000003,0.3162415948,2.1861976438,-1.2053455476,-8.719165265881362,-4.681905182674192,-2.963295335568176,2.3510387218,0.2458181254,1.4030806362,0.0,0.5,1.2916666667,0.054166666700000005,1.0,-0.0008333333,-0.2083333333,8.75,-0.0175357443,0.0,0.0002085786,0.7270815812,0.0270329484,0.5552037542,6.0,5.1,1.8730290243,0.3285188772,2.2671467175,-0.4228753906,0.47222222220000004,-5.0434104296,-1.8595781678,0.33223158610000003,4.6556717651,4.1404109058,0.181224337,2.0624871104,-1.1227206548,3.2129184158,98.0,0.6610047998,0.26651623210000003,6.0,0.6570756674,0.0011103506,0.8374984741,0.0020409226,0.1666666667,-6.449609932071972,-5.537595558952301,-6.449609932071972,0.5925925926,-0.8958463624,-0.0259203507,1.4838154943,0.1907285148,2.4336933779,-0.4599160856,5.728632516418932,2.844508362863,0.3007705212739999,0.4166833921166181,-0.9887622170760005,-0.32093072928800004,0.3305607216,0.2251834866,4.0,0.3870985136,0.3072476939,1.8388457963,-0.6119671807,2.7345139823,0.4201807268,1.4439756315,-1.7782359922,0.4470284238,0.0234108202,0.0036154042,3.2914723568,0.7309029208000001,0.2383588992,1.9853397054,0.2324898316,1.5807393632,-0.36827033070000004,319.5,5.5,4.1,306.263333333335,2.466600386389002,0.3196461657079999,0.4632278214278742,-0.7220711147150003,277.525833333335,2.469822377836999,0.3001187335790001,0.48052793305474156,2.2583305034,0.41966722900000003,2.5555886069,-0.8673823548,-0.1416807719,1.4693246115,0.32815579910000003,1.6208510678999999,-0.3561005217,2347.9259259259,4.0,9.0,3454.3333333333,-0.18633842317600005,-2.501329763904769,0.19605831270000001,0.6431057075000001
