,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,motor_selective_stop_signal.SSRT.logTr,MOSHD,MOSHN,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,stop_signal.hddm_thresh.logTr,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,two_stage_decision.model_free.logTr,WRTNEUPR,WRTPOSPR
s445,1.7940239695,-0.3516259082,0.0879563183,2.0552621586,1.45,16.4736842105,9.620784907905,0.6000000000000001,3.286335345,-0.5048726841,-0.9147195686,4.5093309961,0.3870639318,2.8621589095999997,-0.9681217609,-8.91525150681928,-6.896185267116671,-2.0244504048667906,3.0436589511000003,0.2480090866,1.5341924912,0.1666666667,0.6666666667000001,25.7083333333,-0.0291666667,1.0,0.0015,-1.9583333333,29.125,0.0053191489,1.0,-0.00048226949999999997,-0.8705673759,0.2424895171,0.7190171022,8.0,5.3,-0.17941018260000002,0.3410616931,2.0126345530000003,-0.393057652214,0.4219444444420001,-2.1145354005000003,-0.9956716494,-0.4149355918,2.7647143158,2.1761171188999997,0.2909392226,1.5853349808000001,-1.0456253022,2.5979448106,202.0,59.8991114415,0.8568707964000001,6.0,0.6774802208,0.0019599057,0.7409576416,0.0019904289,0.4722222222,-5.488803932237016,-4.243366921649693,-1.8444397271102144,0.0740740741,-1.8000781931,-0.34573787829999997,0.9764035219,0.4624039771,1.9531857813,-0.4583233414,5.724117386700544,2.785987500633,0.286223265741,0.5140383487088138,-1.002660718632,-0.3276794128060001,-0.9122885087999999,0.3046848277,6.0,1.4044941103,0.5083090029999999,2.2512355982,-0.4263064682,1.3697209104,0.3510882745,1.9324323453,-0.7469592862000001,0.4628712871,0.0333126329,0.0013458864999999999,5.414745745399999,0.7483138975,0.2271152243,2.1895551533,0.2610068286,1.8549157366,-0.5019297114,339.5,7.7,6.2,246.6666666667,1.8681101858000002,0.3376066371,0.3865600950877273,-0.46501153359999997,194.4166666667,270.1666666667,1.9360319886000001,0.33217308079999996,0.3642889742212988,75.75,0.3400545936,0.34163311420000003,2.4093969177,0.3175931,2.2656661354,-0.6592258704999999,-0.1156721197,1.33839407,0.0403854701,2.1615708172,-0.326059704,1626.7663690476002,18.0,6.0,3190.5833333333003,-0.08375962376699997,-2.411111129861516,0.8644119559000001,0.3401182626
s465,1.7122998864,-0.36252477060000005,0.2516869771,1.8303954575,1.7000000000000002,4.0,5.2235729425,9.48,2.5350871122000003,-0.6706331422,-1.0393423006,3.3463724173,0.3870034139,2.0546049935,-0.4628335765,-7.5014849083665,-7.565944859015665,-5.107567874781434,2.4330658497999997,0.2672639314819999,1.7333020486,1.0,0.0,3.25,0.008333333299999999,1.0,0.001,-1.8333333333,1.0,6.938893904000001e-18,0.0,-3.5236570610000003e-19,-5.551115123e-17,0.37172863079999996,0.0997416601,7.4,6.7,0.5410525861000001,0.4351345299,2.0022205006,-0.40081245579999997,0.477222222214,0.5383736063,0.26978691450000003,-0.3237822041,1.6251172304,1.0817398038,0.1393394407,1.9565925032,-1.5451691338999998,2.8750694831,108.0,31.0929504774,0.4744199864,8.0,0.5,0.0012017588610000007,0.9,0.0008953358,0.5833333333,-7.365900695568905,-6.449609932071973,-5.553730190361736,0.7037037037,-0.8157557595,-0.1711037057,0.8029825597,0.395023518083,2.6896523353,-0.225523766,5.753943618619701,2.7151210601909983,0.2932602411329999,0.5925243620247518,-0.9004685642970003,-0.2838395253940001,-11.852862846099999,0.6258888567,12.0,0.9205921561,0.3443845781,2.4224679048,-0.1409570536,1.7402737382,0.4487106109,1.3000396384000001,-1.2763857444,0.2966751918,0.0061438421000000005,0.0005507724000000001,9.1918490917,0.600795245,0.04525391,1.8147562072,0.1549409673,1.6938581509240007,-0.0209860099,406.5,5.6,5.7,219.0,2.0070354133,0.306908287,0.3945624401666169,-0.7349837807999999,340.1666666667,358.5,3.3528298142,0.3653379532,0.4177870294666011,18.3333333333,-0.4314142526,0.054888121000000005,1.7161452441,0.4620384839,1.6417918618,-1.2420195806,-0.0138989803,1.0304519039,0.0568479093,2.3370348305,-0.26621820830000004,2135.45,8.0,10.0,3293.4166666666997,-0.05340454459700001,-2.810492069309131,0.20430368850000002,0.31426651650000004
s471,2.1311591543619994,-0.4985258435579998,0.099988484445,1.951959736456,1.8892222222220008,47.8947368421,21.3122154249,29.631578947399998,12.356781882,-0.490938982546,-1.002961957089,3.472854688082001,0.349375592532,1.8853298734129995,-0.8483029643440001,-7.217306480474779,-9.13410088739568,-4.469679450206165,3.3922149153,0.38632333399999996,1.491654021,0.33333333330000003,0.5,12.955416666667993,0.013791666666,0.84,-0.002011666667,-1.380416666672,14.534250658761994,0.035942015851,0.9,-0.0018508798940000016,-1.3578051480829998,-0.3711784363,0.1836007622,7.7,6.1,1.6917227228249987,0.3869788861689998,2.105500087458,-0.40848301277600013,0.4361111111089997,-2.2624725423909986,-0.7300126778789998,-0.3197685013830001,3.605669555929002,2.848130962456,0.135677220838,1.8458842261930013,-1.0165018379700002,3.390164063141002,0.0,59.8991114415,0.8568707964000001,6.0,0.683067894,0.0022055213,0.6369407654,0.0016856563,0.5,-5.666145221645022,-2.067339257049917,-1.8444397271102144,0.14814814810000002,-1.0104084916,-0.010710616200000002,1.6158473596,0.4576194734,1.7832955234999999,-0.4168710125,5.66362738729249,2.5624290783329995,0.276667209231,0.448492829750904,-0.9593803668250004,-0.3207401251719999,-1.0301059281050002,0.4114768439689999,8.0,1.5343029215450001,0.4600850522480001,2.207122686539001,-0.4380814933460001,2.4575615313,0.4043418245,1.59195071,-1.0613107115,0.4275638148139997,0.034574513230000006,-0.00025653383900000026,6.437660275606,0.489242551961,0.16522555919400006,2.730883882415,0.2703554543270002,1.5600362338370002,-0.5719151114000002,304.135,8.1,5.6,286.08333333333906,2.5441702282760006,0.3207988089400001,0.4217353621737345,-0.6569046248370002,264.804166666669,282.31000000000097,2.630990990890001,0.28927260370600005,0.4850786513405647,33.90499999999998,0.11321901422200005,0.101434376578,2.8506439856,0.3142494007,2.9249503836,-0.43603113229999996,-0.093255172055,1.7773770436419998,0.30497868514999993,1.868822159132001,-0.29240839008900005,1545.4060606060998,10.0,9.0,1791.4166666667002,-0.1697928159590001,-2.9078373730500404,0.8687082814,0.3739587471
s483,2.5202332592,-0.4973551819,0.079453204,2.3551437000999997,2.45,42.4285714286,11.4402412946,27.9333333333,6.0292935699,-0.6202311793999999,-0.9981934102,3.4321892324000003,0.3260710196,2.2179583647,-1.1125036813,-10.407135663054696,-7.31217193690633,-4.155638350005149,3.3470323104000004,0.2368073591,1.387592334,0.6666666667000001,0.1666666667,10.0416666667,0.0791666667,2.0,-0.0061666667,-2.125,23.25,0.059546913153,0.0,-0.0026571834999999998,-0.4521438732,0.051263016800000005,0.5634642746999999,8.3,8.0,2.2637239653,0.3108485946,1.8276442609999999,0.0207893888,0.22222222219999999,-2.9203508819999997,-0.6007611822000001,0.1932209246,4.933693088,3.7458681913,0.006045555500000001,2.8537488823,-0.7514882369,3.1862189410000004,131.0,7.6113128603,0.37525354829999996,7.0,0.7862487793,0.0020450179,0.8912780762000001,0.0025709880999999998,0.5555555556,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-0.7837772167,0.006009813607000005,2.0678176501,0.2312433854,1.7947631441,-0.3220257694,5.5803585591098575,3.1284879019,0.2701374067,0.25018957509292616,-2.2877094954,-0.48090851079999997,-5.2752876478,0.41947149289999996,14.0,1.9039763962,0.3480117856,2.1927184912,-0.5631672225000001,1.8887417844,0.3642031782,1.7094521537,-0.8288640076999999,0.4701492537,0.09234691869999999,-0.0002402204,6.2634303475,0.6822569672000001,0.2743099842,2.8344730686,0.2277232943,1.5115600956000002,-0.6198665167,321.5,6.1,6.4,248.5,2.9807475296,0.3990749732,0.5724466935843537,-1.0319742535,217.1666666667,237.8333333333,3.2960219083999998,0.14408339180000002,1.1242005879463308,20.6666666667,1.139564058,0.8688330065000001,2.5498457297190003,0.43685039509999996,1.9726976762,-1.0562941133,-0.14604249,1.6630019364000002,0.29069739829999997,1.7372632044,-0.3249517576,2022.9027777777999,1.0,11.0,3868.9166666666997,0.31475338350000004,-2.5366364517125755,0.8742947699,0.47801693659999994
s491,2.7091526216000004,-0.5406397889,0.0494592129,2.420495651,2.65,38.125,7.5,23.0,6.49175301,-0.7991306890000001,-0.9065491929,3.2584815457,0.35580736329999996,1.5624750414,-1.4162554994999998,-11.187478064848097,-9.028361373848751,-7.486162270874813,3.8388002054,0.285685289,1.1508216081,1.0,0.0,4.0,0.1166666667,2.0,-0.0033333333,-1.5833333333,3.9583333332999997,0.0060555088000000005,2.0,-0.0043195963,-2.20058873,0.23176995793900004,0.7367011212519996,8.4,8.6,2.6142325513,0.4413559626,1.9771153251,-0.2859639408,0.6944444444,-1.9808146262000002,0.25853867140000003,0.0,5.320134937200001,5.3641742812999995,0.10711057550000001,2.288684271260001,-1.2083775268,3.5486526974,276.0,0.0331595576,0.3400749238800004,3.0,0.7500106812,0.0012887750999999999,0.978515625,0.0016021113,0.5833333333,-6.449609932071973,-5.553730190361736,-4.625581180301964,0.5555555556,-1.3158207639,-0.1583789183,1.7366297634,0.3820601985,1.5515940697,-0.3811757704,5.637167725574336,3.4011108104,0.31940095550000003,0.19966464646452514,-1.2915864459,-0.3866480651,7.1236586174,0.35239616799999995,17.0,2.3110206774,0.5499890282000001,2.4360852561,-0.47742524259999997,3.8674643389,0.4110064993,2.1361208848,-1.8154283349,0.48292682929999997,0.07611359890000001,0.0016490166,8.0298099431,0.4371475814,0.1981939243,3.9185283864,0.3127735949,1.3913457518999999,-0.6102419211,287.5,6.2,7.0,276.3333333333,2.6522487223,0.31784946610000003,0.4630868517091148,-0.8573963097,270.5,258.0,2.9300544536,0.2983249683,0.286039575091209,-12.5,-0.5016715917,0.14530081179999998,3.5842428399,0.35126433430000004,2.7819403141000003,-1.1516949434000001,-0.0639277111,1.4815309866000002,0.3241113344,1.6265410468000001,-0.371700305,2640.6145833333,-9.0,8.0,7542.5454545455,1.2562461620999998,-2.645303731391324,0.2791206546,0.3446379128
s495,1.96475972,-0.37195822549999996,0.0414405158,2.4519712293,1.9,33.0869565217,11.208410168199999,23.684210526300003,5.954014813400001,-0.4098298235,-1.0672404131,4.7030927026,0.3315001267,2.5052856929,-1.4913410181,-8.696055538182067,-5.301275838513714,-4.403266230394839,3.9559352076670007,0.26960468130000004,1.3528912273,1.0,0.0,4.75,0.07124999999599999,3.0,-0.013,-3.75,5.2083333333,0.32701236710000003,3.0,-0.014965936200000002,-2.8689520503,0.45694166329999997,0.6053664397,7.6,7.5,2.5060040412,0.4261073914,1.7175851519999998,-0.3223001618,0.4197222222160001,-2.7410291318,1.5411117839,0.0,5.320134937200001,4.0676057442,0.2136894302,1.9164480782,-0.7017421781000001,4.5619233948,222.0,1.2928725743,0.043806033099999996,4.0,0.7937549590999999,0.0010600744,1.0,0.0011003898,0.5277777778,-5.516103691136738,-4.721104874406008,-1.8444397271102144,0.037037037,-1.0730512576,-0.4946255980000001,1.9727364707,0.4282007999,1.9955487834,-0.4702553425,5.698247682762911,3.3037428267909985,0.288133154741,0.3865095036260379,-1.1623650542230002,-0.4274156751300001,-4.3047351316,0.3985719217,17.0,1.6486477059,0.4441145482,2.2922867048,-0.5702839915,3.9998275118,0.367940218,1.7102919736000002,-2.516446181,0.49257425740000005,0.0579236123,-0.0012748207,5.3414695430000005,0.4392636635,0.234868606,3.9783153131,0.278800875,1.4447142080000002,-0.7432920807000001,313.5,7.8,8.0,248.6666666667,4.3027181446,0.3370547352,0.6616051624597316,-1.2622968583,255.1666666667,255.3333333333,3.6195358094,0.28411888679999997,0.4681969524376039,0.1666666667,0.5107752555,0.7708492477000001,3.0737587920999996,0.3002676244,2.0980716762,-0.980031207,-0.08576110940000001,2.8718957982999997,0.3597489782,1.56917504,-0.3336901103,1740.0520833332998,8.0,7.0,4746.0833333333,0.11844111019999999,-2.1090498988692064,0.8245568126999999,0.4094835346
s497,1.8378701897410008,-0.0193039115,0.0049220901,1.620246209,1.05,19.3076923077,19.6260423535,6.7241379310000005,5.1678715688,-0.626888821,-1.0115650288,3.1647238112,0.3591031051,2.0153575462999997,-0.8087482907,-8.727946322012498,-6.672122918508522,-3.1173483286023806,2.9360155974,0.2647337171859999,1.5771014803999999,0.33333333330000003,0.5,10.5416666667,-0.0625,0.0,0.0005,0.4583333333,13.833333333299999,0.0620486986,1.0,-1.51134e-05,-2.2210327456,0.1970198675,0.34602649010000003,7.6,8.4,1.0296773072,0.382424228773,2.7872116846,-0.2241901825,0.33333333330000003,-2.4627023745,-0.5636110210999999,0.013107976499999998,3.0420251358,1.9890420325,0.2178953136,1.6718693686000001,-0.9630841912,3.0580660263,30.0,0.0331595576,0.35284406192400025,3.0,0.760799408,0.0016254392,0.7976013184,0.0020278296,0.7777777778,-5.553730190361736,-5.553730190361736,-4.625581180301964,0.5185185185,-0.7365458311,0.0176723683,1.394045599,0.4099743121,2.5676125972999997,-0.2606298419,5.647799839905383,2.583077695,0.32634264329999996,0.5827267928686242,-0.7697187966,-0.3428858137,-2.8358628762,0.594661057,5.0,1.5126612833000002,0.7091625354000001,2.246126783,-0.3689311782,1.166249849,0.40679290914200017,2.634210061,-0.5169286527,0.4456233422,0.053241294800000005,-0.0035501510999999997,5.9962078860000005,0.6668487379,0.24689375859999999,2.1203095906000002,0.2244100134,1.9143385708,-0.5542821222000001,419.0,5.0,5.3,283.3333333333,2.2913403904000003,0.3520457643,0.6617535848147905,-0.8252900076999999,293.7625000000081,297.86166666667407,2.632841684352999,0.303129132955,0.5426173442096998,28.597500000001002,-0.16982387015699996,0.05871589745500001,2.3423287788,0.4228533014,2.4054317005000003,-1.1340920767,-0.0238379383,1.6746689273,0.07379685679999999,2.7344052235,-0.22915161679999999,3278.5277777778,-10.0,6.0,6806.666666666701,-0.07628193324100002,-2.692116564601713,0.8792745055000001,0.3699136021
s499,1.2011216021,-0.1916907813,0.029032020899999997,1.5535825701,1.8,41.0,11.947784461452004,25.5,8.499018984595004,-0.4471804514,-1.0247868727,2.6249430019,0.2917541192,1.7499189943,-1.1999733064,-8.789739692844995,-5.254313916628217,-4.52127853086527,2.7498134882,0.2711834812,1.4899776216999998,0.8333333333,0.0,13.333333333299999,0.25,0.0,-0.006,-2.5,28.7916666667,0.0322055138,1.0,0.0026516290999999996,-1.3295739348,0.1542440217,0.583507321,8.0,8.0,0.896900083,0.0673409241,2.0888957165,-0.5186400818,0.5277777778,-1.2137257595,-0.9314690097,-0.1240203742,1.9312832155,1.4874570198,0.0066610173000000005,1.8157463525,-1.4013457528,3.1627162452999995,105.0,2.3916188301,0.3492235958,5.0,0.6103472471,0.0010174601,0.6976275444000001,0.001251848,0.6944444444,-5.192024322929568,-4.115119768956734,-3.5805828670854485,0.0,-1.3870782981999998,-0.25127106260000004,1.1383546021,0.3860557614,1.2749967754,-0.42758772359999997,5.7630990518125165,2.0704625880000003,0.34859181040000004,0.2998723502249409,-0.1454368982,0.0121862506,-1.298107951414,0.4451229107,11.0,1.2460524755,0.6583274885,2.3188754218,-0.5406699128,0.9734656415999999,0.27731735,1.4906521914,-1.4633026443,0.49625935159999995,0.0261315522,-0.0019111858,3.7298571883,0.5215975656,0.1455177251,2.515173979,0.3107351351,1.2256034984,-0.7347079918000001,312.5,6.5,5.6,330.15500000000605,2.225566206516001,0.3176058930770001,0.4662943484695812,-0.6598825291110004,317.4166666667,311.0,1.8728986932,0.2549921303,0.5430122698112124,-6.416666666699999,0.41953524659999997,0.25476707120000003,1.7627944125,0.3236813129,1.8700170764,-1.2478895635,-0.07005675880000001,1.0366870704,0.027913191099999998,1.9381777487,-0.34489572290000003,2158.1083333333,3.0,9.0,2917.6666666666997,-0.105817878429,-3.3026434644330367,0.19989675739999999,0.3080438594
s512,2.1044564405,-0.5446072914,0.0567415371,2.2619849438,1.9,34.84,11.1716904122,26.5,10.2726002448,-0.6143470969,-1.014825134,2.9852065964000003,0.3580650449,1.3618205172,-1.4740626413999998,-11.179816019054202,-12.342992630095766,-9.084560066564935,4.1293951492000005,0.2893778849,1.1914287025,0.33333333330000003,0.1666666667,16.125,-0.0125,1.0,0.0018333332999999998,-1.5416666667,17.9583333333,0.0205673759,0.0,-0.0015106382999999998,-0.28900709220000004,0.3920607829,0.5223256070000001,8.4,5.6,0.4877658914,0.3840262325,1.4862975772999998,-0.3625498633590001,0.30555555560000003,-3.0673859930000003,-1.0470928048,-0.14226252420000002,3.3527661372,2.8162024321,0.04790136019999999,2.3412563689,-0.8903224109000001,3.6777149035,116.0,1.2928725743,0.043806033099999996,4.0,0.637353611,0.0018890042000000002,0.6723927975,0.0018424126,0.5277777778,-7.365900695568905,-6.449609932071973,-7.365900695568905,0.7037037037,-0.9207125121999999,0.0915726008,1.241552092,0.44042386479999995,1.7452375202000001,-0.3813463745,5.735645526777032,2.8078657871550003,0.293414065356,0.4309172259527228,-0.9437783650000008,-0.350353161069,-1.3441646143940005,0.2190351162,4.0,1.4851224997999999,0.4367644531,1.5750745337999998,-0.4585811335,1.6918168927000001,0.4060129018190001,2.051674899,-0.6095470795,0.3618090452,0.026653615099999996,0.0010613236999999999,1.0,0.0,0.1,3.1497544901,0.3102857318,1.0527445947,-0.4519161241,333.5,6.0,5.2,307.0,2.0301983799000003,0.31372240630000003,0.2642231227194906,-1.0637512681,277.5,338.0,3.2841911952999996,0.30784458010000004,0.4587087933762625,60.5,0.2546805533,0.30308076840000003,2.8501730035,0.3261613394,1.6476132472,-0.7079687796999999,-0.0950944492,1.5562875475,0.3785319526,1.3751248453,-0.29967519070000004,1762.9151515151998,10.0,8.0,2695.5,-0.050195058688000005,-2.540535896098364,0.2384570431,0.22399727449999998
s513,1.608909927168,-0.410307383046,0.039698257268999976,1.7935047467179996,1.3816111111109992,21.643893826300992,9.427483195949,19.01425551299899,5.891175683971003,-0.4986396435710001,-0.9996148470410005,3.1838875352170004,0.3397026108160001,1.7869461530130002,-0.5302897530289998,-8.241433647832539,-6.843835443168799,-4.238139082929975,3.1994089537270023,0.2754177267429999,1.4414710856129995,0.5316666666589998,0.266666666668,10.045833333333002,0.006333333327000008,0.19,-0.0008100000030000004,-0.485416666673,12.733852108034997,0.023279642401999995,0.27,-8.85814990000015e-05,-0.7560154441589998,0.2306949807,-0.0897683398,7.714999999999997,6.418999999999998,0.4929183067,0.3375469084000002,2.0692858107,-0.8534692425,0.3922222222249999,-1.7987007405809998,-0.6075626504519998,-0.227714865735,2.7310551329100003,2.0211019380390005,0.133852240903,1.8080696027040015,-0.9346003331739996,2.9816995220660005,118.28,0.4166547361,0.1563041456,5.0,0.5644721031000001,0.0012371303,0.5161180258,0.0011798547,0.5541666666619998,-5.240023108495236,-4.2298456420891295,-3.6136499050414415,0.17111111110999996,-0.6629729357999999,-0.43671044229999995,0.1238083619,0.3437505100459999,1.2199069772,-0.3208560884,5.7280489792836216,2.136456701694998,0.3003951278559999,0.41524825685828426,-0.5319712886300001,-0.2750084560990001,-1.890042159536,0.43525522992700005,3.72,1.0604945029069994,0.452733151703,2.151071509336999,-0.4353752615290001,1.616336939757999,0.3945934315889999,1.6856481500490004,-0.7856480976829997,0.3817825633579999,0.02114275471800001,-0.0008114607830000003,5.374691641875996,0.4963871665179999,0.134541851982,2.3032311714619995,0.28164779080499996,1.529452037161,-0.5100287531820001,325.405,5.8859999999999975,5.442000000000002,306.3950000000051,2.1915115053070005,0.3251359670799999,0.4447340890819897,-0.5806557038770004,284.26416666667706,309.98166666667214,2.322665494282001,0.2902707051320001,0.4878348299559946,42.21750000000401,0.051298507374000026,0.04334453215899999,2.019332932315001,0.3267527731610001,1.8138492513089997,-0.9858019186610002,-0.08862091761899997,1.1792707292660003,0.13810692717099998,1.86690451635,-0.28891327871100003,2252.7494470123293,5.47,7.32,3715.802613636366,-0.2718438806910001,-2.9252252510567573,0.4902394624200002,0.375780780449
s518,2.2849578197950007,-0.5279572204159999,0.07891162639100002,2.2696021512140003,2.2430000000000003,21.202175319802986,8.384907066271008,19.23794423233101,6.540526730712003,-0.5167939467020002,-0.987727790834,3.6079767434100014,0.3272071495950002,1.906146295212,-1.1165865130660004,-8.980807369403339,-6.53894768710872,-3.9779931966651763,3.4998010170370004,0.262436516476,1.4468084414510003,0.6733333333239996,0.17166666666900002,6.465416666658998,0.039625000001000006,1.61,-0.0031400000090000017,-1.3866666666640004,8.096902173914001,0.04600778240000001,1.14,-0.003063816913,-1.3708989280989994,0.059536671842999996,0.6280519873290001,7.7790000000000035,6.844999999999995,2.1450343651409995,0.3992814167899996,2.0297320055709984,-0.195986719016,0.4502777777789996,-2.139351547753,-0.5231775438269999,-0.11419097329900002,4.047342135378002,2.9870948267599986,0.16198102089099994,1.924133206619001,-1.0716278306900002,3.4745844348880017,178.08,13.33397714629,0.3722075171630004,6.71,0.7603260346649998,0.001206606357,0.91019521498,0.0012942824559999994,0.5275000000059997,-5.2182749412775005,-3.9352967518381696,-3.4350729839629413,0.3277777777789999,-1.1298643644389996,-0.009564895530000008,1.6280076491090003,0.392038304889,1.802399275209,-0.4212807995989998,5.718171607202972,2.3709147121320004,0.25609881758599995,0.4630599547965296,-0.6336190554159997,-0.39335091198400013,0.0293470669539998,0.334970511792,11.51,1.5027144031989998,0.4567461887970002,2.191744013928001,-0.4673321920860002,2.7239877386430003,0.4034086060529999,1.7420904469350005,-1.3043551831420002,0.4636543638369997,0.046404544532000026,0.00029671079399999997,7.190693828624999,0.598698916328,0.18584465596100005,3.0295444251070007,0.2578230269870001,1.4606560420979997,-0.6248313454330003,305.69,6.537000000000001,6.380999999999998,286.73333333333704,2.579083844704999,0.3248459313219999,0.4088935721852969,-0.7001343237769998,259.07000000000806,283.63333333333304,2.73931493372,0.2926137147270001,0.4507330118258778,24.117500000008008,0.01434080381700001,0.03367455435000001,2.510888672129,0.313098075852,1.8867915520080007,-1.1053667134889995,-0.09940211397499997,1.900445966694,0.3085371131940001,1.7016922950390003,-0.30903492689999995,1959.2857568083314,1.53,8.26,3487.8018939393946,-0.1990259607370001,-2.8569421699008988,0.5822948350390004,0.390452777056
s519,2.1602501009720005,-0.476191069507,0.1117216483830001,2.424917907145,2.3574999999999995,30.23947924770801,9.771965908948,22.356691238451003,6.498310378154,-0.5373810551530003,-0.9805320796410001,3.7456192786120006,0.3455681998280001,2.025595055381,-1.219099248587,-9.675294588312461,-8.049129037031987,-7.177261512622312,3.609001998931,0.2671727930779999,1.465487552309,1.0,0.0,5.7425000000059985,0.052791666669999966,1.76,-0.0033750000069999995,-1.763749999998,8.792159090909001,0.043050785990000014,1.2,-0.0035206177319999994,-1.7420397895549995,0.13671760645700012,0.6926414894939998,7.7269999999999985,7.164999999999996,2.3696423036699983,0.4174242453729999,2.0261597916350005,-0.2576800387380001,0.6252777777699996,-2.2041231978319997,-0.5681307487020001,-0.16649223051199993,4.1146802707819985,3.123850220646,0.15352692757700004,1.9162218627840009,-1.2083775268,3.5486526974,161.0,13.808011613347993,0.4518497928780004,6.01,0.7651747510400001,0.0011930810839999994,0.950237736099,0.0014702921060000007,0.7777777778,-8.511264302067357,-8.511264302067357,-8.511264302067357,1.0,-0.7670993634000001,0.0659503483,1.7410383957,0.4695988446,2.0884699413999996,-0.4513130667,5.698678063071062,3.018006547024,0.26769298281599996,0.4283905569751351,-0.9217734602540006,-0.3724767027860001,0.7078311628650006,0.4971392545,12.55,1.9987131243,0.494235482,2.4812511345,-0.4223804614,2.987723280616,0.4032819462049999,1.8503573798699997,-1.3802108221700002,0.4640198511,0.033498042900000004,0.00026194369999999996,9.5667437502,0.6965061119,0.2036431791,2.9748727116780014,0.2611167762820001,1.5706709990790009,-0.569448026406,297.705,5.5,5.5,279.5483333333339,2.745948100110001,0.3175524184960001,0.4905008553309847,-0.8065502496070001,263.066666666665,280.428333333334,2.878669697537,0.31174070212,0.5326836052169843,25.305833333341013,0.028140763496000004,0.08112622110599997,2.6941045508870003,0.3212818380669999,2.001666355014,-1.0740142050550003,-0.08289842089999999,2.417139471,0.33047806809999997,1.8718173722999998,-0.2549877083,2012.099257807232,4.1,8.15,3831.382310606061,0.028043785398999984,-2.4206876093643883,0.5843955225,0.3824624446
