,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s494,1.1533901306,0.2075486984,1.6371073382,2.15,40.1111111111,0.4,677,24.55,0.33333333330000003,475,-0.1494386521,-0.5545132886,3.5122584465,0.4263186709,2.0730083172,-1.687716105,0.0006112986,0.0012593231,0.0334326172,2.0,2.8214285714000003,2.9333333333,3.5,3.0,3.8,2.7142857143,62,5.3312398636000005,0.29453628870000004,1.6842711970000002,0.33333333330000003,0.6666666667000001,15.375,-0.0041666667,2,-0.0045000000000000005,-1.2083333333,22.1666666667,-0.0294047619,0.0,0.0004904762000000001,-0.680952381,1.0833333333,1.3636363636000002,-0.16009589770000002,0.9461729711,8.5,6.3,2.9210651737,0.4266173885,2.2169294056,0.9135163803,0.027777777799999997,1.1666666667,1.5,1.0,2.0,4.3333333333,6.166666666699999,6.166666666699999,7.0,5.5,3.1666666667000003,1.0,1.3333333333,1.0,2.0,4.0,-1.2095256306,1.8655697049000002,0.0,5.320134937200001,3.3628026726,0.0133139598,3.9874485509,27.7777777778,0.0,18.5185185185,6.333333333300001,5.0,5.0,4.375,4.625,4.1428571429000005,4.375,52,-1.0705413209999999,3.8243251091,39,235.0,6,1.125,1.1333333333,0.7939270020000001,0.0012151716,1.0,0.0011903436,0.6111111111,0.0015811388,0.003935979300000001,0.0256124969,4,-0.6454643936000001,2.5860757566999997,0.4932507522,1.8994934243,-0.4133093393,5.8,300.6666666667,4.7141966523,0.3538917006,2.1261869404,44.0,4.5,45,0.952742099,6.159191840399999,0.5675561607999999,7,1.6610224826,0.541004899,2.0902235365,-0.017426616000000002,0.9166666667,0.5833333333,0.75,,148.0,0.4,0.1,0.5,0.2,3.5600692268,0.4546201083,1.8181466491,-1.5473228013999998,0.4466501241,0.0158952046,3.7783341203,0.32922446720000004,1.8386361499,-0.6119056162000001,332.0,6.0,6.0,305.8333333333,3.9939243006,0.34880664009999995,1.8442927615,298.1666666667,307.6666666667,6.1082841383,0.2960739771,4.0045355779000005,9.5,62.4958333333,3.9852746804000003,0.4199670257,2.5965259481,-1.1338978820999999,7.0,7.0,7.0,6.0,7.0,28,0.6618036025999999,0.3672346491,2.0918600315,0.3561911406,1.9574625684,-0.34470498409999994,-0.3686886272,4.5384615385,1.1,4.5555555556,1.5555555556,3.1333333333,2120.0833333333,-1,9,5537.75,0.1368806412,0.5012795579,1.2289726932,1.0,1.1818181818,1.0833333333,1.0,2.0,0.8812996015000001,0.211538988
s495,0.7912956552,0.0164412299,2.2067760343000002,1.8,30.217391304299998,0.23333333329999997,675,28.5714285714,0.30000000000000004,585,-0.1169806781,-1.5752005325999998,3.9687849346,0.3877802614,2.2168188737,-0.5568959703,4.86509e-05,0.0014350281,0.0013232422,3.6666666667,4.0357142857,4.9666666667,2.0,2.0,2.8,3.0,48,3.7475106041000004,0.26226030079999996,2.0553357611000003,0.6666666667000001,0.33333333330000003,8.25,0.0916666667,3,-0.0046666667000000005,-2.6666666667000003,22.25,-0.0473296888,0.0,0.0022102607,-1.0218671152,1.0,1.0,-0.0135538607,0.5283936384000001,8.6,7.2,1.4556657590000002,0.3396031189,2.4979756401,-1.3304165337,0.25,2.6666666667000003,3.5,1.8333333333,2.5,4.5,6.166666666699999,5.666666666699999,5.0,5.5,4.0,1.3333333333,1.8333333333,2.6666666667000003,1.6666666666999999,4.3333333333,-2.0319947468,-1.1453995337,-0.3840599251,3.7702917423,2.3066169312,0.0183602454,3.3206992461,66.6666666667,55.5555555556,29.6296296296,5.666666666699999,2.75,4.0,3.875,3.375,3.7142857143,3.875,44,-0.9575666758,4.0502743994,32,150.0,6,1.0,1.0666666667,0.9014892578,0.0015891229,0.84140625,0.0016269857,0.5833333333,0.003935979300000001,0.009797959,0.009797959,2,-0.14005715470000002,1.3814980615,0.47075042619999996,2.1809585197,-0.0272924647,4.7333333333,234.6666666667,3.6563311193,0.3378321354,2.1999844102,-10.5,110.0,46,2.6368250944,-2.2047560902,0.5444854609,8,1.6024236708000001,0.5623321895000001,2.4744685099,0.09182394869999999,0.6666666667000001,0.75,,0.8333333333,117.0,0.2,0.1,0.7000000000000001,0.1,2.7401189582,0.4133470237,1.8967770466999998,-1.7910450745,0.4430379747,0.0533451578,3.0749396282,0.36595885270000006,1.9396202221,-0.39995358420000005,315.5,6.1,6.0,430.3333333333,3.1318089507,0.3896132966,1.4813184437,325.0,381.6666666667,4.0546675542,0.36593359369999995,1.7418959919,56.6666666667,-18.1196078431,2.0056349351,0.3439769485,2.1862116875999997,-1.2530035236,5.5,5.5,5.0,1.5,3.0,45,-0.1670713168,0.0720886385,1.8218030391,0.3323801784,2.0875302002000002,-0.1507111542,-0.5494326755,3.8461538462,3.0,3.5555555556,2.2222222222,2.6,4208.7380952381,-3,7,5910.75,-0.992962345,0.569143033,-1.1854317487,2.1,2.0909090909,2.0,1.8571428571000002,1.9166666666999999,0.8493878673999999,0.4021572049
s496,0.9909217236,0.0905062941,1.6987618459,2.05,10.222222222200001,0.1,266,11.7407407407,0.1,306,0.0221577722,-0.9192305276999999,4.0989888706999995,0.3754769328,1.9234642222999998,-0.6612498354999999,0.0013011318,0.0013171004999999998,0.2316191406,6.466666666699999,4.6785714286,4.3,2.75,3.25,3.4,2.5714285714000003,38,5.4086554217,0.2793691217,1.3816675458,0.33333333330000003,0.33333333330000003,12.208333333299999,0.0958333333,2,-0.0105,-3.2083333332999997,7.708333333300001,-0.0014705882000000002,1.0,-0.0041764706,0.625,1.3333333333,1.9090909091,0.2213537864,0.9221010927,7.8,6.6,2.9326784032999997,0.4963003595,2.2517428422,-0.28785695829999997,0.5833333333,2.1666666667,4.3333333333,1.3333333333,3.6666666667,4.3333333333,4.6666666667,3.5,4.8333333333,4.5,3.1666666667000003,2.3333333333,3.6666666667,3.6666666667,2.5,6.666666666699999,-1.2412990770999999,-0.4168261785,0.1910395678,4.9380558016,2.7636588424,0.2180996887,1.6492403315000002,27.7777777778,0.0,22.2222222222,5.0,2.75,3.375,3.5,2.25,3.0,4.0,43,-0.8075379761,4.3503317988,23,200.0,3,1.625,1.7333333333,0.5,,0.5981097221,0.0012038734,0.6388888889000001,0.0038729833,0.009797959,0.009797959,2,-0.6614105052,2.3845024211,0.4722348333,1.7575279264,-0.6278294839999999,3.4666666667,298.1666666667,4.0376129987,0.31772556739999996,1.2599812729000002,31.0,71.5,36,,,0.4748288653,13,2.0767857146,0.5982103642000001,1.8248212702,-0.678530937,0.5833333333,0.0833333333,0.75,0.33333333330000003,110.0,0.4,0.6000000000000001,0.7000000000000001,0.7000000000000001,4.1417350285,0.3719801238,1.3121662009,-2.5836991248,0.5146341463,0.0753750612,3.8486347808,0.29669127440000004,1.8998669187000001,-0.017035636200000003,264.0,5.9,5.2,202.5,3.6323500251,0.3715442676,1.9891737482,240.0,238.0,5.8671717908000005,0.3131948103,2.4991995772999998,-2.0,31.4707397004,3.4761935537,0.35107661149999997,1.8925495403,-1.4593024877,2.5,6.5,4.0,5.0,6.5,39,-0.4894785485,-0.1819791197,2.1088879718,0.35012827080000003,1.6328026665000002,-0.9822612212999999,-0.3173528772,4.0769230769,3.9,3.8888888889,3.0,3.3333333332999997,1705.975,4,10,5165.25,-0.9431257729000001,0.1101671068,-0.8131631645,1.8,2.7272727273000004,3.1666666667000003,3.5,3.0,0.8534710848999999,0.1703934764
s497,1.3814651516,0.2557426528,1.1895490644,3.15,54.111111111099994,0.7000000000000001,433,55.0,0.6666666667000001,495,-0.5223305243,-0.6912717223999999,3.14262805,0.4090464111,1.2963140042,-1.4450936309,0.0002393478,0.0003055782,0.0001668701,4.2,3.2857142857,3.8,2.0,2.75,2.2,2.2857142857,36,4.7758258133,0.27171602149999996,1.8461617681,1.0,0.0,1.9166666666999999,0.1416666667,3,-0.0056666667000000006,-1.0833333333,2.75,0.1135048232,3.0,-0.0045401929,-1.1093247588,1.0,1.0909090909,0.4562670703,0.7591891803,8.1,7.0,2.6267958639,0.4201770733,2.2676464068,-0.3722817531,1.0,2.6666666667000003,3.8333333332999997,1.6666666666999999,4.6666666667,4.3333333333,4.1666666667,3.3333333332999997,4.1666666667,2.5,2.3333333333,2.0,4.5,2.8333333332999997,5.5,5.666666666699999,0.2575244389,5.1139640964,0.0,5.320134937200001,3.6341409692,0.19984759579999997,1.9620251068,27.7777777778,11.1111111111,11.1111111111,4.6666666667,5.5,2.75,2.875,3.5,3.1428571429,2.875,40,-1.0170844173,3.9312389163,24,231.0,4,1.0,1.7333333333,0.5805901289000001,0.0006824308,1.0,0.0011733923,0.75,0.0002011893,0.0002011893,0.0002011893,6,-1.0129207698,2.1587932814,0.4281641254,2.2814980994000003,-0.3142833754,3.5333333333,286.5,2.8346443722,0.2696571075,1.5282076783,41.5,85.5,41,35.5925859442,-28.7767768279,0.455633215,18,2.3466647044999998,0.40304597189999997,2.07216392,-1.2302820029,0.5833333333,0.33333333330000003,0.8333333333,0.75,101.0,0.5,0.2,0.8,1.0,3.3840337065,0.3997619354,1.4307526502,-2.2234715104,0.6641975309,0.0832863425,4.8643993604,0.2764817248,1.5830102205,-1.2473866647,287.0,6.0,5.6,286.0,5.4474569518,0.30130007740000003,2.2837709379,264.3333333333,255.5,2.9920942945999998,0.2810606236,1.6055654398,-8.8333333333,77.9091228952,2.5324993466,0.2506951578,1.9108028016999998,-1.6436737558,3.5,5.0,6.0,1.0,6.0,40,-0.3800262171,-0.17671956670000002,1.889107424,0.338356064,1.7953507918,-0.4069321371,-0.0676875967,3.5384615385000004,3.3,3.3333333332999997,2.1111111111,2.6666666667000003,2619.003030303,0,9,4804.8333333333,1.8233628407,-0.6628313966,1.2679519574,2.7,2.0,2.1666666667,2.0,2.8333333332999997,0.1911057729,0.3194807514
s498,0.7110937192,0.08940223630000001,1.9541116524000002,1.65,29.3636363636,0.2666666667,616,32.823529411799996,0.43333333329999996,524,-0.8920682669000001,-1.9712545847,2.6972892139999995,0.31834338360000003,1.3191449964,-0.6384923931,0.0032093568000000003,0.0753642578,0.0481367188,3.4,3.75,2.7,3.75,3.5,3.4,1.1428571429,48,3.0206376487,0.2788363096,1.2613166942,0.5,0.33333333330000003,17.125,-0.0125,2,-0.0111666667,-4.375,13.708333333299999,0.0294887781,2.0,-0.008891105600000001,-1.860556941,1.0833333333,1.8181818182,-0.07620059500000001,0.8951338717,8.3,7.7,2.2456481748,0.5905486895000001,1.8041396674,0.006128714800000001,0.055555555599999994,1.3333333333,4.8333333333,3.1666666667000003,4.1666666667,4.8333333333,4.1666666667,4.5,4.5,3.0,2.6666666667000003,2.1666666667,5.3333333333,4.8333333333,4.8333333333,6.333333333300001,-1.1663306677,0.1125042757,-0.15381375120000002,3.0736157567,2.2512658116,0.20962084,1.6215573147,88.8888888889,0.0,25.925925925900003,6.0,4.75,4.5,4.25,3.0,3.1428571429,4.0,52,-1.4375347416,3.0903382679000004,34,238.0,5,1.125,1.6666666666999999,0.7022261620000001,0.0012358522,0.6641836165999999,0.0013764044,0.6111111111,0.0256124969,0.0256124969,0.06403124240000001,3,-1.3248190395000001,1.5440968651,0.3548259526,1.5017752550999999,-0.3695289454,5.0666666667,,,,,,,42,-0.6793930770000001,8.2355080217,0.3553118272,8,1.8451029736000002,0.4660304265,2.2141412216,-0.2983017376,0.5833333333,0.4166666667,0.4166666667,0.8333333333,142.0,0.5,0.9,0.7000000000000001,0.7000000000000001,2.4539105963999996,0.4005815857,1.6594661271000002,-2.3503777581,0.4775,0.059612565199999995,3.0995788192,0.3253684421,1.2950937392,-1.5744425046000001,321.0,5.3,6.1,331.6666666667,1.9163621505000001,0.3077587557,0.9664220329,276.0,222.8333333333,2.3913385188,0.2702011237,1.2401477841,-53.1666666667,-86.3433333333,2.0117170625,0.4279478995,1.4725999984,-1.5012581077,3.5,7.0,7.0,6.0,5.5,23,-1.0698533211,0.2263865814,1.2984723213,0.33262985850000004,1.4589515121,-0.18307722920000002,-0.2628167592,4.2307692308,2.6,3.0,1.5555555556,3.8666666667,1640.3733333332998,12,6,3409.75,-0.6163978509,0.2471565757,-0.9180260056,1.2,1.8181818182,1.4166666666999999,1.8571428571000002,3.5,0.1746612468,0.4044699074
s499,0.9634462404999999,0.3015794853,1.6059924142000002,1.7000000000000002,36.1111111111,0.4,600,27.1428571429,0.30000000000000004,540,-0.2158283066,-1.0212984848,2.582364915,0.37927174869999997,1.5840691091999999,-1.2718155676,0.0063620312,0.0997275391,0.0693974609,3.4,3.7142857143,3.2666666667000004,2.75,2.75,3.0,2.5714285714000003,55,2.675780018,0.2808644047,1.3547983078,0.6666666667000001,0.1666666667,17.7916666667,0.08750000000000001,2,-0.0051666667,-2.7083333332999997,21.375,-0.1700277718,0.0,-0.0008472549000000001,-1.5576799829,1.0,1.4545454544999998,-0.0946356589,0.4609612403,7.0,6.2,1.1216909320000001,0.6381946403000001,2.1995884607,-1.097658515,0.055555555599999994,2.1666666667,3.8333333332999997,2.3333333333,4.0,4.3333333333,4.6666666667,5.833333333300001,5.0,4.6666666667,2.5,3.0,2.3333333333,3.3333333332999997,3.8333333332999997,5.833333333300001,-1.1168035254000002,1.5647656092000002,0.14676739730000002,1.9280084387,1.1976443342,0.2357671857,0.9719975211,61.111111111099994,33.3333333333,40.740740740700005,5.1666666667,4.25,4.25,4.125,3.625,3.5714285714000003,3.75,46,-1.1195720593,3.7262636324,30,172.0,7,1.125,1.6666666666999999,0.7003261566,0.0008263466,0.93125,0.0012123989999999999,0.6388888889000001,0.06403124240000001,0.158113883,0.0256124969,3,-1.1543691077,1.2846073678,0.39893907079999996,1.6448736507,-0.4576179253,4.4666666667,375.5,1.9174332396,0.32965800100000003,1.4031012862999999,36.0,126.0,44,,,0.6523632628,8,1.6282494325999999,0.5729246307,2.2386286302,-0.7019086568,0.5,0.5833333333,0.6666666667000001,,118.0,0.5,0.7000000000000001,0.8,0.7000000000000001,2.2419595574,0.4798164589,1.6853638961,-0.8222938987999999,0.4366576819,0.0402036579,3.1582321995,0.3228772761,1.4038742059,-0.007745980899999999,361.0,4.8,4.2,321.5,3.4166138908,0.3995001278,1.2666904916,339.5,368.8333333333,2.1264786745,0.06884266060000001,2.4199351226,29.3333333333,1.9095915312,1.8377680969999999,0.435560842,1.2515040777,-1.3919541359999998,5.0,5.0,5.5,5.5,5.5,39,-0.5112855054000001,-0.2000343377,0.8274319809,0.0863013208,1.9837953654,-0.3995800942,-0.1456134913,3.8461538462,3.6,2.7777777778,2.6666666667000003,2.8666666667,2127.6666666667,17,5,3581.75,-0.1721126212,-0.3351447114,-0.5611881052000001,1.8,2.3636363636,2.1666666667,2.0714285714,2.8333333332999997,0.5517237390999999,0.8296445855
s500,0.996740471,0.0829759006,1.8489116306,2.3,33.0,0.4,588,20.5,0.33333333330000003,397,0.0744838624,-0.6099128582000001,4.6321640649,0.4147099029,2.1479764541999997,0.1831197547,0.00016887180000000002,0.0008741074000000001,0.0010332031,3.8,3.75,3.6333333333,2.5,3.0,3.0,3.1428571429,40,4.3870437416,0.3058554418,1.1159079396,0.6666666667000001,0.1666666667,7.083333333300001,0.025,2,-0.008,-3.5,10.7083333333,-0.0534704904,1.0,-0.0041546134999999994,-5.1319617623000005,1.1666666667,1.5454545455000002,-0.0036913564,1.0278583375,7.5,6.7,0.7664632818000001,0.49501531039999996,1.5097101078,-0.7553987104000001,0.4722222222,1.3333333333,3.6666666667,1.1666666667,3.0,3.8333333332999997,4.6666666667,3.0,5.5,4.6666666667,3.3333333332999997,2.0,4.6666666667,2.1666666667,3.0,5.0,0.0360630836,1.7352697094999998,0.4847229195,4.3506890982,2.1996675674,0.0970660265,2.3303362375,44.4444444444,22.2222222222,29.6296296296,3.3333333332999997,3.0,3.75,3.25,3.125,3.4285714286,3.5,37,-1.3646783862,3.2360509786000002,23,180.0,7,1.1875,1.6,0.6633827209000001,0.0007012180000000001,0.9786376953,0.0011742963,0.5555555556,0.0038729833,0.0038729833,0.0038729833,4,-0.7997725564,1.4286161692,0.5701014047,1.9189678184,-0.34255575039999997,3.9333333333,310.6666666667,2.9428401546,0.35524660659999996,1.0822671929,58.0,14.0,43,,,0.3548918861,8,1.2752249536,0.49051941039999997,2.0939735138,0.4988172352,0.5833333333,0.1666666667,0.9166666667,,103.5,0.5,0.4,0.5,0.8,2.3728450487,0.3719350799,1.8280269171,-1.2914389309,0.47073170729999997,0.0270542918,3.0436030491,0.3112217611,1.1642342364,-0.6469329075,342.0,7.4,5.1,364.0,3.8823460799,0.33841407490000003,0.9571283635,,,,,,,,2.7044142785000003,0.4147462044,1.7048486543999999,-0.6439944919,3.5,6.0,6.0,4.0,6.0,41,-0.3933510683,0.1229638256,2.0978401294,0.403794846,1.5438232781999999,0.1011057892,-0.4070628229,3.6153846154,3.1,4.2222222222,2.0,3.0,4664.8333333333,-14,4,7825.583333333299,,,,1.9,1.8181818182,2.5,1.7857142857,3.1666666667000003,0.8484439474000001,0.8580945027
s501,0.4851406709,0.0280165862,1.7453975651,1.7000000000000002,18.16,0.1666666667,438,14.434782608699999,0.23333333329999997,319,-0.3227220623,-2.2940876835,1.91257252,0.4636925405,1.4568382269,0.023442732200000004,4.731260000000001e-05,0.0023712310999999997,0.0011113281,4.4666666667,4.0357142857,3.8,3.5,3.5,4.0,3.8571428571,50,3.6050771628,0.3374553168,1.3835359296,0.33333333330000003,0.6666666667000001,20.75,-0.008333333299999999,1,-0.001,-2.0,18.75,-0.0945626478,0.0,0.0026099291,-0.028959810899999997,1.0,1.1818181818,0.0155376777,0.8596605235,7.3,6.3,1.6965092844999998,0.4124633673,1.6524397686,-0.6519916997,0.75,2.1666666667,3.0,1.3333333333,2.1666666667,5.0,4.6666666667,5.5,5.5,4.8333333333,2.0,2.3333333333,1.5,2.1666666667,2.0,4.3333333333,-3.8887104032999997,-3.0525922194999997,-0.8231400365,2.8921315195,1.5158559577000001,0.1203093467,1.6672834019999998,27.7777777778,66.6666666667,55.5555555556,6.666666666699999,1.75,4.375,4.375,4.0,3.5714285714000003,3.0,52,-0.8893284576999999,4.1867508355,29,127.0,10,1.3125,1.3333333333,0.6412649155,0.0011374752,0.998046875,0.0017049242,0.7777777778,0.0015811388,0.0004,0.0015811388,3,-1.0617469701,1.5914743700999998,0.4164215953,1.9227478506,-0.3658569252,4.7333333333,394.1666666667,2.4616057486000003,0.3924110667,1.2708256969,20.0,72.5,47,,,0.4483228156,12,1.405715695,0.5006523705,1.6429808867,-0.8164227853,0.75,,0.5833333333,0.9166666667,122.0,0.1,0.7000000000000001,0.5,0.2,2.7429555776999996,0.4460120796,1.618474952,-1.5982084878999998,0.3606965174,0.0255208215,4.0692412663,0.293715641,2.4008798729,-1.4184085438999998,384.0,5.9,5.8,383.1666666667,4.386221969,0.3280841572,2.4004512356,309.0,289.1666666667,2.8712756755,0.3014480284,1.9659922907,-19.8333333333,73.6318019625,2.7101533989999997,0.39708676649999997,1.6104736103,-0.7513472704,7.0,6.5,7.0,5.5,6.5,54,-0.3031640169,0.8897307272,1.4095794234,0.1934250589,1.9879265371000001,-0.45297712799999995,-0.5746082853,4.2307692308,2.4,4.7777777778,3.1111111111,3.4,2920.8958333333003,8,5,4727.0,-0.20705582170000003,0.3959043771,-0.4115222333,1.5,1.0909090909,2.9166666667000003,2.6428571429,1.9166666666999999,0.8539848128,0.2028503813
s502,1.0374860905,0.0669543907,1.9342618096,2.35,25.4166666667,0.2,588,12.0,0.1666666667,289,-0.0376404901,-1.1031517962000001,4.6420369666,0.3238609142,2.9271863906,-0.7788622325,0.08026794429999999,0.0157124023,0.12282617189999999,2.4,4.0,5.2666666667,3.5,3.75,4.0,3.1428571429,33,4.0371380582,0.2688516521,1.3554919256,0.33333333330000003,0.5,13.375,0.0208333333,1,-0.0008333333,-5.2916666667,25.6666666667,-0.056579925700000006,1.0,-0.0012973977999999999,-2.030669145,1.3333333333,1.2727272726999999,0.3097832098,0.9787910629,7.3,7.9,2.6095438822999997,0.6354683547000001,2.8141285275,0.0310052135,0.25,1.5,1.5,1.5,2.5,4.3333333333,4.1666666667,6.666666666699999,4.1666666667,4.0,2.8333333332999997,2.5,1.6666666666999999,3.0,3.1666666667000003,5.0,-5.589982994700001,-9.4451353915,,,1.5614472244000002,0.2425776025,1.0246021215,16.6666666667,0.0,59.2592592593,4.6666666667,4.0,3.5,2.5,4.625,3.1428571429,2.125,54,-0.8893284576999999,4.1867508355,23,228.0,5,1.625,1.5333333333,,,,,,0.0015811388,0.0038729833,0.0099597577,1,-0.6982313917,1.7120584711000002,0.43542744299999997,1.9740736853,-0.220526346,4.2,,,,,,,40,,,0.6930733876999999,11,1.9172546885,0.4442011975,1.59346077,-0.6421550438,0.4166666667,0.5,0.6666666667000001,0.5833333333,95.0,0.5,0.9,0.7000000000000001,0.8,3.3135957648,0.4045974682,1.8257382668,-0.8419271657999999,0.4689826303,0.0833827543,4.0086466105000005,0.2626523342,1.6426789191,-1.3577147377,341.0,5.9,6.8,,,,,,,,,,,,3.5180651662,0.2759035804,2.6686402647,-1.3497920257,6.0,4.0,5.0,5.0,5.5,48,-0.6052776625,-0.46177999869999997,1.8219981565999999,0.30037357870000003,1.7470141318,-0.0978460773,0.0898336546,3.3846153846,3.2,3.2222222222,3.5555555556,4.1333333332999995,2397.6604166667003,1,7,6029.583333333299,-0.2141016785,-0.2554909776,-0.047732295999999994,2.3,2.0909090909,2.4166666667,3.0,2.6666666667000003,0.8204108773000001,0.4380570137
s503,1.1528805164,0.2261436754,1.9978210414,2.25,33.8260869565,0.23333333329999997,741,27.7272727273,0.2666666667,576,-0.27808709579999996,-0.8149243587999999,4.7858339189,0.3803826069,3.0271384077,-1.4295919271000002,0.0005160176999999999,0.032443115200000004,1.0603144531,4.3333333333,2.6785714286,3.0333333333,3.0,2.75,3.6,3.5714285714000003,55,3.5708218323,0.2845934834,1.8271713147,0.6666666667000001,0.33333333330000003,20.25,7.771561172e-16,2,-0.012,-2.3333333333,23.2916666667,0.1587004405,2.0,-0.0049162996,-2.0011013215999998,1.0,1.1818181818,0.0707390589,1.3651325403,7.2,6.0,2.352861688,0.5496839850999999,1.7104936999,-0.0411359643,0.30555555560000003,1.1666666667,2.1666666667,1.1666666667,2.6666666667000003,3.8333333332999997,5.833333333300001,4.0,6.0,4.8333333333,3.0,1.3333333333,1.6666666666999999,1.3333333333,1.6666666666999999,4.5,2.3206939609,2.4068272033,0.0,5.320134937200001,3.2824774331,0.0823036313,4.5991766061,11.1111111111,22.2222222222,11.1111111111,6.0,3.25,4.375,3.625,4.0,3.2857142857,3.875,48,-0.9575666758,4.0502743994,31,149.0,6,1.125,1.6,0.6687150002000001,0.0009702431,0.7122373581,0.0013903592000000002,0.5555555556,0.0256124969,0.009797959,0.009797959,3,-0.5116937896,1.9477378572,0.3885126479,2.7662633909,-0.0141473964,5.2666666667,,,,,,,47,-11.1909728478,19.9282874703,0.6204803124,10,1.6002798475,0.5406559021,1.8180906531999999,-0.4900251632,1.0,0.5833333333,0.4166666667,0.8333333333,144.0,0.0,0.7000000000000001,0.5,0.6000000000000001,2.7538005375,0.3674096111,2.1501522341999997,-2.035823615,0.5839598997000001,0.017196624299999998,3.0373058961000003,0.3397947354,1.8142193338,-0.09674368789999999,296.0,6.7,5.4,353.5,5.5473844577,0.20349646010000003,2.9683085526,252.3333333333,268.8333333333,3.5388846417,0.3195744884,1.7216951233000002,16.5,-15.280844155799999,3.2752037625,0.422050328,2.5876961732,-1.5412982721,6.5,6.0,3.5,3.5,6.5,40,-0.23934791589999999,0.0114253207,1.2384053862,0.3032194801,1.8389419112,-0.30729270270000003,-0.6320766608,4.0769230769,2.6,3.0,1.2222222222,2.7333333332999996,1399.8181818182002,0,10,4266.1666666667,-0.0801280556,0.1587341076,0.3696034807,1.4,1.2727272726999999,1.9166666666999999,1.5,2.4166666667,0.9096090058,0.2542437709
