,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSHD,SSHN,SSHT,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s173,1.9569390591,0.2175565518,1.2713019599,3.1,42.35,0.33333333330000003,29.2777777778,0.4,-0.8663340751999999,-1.0016425467,3.6986669561,0.3346776012,1.7000313297999998,-1.2829397387,-7.003932864874375,-7.771995690585157,-5.025342532264324,2.6968996018999998,0.300128386,1.4732710499,1.0,0.0,13.375,-0.0041666667,1.0,-0.0015,-4.4583333333,13.125,0.1250151668,3.0,-0.0042006067,-5.5748230536,0.2313260514,0.1962742911,8.1,8.6,2.5210932311,0.35264439729999997,1.8657103701,-0.07084920360000001,0.44444444439999997,-5.6436535800000005,0.6729996583,0.3298219498,4.6604910377,3.1075568564,0.2428275252,1.3686400341999998,-0.9575666758,4.0502743994,286.0,6.0,0.6947055817000001,0.0016899769,0.9779907227,0.0029563763,0.6388888889000001,-4.625581180301964,-4.609202534990781,-3.6646748864517766,-1.1778102937000001,2.3252148837,0.4413487337,2.2096703369,0.1033362382,233.3333333333,3.420111922,0.32686712019999997,1.6450243960000002,-39.0,40.0,7.146780375274002,0.4556050162,14.0,1.6210625950000002,0.4812127410000001,1.7899250971,-0.7194317410000001,3.612495197,0.385901566,1.4269126562,-2.7590874664,0.617866005,0.1204663841,3.2863893745999997,0.3045563705,1.3794124697,-0.6448604153999999,298.5,8.5,6.9,236.6666666667,3.7901934126,0.3116506066,0.41405535962111495,252.5,2.7678197531,0.36815235590000006,1.0995862382,2.5462958169,0.303804938,1.7013541707000002,-0.5718987291000001,-0.38114464950000004,0.6350496801000001,1.6959533362,0.3033947075,1.7086600893000001,-0.5356282009000001,-1.4202636012999998,2668.455,7.0,7.0,2426.1666666667,1.135230803,-0.8396687776,0.4768014791,0.7791509464,0.1882187386
s179,1.2393633466,0.2169806353,1.2003168621,2.0,24.3333333333,0.30000000000000004,13.777777777799999,0.1,-0.3211019489,-0.6751006354000001,4.5988995963,0.31952825949999997,3.3852625529,-1.0866423911,-5.86643981373214,-3.838788654413127,-2.7606601513745077,3.9857931634,0.29478231239999997,1.3699727415,0.6666666667000001,0.0,7.666666666699999,0.04504166667000002,1.0,-0.0076666667000000015,-1.9166666666999999,13.041666666700001,0.2724279402,0.0,-0.006053439900000001,-1.1051967179,0.1310675324,0.8224533663,8.2,6.7,1.8002597691000002,0.48548802539999997,1.8483715638,-0.36517958520000005,0.055555555599999994,0.6556320729999999,0.32363186724700005,0.0,5.320134937200001,3.931265283,0.1716625907,2.2324442254,-0.7122733402,3.5596877282,174.0,4.0,0.7517391205,0.0012560644,0.9310546875,0.0029635782,0.6111111111,-1.8444397271102144,-2.067339257049917,-2.924882722150072,-1.0192432082,2.0349511415,0.3751411808,2.2617953201,-0.5754376650999999,284.0,3.2846040872000004,0.31082722329999996,1.3860540971000002,-3.5,12.5,1.3840092851309995,0.6245385897,9.0,2.128698483,0.49277318119999997,2.1375867703,-0.4763704271,3.9289704472,0.43994528909999997,2.1750617104,-1.622566624,0.595,0.0903093978,3.5014021936,0.3878985059,1.267711601,-0.9747591774,354.0,5.5,6.1,215.3333333333,4.4488501345,0.29255079700000003,1.2479508283560374,256.5,2.8871931211,0.3753499099,1.4710268793999999,2.5087988079,0.37657412170000004,1.6143950793000001,-0.5210159042,-0.2330400694,0.0443070637,1.7759996986000002,0.34497062100000003,1.3231612845,-0.7137663122,-0.3679809623,3027.1666666666997,8.0,7.0,4603.6666666667,-0.9565043497,0.4232741358,-0.5874086230000001,0.8434666487000001,0.1892791984
s180,1.4819258519,0.3097522562,1.2807441231999999,2.189,50.0,0.33333333330000003,22.5,0.4666666667,-0.0064529576,-1.1489828727,2.7170213475,0.2711381389,2.069527959,-0.5518258748,-9.793333544044236,-7.482448182551911,-4.300590665424788,3.2717661817369983,0.278453107164,1.5675623473179998,0.6666666667000001,0.0,11.166666666700001,0.008333333299999999,2.0,-0.0086666667,-4.25,11.958333333299999,0.0138237229,1.0,-0.0030357378000000004,-3.8820434115,0.0490956249,0.628456848,8.2,7.3,1.4908928491,0.4169393808,1.9094043544,-1.0434667162,0.19444444440000003,-4.4283188199,-3.7073292826,-0.7548590440999999,3.8104168489999997,2.5477161641,0.0570664917,2.7737982123,-0.9304295772,2.8283362605,171.0,4.0,0.8466796875,0.0021004182,0.8812500000000001,0.0021027242000000003,0.7777777778,-4.625581180301964,-2.067339257049917,-1.8444397271102144,-1.2402779001000002,1.7591740781,0.43407703259999997,2.0455444602,-0.5697292709,419.0,2.003429831,0.3257571224,1.2086322803,75.0,43.0,13.9610280256,0.5002766904,10.0,1.5739758278,0.44405250119999995,2.5151491963,-0.08175362,2.2793172229,0.4526053231,2.1405943919,-0.4445718747,0.5359801489,0.0789956493,2.1615047882,0.3532075524,1.9024418072,-0.0389961119,333.0,7.3,5.4,415.6666666667,2.1697173121,0.34127802520000006,0.22376541303812147,270.3333333333,1.6818451206,0.3097473217,1.3169807377,1.6663639587,0.41557494829999997,1.5912504313,-1.6474469611000002,-0.4443528668,-0.6126144307,1.3299394526,0.34427551289999997,1.8687542821,-0.1365004492,-0.2091572379,1311.5416666667,11.0,9.0,2827.4166666666997,0.8212887305000001,-0.4382115968,0.3416735846,0.3047718309,0.16840395460000002
s182,1.3370651301,0.0837199462,2.1391771007,3.0,40.0,0.43333333329999996,20.0,0.3666666667,-0.8477428944000001,-1.6328364516999998,2.5478933583,0.3803650713,1.2667413314,-0.9844092264,-6.905864068448687,-6.434852855303693,-2.9617649681068032,3.1020628986000003,0.2807639554,1.2980066632,0.8333333333,0.1666666667,9.5,0.2666666667,2.0,-0.013999999999999999,-1.5833333333,11.875,0.08269272059999999,2.0,-0.0078711617,-2.8366974447000004,0.0176935724,0.8641405047,8.2,6.4,2.219631928,0.40676463450000006,2.1031668033,-0.7266097278,0.3611111111,-3.9066915332,-1.2874708865,0.1910395678,4.9380558016,3.2052280048000004,0.0134461881,2.9062624766000003,-1.1652624446,3.6348828618,215.0,3.0,0.6351511478,0.001834125,0.8596910476999999,0.0028326802,0.5277777778,-3.6646748864517766,-2.7483841522350163,-1.8444397271102144,-0.815724137,1.5102072550999999,0.43664433979999995,1.8201429909,0.007869744,325.35500000000303,2.5926440874949988,0.31401593076499984,1.4586902376459998,17.11,80.41,5.1436069209,0.4925848951,18.0,1.7161624741,0.5437993895000001,1.584723935,-0.2216761518,2.656752137,0.3913129093,1.375372075,-1.3813476283000001,0.5735294117999999,0.0022376666,2.3264636702,0.32316759570000003,1.075768541,-0.8173365901,351.5,6.1,5.9,307.0,2.5443170563,0.35359974369999997,0.449055818387096,271.5,2.7209059007,0.36036443240000005,1.3784959779,1.6576273647000002,0.36364568469999997,1.7429553412,-0.8914728437999999,-0.2468261161,-0.049078664800000005,1.410677861,0.3308864995,1.7645901409,-0.2872616128,-0.5340002228,1626.2685185185,-4.0,9.0,7090.666666666701,0.6281793603,-0.0741731031,0.4696227026,0.15617367610000002,0.1436652515
s184,1.13833985,0.0791693354,1.646381238,2.5,26.6666666667,0.30000000000000004,23.5882352941,0.43333333329999996,-0.260544863,-0.5074952953,4.0881937599,0.3345014429,2.3107736602,-0.7955307366000001,-6.512195332080637,-5.9507636607210195,-3.657085590319332,4.0218012708,0.2116787279,1.5150362305,0.6666666667000001,0.0,12.291666666700001,-0.0791666667,2.0,-0.019166666699999998,-1.625,14.166666666700001,0.0764478764,2.0,-0.0088648649,-2.5212355212,0.1851080822,1.0199743367,6.9,6.1,1.6040975687,0.3395358613,2.2222881334999998,-0.0962519207,0.5277777778,0.8552932825,1.7889076639,-0.5836083582,3.3887599497000003,3.1424386775,0.2570851939,1.3338044865,-0.8893284576999999,4.1867508355,167.0,4.0,0.6905380248999999,0.0012583907,0.8812332153,0.0015112667,0.5,-6.449609932071973,-6.449609932071973,-5.553730190361736,-2.0173168727,1.7164744721,0.5091465157,1.5122446106999998,0.0770224231,260.0,2.6197081969,0.2380820295,1.8377901675,19.0,168.0,-5.9223121894,0.5310458561,9.0,1.5441026423,0.447126225,1.9619465647999998,-0.6358671756000001,2.2678739309,0.39553619992,3.0201660168,-1.1463370865,0.5333333333,0.1041447037,3.8860776503,0.27241828090000003,1.7778536448,-0.2559082267,281.0,5.5,5.6,229.1666666667,4.5236455004,0.2966088154,0.7789703708416238,224.8333333333,3.5598327844999997,0.31766969359999997,2.4711321236000003,2.7522366619,0.29715666399999996,1.9084762719,-0.5261052316,-1.1836327037,-0.10820619390000001,1.7672757625000002,0.2585743197,2.1878175585,-0.1301987873,-0.2180503837,1953.5476190476002,11.0,7.0,3838.75,-0.4099058227,-0.22731619949999998,-0.0470287728,0.8586847550000001,0.33824957079999995
s186,0.7384547007000001,0.055330808200000005,1.7180078932,1.9,43.3333333333,0.5,26.1428571429,0.30000000000000004,-0.3559173002,-0.6891643618000001,3.4891899960000003,0.2970478847,2.3339241021,-0.7338669743,-5.8061599772580985,-9.401124434983505,-6.9476011875293375,2.6655431583,0.2090575905,1.4046879209,0.8333333333,0.1666666667,6.375,-0.0041666667,2.0,-0.0085,-1.625,12.5,-0.090984975,2.0,-0.004573414806999999,-3.1569282137,0.112183166,0.9504000389,9.4,6.8,1.5650892746,0.2596717639,2.5423137725,-0.017097579300000002,0.6111111111,-0.0988621218,0.5590408975,-0.30517350719999997,2.1936242297999997,1.1337734646,0.0087160035,1.9379182825999999,-0.8409013323000001,2.3379468797,180.0,9.0,0.6169890404,0.0011495662,0.8532150269000001,0.0011963453,0.75,-6.449609932071973,-7.365900695568905,-5.553730190361736,-1.0189464453000001,1.4373354997,0.4819977551,1.7797545760000002,0.30618655770000003,321.5,2.9937596782,0.3144384789,1.2243663347,27.0,28.5,2.5189690875449995,0.4901953836,14.0,1.2704296379,0.3893938774,2.1989056577,-0.17828713810000002,1.6586437105,0.34423233700000005,1.9178079419,-1.1953427779999999,0.43564356439999996,0.07071204099999999,2.7647056833,0.2571864155,1.3285978698999998,-0.2634216767,359.0,5.1,4.6,305.0,1.5927353982,0.31684764482100003,0.777497852845403,228.1666666667,2.6198282219,0.1766277879,2.0947206825,1.9589054578999998,0.3383165052,1.6079668887,-1.1838327767,-0.6949455725,0.3612036438,1.8653303649,0.3254351397,1.4646236774,-0.9028490084,-0.4135999032,2720.1833333332997,6.0,3.0,3674.5,-0.2717189304,-0.1651930827,-0.5159860771,0.8079110451,0.2113031205
s187,1.269692273,0.243861542,1.2677642667,2.15,21.347826087,0.23333333329999997,25.238095238099998,0.30000000000000004,0.16849404680000002,-0.6388925328,2.6236063984,0.4421076679,1.6689751363,-1.2371335889,-8.058876969618009,-5.268451659950141,-4.366753244984844,2.5904629616,0.2041661813,1.8971869648,0.6666666667000001,0.1666666667,5.541666666699999,-0.0041666667,1.0,0.0115,0.625,14.625,0.2063380282,0.0,0.0097746479,-0.7042253520999999,-0.025291888,0.9521105749,8.2,5.2,1.1444868045999999,0.4441896741,2.0109355604,-1.2339659567,0.5277777778,-4.027126974700001,-1.3366776778,-0.5025857175999999,2.3541509355000003,1.3112720847,0.1499166217,1.3487788815000001,-0.6980313333,3.2931327482999997,131.0,10.0,0.6438240050999999,0.0011541989,0.7064038992,0.0012643378,0.5833333333,-5.528101895420604,-4.609202534990781,-5.537595558952301,-1.5026440038,1.7084772917,0.4037765804,1.6695107806,-0.3665661365,333.23666666666685,2.5282556545070007,0.3182741798169999,1.5230070457119993,22.06,73.645,-2.7406448445,0.4207572079,8.0,1.6803363203,0.5728811438,1.4989772572,-0.2405722332,1.9505136875,0.37250071049999994,2.0987311943,-1.2961289124,0.3562653563,-0.0175913782,2.6955709387,0.2763676225,1.4560309462999999,-0.4326609368,412.5,4.8,4.5,196.3333333333,2.3545610674,0.34484520770000004,0.6753242012789512,271.3333333333,2.9081509336,0.327553484,1.6486195484,2.3094418456,0.31627567079999996,2.7478018075999997,-0.9944862734,-0.894690779,-0.2593667287,1.1467356443,0.30838052720000003,2.1884849396,-0.08506508689999999,-0.6536367749,2302.5166666667,10.0,6.0,4427.1666666667,-0.9229097489,-0.0973416873,-0.7822945809999999,0.1391221224,0.2164103357
s188,1.3783082645,0.2189909082,1.5717005928,2.35,41.9473684211,0.3666666667,35.9285714286,0.5333333333,-0.6001300721,-1.8414857091999999,2.5582666526,0.4061920668,1.2417814781999998,-0.19046750350000002,-5.2305772073776176,-5.851087141994963,-4.1025027499235645,3.5501688032999996,0.2734052379,1.2498785121,0.33333333330000003,0.33333333330000003,19.75,0.008333333299999999,1.0,-0.0003333333,-4.75,17.75,0.07147328879999999,1.0,-0.0066043406,-5.1817612688,0.7663749999999999,-0.299625,7.3,5.3,2.433631828,0.409001301,2.0964158618,-0.8749391854999999,0.0833333333,-1.2947130786,0.8970162853,0.0,5.320134937200001,2.3149865908,0.1552265689,2.1608298966,-1.1652624446,3.6348828618,159.0,6.0,0.707958889,0.0013683876000000002,0.7659580708,0.0021684589999999998,0.5,-4.092734716532033,-2.7483841522350163,-2.7483841522350163,-1.7638541943000001,1.6575276266969998,0.5451562529999999,1.8110785339,-0.0076980563,213.5,2.9061919913,0.3128334118,1.5462040006,-9.5,124.0,8.984972714,0.2922559536,6.0,1.7341783988,0.5240996363,1.7721407538999998,-0.126544439,2.3029840722999997,0.4942906835,1.5192500937,-1.3246063559999999,0.5804020101,0.0663242938,2.9545785316,0.31681331420000003,1.1924257751,-0.9532395590999999,302.0,5.6,5.4,288.5,3.2291469860000004,0.31662262700000005,0.5392751930360458,280.1666666667,2.9107683796,0.3497417926,1.8649563191999998,2.6634052122,0.27043024120000003,1.849571614,-1.2231066062,-0.017279766999999998,-0.244118993,0.8839312556000001,0.2212932356,1.7881405306,-0.6811830611,-0.4735627872,1551.0111111110998,30.0,6.0,2126.5,0.8574761817000001,0.3678452946,1.3963178535,0.5102576716,0.210383508
s190,0.9323979298,0.2578624136,1.6885253338,1.9,43.0555555556,0.4,20.636363636400002,0.2666666667,-0.62346822,-1.2029887865,4.2979313002,0.3303760208,1.9540957837,-1.1892233921,-12.359503584433085,-10.332994360124573,-5.452302502124536,6.063499598300001,0.2340434773,1.7713191128,0.1666666667,0.5,14.458333333299999,0.1625,1.0,-0.0221666667,0.2916666667,14.75,0.2247687132,3.0,-0.0136568545,-2.2504205213999997,-0.0519362703,0.9893972898,8.2,7.5,2.6947990254,0.4546224024,2.1849996382,-0.4962262104,0.8055555556,-0.9130310308,-1.0175842776000001,-0.556638505,2.8875701281,2.0244362974000003,0.198170798,2.1629431505000003,-0.9575666758,4.0502743994,262.0,4.0,0.7597427368,0.0013282675,0.9264404297,0.0019763447,0.6666666667000001,-7.365900695568905,-5.537595558952301,-6.449609932071973,-1.1171192916,1.012022185,0.3801856643,1.3968066952,-0.3876424953,249.5,3.2384534591,0.22535380010000003,1.4707862962,-7.5,149.5,5.0715272357,0.2075183687,7.0,1.2637860431999999,0.5332817749000001,1.5057059941,-0.8099983642,3.9517435218,0.3826156459,1.7183702141,-1.5062669497999999,0.40931372549999995,0.0142257186,4.5457560925,0.28158801969999997,1.6083987256,-0.9908703778,307.0,5.2,5.8,218.8333333333,5.892187803,0.2190647238,1.0883200120678245,193.6666666667,4.5562474952,0.3068942749,2.2987332624000003,2.945760267,0.3532677415,1.9121358853,-1.5603949528,-0.091741589,-0.0051238681,1.6694499288999998,0.3256245497,1.5713110544000002,-0.3648565307,-0.5622411167,2030.8703703704,13.0,9.0,4511.0,-0.20179962329999998,-0.2235469822,-0.7883826934999999,0.2295765239,0.1806512524
s192,1.3399317485,0.0202469083,1.8276451997,2.293,53.3333333333,0.5,26.0869565217,0.23333333329999997,-0.474539157,-1.6231440694,2.1103770803,0.40017251,1.2490700416,-0.4362994653,-10.471681023836476,-7.315091386318254,-5.243222717473041,2.8421382135,0.27783200758300003,1.5254083846480009,0.8333333333,0.0,9.2916666667,0.0041666667,2.0,-0.0038333333,-2.625,8.6666666667,0.08990748529999999,1.0,-0.00227418,-2.5887300252000003,-0.22461961719999998,0.6776045568000001,9.0,7.1,2.2503794148000003,0.39755200399999996,1.5652625247,-0.7138621103,0.30555555560000003,0.28865259460000003,1.2289357458,-0.3990162682,2.5723256544999997,1.9278471593,0.17638248829999997,1.6916455236,-0.9575666758,4.0502743994,194.0,9.0,0.7067736626000001,0.0011529396000000002,0.9100631714,0.0015436990000000002,0.5555555556,-6.449609932071973,-6.449609932071973,-4.625581180301964,-1.3654997501,1.5476528949,0.4866011202,1.3368328935,-0.1235165578,339.433333333339,2.832832085553,0.3072539957299999,1.5368069118399998,11.165,78.255,3.2207363892779988,0.4514231134,15.0,1.1849554778,0.45601073420000005,1.9630899859,-0.5382453699,3.2366431115,0.4073740065,1.8150295727,-1.8246212345,0.5615763547,0.0891833956,3.6532128769,0.3265337137,1.4502627287,-0.7666304083000001,326.0,7.0,6.3,342.1666666667,3.136195944,0.3453205789,0.860815972217433,300.3333333333,2.7155754813999997,0.3549020811,1.2810944928,2.8890157306,0.3600274236,1.5467734325,-1.260710987,-0.0196953718,0.0791693606,2.183060832,0.3647052961,1.6697446434,-0.5755706845,-0.5412139672999999,1746.0972222222001,0.0,12.0,3312.0,1.2256280463,-0.9359199362999999,0.8165561448,0.17569173719999998,0.7448121168
s196,0.2758848787,0.10848714460000002,2.3673968957,1.05,25.217391304299998,0.23333333329999997,16.6666666667,0.30000000000000004,0.1974260669,-0.7735305556000001,2.9429243766,0.3824610019,1.9004874122,0.8107754313000001,-6.294723362894576,-5.554316757904623,-3.5665581205721124,2.1836287887,0.1717786369,2.1371338034000003,0.1666666667,0.33333333330000003,11.875,0.0958333333,0.0,-0.0018333332999999998,-0.7916666667000001,1.0,-2.3852447790000003e-17,0.0,-1.9190378450000003e-17,1.3877787809999998e-16,0.13152844619999998,0.6754450710000001,6.1,4.8,1.28906600658,0.4123419925470001,1.9755793058610007,-0.4685380941820002,0.027777777799999997,-1.6490426275999999,-2.3654660222999997,-1.157909896,1.3110153453,0.8003064545999999,0.181398278,2.2571381017,-1.1195720593,3.7262636324,114.0,10.0,0.8033453940999999,0.0013641418,0.7555055618000001,0.0016146832999999999,0.4722222222,-2.067339257049917,-2.7483841522350163,-2.7483841522350163,-0.9307972556999999,1.4542529694000002,0.4260766567,2.0199433862,-0.31392660640000003,341.8333333333,1.0143918506999998,0.3176517789740001,1.6844201607,7.5,-83.0,3.222207625583997,0.6142160526,2.0,1.1132951353,0.6356150770000001,1.9905203356999999,0.3926868631,2.0068773531999997,0.2766367795,2.5045678509,-0.6616000478,0.3109452736,0.010643254199999999,2.5142718986,0.34946295400000005,2.1307085004,-0.1517897709,360.625,5.9,5.8,305.4049999999949,2.601828079579001,0.3421028199820001,0.5693831896594626,271.5,1.9018938571,0.3836514996,1.8249839892,2.5456623515,0.4127520318,1.7176889807,-0.6840607729000001,0.0555561062,-0.5557013078999999,0.6444573377,0.06652303130000001,2.0244725794,-0.517025401,0.0791543648,2003.5833333332998,12.0,6.0,2764.4166666666997,-0.18419545056899994,0.019054126765000002,-0.22599385632600005,0.8524108546,0.3675555504
s198,1.4877113768,0.162937841,1.5984631572439991,2.8,22.0,0.1333333333,11.346153846199998,0.1333333333,-0.040764867999999996,-0.0346061422,3.6798524182,0.3709519669,2.3898625626,-1.2859556403,-5.80234660481942,-3.6076865650757344,-1.1982664601872226,2.8275010575,0.2629038636,1.5804245506999999,0.1666666667,0.5,10.0,0.008333333299999999,2.0,-0.0086666667,-2.8333333332999997,11.208333333299999,0.1046099291,2.0,-0.007787234,-2.5372340425999997,0.2809227098,0.4264218481,7.5,7.5,1.8392242791,0.4552086789,1.8380168185,-0.0598821451,0.0833333333,-3.7430416376999998,-3.6470422583,-0.7858538927000001,2.9206872857999997,1.6182903051,0.0165744843,2.3770241027,-0.7219629751000001,2.5758235941,222.0,7.0,0.7973876953,0.0010951102,0.9426940918,0.0013664414999999999,0.5,-2.7483841522350163,-2.7483841522350163,-2.7483841522350163,-1.2359023122,1.7053930957,0.4637684874,2.0308837542,-0.1618031527,231.8333333333,2.211766772,0.3926525829,1.6390878194,-10.0,43.5,-0.2173602091,0.5669396789,9.0,1.3286932701,0.5641758061000001,2.1991161373,-0.44936838149999997,2.0435036269999998,0.46168755549999996,1.7263852972999998,-2.1933357441999997,0.6390977444,0.1579487374,2.4184311324000003,0.33830312479999997,1.3232012876,-0.9727309881999999,316.5,6.0,5.3,205.5,3.1377890700999997,0.2310704445,1.0286391943482625,200.0,4.516744289,0.3289861101,2.4322418205000003,2.5028079189,0.3246766864,1.8575719935,-0.7014935665,-0.6645373862,-0.2998592013,1.6301047375,0.3411474432,2.0332937465,0.3495874865,-0.2209852081,2745.25,-1.0,7.0,6340.0,-0.41153697200000006,-0.2169610214,-0.4624173457,0.13384602369999998,0.1661284167
s202,1.657317353,0.36585301840000006,1.7104642763999998,2.567,46.0,0.33333333330000003,21.8421052632,0.3666666667,-0.9394336679999999,-0.8064704279000001,4.1670749315,0.2797356353,2.1174771604,-0.8840732112999999,-9.555835189943258,-8.02845460021441,-6.434643672006675,2.4872389593,0.1984352679,1.8065648066,1.0,0.0,11.291666666700001,0.07920833333400004,3.0,-0.0085,-2.9583333332999997,15.208333333299999,0.013162321299999998,2.0,-0.0127224558,-3.8452481077,0.08637285066100002,0.17226366969999998,8.6,7.390000000000002,1.4364044044,0.35168175100000004,2.4183178303,-0.5823184649,0.9722222222,0.1968384303,1.5498823027000002,0.0,5.320134937200001,3.4937635523000004,0.0381581219,3.9357987578,-0.9575666758,4.0502743994,210.0,7.0,0.6747085452,0.0010939572,0.9350692748999999,0.0020052219,0.8888888889000001,-7.365900695568905,-7.365900695568905,-6.449609932071973,-0.5371424038,1.595344536,0.37703216479999996,2.2315269303,-0.2674935658,237.1666666667,3.2176492083999997,0.1958154733,2.2714505495,-7.5,182.5,-14.843013697,0.4425611416,14.0,1.6435516002000001,0.4461111721,1.9816028655,-0.6699015927,2.2867109412,0.414041292,2.0236021472,-2.5774338879,0.5882352941,0.11509251960000001,2.7571929562,0.2565272067,1.8040923511000002,0.0526395066,268.0,5.4,6.4,220.1666666667,4.6588072581,0.2356328987,1.244906290873924,183.8333333333,3.3938850282999997,0.2635921976,2.1564783723,3.1537553901999997,0.29681126550000003,2.1438397592,-1.0304020601000001,0.0887811682,-0.1983654987,1.7954352885,0.2544917571,1.8461500174,-0.09407790630000001,-0.07441594530000001,1482.0462962963,11.0,8.0,2978.75,0.0924915474,-0.56270798,-0.5560749862000001,0.8717357901999999,0.5002437582
