,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,writing_task.neutral_probability,writing_task.positive_probability
s165,1.1298539853,0.2377909258,1.4446514886,1.85,-19.2307692308,-0.1333333333,475.0,-17.5,-0.2,400.0,-0.4347353653,-0.2898783909,5.017989312,0.3840412344,3.0767479045,-0.23343694140000001,-0.0034033507,-0.016467170580000003,-0.11740582765099998,4.9882248181,0.3021144957,1.9842835261,0.5,-0.33333333330000003,10.2916666667,-0.0458333333,1.0,0.0015,-6.0416666667,9.2083333333,0.0281690141,0.0,-0.006084507,-1.5281690141,0.1608233,-0.6283703578000001,8.1,6.5,1.6215365441,0.4507205724,2.6620458125,-0.2265301758,0.0,-3.4364590252,-3.0579506008,0.9876543210000001,1.9384536664,0.0023517495,2.435690275621,0.9142857143,206.0,6.0,0.807019043,0.0016292125,0.89765625,0.0019741832,0.5833333333,-0.158113883,-0.158113883,-0.158113883,-0.9490138749,1.6561644492,0.49347953110000004,2.0322330717,-0.274427097,-257.6666666667,4.0953878506,0.34188664890000003,2.0542421535,-14.0,50.0,33.638482138,-28.165970084,0.8071910569,4.0,1.2991464739,0.45355730320000004,2.3400010140000003,0.15230802740000002,3.2761290572,0.4297643531,2.6858894882,-1.9126350906,0.4925742574,0.0635596685,3.4980526332,0.3281363028,1.8191926487,-0.3377025209,364.5,5.3,4.3,-241.1666666667,4.6116003513,0.3940391999,1.9364473278,2.7675742182,0.4820923226,2.3028085836,-0.9709525779,-0.2180646493,-0.0830885462,1.7453434801,0.2711613746,1.9533477323759998,-0.0083503354,0.023701374100000002,2652.9314814815,-17.0,5.0,2705.25,0.02779888423399996,0.649030032117,0.4989153437,0.1914306723
s168,1.5984250782,0.44572131800000003,2.0001505282,3.65,-1.0,-0.0,29.0,-0.9333333333,-0.0,27.0,-0.1647936254,-1.1089117725,3.3276139057,0.312678087,1.5493562062000001,-1.026679401699,-0.0003609207,-0.0132180176,-0.0044687500000000005,7.4431495791,0.26632644910000003,1.6122490798,0.8333333333,-0.1666666667,7.25,0.0666666667,2.0,-0.0013333333,-1.3333333333000001,21.9166666667,0.2271428571,2.0,-0.0025142857,-3.0833333333,-0.0124748458,-1.0463428282,7.5,7.7,2.6919927579,0.35838332440000004,2.2572966366,-0.5533017021000001,0.5,-0.0699557792,1.4705603992,1.0,3.3829969084,0.2202493311,2.0086243618,0.8571428571,186.0,6.0,0.6925447464000001,0.0016239511,0.9984375,0.0022941762000000003,0.7222222222,-0.06403124240000001,-0.0256124969,-0.0099597577,-1.1874791209,2.0830496284,0.4224187495,1.3202268351,-0.2960496763,-258.3333333333,4.2876957423,0.28562007640000003,1.8067708142,-2.0,-7.5,-5.5606805381,13.0357633441,0.3966477785,15.0,1.7402024068,0.5233858773,1.8924945732,-0.0692275556,4.4818356208,0.39310176410000003,1.936281792,-1.4739610956,0.4170731707,0.0821625508,4.4253521307,0.2588986618,1.3070106674,-1.653081658,285.0,7.6,7.1,-249.8333333333,3.9513355623,0.292583298,1.4722702502,3.1576627968,0.368276871,1.5989119851,-2.0393328226,-0.6249338825,-0.7308883036,1.7753803109000001,0.23423355540000002,2.0282355408,0.0855477766,0.7732914953000001,1549.9833333333,-1.0,11.0,3285.0,0.875926508,1.0560526742,0.6636948689000001,0.162081627
s170,0.9048292697,0.2246715159,1.1847663073999999,1.85,-32.3684210526,-0.36666666670000003,558.0,-18.9473684211,-0.36666666670000003,339.0,-0.9358845688,-0.5341918988000001,2.7017195317000002,0.31546843280000003,1.5062367539000001,-1.0552646899,-0.00034886760000000003,-0.0004899788,-0.0008208008000000001,2.2971575067,0.2436413953,1.3725625575,0.5,-0.1666666667,15.9583333333,0.27083333330000003,2.0,-0.006411666673,-2.4724999999990005,12.375,0.2050287356,3.0,-0.007867816100000001,-4.4088669951,0.1383089246,-0.4023593284,8.0,7.8,1.4663832177,0.3380106251,1.8356385403000002,-0.19724606520000001,0.3888888889,-3.8940975627,-3.0193634396,0.8409090909,1.7137642450000001,0.00024424200000000004,1.6499854355,0.7396825397,142.0,3.0,0.6391280413,0.0012768053,0.9441406250000001,0.0024660852,0.5,-0.0006324555,-0.0015811388,-0.0099597577,-1.7435546135000002,1.5636233209000001,0.44344559980000003,1.3071002021,-0.1655565047,-384.1666666667,2.2521188672,0.3134561272,1.3540564516,-51.5,92.5,-0.6287494361009998,2.209620242052999,0.47947623170000003,8.0,1.4199358498999999,0.4579607819,1.8144556964,-0.196112855,3.0219776119,0.3428134208,2.2367328203,-0.8768419517,0.4558823529,-0.0134877658,2.4531516377,0.2826750904,1.1351681950999999,-1.6611116787,272.5,6.2,5.1,-351.5,2.3573160745,0.2699436177,1.811576905,1.752866535,0.3060899364,2.0180677564,-1.3060256582,0.0636730742,0.7331271926,1.0779175745,0.22505163320000002,1.618563267,-0.5407901677,-0.8489722006,1563.119047619,-20.0,6.0,2055.0833333333,-1.0619415131,0.0366707755,0.3444379439,0.2784116774
s173,1.9497253135000001,0.21749288560000002,1.2707797655,3.1,-42.35,-0.33333333330000003,804.0,-29.2777777778,-0.4,497.0,-0.8670309377000001,-0.9902320784,3.7005567138,0.3346839466,1.698287986,-1.2763340491,-0.0009083027000000001,-0.00042137150000000004,-0.006569335900000001,2.6893312648,0.3003311403,1.4711308491000001,1.0,-0.0,13.375,-0.0041666667,1.0,-0.0015,-4.4583333333,13.125,0.1250151668,3.0,-0.0042006067,-5.5748230536,0.2313260514,-0.1962742911,8.1,8.6,2.5266429471,0.3512125457,1.8755617831,-0.0454658002,0.4444444444,-5.5008975953,0.7270468883,0.9772727273,3.1040324419,0.24313133620000002,1.364826999,0.8571428571,286.0,6.0,0.6947055817000001,0.0016899769,0.9779907227,0.0029563763000000002,0.6388888889000001,-0.009797959,-0.0099597577,-0.0256124969,-1.1663108979,2.3363996245,0.4394692998,2.2308589566,0.1020644519,-233.3333333333,3.4198872579,0.3269049986,1.6425819700000002,39.0,40.0,5.426209732663,-3.340750660120002,0.4556050162,14.0,1.6191925571999999,0.4806574363,1.7925331855,-0.7486061919,3.6208848234,0.3859887387,1.4278158595,-2.7631025093,0.617866005,0.1204663841,3.2846226134,0.3049175993,1.3747374596,-0.6408537908,298.5,8.5,6.9,-251.5,2.7693022212000002,0.36806011780000003,1.1006669269,2.5483679901,0.3042013088,1.6990659892000002,-0.5663875016000001,-0.38107379890000004,0.6372705769,1.6933394444,0.3034607479,1.7068040648,-0.3494021437,-0.17786954618400003,2668.455,-7.0,7.0,2426.1666666667,2.9575110607,1.3682758556,0.7791509464,0.18821873860000002
s179,1.2366193267,0.21700231390000002,1.1980546686,2.0,-24.3333333333,-0.30000000000000004,504.0,-13.7777777778,-0.1,357.0,-0.3178992297,-0.6745269115,4.6098234782,0.3174886241,3.411053281,-1.0861619289,-0.0028329412,-0.0215196533,-0.06325,3.986048578,0.2946201725,1.3707003955000001,0.6666666667000001,-0.0,7.6666666667,0.044583333333000005,1.0,-0.007666666700000001,-1.9166666667,13.0416666667,0.2724279402,0.0,-0.006053439900000001,-1.1051967179,0.1310675324,-0.8224533663,8.2,6.7,1.7979916756,0.48675114270000003,1.8457480255,-0.38496979870000003,0.0555555556,0.6201657075,0.32714665976699986,1.0,3.9522641568,0.1702091744,2.2546327996,0.8507936508,174.0,4.0,0.7517391205,0.0012560644,0.9310546875000001,0.0029635782,0.6111111111,-0.158113883,-0.1265219767,-0.09198903799400002,-1.0163401131,2.0457855584,0.3729341962,2.2842172232999998,-0.5674900316,-278.5,3.2847062319,0.31077401800000004,1.3864562763000001,3.5,12.5,3.274384175441,-0.27038762798800003,0.6245385897,9.0,2.1308809303,0.49164070800000004,2.1410088349,-0.4739942917,3.9319073748,0.4401802772,2.1730464112,-1.6203433141999999,0.595,0.0903093978,3.495324344,0.3894765846,1.2529657879,-0.9696329706000001,354.0,5.5,6.1,-254.0,2.8904135575,0.3753839161,1.4710289497,2.5098154153,0.3766065885,1.6159753512,-0.5342388448000001,-0.2425402636,0.0313990034,1.776842303,0.34511360700000004,1.3217388264,-0.6434016897,-0.6821148648,3027.1666666667,-8.0,7.0,4603.6666666667,-0.6654507995000001,0.20204976830000002,0.8434666487,0.18927919840000001
s180,1.4726896406,0.3107352881,1.277332147,2.265999999999999,-50.0,-0.33333333330000003,950.0,-22.5,-0.4666666667,340.0,-0.0027955438,-1.159676984,2.726211553,0.2702555486,2.075412275,-0.5392492042,-5.58225e-05,-0.0005628777000000001,-0.013560546900000001,3.332090934199,0.2647806196979999,1.6718007777289987,0.6666666667000001,-0.0,11.1666666667,0.0083333333,2.0,-0.0086666667,-4.25,11.9583333333,0.0138237229,1.0,-0.0030357378,-3.8820434114999998,0.0490956249,-0.628456848,8.2,7.3,1.4911190520000002,0.4167997279,1.9096787948,-1.0266653589,0.1944444444,-4.3493521243,-3.6175113896,0.875,2.5579858179,0.051351751300000005,2.8184118832,0.6761904762000001,171.0,4.0,0.8466796875,0.0021004182000000002,0.8812500000000001,0.0021027243,0.7777777778,-0.009797959,-0.1265219767,-0.158113883,-1.2250748796,1.7684873679000002,0.433500152,2.0553377898,-0.5782759951,-388.0,1.9956691762,0.3257850695,1.2063254965,-75.0,43.0,13.9610280256,-14.0046375692,0.5002766904,10.0,1.5769768767999999,0.4435337881,2.5243951533,-0.10886653900000001,2.2799589384,0.4525911715,2.1404105788,-0.4512818807,0.5359801489,0.0789956493,2.152654334,0.357842009,1.8793887721,-0.0478130936,333.0,7.3,5.4,-267.3333333333,1.6803778046,0.3097757887,1.3164093658,1.6649494428,0.4160095688,1.5893911495,-1.6409411093,-0.4575489817,-0.6207760395,1.3345523434,0.3440388433,1.8708466836,0.0163536406,0.105521867,1311.5416666667,-11.0,9.0,2827.4166666667,1.9609977557,1.3811792605,0.3047718309,0.16840395460000002
s182,1.3430922646,0.0816643215,2.1565072128000002,3.0,-40.0,-0.4333333333,640.0,-20.0,-0.36666666670000003,361.0,-0.8559636251,-1.6489315776,2.5541223722,0.38017187960000004,1.270328627,-0.9835707841,-0.001001893,-0.0016046448,-0.051727539100000004,3.1075264587,0.2810779863,1.2980861299,0.8333333333,-0.1666666667,9.5,0.2666666667,2.0,-0.014,-1.5833333333000001,11.875,0.0826927206,2.0,-0.0078711617,-2.8366974447,0.0176935724,-0.8641405047,8.2,6.4,2.223937738,0.40603814060000004,2.1111786413,-0.7156520906,0.3611111111,-3.7750041847,-1.1822559272,0.9886363636000001,3.2540421212,0.0066475798,2.9929014519,0.7428571429,215.0,3.0,0.6351511478,0.001834125,0.8596910477,0.0028326802000000002,0.5277777778,-0.0256124969,-0.06403124240000001,-0.158113883,-0.8342040514,1.5105622446,0.43682498080000004,1.8217272762999999,0.0104727336,-241.1666666667,2.5076953682000003,0.3355354713,1.2761106948,67.0,-11.5,5.1436069209,1.6319608724,0.49258489510000003,18.0,1.7189022457,0.5446743270000001,1.5807676057,-0.26862439390000004,2.6615480665,0.3911557893,1.3781342168,-1.3870347122,0.5735294118,0.0022376666,2.3353882251,0.3232183752,1.0755754306,-0.8028874108,351.5,6.1,5.9,-277.0,2.7260562479,0.3604310969,1.3785331941,1.656810903,0.3632064371,1.7425933694,-0.8884793813,-0.2502472001,-0.0573989205,1.4108897645,0.33130263460000003,1.7624828723000001,-0.14844895,-0.4234802637,1626.2685185185,4.0,9.0,7090.6666666667,1.7789067492,1.5602175482,0.15617367610000002,0.1436652515
s184,1.1383657994,0.0787717163,1.6492213032,2.5,-26.6666666667,-0.30000000000000004,535.0,-23.5882352941,-0.4333333333,376.0,-0.2638632128,-0.5178039159,4.0918056922,0.3340227134,2.3164304733,-0.8159204245,-0.0014852156,-0.0026038513,-0.0258076172,4.0252375682,0.2113514485,1.5192018674,0.6666666667000001,-0.0,12.2916666667,-0.0791666667,2.0,-0.0191666667,-1.625,14.1666666667,0.0764478764,2.0,-0.0088648649,-2.5212355212,0.1851080822,-1.0199743367,6.9,6.1,1.6050697746,0.3373119728,2.2300568979,-0.0979424446,0.5277777778,0.9066366544000001,1.8330143047,0.8553030303,3.1387127522,0.2573252338,1.3307577998,0.8857142857,167.0,4.0,0.6905380249,0.0012583907,0.8812332153,0.0015112667,0.5,-0.0015811388,-0.0015811388,-0.0038729833,-2.0319410481,1.7184729761000002,0.5098746264,1.5088643919,0.0851904773,-269.0,2.6086661617,0.23845026960000001,1.8299475169,-19.0,168.0,-5.9223121894,5.8751677532,0.5310458561,9.0,1.5433173191,0.4467382339,1.9623002788,-0.6481652067,2.2754428992,0.3995467373429999,3.0356469751,-1.1385532832,0.5333333333,0.10414470370000001,3.9228547092,0.26860630150000003,1.8264727103,-0.25283966410000003,281.0,5.5,5.6,-235.3333333333,3.5615010766,0.3177467688,2.4715695183,2.766338751,0.2971927894,1.9142860931999999,-0.5168733215,-1.1787587375,-0.0971358987,1.7664670661000001,0.2582495711,2.1877662091,0.4468496751,-0.0441181028,1953.5476190476,-11.0,7.0,3838.75,-0.7983258615000001,-0.5571638047,0.8586847550000001,0.3382495708
s186,0.7376383642000001,0.0550661013,1.7189505787,1.9,-43.3333333333,-0.5,600.0,-26.1428571429,-0.30000000000000004,516.0,-0.36279066400000004,-0.6990201659,3.5085278984,0.295506808,2.3571150721,-0.7246816542000001,-0.0030089624,-8.263110000000001e-05,-0.0009609375,2.6650895317,0.2083154938,1.4100079975,0.8333333333,-0.1666666667,6.375,-0.0041666667,2.0,-0.0085,-1.625,12.5,-0.09098497500000001,2.0,-0.005101877305999999,-3.1569282137,0.112183166,-0.9504000389,9.4,6.8,1.5658869279,0.2532702042,2.5665836704,-0.0088264426,0.6111111111,-0.1231535242,0.4907123004,0.7052545156000001,1.0949247095,0.0011246076000000001,1.8721577585,0.6063492063,180.0,9.0,0.6169890404,0.0011495662,0.8532150269000001,0.0011963453,0.75,-0.0015811388,-0.0006324555,-0.0038729833,-1.0134840191,1.4416357720000001,0.4823656135,1.7747272486,0.317027612,-314.0,2.9842217725999998,0.3146992369,1.2197367213,-27.0,28.5,3.245479653271998,1.7220405566430006,0.49019538360000003,14.0,1.2676594109,0.3880448843,2.2014425193,-0.2027444945,1.6564951935,0.3442325908,1.9154521133,-1.1856793669,0.4356435644,0.070712041,2.76326483,0.2561577109,1.3380880552,-0.2642548623,359.0,5.1,4.6,-210.1666666667,2.6229929047000002,0.1765354946,2.0969862815,1.9526361416,0.3380888742,1.6042501158,-1.1973830848,-0.696417868,0.36051068270000003,1.8622294807,0.3253380314,1.4651112232,-0.42530517430000003,-0.44787242450000003,2720.1833333333,-6.0,3.0,3674.5,-0.41367524250000004,0.1898597794,0.8079110451,0.2113031205
s187,1.2708401633,0.2439347984,1.2664578034,2.15,-21.347826087,-0.2333333333,477.0,-25.2380952381,-0.30000000000000004,510.0,0.1746036856,-0.6384630703,2.6287049352,0.4421299663,1.6705588844,-1.2497575908,-0.0003162818,-0.0051515808000000005,-0.0126923828,2.5993803589,0.20215268120000002,1.9129467584,0.6666666667000001,-0.1666666667,5.5416666667,-0.0041666667,1.0,0.0115,0.625,14.625,0.2063380282,0.0,0.0097746479,-0.7042253521,-0.025291888000000002,-0.9521105749000001,8.2,5.2,1.1453830371,0.4454152538,2.0133132571,-1.2122662798000001,0.5277777778,-4.0020090274,-1.2907845269,0.7034883721,1.3123213931,0.1500526559,1.3473652825,0.819047619,131.0,10.0,0.6438240051,0.0011541989,0.7064038992,0.0012643378,0.5833333333,-0.0039735241000000004,-0.0099597577,-0.003935979300000001,-1.4968023463,1.7054656369,0.4036444356,1.6661271426000002,-0.36642305540000003,-326.2366666666721,2.4642674708929992,0.30847521923400006,1.5161309019329996,-10.805,57.46,-2.7406448445000002,3.7611416797,0.42075720790000004,8.0,1.6857444368999999,0.5727860143,1.4982715617,-0.2579829506,1.9482071798,0.3724333889,2.0983534186,-1.2994771986,0.3562653563,-0.0175913782,2.6974773693,0.2755132536,1.4622808121,-0.43048952960000003,412.5,4.8,4.5,-273.3333333333,2.9060394871,0.3273797551,1.6493201068999999,2.3116612164,0.3159189203,2.7510792972,-0.9989947119,-0.8933818859,-0.25388265,1.0641119598,0.002039823,2.8396175968,0.46783114330000003,-0.4835463855,2302.5166666667,-10.0,6.0,4427.1666666667,-0.8201406683,-0.5118393086,0.1391221224,0.2164103357
s188,1.1660256758,0.0007323342,2.0189105939,2.35,-41.9473684211,-0.36666666670000003,765.0,-35.9285714286,-0.5333333333,469.0,-0.5925612778,-1.8409937672,2.5538180267,0.4061942029,1.2411463479,-0.1852670515,-0.0053504361000000005,-0.00287677,-0.01653125,3.5467787192999998,0.2735714559,1.2478554757,0.33333333330000003,-0.33333333330000003,19.75,0.0083333333,1.0,-0.0003333333,-4.75,17.75,0.0714732888,1.0,-0.0066043406,-5.1817612688,0.7663749999999999,0.299625,7.3,5.3,2.4386260211,0.40863822,2.1017554165,-0.8955744880000001,0.0833333333,-1.2922078692,0.9016511421000001,1.0,2.3107714144,0.1554329331,2.1590432153,0.7428571429,159.0,6.0,0.707958889,0.0013683876,0.7659580708,0.002168459,0.5,-0.055895473661,-0.06403124240000001,-0.06403124240000001,-1.7574987603,0.39168518300000005,0.5456619369,1.8096000417,-0.001152929,-233.0,2.8956517216,0.3128161295,1.543683781,9.5,124.0,8.984972714,-2.8519019331,0.2922559536,6.0,1.7395675861000002,0.5250011222000001,1.7673888264,-0.1203445474,2.3060081996,0.49411638680000003,1.5219100009000002,-1.3329485559,0.5804020101,0.0663242938,2.9606650821000002,0.316784565,1.1938465305000001,-0.9717933014000001,302.0,5.6,5.4,-288.1666666667,2.9096197815,0.3500970343,1.862214115,2.664708622,0.270228574,1.8538194279,-1.2237917773,-0.031998501400000004,-0.2600552045,0.8809490346000001,0.22114828350000001,1.7889139841000001,-0.6273630566,-0.3067897976,1551.0111111111,-30.0,6.0,2126.5,1.2809338455,2.3671236141,0.5102576716,0.21038350800000002
s190,0.9321632150000001,0.25782296800000004,1.6904361699,1.9,-43.0555555556,-0.4,730.0,-20.6363636364,-0.2666666667,414.0,-0.6437959538,-1.2064859562,4.3146286558,0.3300695289,1.9636442359,-1.1939210703,-4.2888e-06,-3.25415e-05,-0.029870783696999997,6.1044479811,0.23286991540000002,1.7983336761,0.1666666667,-0.5,14.4583333333,0.1625,1.0,-0.0221666667,0.2916666667,14.75,0.2247687132,3.0,-0.013656854500000001,-2.2504205214,-0.051936270300000004,-0.9893972898000001,8.2,7.5,2.6960783651,0.4554228487,2.1815666875,-0.5058044837,0.8055555556,-0.8917272278,-1.0053456091,0.7897727273,2.0191683544,0.1986152725,2.1563325146,0.8571428571,262.0,4.0,0.7597427368,0.0013282675000000001,0.9264404297000001,0.0019763447,0.6666666667000001,-0.0006324555,-0.003935979300000001,-0.0015811388,-1.1104683916,1.0141308232,0.3802961718,1.3954556868,-0.3910321665,-255.0,3.2304714563,0.22513286940000002,1.4705245447,7.5,149.5,5.0715272357,1.8123733768,0.2075183687,7.0,1.2648136293,0.5327740069,1.5077053848,-0.8355166241,3.9410118873,0.3830601292,1.7103491962000001,-1.4890333098,0.4093137255,0.014225718600000001,4.5763486332,0.2808486776,1.6247169088,-0.9904637321,307.0,5.2,5.8,-203.1666666667,4.560450029,0.30698795900000003,2.3007491242,2.946953213,0.35329375630000004,1.9107983852000001,-1.5690006892000001,-0.1071636042,-0.027705273500000002,1.6696825093,0.3256243411,1.5719687801000002,-0.45090932580000004,-0.2802996815,2030.8703703704,-13.0,9.0,4511.0,0.4374814206,0.4493158783,0.2295765239,0.18065125240000002
s192,1.3450076378,0.0102386699,1.8956951907000001,2.4214999999999995,-53.3333333333,-0.5,750.0,-26.0869565217,-0.2333333333,550.0,-0.4674408572,-1.6322319806999999,2.1056096651,0.4002339989,1.2458228629,-0.42400828890000003,-2.8327400000000003e-05,-0.0006654205000000001,-0.0052832031,2.9050065441,0.280299140264,1.5061164101950006,0.8333333333,-0.0,9.2916666667,0.0041666667,2.0,-0.0038333333,-2.625,8.6666666667,0.0899074853,1.0,-0.00227418,-2.5887300252000003,-0.2246196172,-0.6776045568,9.0,7.1,2.2410551527,0.39667859650000004,1.5733183075000001,-0.6927870495,0.30555555560000003,0.2855001041,1.2191080692,0.7665229885,1.9215464916,0.1762240327,1.6896848591,0.8571428571,194.0,9.0,0.7067736626000001,0.0011529396,0.9100631714,0.0015436990000000002,0.5555555556,-0.0015811388,-0.0015811388,-0.009797959,-1.3629969768999999,1.5397597664,0.48712790570000003,1.3332987437,-0.12720643480000002,-322.40833333334007,2.8916315341099987,0.31080190076399994,1.4978052210819994,-9.615,70.83,4.158548709790001,-2.2456043665359995,0.4514231134,15.0,1.1831885894,0.45579347200000003,1.9596321692,-0.5400380271,3.2369014504,0.4074055146,1.8133276159,-1.8437915841999999,0.5615763547,0.0891833956,3.6399154645,0.3276069723,1.4387029674,-0.7766958398,326.0,7.0,6.3,-297.8333333333,2.7214308023,0.3549818065,1.280165679,2.8890726636,0.3597521066,1.548179822,-1.273648003,-0.016064907700000002,0.0808815193,2.1829286721,0.3646949175,1.6698190292000001,-0.8669470797000001,-0.594866498,1746.0972222222,-0.0,12.0,3312.0,3.1405252008,1.0236005659,0.1756917372,0.7448121168
s196,0.2643099786,0.06576279260000001,2.444484482,1.05,-25.2173913043,-0.2333333333,565.0,-16.6666666667,-0.30000000000000004,326.0,0.2072040561,-0.7568565345,2.9462408867,0.38274742170000003,1.8979553782,0.8460836764,-0.0018460199,-0.015338539077999997,-0.028252929700000002,2.1931634985,0.1686003596,2.1622760874,0.1666666667,-0.33333333330000003,11.875,0.0958333333,0.0,-0.0018333333,-0.7916666667000001,1.0,-2.3852447790000003e-17,0.0,-1.9190378450000003e-17,1.3877787809999998e-16,0.1315284462,-0.6754450710000001,6.1,4.8,1.2408711942850001,0.4061957464030001,1.9923561639840002,-0.4501066672699999,0.0277777778,-1.3992010802000001,-2.1214581894,0.786976783458,0.7986632437000001,0.1814287508,2.2548440179,0.7714285714,114.0,10.0,0.8033453941,0.0013641418,0.7555055618000001,0.0016146833,0.47222222220000004,-0.1265219767,-0.06403124240000001,-0.06403124240000001,-0.933357753,1.4580898876,0.42624469140000004,2.0255975062,-0.30939961800000004,-298.8333333333,1.0121211066,0.3210724577189999,1.6905170065,-7.5,-83.0,1.053949154819,1.5047356741400002,0.6142160526,2.0,1.1115809947,0.6359892354000001,1.9881324685,-0.0328750206,2.0055953776,0.27645190740000003,2.5032567525,-0.6587279539,0.3109452736,0.0106432542,2.5065262535,0.35497529710000003,2.0885473759,-0.1607835934,355.445,5.9,5.8,-259.5,1.9036769885,0.38372703950000003,1.8249597012,2.5483373869,0.4126509152,1.7196099688,-0.6971194312,0.056944927000000006,-0.5579208394,0.6464838731,0.06619458710000001,2.026746914,-0.4362859255,0.4526795588,2003.5833333333,-12.0,6.0,2764.4166666667,0.2101747358040001,0.6191178196960002,0.8524108546,0.3675555504
