,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s112,1.0347194814,0.0005221231,1.8308563844999999,2.25,-31.7083333333,-0.2,720.0,-27.4545454545,-0.2666666667,579.0,-0.7185453515000001,-0.35316727210000004,4.475216914100001,0.2386265973,2.6121759735,-1.0972409304000001,-0.0049017523,-0.0235009766,-0.07096191410000001,-3.4,-3.4285714286,-3.8333333332999997,3.75,2.5,3.2,2.5714285714000003,47.0,5.1513576821,0.2514379156,1.2853986896,0.33333333330000003,-0.5,7.666666666699999,0.1333333333,2.0,-0.009000000000000001,-0.5,15.1304347826,0.132944456501,3.0,-0.0062308162920000024,-3.1652076038,-1.0,1.7272727273,-0.1133747349,-0.45160557409999996,7.5,9.5,2.300468255,0.3634380985,2.0609588697,-0.5552538888,0.027777777799999997,3.3333333332999997,3.8333333332999997,1.8333333333,2.3333333333,4.0,4.0,4.5,4.3333333333,4.0,2.6666666667000003,2.1666666667,3.1666666667000003,3.1666666667000003,2.8333333332999997,5.5,-1.8516860569,-1.2267795336,0.9375,2.9745991502999996,0.1640039637,2.0126774885,50.0,-33.3333333333,-55.5555555556,5.3333333333,5.0,3.875,4.375,3.375,3.4285714286,3.25,48.0,0.8857142856999999,26.0,161.0,5.0,-1.1875,1.6,0.6882799149000001,0.0018032989,0.95,0.0026627253000000004,0.6388888889000001,-0.158113883,-0.06403124240000001,-0.158113883,2.0,-0.3188421186,1.9358229156,0.3475011911,2.3215090628,-0.19169563539999998,4.7333333333,-301.8333333333,2.8552944611,0.28323003129999996,1.3443787482,-42.0,53.0,44.0,2.261339314,-0.5548835857000001,0.46298056340000004,12.0,1.7574953256,0.3501220689,2.5664306502,-0.0661330438,0.6666666667000001,0.4166666667,0.6666666667000001,0.9166666667,123.5,0.4,0.5,0.8,0.7000000000000001,3.8746443371,0.34273204119999995,2.0540850505,-2.6353852893000003,0.4987775061000001,0.0986026031,4.2282024353,0.2266044576,1.5039784274,-0.5571193092,233.0,6.8,6.1,-213.6666666667,-204.3333333333,3.4224280276999997,0.3246667377,1.5502147262,-9.3333333333,21.993055555599998,3.0595980492000003,0.3108189588,2.4542284862,-1.1385081797,6.0,6.0,6.5,2.5,4.0,-41.0,-0.6995613874000001,-0.3748451658,1.6900975962,0.2791971159,1.8972945959,-0.3427526543,-0.3667750181,3.4,3.8888888889,2.2222222222,3.0,1095.1261423761,-25.0,7.0,3092.0833333333003,2.3558255263,1.7139716400999998,-1.8,-1.7272727273,-1.75,-1.8571428571000002,-2.75,0.22448494289999998,0.4926384454
s114,0.8954987234999999,0.15009409170000002,2.07819795,2.15,-50.6666666667,-0.5,710.0,-30.714285714299997,-0.5333333333,400.0,-0.2741200311,-1.0361681312,3.0076180313,0.3549365104,1.8051694188999998,-1.6853072228,-0.0001369792,-0.00032802010000000003,-0.0009274902,-3.0666666667,-4.0714285714,-4.2333333333,2.75,2.75,2.8,3.0,41.0,4.1482675156,0.2990774705,1.391050827,1.0,-0.0,11.333333333299999,-0.0666666667,1.0,-0.0026666666999999996,-3.3333333332999997,12.083333333299999,-0.0926041667,2.0,0.0014958333,-3.3177083332999997,-1.0,1.5454545455000002,-0.14285714289999998,-1.0919080919,8.1,7.8,2.0008604476,0.4545123646,2.5308902744,-0.8690172835000001,0.8888888889000001,2.3333333333,2.6666666667000003,2.0,3.5,2.5,4.1666666667,4.6666666667,3.5,3.1666666667000003,2.5,1.0,2.6666666667000003,3.5,4.5,5.0,-1.8698079325,0.21021280960000002,0.9261363636,2.2454175472,0.0007092157,2.0753266569999997,38.8888888889,-22.2222222222,-22.2222222222,5.833333333300001,2.25,4.0,3.75,3.0,3.8571428571,3.75,49.0,0.9142857143,28.0,191.0,7.0,-1.0,1.6,0.8469238281,0.0010305459,1.0,0.0007238719,0.6666666667000001,-0.0004,-0.0006324555,-0.0015811388,1.0,-0.6029885811,1.9149641813,0.4294047339,2.0209267469,-0.0531423695,5.1333333332999995,-386.5,3.1465923545999996,0.317391023,1.4418853934,-39.0,90.5,42.0,-2.7351233054,17.403841203699997,0.40501084979999996,16.0,1.8801824106,0.5776307661,1.9029269180000001,-0.30730832010000003,0.8333333333,0.6666666667000001,1.0,0.9166666667,121.0,0.2,0.5,0.6000000000000001,0.8,2.9590719873,0.42839091659999995,2.4467518934,-1.0499197565,0.3797468354,0.0556798686,3.6155826620999996,0.3112085012,1.9133089791,-0.881280112,272.0,6.6,5.4,-279.3333333333,-274.3333333333,3.9636951074,0.3338672516,1.8268396922999999,-5.0,15.7986111111,3.4258896338,0.30118620500000004,2.1121808674,-1.2205967364,5.0,5.5,6.5,4.0,4.5,-52.0,-0.1882370643,-0.20708243969999998,1.9139743051,0.0490033328,1.8421050282690004,0.1567737883,-0.1454018061,3.0,3.7777777778,2.3333333333,2.7333333332999996,2805.53125,2.0,8.0,5532.666666666701,1.8490146369999998,1.2359101640999999,-2.3,-2.1818181818,-2.5833333333,-1.0,-3.0,0.5121754442,0.6783154804000001
s123,1.1763512508,0.25437660830000003,1.0324821204999999,1.3,-25.5714285714,-0.30000000000000004,532.0,-28.88,-0.1666666667,704.0,-0.8642442029,-0.6474323989999999,2.2498386447,0.3264600962,1.0446059899,-0.7873701068000001,-0.0002673607,-0.0045248108,-0.1168076172,-4.0666666667,-3.2142857143,-4.2,3.0,2.0,3.0,3.0,40.0,1.8758338249000002,0.26341712429999997,0.8986256875,0.0,-0.1666666667,14.958333333299999,0.051333333336999985,1.0,-0.0011666667,-3.375,22.0869565217,-0.0346674877,2.0,-0.0071482759000000015,-3.4895320197000004,-1.0,1.4545454544999998,-0.4880753786,-0.6414462781,9.2,6.8,1.1751105787,0.3698054772,1.3595464159,-0.5632286678,0.055555555599999994,2.3333333333,2.8333333332999997,1.6666666666999999,2.5,2.8333333332999997,3.0,3.6666666667,2.5,3.6666666667,2.3333333333,2.5,2.3333333333,5.1666666667,3.5,5.666666666699999,-1.8911394883000001,-1.9291805378,0.6439393939,2.5119356167,0.28541069150000004,1.0631992086,72.2222222222,-44.4444444444,-40.740740740700005,6.0,3.75,3.0,4.0,3.125,2.8571428571,3.25,49.0,0.8,26.0,147.0,5.0,-1.0,1.6,0.63859272,0.0016944567999999998,0.7497940062999999,0.0021338437,0.3888888889,-0.0636371852,-0.06403124240000001,-0.06403124240000001,6.0,-1.2916972784,1.2999385251,0.3142176894,1.2350748812999999,-0.1640255574,4.5333333333,-257.8333333333,1.9807675844,0.2949487494,1.1704234303,-7.0,18.0,45.0,3.979676343426,-2.885806271691,0.3752646685,4.0,0.509274372,0.2710856461,1.4506552691999999,0.0240989204,0.5833333333,1.0,0.5833333333,0.9166666667,122.0,0.30000000000000004,0.2,0.4,0.7000000000000001,2.4480082275,0.3912904208,1.099738708,-2.2554368642,0.4310344828,0.0358547295,1.4424157373,0.2764453287,0.9330022193,-2.1667077581,306.0,4.9,4.4,-246.3333333333,-253.6666666667,2.219552013,0.2731343041,1.3240532255,7.333333333300001,7.2458333333,2.2188510884,0.3025218282,1.5839902619,-1.8581071776,4.0,5.0,4.0,2.0,2.5,-53.0,-0.110220471,-0.2117738636,0.6842869513000001,0.023900692999999997,1.7266599147,-0.4303760761,0.012660811899999999,4.0,4.3333333333,2.0,3.2,2438.8729166667003,-13.0,5.0,4646.0,-0.2267194672,-0.1959478085,-1.7000000000000002,-1.6363636363999998,-2.25,-2.1428571429,-2.5833333333,0.3547658628,0.1683752471
s128,1.149144742456,0.1766066245730001,1.5620521574379995,2.1445,-16.875,-0.2,385.0,-14.166666666700001,-0.2,320.0,0.32231385739999996,-1.4908205093,3.0021652345,0.39690098450000005,1.4331739494,-0.9020831652,-0.0012442389179999993,-0.0208862305,-0.0189853516,-5.1333333332999995,-3.9642857143,-5.7,2.75,2.5,3.2,3.7142857143,33.0,4.5078916594,0.26297234880000003,1.9997801821,0.1666666667,-0.6666666667000001,5.0833333333,0.05,3.0,-0.006666666700000001,-0.75,10.875,0.043577700600000005,2.0,-0.0073253012,-2.2627118644,-1.0833333333,1.0909090909,0.6402580971,-0.4527921196,7.3,7.2,3.064487937,0.3269600185,1.9481201691999999,-0.6586502262,0.22222222219999999,2.8333333332999997,4.1666666667,2.0,1.1666666667,3.1666666667000003,5.3333333333,5.666666666699999,5.666666666699999,5.5,4.3333333333,1.8333333333,1.6666666666999999,4.0,1.3333333333,3.5,-2.4115076368,-0.9712138412000001,0.9770114943000001,2.8530532978,0.1854470745,1.7411341445,72.2222222222,-66.6666666667,-48.148148148100006,3.5,2.0,2.75,3.75,4.125,3.5714285714000003,1.25,45.0,0.7142857143000001,23.0,212.0,10.0,-1.0625,1.0,0.6460633516000001,0.0009903153,0.90440979,0.0019969699,0.6111111111,-0.06403124240000001,-0.06403124240000001,-0.0099597577,3.0,-0.8143653711000001,1.1741425339,0.4196867594,1.8556994179,-0.8635673144,3.8666666667,-343.6666666667,2.5081082853,0.3152923694,1.2796572889,-28.0,27.0,42.0,5.576432491884001,-1.176019716165,0.5370140674,13.0,2.2945117219999998,0.3235587894,2.1569973665999997,0.1936501728,0.1666666667,0.6666666667000001,0.4166666667,0.25,105.0,0.1,0.4,0.4,0.0,2.9701190881,0.4015993117,1.173417135,-2.5814212796000002,0.5049019607999999,0.057497587999999995,3.1068764183999997,0.2873269961,1.3428585494999998,-0.8841142676,330.0,5.8,5.7,-288.8333333333,-330.0,2.7501103682999997,0.3224803383,1.2974611384,41.1666666667,22.2972222222,2.3735197337,0.3270384934,1.5901482558000002,-1.573602862,5.5,3.0,2.5,2.0,3.0,-40.0,-0.2011017353,0.1176020739,1.6205201045000002,0.2994731416,1.6952785075,-0.23725336670000002,-0.5655672860000001,2.8,4.0,2.6666666667000003,2.6666666667000003,1992.3074074074,-6.0,6.0,4085.0,-0.1717073556,-0.15822400520000002,-2.8,-2.0,-2.5,-2.0,-1.3333333333,0.5120689884,0.404661714
s129,0.8036383394000001,0.0419087194,1.5613954057,1.55,-27.5714285714,-0.30000000000000004,552.0,-37.7,-0.33333333330000003,711.0,-0.055691292100000005,-1.1050327151,3.3564633071,0.3722790282,1.7737332323,-0.5997640804000001,-0.0001032185,-0.0006163597,-0.2560898438,-4.2666666667,-3.3571428571,-4.0333333333,1.75,2.25,3.6,4.0,42.0,4.7274390386,0.2958526207,1.3533442027,0.5,-0.1666666667,11.625,-0.0958333333,1.0,0.0001666667,-6.958333333300001,6.916666666699999,-0.032683215099999996,1.0,-0.0010260047,-1.0780141844,-1.0833333333,1.5454545455000002,0.3131532952,-0.5796377532,6.3,4.9,1.8475349799,0.5061644114,1.5158636427,0.07053497780000001,0.3611111111,3.1666666667000003,3.0,1.1666666667,3.6666666667,3.1666666667000003,5.0,5.1666666667,5.666666666699999,3.3333333332999997,1.8333333333,1.5,2.6666666667000003,2.0,4.6666666667,5.5,-2.5389539886000003,-1.0644230533,0.9886363636,2.9241909635,0.00034244820000000004,2.7304359877,66.6666666667,-55.5555555556,-44.4444444444,3.6666666667,5.5,3.125,1.75,2.75,3.1428571429,4.125,43.0,0.8285714286,19.0,197.0,8.0,-1.125,1.6666666666999999,0.5,0.0012739443429999994,0.9959472656,0.001198879,0.3611111111,-0.0015811388,-0.022315642200000003,-0.0099597577,2.0,-1.1708602368,1.5597895721,0.4734896377,1.6538980484,-0.4513180411,4.0666666667,-340.1666666667,2.6315387478,0.33134260800000004,1.1915659431,24.5,8.0,43.0,32.2421398659,-25.219965304699997,0.45106912509999997,12.0,1.1055710461,0.6406156272,1.5171840432,-0.28090706790000003,0.5,0.75,0.9166666667,0.6666666667000001,117.0,0.4,0.4,0.8,0.6000000000000001,3.0028419305000003,0.4121750841,1.2069247337,-1.7173039103,0.4172839506,-0.0193792504,3.3284467285000003,0.2828594444,0.9609093093,-1.0509989606999999,344.5,5.8,4.0,-288.1666666667,-309.0,2.5795607777000003,0.34909034720000004,1.2983272255,20.8333333333,15.1319444444,1.9259303617,0.3330559368,1.8051942266999998,-0.6888822585000001,4.0,3.5,5.0,2.0,6.0,-34.0,-0.2736739789,-0.0686125355,1.5110615817,0.3864326103,1.4281557173,-0.3566913493,-0.4868553938,3.9,3.5555555556,2.4444444444,2.0666666666999998,2180.1018518519,-9.0,8.0,3577.8333333333003,-1.324124281,0.0779184371,-2.8,-1.3636363636000002,-1.5,-1.0,-3.0,0.8072834293000001,0.26956558950000004
s131,1.338789052,0.048009118499999996,1.5646657366,2.05,-26.6,-0.1666666667,640.0,-24.238095238099998,-0.30000000000000004,479.0,-0.3056256753,-0.8129760615,2.9697494910000004,0.4341221303,1.4777969616,-0.9856937459999999,-0.0012670715,-0.010829730000999998,-0.08995504395699999,-3.5333333333,-3.25,-2.2,2.0,1.25,2.2,2.0,55.0,5.8982403508,0.2843857593,1.7224065758490008,0.0,-0.33333333330000003,5.0,-0.05,2.0,-0.01,-1.8333333333,11.875,0.06993521957099998,2.0,-0.0063498738,-1.3113961312,-1.0,1.0909090909,0.033347436099999996,-0.7412209987,7.9,7.3,3.4420000167,0.523417347,2.2410135165000002,-0.644285085,0.0833333333,1.0,1.5,1.0,1.5,2.8333333332999997,7.0,5.833333333300001,5.1666666667,5.5,3.0,1.0,1.3333333333,3.0,2.0,4.8333333333,2.7995102983,2.8664083918000003,0.9886363636,4.7132573777,0.4171371096,3.9203833343,27.7777777778,-0.0,-11.1111111111,5.0,6.75,3.5,3.5,4.375,3.7142857143,3.5,57.0,0.7111111111,17.0,199.0,4.0,-1.1875,1.0,0.8737045287999999,0.0008780447,0.9306152343999999,0.0009876406,0.5277777778,-0.06403124240000001,-0.068164067681,-0.09240135328900002,3.0,-0.6958830401999999,2.2921787351000003,0.4601511613,2.1329676463,-0.1482994347,5.2666666667,-341.80166666667407,2.9193536668449998,0.3305181526290001,1.6054538304730004,-15.085,73.685,47.0,6.8550300053,-4.4895453369,0.5521626271,8.0,1.4978692334,0.6766760392000001,1.6845590344,-0.1341565892,0.5,0.9166666667,0.8333333333,0.9166666667,132.0,0.30000000000000004,0.0,0.2,0.1,4.1473814124,0.4674601509,3.0687181097000003,-1.6848543743000002,0.3414634146,0.016891993600000002,3.4622057727690008,0.373291813,1.9042581379,-0.28089774219999997,295.5,5.4,5.5,-337.9166666667,-365.3333333333,3.1175282195,0.35621875794599994,1.7297276458579995,27.4166666667,-14.3222222222,1.5673224822999998,0.5462767240999999,1.7573335587999999,-0.39586217939999996,4.0,7.0,6.0,1.0,3.0,-54.0,-0.3923453671,-0.5018874983,0.5648116653999999,0.0130298631,1.9795986596,0.2410901444,0.27760530440000003,1.9,3.2222222222,1.4444444444,1.4,2163.2,-23.0,6.0,3259.0,-0.5667592977,0.6372135066,-2.7,-1.2727272726999999,-1.0833333333,-1.0,-1.0833333333,0.6995827156000001,0.4404997832
s135,0.6361869711,0.0004051105,1.6289882441,1.3,-8.3,-0.0,244.0,-6.04,-0.1666666667,143.0,-0.4551284860000001,-0.9528259185,4.2594201063,0.3967956846,2.3640698416,-0.1758429884,-0.0001173005,-0.028821167,-2.2216799999999997e-05,-4.1333333332999995,-3.25,-3.5666666667,3.5,2.25,3.6,2.7142857143,57.0,2.5181096844,0.31753906579999996,1.9509927599,0.5,-0.5,10.375,0.07083333330000001,0.0,0.0051666667,0.2916666667,7.875,-0.012487361,0.0,-0.0009929221,0.2290192113,-1.1133333333280004,1.7272727273,0.092411496716,-0.2106034576,7.6,2.8,2.8600209777999996,0.4338231582,2.3645819206,-0.09600323599999999,0.0,1.6666666666999999,1.8333333333,1.1666666667,4.0,4.0,5.833333333300001,5.5,5.833333333300001,5.3333333333,3.6666666667,2.1666666667,3.6666666667,2.5,3.0,4.8333333333,-3.6069312692,-2.6147090683000003,0.8873563218000001,2.0047671592,0.1398026598,2.0442556308,44.4444444444,-0.0,-59.2592592593,6.5,3.5,4.125,4.25,4.0,4.0,4.625,51.0,0.7650793651000001,32.0,107.0,8.0,-1.375,1.4666666667,0.6998468399000001,0.0011921025,0.7828738212999999,0.001180926,0.33333333330000003,-0.158113883,-0.1265219767,-0.158113883,6.0,-0.32071260490000003,1.7144513047999999,0.4591711462,1.9953284163,-0.6058510817,4.4666666667,-313.794999999999,2.4531443791500003,0.3247016502910001,1.5508700730320004,-7.425,79.61,46.0,2.3738483490999998,-1.3750494328,0.6569096418,2.0,1.3361925457,0.5375567009000001,1.9848722578,0.1193689489,0.5833333333,0.75,0.6666666667000001,0.75,133.0,0.2,0.30000000000000004,0.30000000000000004,0.4,2.8585954177999997,0.2361200436,3.1726671613,-0.23716847510000003,0.5558739254999999,0.07470942080000001,1.7587920105,0.2923787664,1.9231701149,-0.16785165440000002,342.0,5.4,5.6,-210.3333333333,-361.0,1.2295739154,0.30888345776,2.1685739671,29.011666666665,74.5472222222,2.2745120316,0.40781650020000004,1.7265702031,-0.6528289399,5.5,7.0,7.0,4.0,5.5,-45.0,-0.0301074966,-0.18004339900000002,0.2606746991,0.0004763796,1.8432162659,-0.0791637424,-0.0405205884,3.5,3.7777777778,3.0,3.2666666667000004,2198.2037037037,-11.0,7.0,3121.8333333333003,0.240275760575,0.462098552859,-1.3,-1.2727272726999999,-1.75,-1.5714285713999998,-3.0,0.8962352025,0.20416923190000003
s140,0.8485192005000001,0.201246089,1.4140725669,1.6,-21.8518518519,-0.1,550.0,-24.0,-0.1666666667,575.0,0.24387269579999998,-1.2704806571,3.492715201,0.3678099713,1.6196363778999998,-1.4315655696,-0.0005415142000000001,-0.0063910521999999996,-0.0314169922,-4.0,-3.6071428571,-3.8333333332999997,2.0,2.25,2.8,2.7142857143,48.0,3.6344121849,0.2793875233,1.5651255648,0.1666666667,-0.5,7.916666666699999,-0.0416666667,2.0,-0.0183333333,-1.6666666666999999,6.375,-0.029170879700000006,2.0,-0.0106309403,-2.8159757331,-1.0,1.2727272726999999,0.2701149425,-0.6048214831000001,6.0,5.0,1.7002553625,0.4363194239,2.2807598762,-0.1829844659,0.1388888889,1.6666666666999999,3.0,1.1666666667,2.1666666667,2.6666666667000003,4.5,4.0,5.5,4.6666666667,2.6666666667000003,1.6666666666999999,3.1666666667000003,1.5,2.3333333333,3.5,0.1520522558,1.3348562331,1.0,3.8468356835,0.08459631570000001,2.3012194397799997,33.3333333333,-33.3333333333,-33.3333333333,6.0,2.0,4.0,3.875,4.0,4.0,3.75,44.0,0.9142857143,23.0,166.0,7.0,-1.0,1.1333333333,0.7277178287999999,0.0014794007,1.0,0.0023555868,0.3888888889,-0.0015811388,-0.009797959,-0.0256124969,2.0,-1.0920703351,1.3668953075,0.3824626133,2.0835857988999997,-0.3932312433,4.4,-328.8333333333,3.0118377583999996,0.3241477908,1.4048834853999999,-33.5,54.0,46.0,4.63996475,-4.2366130235,0.4440443933,6.0,1.2016943963,0.6474883523,1.6924771544,-0.7041471712999999,0.4166666667,0.25,0.1666666667,0.1666666667,120.0,0.2,0.1,0.30000000000000004,0.30000000000000004,2.7157460232,0.4095608196,2.2739161515,-1.0022376318000001,0.5049019607999999,0.0589092645,3.4152339416000004,0.3547675904,1.6944257137999998,-0.36837403479999997,291.5,6.4,6.1,-239.1666666667,-257.3333333333,2.5139423236000003,0.34206076409999997,1.2391852468,18.1666666667,58.7722222222,2.4637147653,0.3096030128,1.93932585,-1.2444359778,6.0,5.5,6.0,2.0,5.5,-41.0,-0.8296981006999999,-0.6416448671,1.211790777,0.31413639,1.822299475,-0.2965300771,-0.1767263102,2.4,2.4444444444,2.4444444444,2.2666666667,1434.9479797979998,-11.21,6.0,2556.25,0.8367289090000001,0.3522205936,-2.1,-2.0,-2.0,-2.0,-1.9166666666999999,0.1401508039,0.1936424316
s142,0.9377348231999999,0.0212906065,2.0319380133,2.25,-23.0833333333,-0.2,534.0,-13.0,-0.2666666667,271.0,0.0567567553,-0.2303517261,3.8519567871,0.36558100409999994,2.0869532856,0.2683299501,-0.0001618935,-0.0484897461,-0.030354492200000003,-5.3333333333,-4.8928571429000005,-6.5,4.0,3.0,4.0,1.5714285713999998,36.0,3.7606043458999996,0.285432297,1.4965498125,0.33333333330000003,-0.6666666667000001,4.7916666667,0.0458333333,2.0,-0.0101666667,-1.125,7.333333333300001,0.035950582,2.0,-0.0040175328,-1.4745762712,-1.0,1.1818181818,-0.31343437469999996,-0.7277996259,6.6,5.7,1.9893310603999999,0.3318935967,2.0028104161,-0.9351435284999999,0.0833333333,3.1666666667000003,1.6666666666999999,1.6666666666999999,5.5,2.8333333332999997,4.5,6.0,4.5,3.0,3.1666666667000003,2.3333333333,2.1666666667,4.5,6.5,5.833333333300001,-0.1087077956,0.337221948,0.9772727273,3.1762362684,0.2098047764,2.4035911328,0.0,-0.0,-77.7777777778,6.5,1.25,5.0,4.5,4.5,4.1428571429000005,4.75,51.0,0.8857142856999999,37.0,109.0,8.0,-1.75,2.0,0.7695135117,0.0021706898,0.8,0.0025718289000000003,0.44444444439999997,-0.06403124240000001,-0.158113883,-0.158113883,4.0,-1.7469894843,1.5210070345,0.3688949211,1.3117828598,-0.6109519664,5.666666666699999,-287.3333333333,3.0661723436000003,0.3378713674,1.5416064790000001,-33.0,34.5,40.7,-0.753675242043,3.4497619580209995,0.5690094626000001,9.0,1.747491417,0.4356519049,1.9131304011,-0.219188004,0.9166666667,0.25,0.5,0.9166666667,132.0,0.7000000000000001,0.9,1.0,1.0,3.4957587849,0.41852102049999995,1.6597276661000002,-1.4245714154,0.4226044226,0.0762286152,3.2073406495,0.30828147629999997,1.5252305073,-0.6028372286,282.0,6.0,5.6,-276.6666666667,-296.5,2.2924321536,0.305646114075,2.3939883957,19.8333333333,-5.1458333333,2.9467088983,0.3357736655,1.8620056512999998,-1.6336262419,6.0,3.0,5.0,7.0,7.0,-60.0,-0.256500604042,-0.19330309856000005,1.413809564305999,0.21270834806200006,1.892187013822,-0.2856079473060001,-0.202636927619,1.7000000000000002,4.2222222222,2.2222222222,4.1333333332999995,1923.7097402597,-3.0,9.0,2994.8333333333003,0.6248784107,0.1881607591,-1.5,-3.0909090909,-3.0,-3.0,-3.9166666667,0.6321433967,0.4058560122
s145,0.9263779461,0.0947521882,1.6016513562999999,1.75,-30.1923076923,-0.1333333333,760.0,-22.6666666667,-0.4,390.0,0.1599293919,-1.5048355328999998,0.9521047076000001,0.3611390915230001,1.9457198264,-0.1828714799,-0.0031390551,-0.0205181885,-0.08708353760200001,-3.7333333332999996,-3.8214285714,-4.2333333333,2.25,2.25,3.2,4.0,33.0,1.9280200034000001,0.1801814237,1.3281705897,0.33333333330000003,-0.33333333330000003,6.208333333300001,0.0125,2.0,-0.0041666667,-1.9583333333,21.2916666667,-0.1552380952,3.0,-0.0097428571,-2.5642857143,-1.0,1.0909090909,-0.40549062469999997,-0.6374337846,6.1,5.5,1.5301785291,0.49420632439999995,1.8082610769999998,-0.5681310482999999,0.055555555599999994,2.3333333333,4.1666666667,1.6666666666999999,3.0,3.8333333332999997,5.3333333333,5.1666666667,6.0,6.0,4.3333333333,1.8333333333,3.5,2.5,2.0,3.8333333332999997,-2.3432751311,-0.0515445393,0.9022058824,2.0645769191,0.2399882164,1.3277829792,44.4444444444,-33.3333333333,-40.740740740700005,2.3333333333,4.0,3.25,2.0,2.0,2.1428571429,3.75,46.0,0.5492063492,20.0,118.0,7.0,-1.0625,1.0,0.7779518126999999,0.0010220871,0.8549896240000001,0.0014857978,0.6666666667000001,-0.06403124240000001,-0.06403124240000001,-0.0256124969,1.0,-0.7400095819,0.9523711618,0.31757449790000003,1.4350898263999998,-0.6545881054,4.0666666667,-251.1666666667,1.9681890706999998,0.2280706531,1.3122370036,15.5,2.5,43.0,1.2419181292,-1.3412774059,0.4278465461,10.0,1.724549829,0.5625668508,2.1823813071,0.0061748548,0.5133333333290001,0.5833333333,0.6925000000009998,0.5833333333,101.0,0.1,0.30000000000000004,0.30000000000000004,0.0,2.3648585244,0.4515477689,1.7862845028999998,-1.4734820219,0.46305418719999997,0.0184443957,1.3481109726,0.2476614807,1.0176474425,-2.2102228436,271.0,4.4,5.0,-252.8333333333,-266.6666666667,1.9949571984999999,0.240848058,1.5061465938999998,13.833333333299999,45.3819444444,1.5816908294999998,0.30779940240000003,1.7310697172,-1.1127617447,6.5,5.5,2.0,1.0,4.5,-47.0,-0.1862683949,-0.4712873847,0.7039543309,0.0165099558,2.1665369461000004,-0.0955356266,-0.2304103464,4.1,4.5555555556,3.7777777778,3.2,3116.4851851852004,-1.0,6.0,4876.0,0.11370971029999999,-0.1274523465,-2.0,-1.0,-2.25,-1.0714285714,-1.25,0.7632798057,0.3830170567
